check,comparisons,max_absolute_error,tolerance,passed
train_quality_min_Q_A_topsis_0_1,1,0.0,2e-10,True
train_quality_max_Q_A_topsis_0_1,1,0.0,2e-10,True
train_quality_min_quality_score_soft_proxy_0_1,1,6.591949208711867e-17,2e-10,True
train_quality_max_quality_score_soft_proxy_0_1,1,0.0,2e-10,True
LP_primal_00_from_01,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_00_from_01,1,0.0,2e-08,True
LP_safe_witness_00_from_01,17,1.3877787807814457e-16,2e-08,True
LP_primal_00_from_02,18,2.0816681711721685e-16,2e-08,True
LP_dual_gap_00_from_02,1,0.0,2e-08,True
LP_safe_witness_00_from_02,17,2.220446049250313e-16,2e-08,True
LP_primal_00_from_03,18,1.6653345369377348e-16,2e-08,True
LP_dual_gap_00_from_03,1,0.0,2e-08,True
LP_safe_witness_00_from_03,17,1.6653345369377348e-16,2e-08,True
LP_primal_00_from_04,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_00_from_04,1,0.0,2e-08,True
LP_safe_witness_00_from_04,17,5.551115123125783e-17,2e-08,True
LP_primal_00_from_05,18,1.2212453270876722e-15,2e-08,True
LP_dual_gap_00_from_05,1,0.0,2e-08,True
LP_safe_witness_00_from_05,17,8.881784197001252e-16,2e-08,True
LP_primal_00_from_06,18,1.249000902703301e-16,2e-08,True
LP_dual_gap_00_from_06,1,0.0,2e-08,True
LP_safe_witness_00_from_06,17,1.5265566588595902e-16,2e-08,True
LP_primal_00_from_07,18,2.636779683484747e-16,2e-08,True
LP_dual_gap_00_from_07,1,0.0,2e-08,True
LP_safe_witness_00_from_07,17,2.7755575615628914e-16,2e-08,True
LP_primal_00_from_08,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_00_from_08,1,0.0,2e-08,True
LP_safe_witness_00_from_08,17,6.938893903907228e-17,2e-08,True
LP_primal_00_from_09,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_00_from_09,1,0.0,2e-08,True
LP_safe_witness_00_from_09,17,9.71445146547012e-17,2e-08,True
LP_primal_00_from_10,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_00_from_10,1,0.0,2e-08,True
LP_safe_witness_00_from_10,17,1.3877787807814457e-16,2e-08,True
LP_primal_00_from_11,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_00_from_11,1,0.0,2e-08,True
LP_safe_witness_00_from_11,17,3.226585665316861e-16,2e-08,True
LP_primal_00_from_12,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_00_from_12,1,0.0,2e-08,True
LP_safe_witness_00_from_12,17,9.71445146547012e-17,2e-08,True
LP_primal_00_from_13,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_00_from_13,1,0.0,2e-08,True
LP_safe_witness_00_from_13,17,1.3877787807814457e-16,2e-08,True
LP_primal_00_from_14,18,9.020562075079397e-17,2e-08,True
LP_dual_gap_00_from_14,1,0.0,2e-08,True
LP_safe_witness_00_from_14,17,9.71445146547012e-17,2e-08,True
LP_primal_00_from_15,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_00_from_15,1,0.0,2e-08,True
LP_safe_witness_00_from_15,17,1.0061396160665481e-16,2e-08,True
LP_primal_00_from_16,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_00_from_16,1,0.0,2e-08,True
LP_safe_witness_00_from_16,17,8.326672684688674e-17,2e-08,True
LP_primal_01_from_00,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_01_from_00,1,0.0,2e-08,True
LP_safe_witness_01_from_00,17,1.4224732503009818e-16,2e-08,True
LP_primal_01_from_02,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_01_from_02,1,0.0,2e-08,True
LP_safe_witness_01_from_02,17,1.1102230246251565e-16,2e-08,True
LP_primal_01_from_03,18,2.5091040356528538e-14,2e-08,True
LP_dual_gap_01_from_03,1,0.0,2e-08,True
LP_safe_witness_01_from_03,17,1.2906342661267445e-14,2e-08,True
LP_primal_01_from_04,18,3.3306690738754696e-16,2e-08,True
LP_dual_gap_01_from_04,1,0.0,2e-08,True
LP_safe_witness_01_from_04,17,1.6653345369377348e-16,2e-08,True
LP_primal_01_from_05,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_01_from_05,1,0.0,2e-08,True
LP_safe_witness_01_from_05,17,1.1102230246251565e-16,2e-08,True
LP_primal_01_from_06,18,8.326672684688674e-17,2e-08,True
LP_dual_gap_01_from_06,1,0.0,2e-08,True
LP_safe_witness_01_from_06,17,8.326672684688674e-17,2e-08,True
LP_primal_01_from_07,18,1.6653345369377348e-16,2e-08,True
LP_dual_gap_01_from_07,1,0.0,2e-08,True
LP_safe_witness_01_from_07,17,1.6653345369377348e-16,2e-08,True
LP_primal_01_from_08,18,1.2212453270876722e-15,2e-08,True
LP_dual_gap_01_from_08,1,0.0,2e-08,True
LP_safe_witness_01_from_08,17,1.1102230246251565e-15,2e-08,True
LP_primal_01_from_09,18,1.491862189340054e-16,2e-08,True
LP_dual_gap_01_from_09,1,0.0,2e-08,True
LP_safe_witness_01_from_09,17,1.5265566588595902e-16,2e-08,True
LP_primal_01_from_10,18,2.6020852139652106e-16,2e-08,True
LP_dual_gap_01_from_10,1,0.0,2e-08,True
LP_safe_witness_01_from_10,17,2.393918396847994e-16,2e-08,True
LP_primal_01_from_11,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_01_from_11,1,0.0,2e-08,True
LP_safe_witness_01_from_11,17,1.3877787807814457e-16,2e-08,True
LP_primal_01_from_12,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_01_from_12,1,0.0,2e-08,True
LP_safe_witness_01_from_12,17,1.1102230246251565e-16,2e-08,True
LP_primal_01_from_13,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_01_from_13,1,0.0,2e-08,True
LP_safe_witness_01_from_13,17,1.942890293094024e-16,2e-08,True
LP_primal_01_from_14,18,9.71445146547012e-17,2e-08,True
LP_dual_gap_01_from_14,1,0.0,2e-08,True
LP_safe_witness_01_from_14,17,1.249000902703301e-16,2e-08,True
LP_primal_01_from_15,18,3.0531133177191805e-16,2e-08,True
LP_dual_gap_01_from_15,1,0.0,2e-08,True
LP_safe_witness_01_from_15,17,2.636779683484747e-16,2e-08,True
LP_primal_01_from_16,18,2.498001805406602e-16,2e-08,True
LP_dual_gap_01_from_16,1,0.0,2e-08,True
LP_safe_witness_01_from_16,17,2.220446049250313e-16,2e-08,True
LP_primal_02_from_00,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_02_from_00,1,2.0816681711721685e-17,2e-08,True
LP_safe_witness_02_from_00,17,2.220446049250313e-16,2e-08,True
LP_primal_02_from_01,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_02_from_01,1,6.938893903907228e-18,2e-08,True
LP_safe_witness_02_from_01,17,1.6653345369377348e-16,2e-08,True
LP_primal_02_from_03,18,9.71445146547012e-17,2e-08,True
LP_dual_gap_02_from_03,1,6.938893903907228e-18,2e-08,True
LP_safe_witness_02_from_03,17,1.6653345369377348e-16,2e-08,True
LP_primal_02_from_04,18,2.914335439641036e-16,2e-08,True
LP_dual_gap_02_from_04,1,2.0816681711721685e-17,2e-08,True
LP_safe_witness_02_from_04,17,3.0531133177191805e-16,2e-08,True
LP_primal_02_from_05,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_02_from_05,1,0.0,2e-08,True
LP_safe_witness_02_from_05,17,1.942890293094024e-16,2e-08,True
LP_primal_02_from_06,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_02_from_06,1,1.3877787807814457e-17,2e-08,True
LP_safe_witness_02_from_06,17,1.5265566588595902e-16,2e-08,True
LP_primal_02_from_07,18,5.551115123125783e-16,2e-08,True
LP_dual_gap_02_from_07,1,0.0,2e-08,True
LP_safe_witness_02_from_07,17,6.106226635438361e-16,2e-08,True
LP_primal_02_from_08,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_02_from_08,1,6.938893903907228e-18,2e-08,True
LP_safe_witness_02_from_08,17,2.498001805406602e-16,2e-08,True
LP_primal_02_from_09,18,2.5326962749261384e-16,2e-08,True
LP_dual_gap_02_from_09,1,0.0,2e-08,True
LP_safe_witness_02_from_09,17,2.5673907444456745e-16,2e-08,True
LP_primal_02_from_10,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_02_from_10,1,6.938893903907228e-18,2e-08,True
LP_safe_witness_02_from_10,17,1.6653345369377348e-16,2e-08,True
LP_primal_02_from_11,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_02_from_11,1,2.7755575615628914e-17,2e-08,True
LP_safe_witness_02_from_11,17,1.3877787807814457e-16,2e-08,True
LP_primal_02_from_12,18,3.0531133177191805e-16,2e-08,True
LP_dual_gap_02_from_12,1,0.0,2e-08,True
LP_safe_witness_02_from_12,17,2.498001805406602e-16,2e-08,True
LP_primal_02_from_13,18,2.6020852139652106e-16,2e-08,True
LP_dual_gap_02_from_13,1,0.0,2e-08,True
LP_safe_witness_02_from_13,17,2.5673907444456745e-16,2e-08,True
LP_primal_02_from_14,18,8.881784197001252e-16,2e-08,True
LP_dual_gap_02_from_14,1,0.0,2e-08,True
LP_safe_witness_02_from_14,17,5.689893001203927e-16,2e-08,True
LP_primal_02_from_15,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_02_from_15,1,4.163336342344337e-17,2e-08,True
LP_safe_witness_02_from_15,17,3.885780586188048e-16,2e-08,True
LP_primal_02_from_16,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_02_from_16,1,3.469446951953614e-17,2e-08,True
LP_safe_witness_02_from_16,17,1.0061396160665481e-16,2e-08,True
LP_primal_03_from_00,18,6.938893903907228e-17,2e-08,True
LP_dual_gap_03_from_00,1,0.0,2e-08,True
LP_safe_witness_03_from_00,17,6.938893903907228e-17,2e-08,True
LP_primal_03_from_01,18,1.249000902703301e-16,2e-08,True
LP_dual_gap_03_from_01,1,0.0,2e-08,True
LP_safe_witness_03_from_01,17,1.3877787807814457e-16,2e-08,True
LP_primal_03_from_02,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_03_from_02,1,0.0,2e-08,True
LP_safe_witness_03_from_02,17,2.3592239273284576e-16,2e-08,True
LP_primal_03_from_04,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_03_from_04,1,0.0,2e-08,True
LP_safe_witness_03_from_04,17,4.3021142204224816e-16,2e-08,True
LP_primal_03_from_05,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_03_from_05,1,0.0,2e-08,True
LP_safe_witness_03_from_05,17,1.942890293094024e-16,2e-08,True
LP_primal_03_from_06,18,1.1102230246251565e-15,2e-08,True
LP_dual_gap_03_from_06,1,0.0,2e-08,True
LP_safe_witness_03_from_06,17,4.718447854656915e-16,2e-08,True
LP_primal_03_from_07,18,9.71445146547012e-17,2e-08,True
LP_dual_gap_03_from_07,1,0.0,2e-08,True
LP_safe_witness_03_from_07,17,1.1102230246251565e-16,2e-08,True
LP_primal_03_from_08,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_03_from_08,1,0.0,2e-08,True
LP_safe_witness_03_from_08,17,1.1102230246251565e-16,2e-08,True
LP_primal_03_from_09,18,8.326672684688674e-17,2e-08,True
LP_dual_gap_03_from_09,1,0.0,2e-08,True
LP_safe_witness_03_from_09,17,9.71445146547012e-17,2e-08,True
LP_primal_03_from_10,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_03_from_10,1,0.0,2e-08,True
LP_safe_witness_03_from_10,17,8.326672684688674e-17,2e-08,True
LP_primal_03_from_11,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_03_from_11,1,0.0,2e-08,True
LP_safe_witness_03_from_11,17,2.7755575615628914e-16,2e-08,True
LP_primal_03_from_12,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_03_from_12,1,0.0,2e-08,True
LP_safe_witness_03_from_12,17,5.551115123125783e-17,2e-08,True
LP_primal_03_from_13,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_03_from_13,1,0.0,2e-08,True
LP_safe_witness_03_from_13,17,2.0469737016526324e-16,2e-08,True
LP_primal_03_from_14,18,1.249000902703301e-16,2e-08,True
LP_dual_gap_03_from_14,1,0.0,2e-08,True
LP_safe_witness_03_from_14,17,1.1102230246251565e-16,2e-08,True
LP_primal_03_from_15,18,2.0122792321330962e-15,2e-08,True
LP_dual_gap_03_from_15,1,0.0,2e-08,True
LP_safe_witness_03_from_15,17,2.0539125955565396e-15,2e-08,True
LP_primal_03_from_16,18,5.412337245047638e-16,2e-08,True
LP_dual_gap_03_from_16,1,0.0,2e-08,True
LP_safe_witness_03_from_16,17,5.551115123125783e-16,2e-08,True
LP_primal_04_from_00,18,8.326672684688674e-17,2e-08,True
LP_dual_gap_04_from_00,1,0.0,2e-08,True
LP_safe_witness_04_from_00,17,1.249000902703301e-16,2e-08,True
LP_primal_04_from_01,18,6.938893903907228e-17,2e-08,True
LP_dual_gap_04_from_01,1,0.0,2e-08,True
LP_safe_witness_04_from_01,17,1.1102230246251565e-16,2e-08,True
LP_primal_04_from_02,18,1.249000902703301e-16,2e-08,True
LP_dual_gap_04_from_02,1,0.0,2e-08,True
LP_safe_witness_04_from_02,17,1.1796119636642288e-16,2e-08,True
LP_primal_04_from_03,18,1.3322676295501878e-15,2e-08,True
LP_dual_gap_04_from_03,1,0.0,2e-08,True
LP_safe_witness_04_from_03,17,1.0269562977782698e-15,2e-08,True
LP_primal_04_from_05,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_04_from_05,1,0.0,2e-08,True
LP_safe_witness_04_from_05,17,2.220446049250313e-16,2e-08,True
LP_primal_04_from_06,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_04_from_06,1,0.0,2e-08,True
LP_safe_witness_04_from_06,17,1.1102230246251565e-16,2e-08,True
LP_primal_04_from_07,18,2.498001805406602e-16,2e-08,True
LP_dual_gap_04_from_07,1,0.0,2e-08,True
LP_safe_witness_04_from_07,17,2.636779683484747e-16,2e-08,True
LP_primal_04_from_08,18,5.551115123125783e-17,2e-08,True
LP_dual_gap_04_from_08,1,0.0,2e-08,True
LP_safe_witness_04_from_08,17,1.249000902703301e-16,2e-08,True
LP_primal_04_from_09,18,7.7021722333370235e-16,2e-08,True
LP_dual_gap_04_from_09,1,0.0,2e-08,True
LP_safe_witness_04_from_09,17,7.667477763817487e-16,2e-08,True
LP_primal_04_from_10,18,3.885780586188048e-16,2e-08,True
LP_dual_gap_04_from_10,1,0.0,2e-08,True
LP_safe_witness_04_from_10,17,3.608224830031759e-16,2e-08,True
LP_primal_04_from_11,18,1.249000902703301e-16,2e-08,True
LP_dual_gap_04_from_11,1,0.0,2e-08,True
LP_safe_witness_04_from_11,17,1.457167719820518e-16,2e-08,True
LP_primal_04_from_12,18,3.885780586188048e-16,2e-08,True
LP_dual_gap_04_from_12,1,0.0,2e-08,True
LP_safe_witness_04_from_12,17,4.0245584642661925e-16,2e-08,True
LP_primal_04_from_13,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_04_from_13,1,0.0,2e-08,True
LP_safe_witness_04_from_13,17,9.71445146547012e-17,2e-08,True
LP_primal_04_from_14,18,2.498001805406602e-16,2e-08,True
LP_dual_gap_04_from_14,1,0.0,2e-08,True
LP_safe_witness_04_from_14,17,2.498001805406602e-16,2e-08,True
LP_primal_04_from_15,18,2.3418766925686896e-16,2e-08,True
LP_dual_gap_04_from_15,1,0.0,2e-08,True
LP_safe_witness_04_from_15,17,2.3245294578089215e-16,2e-08,True
LP_primal_04_from_16,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_04_from_16,1,0.0,2e-08,True
LP_safe_witness_04_from_16,17,5.551115123125783e-17,2e-08,True
LP_primal_05_from_00,18,1.249000902703301e-16,2e-08,True
LP_dual_gap_05_from_00,1,0.0,2e-08,True
LP_safe_witness_05_from_00,17,1.1102230246251565e-16,2e-08,True
LP_primal_05_from_01,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_05_from_01,1,0.0,2e-08,True
LP_safe_witness_05_from_01,17,7.632783294297951e-17,2e-08,True
LP_primal_05_from_02,18,3.2612801348363973e-16,2e-08,True
LP_dual_gap_05_from_02,1,0.0,2e-08,True
LP_safe_witness_05_from_02,17,3.191891195797325e-16,2e-08,True
LP_primal_05_from_03,18,1.249000902703301e-16,2e-08,True
LP_dual_gap_05_from_03,1,1.3877787807814457e-17,2e-08,True
LP_safe_witness_05_from_03,17,1.3877787807814457e-16,2e-08,True
LP_primal_05_from_04,18,8.326672684688674e-17,2e-08,True
LP_dual_gap_05_from_04,1,0.0,2e-08,True
LP_safe_witness_05_from_04,17,8.326672684688674e-17,2e-08,True
LP_primal_05_from_06,18,5.551115123125783e-17,2e-08,True
LP_dual_gap_05_from_06,1,0.0,2e-08,True
LP_safe_witness_05_from_06,17,5.551115123125783e-17,2e-08,True
LP_primal_05_from_07,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_05_from_07,1,0.0,2e-08,True
LP_safe_witness_05_from_07,17,2.498001805406602e-16,2e-08,True
LP_primal_05_from_08,18,1.6653345369377348e-16,2e-08,True
LP_dual_gap_05_from_08,1,0.0,2e-08,True
LP_safe_witness_05_from_08,17,1.5265566588595902e-16,2e-08,True
LP_primal_05_from_09,18,3.3306690738754696e-16,2e-08,True
LP_dual_gap_05_from_09,1,0.0,2e-08,True
LP_safe_witness_05_from_09,17,3.3306690738754696e-16,2e-08,True
LP_primal_05_from_10,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_05_from_10,1,0.0,2e-08,True
LP_safe_witness_05_from_10,17,5.551115123125783e-17,2e-08,True
LP_primal_05_from_11,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_05_from_11,1,0.0,2e-08,True
LP_safe_witness_05_from_11,17,8.326672684688674e-17,2e-08,True
LP_primal_05_from_12,18,6.938893903907228e-17,2e-08,True
LP_dual_gap_05_from_12,1,0.0,2e-08,True
LP_safe_witness_05_from_12,17,5.551115123125783e-17,2e-08,True
LP_primal_05_from_13,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_05_from_13,1,0.0,2e-08,True
LP_safe_witness_05_from_13,17,5.551115123125783e-17,2e-08,True
LP_primal_05_from_14,18,2.7755575615628914e-16,2e-08,True
LP_dual_gap_05_from_14,1,0.0,2e-08,True
LP_safe_witness_05_from_14,17,2.498001805406602e-16,2e-08,True
LP_primal_05_from_15,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_05_from_15,1,0.0,2e-08,True
LP_safe_witness_05_from_15,17,5.551115123125783e-17,2e-08,True
LP_primal_05_from_16,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_05_from_16,1,0.0,2e-08,True
LP_safe_witness_05_from_16,17,4.163336342344337e-17,2e-08,True
LP_primal_06_from_00,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_06_from_00,1,0.0,2e-08,True
LP_safe_witness_06_from_00,17,1.1102230246251565e-16,2e-08,True
LP_primal_06_from_01,18,5.551115123125783e-17,2e-08,True
LP_dual_gap_06_from_01,1,0.0,2e-08,True
LP_safe_witness_06_from_01,17,6.938893903907228e-17,2e-08,True
LP_primal_06_from_02,18,4.163336342344337e-17,2e-08,True
LP_dual_gap_06_from_02,1,0.0,2e-08,True
LP_safe_witness_06_from_02,17,8.326672684688674e-17,2e-08,True
LP_primal_06_from_03,18,6.938893903907228e-17,2e-08,True
LP_dual_gap_06_from_03,1,0.0,2e-08,True
LP_safe_witness_06_from_03,17,1.249000902703301e-16,2e-08,True
LP_primal_06_from_04,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_06_from_04,1,0.0,2e-08,True
LP_safe_witness_06_from_04,17,2.1163626406917047e-16,2e-08,True
LP_primal_06_from_05,18,1.5543122344752192e-15,2e-08,True
LP_dual_gap_06_from_05,1,0.0,2e-08,True
LP_safe_witness_06_from_05,17,1.1379786002407855e-15,2e-08,True
LP_primal_06_from_07,18,1.6653345369377348e-16,2e-08,True
LP_dual_gap_06_from_07,1,0.0,2e-08,True
LP_safe_witness_06_from_07,17,1.6653345369377348e-16,2e-08,True
LP_primal_06_from_08,18,2.7755575615628914e-17,2e-08,True
LP_dual_gap_06_from_08,1,0.0,2e-08,True
LP_safe_witness_06_from_08,17,1.1102230246251565e-16,2e-08,True
LP_primal_06_from_09,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_06_from_09,1,0.0,2e-08,True
LP_safe_witness_06_from_09,17,1.942890293094024e-16,2e-08,True
LP_primal_06_from_10,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_06_from_10,1,0.0,2e-08,True
LP_safe_witness_06_from_10,17,1.1102230246251565e-16,2e-08,True
LP_primal_06_from_11,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_06_from_11,1,0.0,2e-08,True
LP_safe_witness_06_from_11,17,2.498001805406602e-16,2e-08,True
LP_primal_06_from_12,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_06_from_12,1,0.0,2e-08,True
LP_safe_witness_06_from_12,17,3.885780586188048e-16,2e-08,True
LP_primal_06_from_13,18,5.551115123125783e-17,2e-08,True
LP_dual_gap_06_from_13,1,0.0,2e-08,True
LP_safe_witness_06_from_13,17,8.326672684688674e-17,2e-08,True
LP_primal_06_from_14,18,5.412337245047638e-16,2e-08,True
LP_dual_gap_06_from_14,1,0.0,2e-08,True
LP_safe_witness_06_from_14,17,5.134781488891349e-16,2e-08,True
LP_primal_06_from_15,18,6.106226635438361e-16,2e-08,True
LP_dual_gap_06_from_15,1,0.0,2e-08,True
LP_safe_witness_06_from_15,17,6.106226635438361e-16,2e-08,True
LP_primal_06_from_16,18,4.163336342344337e-17,2e-08,True
LP_dual_gap_06_from_16,1,0.0,2e-08,True
LP_safe_witness_06_from_16,17,8.326672684688674e-17,2e-08,True
LP_primal_07_from_00,18,1.942890293094024e-16,2e-08,True
LP_dual_gap_07_from_00,1,1.3877787807814457e-17,2e-08,True
LP_safe_witness_07_from_00,17,2.220446049250313e-16,2e-08,True
LP_primal_07_from_01,18,9.71445146547012e-17,2e-08,True
LP_dual_gap_07_from_01,1,4.163336342344337e-17,2e-08,True
LP_safe_witness_07_from_01,17,1.5265566588595902e-16,2e-08,True
LP_primal_07_from_02,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_07_from_02,1,0.0,2e-08,True
LP_safe_witness_07_from_02,17,1.8041124150158794e-16,2e-08,True
LP_primal_07_from_03,18,5.551115123125783e-17,2e-08,True
LP_dual_gap_07_from_03,1,6.245004513516506e-17,2e-08,True
LP_safe_witness_07_from_03,17,8.326672684688674e-17,2e-08,True
LP_primal_07_from_04,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_07_from_04,1,2.7755575615628914e-17,2e-08,True
LP_safe_witness_07_from_04,17,9.71445146547012e-17,2e-08,True
LP_primal_07_from_05,18,1.3877787807814457e-16,2e-08,True
LP_dual_gap_07_from_05,1,0.0,2e-08,True
LP_safe_witness_07_from_05,17,1.6653345369377348e-16,2e-08,True
LP_primal_07_from_06,18,4.163336342344337e-17,2e-08,True
LP_dual_gap_07_from_06,1,6.938893903907228e-18,2e-08,True
LP_safe_witness_07_from_06,17,5.551115123125783e-17,2e-08,True
LP_primal_07_from_08,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_07_from_08,1,6.938893903907228e-17,2e-08,True
LP_safe_witness_07_from_08,17,2.7755575615628914e-16,2e-08,True
LP_primal_07_from_09,18,6.83481049534862e-16,2e-08,True
LP_dual_gap_07_from_09,1,0.0,2e-08,True
LP_safe_witness_07_from_09,17,6.83481049534862e-16,2e-08,True
LP_primal_07_from_10,18,6.938893903907228e-17,2e-08,True
LP_dual_gap_07_from_10,1,6.938893903907228e-18,2e-08,True
LP_safe_witness_07_from_10,17,1.249000902703301e-16,2e-08,True
LP_primal_07_from_11,18,8.881784197001252e-16,2e-08,True
LP_dual_gap_07_from_11,1,1.3183898417423734e-16,2e-08,True
LP_safe_witness_07_from_11,17,4.718447854656915e-16,2e-08,True
LP_primal_07_from_12,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_07_from_12,1,0.0,2e-08,True
LP_safe_witness_07_from_12,17,2.7755575615628914e-16,2e-08,True
LP_primal_07_from_13,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_07_from_13,1,0.0,2e-08,True
LP_safe_witness_07_from_13,17,1.1102230246251565e-16,2e-08,True
LP_primal_07_from_14,18,3.3306690738754696e-16,2e-08,True
LP_dual_gap_07_from_14,1,0.0,2e-08,True
LP_safe_witness_07_from_14,17,2.498001805406602e-16,2e-08,True
LP_primal_07_from_15,18,8.881784197001252e-16,2e-08,True
LP_dual_gap_07_from_15,1,3.469446951953614e-17,2e-08,True
LP_safe_witness_07_from_15,17,7.216449660063518e-16,2e-08,True
LP_primal_07_from_16,18,9.71445146547012e-17,2e-08,True
LP_dual_gap_07_from_16,1,2.0816681711721685e-17,2e-08,True
LP_safe_witness_07_from_16,17,9.71445146547012e-17,2e-08,True
LP_primal_08_from_00,18,4.440892098500626e-16,2e-08,True
LP_dual_gap_08_from_00,1,0.0,2e-08,True
LP_safe_witness_08_from_00,17,1.3877787807814457e-16,2e-08,True
LP_primal_08_from_01,18,4.3021142204224816e-16,2e-08,True
LP_dual_gap_08_from_01,1,0.0,2e-08,True
LP_safe_witness_08_from_01,17,4.440892098500626e-16,2e-08,True
LP_primal_08_from_02,18,1.1102230246251565e-16,2e-08,True
LP_dual_gap_08_from_02,1,0.0,2e-08,True
LP_safe_witness_08_from_02,17,1.1102230246251565e-16,2e-08,True
LP_primal_08_from_03,18,3.1086244689504383e-15,2e-08,True
LP_dual_gap_08_from_03,1,0.0,2e-08,True
LP_safe_witness_08_from_03,17,2.040034807748725e-15,2e-08,True
LP_primal_08_from_04,18,5.551115123125783e-17,2e-08,True
LP_dual_gap_08_from_04,1,0.0,2e-08,True
LP_safe_witness_08_from_04,17,5.551115123125783e-17,2e-08,True
LP_primal_08_from_05,18,1.249000902703301e-16,2e-08,True
LP_dual_gap_08_from_05,1,0.0,2e-08,True
LP_safe_witness_08_from_05,17,1.1102230246251565e-16,2e-08,True
LP_primal_08_from_06,18,5.551115123125783e-16,2e-08,True
LP_dual_gap_08_from_06,1,0.0,2e-08,True
LP_safe_witness_08_from_06,17,5.551115123125783e-16,2e-08,True
LP_primal_08_from_07,18,5.273559366969494e-16,2e-08,True
LP_dual_gap_08_from_07,1,0.0,2e-08,True
LP_safe_witness_08_from_07,17,4.85722573273506e-16,2e-08,True
LP_primal_08_from_09,18,8.326672684688674e-17,2e-08,True
LP_dual_gap_08_from_09,1,0.0,2e-08,True
LP_safe_witness_08_from_09,17,8.326672684688674e-17,2e-08,True
LP_primal_08_from_10,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_08_from_10,1,0.0,2e-08,True
LP_safe_witness_08_from_10,17,1.1102230246251565e-16,2e-08,True
LP_primal_08_from_11,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_08_from_11,1,0.0,2e-08,True
LP_safe_witness_08_from_11,17,1.0755285551056204e-16,2e-08,True
LP_primal_08_from_12,18,2.220446049250313e-16,2e-08,True
LP_dual_gap_08_from_12,1,0.0,2e-08,True
LP_safe_witness_08_from_12,17,2.0816681711721685e-16,2e-08,True
LP_primal_08_from_13,18,3.5388358909926865e-16,2e-08,True
LP_dual_gap_08_from_13,1,0.0,2e-08,True
LP_safe_witness_08_from_13,17,3.469446951953614e-16,2e-08,True
LP_primal_08_from_14,18,7.632783294297951e-16,2e-08,True
LP_dual_gap_08_from_14,1,0.0,2e-08,True
LP_safe_witness_08_from_14,17,7.632783294297951e-16,2e-08,True
LP_primal_08_from_15,18,1.3322676295501878e-15,2e-08,True
LP_dual_gap_08_from_15,1,0.0,2e-08,True
