train_position,source_recipe_id,coef_0,coef_1,coef_2,coef_3,coef_4,coef_5,coef_6,coef_7,coef_8,coef_9,coef_10,coef_11,coef_12,coef_13,coef_14,coef_15,coef_16
129,130,-0.08427301687509613,-0.07828778563657114,-0.13558047584412727,-0.08423201232087733,-0.08661117194004525,-0.09525417962786287,-0.07203140412521575,-0.22219438196047275,-0.08165435657479739,1.5571685018457198,-0.09538066020045355,-0.06026894469854015,-0.06999000138539348,-0.12636091317452183,-0.08842641642898777,-0.09043971452170829,-0.08618306653106858
130,131,0.008860249599483202,0.008895280728880718,-0.038345786476021944,0.043767079178056625,0.007428152383236419,0.0025435741264383045,0.010405976795321813,-0.036896584380468854,0.009259245663346927,-0.058411737484798054,0.011699796080718675,0.010527571947206327,-0.002479801949211313,-0.017209376219183364,0.007925812797344967,0.0077871363592960045,0.024243410850355116
131,132,0.0083349798052818,0.02357633133166683,0.03485010419082243,0.013977013614142353,0.009867257888990481,-0.0016175465021356253,0.010444125031326247,-0.06893481207369474,0.027176172988472386,-0.03250545455302371,0.005646549230213373,0.009489769744487606,-0.003326813131618161,-0.022318540579365848,-0.026413917313673534,0.0049694988139771246,0.006785281514131254
132,133,-0.014983294581233146,-0.015110651365346959,0.18876993514924403,-0.014595972516338993,-0.021344421678489916,-0.0293291671585572,-0.014280149103547949,-0.0671869142467583,-0.009568040082778392,0.07544230084031305,-0.02908604885856112,-0.01748336573436026,-0.008753822589604231,-0.0024902642553398203,-0.06019125666542759,-0.0038213624253039253,0.044012495272087
133,134,0.009947823636291238,0.01149888555746913,-0.04804259832731139,0.03367681201728753,0.011895258783099074,-0.0005661444742466533,0.013926426922335722,-0.017220324963184916,0.01122189611422654,-0.2036636409367743,0.009567958291550119,0.010250996014979384,0.17296317824260052,-0.019577882691127854,-0.012744567121286245,0.009019473259344097,0.007846449674751873
134,135,-0.04961343423493537,-0.06643741457558536,-0.12661646703072532,-0.06633098787236792,-0.06984671876947562,-0.05884081479498405,-0.06741442347368985,-0.1022086511134906,-0.05839985249202854,1.0185193427482908,-0.0830431046135409,-0.06521999094524304,-0.08490660927027148,0.10909307761047837,-0.08826876015344917,-0.07147062693855566,-0.06899456408043914
135,136,-0.04263612270643961,-0.040849450783228665,0.595508483783777,-0.03686771098981974,-0.05100670923179786,0.09465268818224082,-0.035446990271219295,-0.07263950783935888,-0.0411261298181176,-0.25534520166260355,-0.0389759346787425,-0.0355104553245856,0.13190046753847579,-0.07693266096944873,0.0024071992136647014,-0.04905049259438668,-0.04808147184841473
136,137,-0.030890705022361516,-0.030476893030365614,0.397125150132897,-0.0316785947836895,-0.03037343527418793,-0.01847862488533316,-0.0325038437580759,-0.13805332256840908,-0.02601434187639646,0.1941385530771713,-0.02699576662636273,-0.017696485832259974,-0.021568384059851935,-0.07352105680070756,-0.03633175468747307,-0.03832577548643718,-0.03835471851816513
137,138,0.007740250516179782,0.007830179608183774,0.12764109459599535,0.007927621081135013,0.007383269389472813,-0.0083971758593871,0.036601005027134974,-0.05784843832526188,0.013578218992092887,-0.10795550791970267,0.0006485784859666478,0.00916377351511926,-0.002134657625819547,-0.01756414876339214,-0.03459906190398178,0.0043549218063830344,0.005630077379881487
138,139,-0.06022216392813903,-0.058516709766915295,-0.13713783575098193,-0.06562016153539724,-0.05774082371030815,-0.0406690090668161,-0.06612382051335977,0.38251192249368543,-0.0560540880422339,0.6805173260070877,-0.04556066832726357,-0.06467496936743841,-0.07857469715108281,-0.10989657349732304,-0.09153396711915514,-0.06090647558433596,-0.06979728514003114
139,140,-0.019314540276692844,-0.019478258458509923,0.04220040804270542,0.0033848226339301757,-0.02215119758897984,-0.02732129760138472,-0.015285097501760603,-0.08707886697045361,-0.017879518116934605,0.2979603278297737,-0.023467838895074287,-0.014307453879437024,-0.03462186447823138,0.028683394920944846,-0.04692103476379898,-0.022783504704045617,-0.02161848019205545
140,141,-0.02682663836274274,-0.02753217139878532,0.5156928952281843,-0.025113883799189978,-0.035222010539331,-0.04430805007438107,-0.02583482016787416,-0.06909109694102195,-0.026048837524190516,-0.21726360660235047,-0.016625526435790544,-0.030217493609437478,-0.01866031374495697,0.1517144149705141,-0.10502013467095171,-0.02293204868729553,0.023289322359596194
141,142,0.006373972136529585,0.0056786767875303,-0.11764078189633734,0.009375736022719286,-0.0012038466048061287,0.0004822882065177864,0.005490376666687635,0.13369358761330097,0.005323288762796543,-0.2125576791709819,0.055363509753913,0.01122328408851925,0.12559518092409983,-0.050501463637356546,-0.01548606658667068,0.0064980871190189835,0.032291849814524216
142,143,0.016488966654919328,0.01618997318783713,-0.08135302774839388,0.016614190930365383,0.045365042477255195,0.016002583951069776,0.024053675733356625,-0.03877472396647627,0.018132918559059637,-0.16712967057785014,0.01106818068875631,0.015883118682737972,0.03691569594521016,-0.02118715576090164,0.04273106558426051,0.020525981510258168,0.028473184148539485
143,144,0.014898035915483969,0.020443476214737195,-0.04877042622022512,0.0346724639116213,0.01330840653847557,0.002272601895004533,0.01769639628640763,-0.02705818605551291,0.015233918967641457,-0.16998361272542992,0.03567152826892937,0.020784381098710003,0.048217153401658344,-0.01049031826837437,-0.006439672660633944,0.02345892447568615,0.016084928955824102
144,145,0.014308417757529451,0.014649087888635035,-0.026072916582359183,0.0513000971189788,0.02369389670294096,0.00868182919509689,0.016441597794602546,-0.023468326262552644,0.015121136974987535,-0.14842049627479378,0.01881849070319109,0.016826676451260326,0.0009908421694340601,-0.010970256676956407,-0.0015788844106570212,0.015603288240905918,0.014075519209759099
145,146,0.01383355545750573,0.013221234789597247,-0.06093477611499272,0.015032363925164325,0.008615281962952125,-0.008704577780995253,0.01597442945253757,0.04989157800796082,0.011556657888283048,-0.21599731006469539,0.012089154663181287,0.03725274776853313,0.12212270414968913,-0.029507021727792168,-0.0009384254494079756,0.008387737552343252,0.00810466552013989
146,147,-0.015827575685185592,-0.019550672615164556,-0.010774398594755786,-0.0054464604903902486,0.0044761153901941644,0.04220623420725736,-0.01608166747381787,0.5271218379680347,-0.017386477165768636,-0.2898372476268958,-0.029119860354362617,-0.01725855047204675,-0.05266132973359358,-0.041943808788073515,-0.049906068690038045,-0.014849990907262503,0.006839921031872405
147,148,-0.0020442930947306127,0.00025008822062478296,-0.0639240055802846,0.002531039944344956,-0.0071292849809928786,0.01160817601293292,0.00745207131206748,-0.10544249535538859,0.0135083073716548,-0.010584125571048144,0.000748460188586325,-0.001337555363505275,0.18129955869754258,-0.008700543587762795,-0.003916970224186643,-0.0100250855171216,-0.0042933424727312295
148,149,0.020852447771737687,0.016467353999931177,0.033225763716467835,0.029875741336218647,0.024724654502520822,0.012984044501452643,0.013318203193791676,-0.042983874654713976,0.011733363448696344,-0.1381984875063884,0.01176318468985994,0.013151442554364859,-0.005301704544006127,-0.01252251036997022,-0.010214379027677523,0.01108828146777982,0.010036474919936488
149,150,-0.006771501563283136,0.026378802196578423,-0.05463551653642369,-0.005041013923569118,-0.006750806197438243,-0.017713461828844236,-0.006038405367332303,-0.07259443281781086,-0.007201264784632383,-0.05268365636453609,-0.018819177089481463,-0.006029531353995384,-0.018156832227425618,0.25665644896522805,-0.013071226810111402,0.011834038604622565,-0.009362462901543857
150,151,0.014828453821713017,0.013097066614708514,-0.07427898505115565,0.011617104857164743,0.013564560143339632,-0.011634430951137713,0.013170347003190233,-0.048542711843961917,0.02104097998439236,-0.20674485310341537,0.0052320644853424015,0.010966317388445041,0.19531861921636146,-0.0040036543487147365,-0.015340726328444737,0.0266642881327018,0.03504555997947527
151,152,-0.1009893095528947,-0.09882416549469682,-0.2818244066436564,-0.10224849201372366,-0.07928059518948974,-0.10748337732969976,-0.10270988455838383,-0.19985734609840147,-0.09946100079334502,1.6392074001228993,-0.11709163940036614,-0.10180483330819637,-0.1387554351824193,-0.13371671141169691,0.18788702252507689,-0.11226292389051551,-0.05078430178050991
152,153,0.00416284284579006,0.009027895973315086,-0.08490303906541652,0.003229524538226304,0.009704896624526794,-0.014558729990049597,0.0036354540612029774,0.102410128076526,0.0035468451670392356,-0.17760169200883566,0.0033982437168301083,0.0015631001190953618,0.009957292981799622,0.09567531003333382,-0.028455815546648344,0.008667658810546899,0.050540083662721294
153,154,-0.0014863189065167054,0.013824654856159635,-0.06386585634510457,-0.0015239872645338027,0.014918832761547615,0.02495817837525496,0.0018389143698147765,0.27435437037015226,-0.002223146867351064,-0.1499944326290758,-0.012084691409735334,-0.0030000065557119304,-0.02634795986288057,-0.03470284098883954,-0.024803400802902744,-0.002942269058474818,-0.006920040041799791
154,155,-0.10393266896752504,-0.09760909968591584,-0.08991213053203768,-0.10082749091220289,-0.10702402610468151,-0.11613135034455338,-0.09994828581870532,-0.22872822127037296,-0.10105110502581838,1.6268409904966996,-0.06149175025520054,-0.09995769703474727,-0.08003103180877184,-0.03753701229696665,-0.1400633762214588,-0.05560581159591938,-0.1069899326218437
155,156,0.002527435194526079,0.021248391896697232,0.12660461566512748,0.019772365005379607,0.0023289578292792386,-0.0008713270965031446,0.01086044986530503,-0.06379518633516754,0.0037862559618667387,-0.06699168768759849,0.00038495135768940633,0.005790607863464551,-0.0036068842380376706,-0.02512120864409593,-0.03654087384353849,0.0016845226879229156,0.00193861451768237
156,157,-0.0676567273735068,-0.06796271386967367,-0.1159455075047673,-0.0700425824207068,-0.07374318414880054,-0.08034775895021529,-0.05765648265788498,-0.17634868361473408,-0.07136341064450315,1.2417795031387833,-0.0854624715892283,-0.06496844540017863,-0.0971746781285133,0.015225811459250142,-0.09462292686978657,-0.059469087415383565,-0.07424065401016622
157,158,0.0012456066444034093,0.002000544170256852,0.02166593832153897,0.002247215083162859,-3.0290657716040264e-05,-0.01810428505129428,0.030778102704558316,-0.09933595724107261,0.0011279675889113636,0.1192105529996622,0.0548576489853479,0.0001445786456471552,-0.012774162240215476,-0.05585054036968217,-0.043389454473744773,-0.0020073911033304586,-0.0017860740064347693
158,159,0.009360939141910964,0.006784524109871606,0.2421971473650575,0.007730176537440275,0.017254341246452053,-0.0058496863612178575,0.007306237233099456,-0.07002527077502169,0.00771897567250031,-0.2292885780583033,0.042693339474800515,0.023515745897585462,0.00276993579626295,-0.041935234629603954,-0.03264436313614517,0.012152423881058434,0.00025934660425240964
159,160,-0.0009497264493043951,0.0007547384551173079,-0.13622901717730346,0.0020978302090286756,-0.0029378372571734843,-0.01796543964259563,-0.001385900819591804,-0.13141638730727673,0.0012516125319973661,0.2784291293213891,0.09899945713184641,0.01761574542027619,-0.01912494320353007,-0.07710194947634054,-0.009131551431021345,-0.0038137899487731743,0.0009080296432542606
160,161,0.007910706668055769,0.049361380089625824,-0.0428569586196624,0.00810055112807264,0.008556442206320786,-0.007836960972464535,0.009849413938308267,-0.07310523504672056,0.011823739466781717,0.02104094964507773,0.017466590578670244,0.01096025862457286,0.004134782657758128,-0.02801833363930592,-0.013069439804455126,0.006087323929022693,0.009594789150342583
161,162,-0.02118663695839406,-0.02823643367884606,-0.07774575098203691,-0.03075421719799768,-0.03258717367586972,-0.04196408935818236,-0.014612088216003924,-0.11159644143212206,-0.03035996935514225,0.6689541588361074,-0.0398129294197691,-0.03225670660732507,-0.05143642239967576,-0.03947594609053989,-0.06517501929861576,-0.018536441624494363,-0.03321789254110049
162,163,-0.02103603136144589,-0.03214133484790361,0.031086733267871522,-0.02863910096091539,-0.0325781061123238,-0.04194541933346234,-0.03256501398410282,-0.10094169646438776,-0.03181987572770695,0.17814144988274766,0.014365256579118553,-0.027576789004210157,-0.04378629316395028,-0.08853512613275655,0.28995177447271026,0.004545948681613971,-0.03652637579089965
163,164,0.0158087265656646,-0.0020833804474576596,0.049579518836318885,-0.00497444458870627,-0.0012198828657051218,-0.010012843348962177,-0.0026036282061728784,-0.0790519291775437,0.016710533802991544,0.11682380336665692,-0.007828459937917,-0.0029446499063867184,-0.017192117401394702,-0.028699545694090948,-0.030871590002964577,-0.007303001298909728,-0.004137109695422625
164,165,-0.011097150767023414,-0.013820431752332326,-0.12439506447518242,-0.0027098445568037996,-0.01083519636173732,-0.04165556894457051,-0.007821166757489352,0.5172666386821807,-0.01172942631332025,-0.31476904451749066,0.07875894737093257,-0.012730691753329717,-0.03249125552056779,0.031896556180676265,-0.035920232401533414,-0.011660791038329567,0.003713722925926283
165,166,0.004598264914769,0.004867074418434169,-0.018801397032368335,0.003443691263786828,0.001298341109891087,-0.02023716395734667,0.02697047972333555,-0.03576262705500194,0.002153253793461746,-0.18943224439898906,-0.0064073198623036225,0.010622398015409611,0.13674218698848276,0.0907991489369699,-0.00926869117825395,-0.0022569814694294553,0.0006715857891553637
166,167,-0.006057298446262143,-0.0059264745579654925,0.3291324537155175,-0.0031146092559849866,0.018516619713512997,0.0490713714217811,-0.004347755985618876,-0.09783310369157176,-0.0036853755568585977,-0.14899881718321534,-0.019476274946938682,-0.0003336609325963882,-0.04255694530443339,-0.03329281448979094,-0.04401637898629523,-0.008851828102670215,0.021770892589387844
167,168,0.025912005916665364,0.016043199312692775,-0.06384791564296069,0.017741471174905883,0.0189054108334778,0.08473554383625886,0.016520924760358886,-0.10079382566670295,0.04078645755270589,-0.12298813611959784,0.05644313778878447,0.018109531329048793,-0.00799609577782181,-0.02676183391991988,-0.004212150895982293,0.016274692962096875,0.015127582555992973
168,169,0.010439683924070357,0.011020935998051,-0.014651821688276287,0.010441710009799418,0.0122873009163398,0.04821598067827414,0.014071716694200216,-0.08603063283149824,0.04670176680757067,-0.04650650471024591,0.008064189931664188,0.01632809878966321,-0.00977615646248138,-0.021149089292799014,-0.01680512677916383,0.007451749274843081,0.009896198739989787
169,170,-0.011475202208979407,-0.006357185850638231,-0.11945346434735492,-0.010147586337141518,-0.002275812827035808,0.0679346295155956,-0.013936508731240664,0.21052028195276057,-0.00865493817614786,-0.17509235595358447,-0.019273628233922143,-0.009070485303358664,-0.03457900762725441,-0.047926852532633506,0.1880672255910129,-0.005560628823702044,-0.002718480106371915
170,171,0.020430910583894568,0.02144396086916181,-0.08632090274524601,0.019059251838718816,0.07764547314862376,-5.371117571241645e-05,0.02185540378650259,-0.04799199709380286,0.02113007480013441,-0.22813817673000117,0.01333831070105478,0.025905325086952688,0.12597332173934733,-0.01794858465850275,-0.00016804545880081515,0.017110402317416826,0.016728982990263264
171,172,-0.03355775352355907,-0.032830900516533854,0.5000814288102531,-0.027793900620668256,-0.02631565513323407,-0.008501934026278898,-0.03138600476491407,-0.1525055285437073,-0.031464996091141575,-0.31688197111076766,0.028531304615653418,-0.034848780246950484,0.056082401923881614,0.26311957419488774,-0.07460130547067685,-0.03747657576302645,-0.03964940373322047
172,173,0.015402356211833248,0.016115635302879253,-0.0764782903429108,0.024433028037401883,0.01041844834687567,-0.007589478842293704,0.016391623118149207,0.010848905008714866,0.012542631244166078,-0.3158108761414846,0.02260623033809659,0.0152708157871669,0.21295823342331938,-0.025475194235603245,-0.016466022728268002,0.07508274115066767,0.009749214321295554
173,174,-0.0001398056653086878,-0.001676844969922436,-0.022981017259698353,0.012474495903553666,0.0015503706762658284,-0.01800724311067923,0.01617798815884698,0.3042475445002212,-0.0025279361011770066,-0.24542141389465785,-0.006357273176008173,-0.0005097163369508093,-0.019541716703247457,0.002881324347758207,-0.040826003875827035,0.022297541839311638,-0.0016402943324773044
174,175,0.012774969695184449,0.012227772665882996,-0.04643778073920547,0.012157556684071901,0.008386052805703422,0.09390724022294342,0.017955986817972766,-0.08393765485768598,0.01121016687145909,-0.16973946248099575,0.005400602240166382,0.03283103258966989,0.10282678953203603,-0.02232717211699907,-0.003908653781601544,0.008553862172342837,0.00811869167905803
175,176,0.009734822652622339,0.00807377325861434,-0.002221586088323769,0.008345221567416896,0.008248806877439185,0.1228944014533928,0.03642198087183911,-0.11014853836998446,0.006994721256583567,-0.09526219824255494,-0.0007786566052485167,0.009378439283163769,-0.017681852440335877,-0.024262720372178213,0.027506228770636933,0.006461603356252046,0.006295552770666483
176,177,-0.013511977537485283,-0.01492792421325641,-0.1226253561692389,-0.014037629654007363,0.013069365435761733,-0.022401864116550405,-0.015457488092300754,-0.00770212345166232,0.004684208487976243,0.07863462218705779,-0.019021784564072275,-0.011524518307788379,-0.04406554980145635,-0.053354062155865134,0.2584265649436875,-0.007256121618482967,-0.008928361372316389
177,178,0.017825313582492352,0.01733081904247365,-0.00031734072143557664,0.016165611397153366,0.01744305997611185,0.00017152538181249106,0.053990563912986754,-0.04499488842467252,0.015394764358484865,-0.11241557489805831,0.011241792698271975,0.017948153074834116,0.0068898996671520425,-0.01978996117431001,-0.02789076163210616,0.01547793048941803,0.015529093269393012
178,179,0.0017019097989952364,0.0067768363731397965,0.07748962026768401,0.008537168713074583,0.0006054308179232279,-0.008457141526156588,0.017615220444537068,-0.016467066443751694,0.006182670571692669,-0.13456092920486562,0.01973507981589183,0.0021704538147314634,-0.010734915439169301,-0.030080817028811636,0.053271234772720694,0.0008255597985439714,0.005389684453821083
179,180,0.009272066362346211,0.010106714011144748,0.05802159153705568,0.027532484483361444,0.01074504176802069,0.0028705545626071804,0.011052351677722666,-0.02580933721407021,0.02608413200185978,-0.14289053328911944,0.010250917927681395,0.011685007460001992,-0.008894549499512499,-0.020033896499371446,-0.024178496868773887,0.03614929414110538,0.008036657437941654
180,181,-0.10645742075517602,-0.10294233704653381,-0.16544797313988252,-0.08433622168896163,-0.10847699634835513,-0.1125875082218784,-0.10614513867564315,-0.22390267186481827,-0.10235035833167029,1.7874391892160526,-0.11620884062082452,-0.10707952145480809,-0.13128426064624263,-0.08069706371728497,-0.019971717279623755,-0.11099281170804481,-0.10855834771632747
181,182,0.0024226831445078125,0.0004560784646956343,-0.05061367661144124,0.007577784356659685,0.04395277385701129,-0.00887148496473945,0.002317921170201128,-0.04372276598694223,0.0010257756230827055,0.030275772943297946,-0.008304604190062105,0.0022871672106079275,-0.03138078847210856,0.07148032394063508,-0.02506097925141752,0.005332235735383745,0.000825783030628483
182,183,0.015063080598247108,0.005877345620197703,-0.04324033933976444,0.004746931469904763,0.006295914873820929,0.014278289017612156,0.005671757527905511,-0.07751244835756774,0.030359909207361906,0.06042778018240806,0.0021824786723649028,0.015325594686121465,-0.012147316237547369,-0.02346444941044592,-0.01084427630121606,0.0023348993285564603,0.004644848462040615
183,184,0.01394074165443526,0.014876214553503776,-0.029403804405301343,0.014772430840758822,0.01539544740169472,0.005633601920890913,0.014006836799024465,-0.060910855243996594,0.040344240979425905,-0.08154966454863508,0.01233166885541142,0.031190105020005555,-0.0023312138461993046,-0.022301698170388302,0.00796060299867666,0.011168302085272913,0.014877043105422053
184,185,0.0013259963948940843,0.02003967119460386,-0.10723367897812701,-0.006484587056733948,-0.006477515978515208,0.06304369846383319,-0.0036884344234403314,0.10537160728306287,-0.00726830647850586,-0.06596994217423217,-0.01406026171708306,-0.004197074892049625,-0.023466519076230978,-0.03647158421444154,0.10072672997045587,-0.0073781118693453185,-0.007811686448142618
185,186,0.014214265381821856,0.014962763400299462,-0.05205538894132175,0.017182245377182655,0.011191494738631638,0.018552551848619182,0.013963919869912429,-0.06558266202928567,0.023729432337796452,-0.1511432130760869,0.009442934481838505,0.03167739927331901,0.10629143439205856,-0.0230457037981484,-0.0015857943068485981,0.011130363480985837,0.02107395756922898
186,187,0.015228847470641568,0.01159953453463347,-0.05316054447422393,0.011331357042760263,0.010643107565923002,0.002676456810808093,0.011450216143642495,-0.03603740325231549,0.011131386154313161,-0.1640911812344338,0.002340486357074897,0.04251091152625032,-0.0061693215374339526,0.11868714441627244,0.005072264294445189,0.009457766080085434,0.007328972101559866
187,188,0.026577058038480275,0.009316317351872324,-0.08111101074459019,0.008402448027825506,0.02190714774317379,0.013247311457118827,0.010015957452136163,-0.01496821820558185,0.009143178838878815,-0.02853446029864708,0.00813249142608973,0.021588147707125797,-0.011258294591918398,-0.009400210295853683,-0.0038842426961894433,0.00889646110206828,0.011929917688012869
188,189,0.0003962411847812532,0.0017494729527962158,0.014049531329068716,0.000736319784530504,0.0026137591496042606,-0.007921094343411789,0.0009571679877694485,-0.08014007426005121,0.04771442492021244,-0.04091144836628321,-0.003588054468630479,0.0022106151044232083,-0.013416625914210384,0.10141982565379687,-0.02416055339536204,-0.003775041708529441,0.002065534389496021
189,190,-0.005466771579726129,-0.006988054353055847,-0.1421303869120309,-0.004056127208569818,-0.0027071869577362847,-0.008057708588036583,-0.004541306231685089,-0.049439388286903606,-0.007303450973945855,-0.219864219313097,0.018986277930873444,0.00805597749921824,-0.02080633181209371,0.32126935952051716,0.14307050589142578,-0.00842161032966459,-0.011599578295484797
190,191,-0.002306711013089505,0.026516884097881527,-0.03740909280725338,-0.0023295155365615893,-0.005429862584094029,0.023839743636138812,-0.001279101708459465,-0.08901251403727282,-0.003238921946959103,-0.09977581497985621,-0.012767968410735766,-0.0019733696390795163,0.10427023067554901,0.1132154482045764,-0.023189015323616172,0.016724661419909175,-0.005855080047075277
191,192,0.011405081718654862,0.026910603017104292,-0.09779151034085015,0.012265656840838654,0.0076863959491246395,-0.006159898800302545,0.011765683169008435,-0.09655757305333966,0.012127835589570703,0.03761599263786911,0.06341357227461086,0.011370145646202118,-0.002876829980864989,-0.04358241038440741,-0.005179172050780211,0.008591739774260653,0.04899468799330198
192,193,0.015118463093236917,0.015517127899049382,-0.013881774607637043,0.014903134409011387,0.016804912433774508,0.0035444389890733913,0.028710337266579015,-0.04141966168034399,0.03704215129112332,-0.1076825838682858,0.01638827404768215,0.015876963748277028,-0.0031276616884033893,-0.02103971446796312,-0.023420860173720914,0.033331750309632896,0.013334702998916259
193,194,0.018150909552347414,0.018097316840420947,-0.018185006303962088,0.018243533331300965,0.021855854089123047,0.00644732831536933,0.0304248096688313,-0.02592784334056675,0.03042996919761653,-0.16494599303121127,0.028958673430805763,0.019009180748874505,-0.005414898412023716,-0.0232618436742053,-0.02187461118590365,0.05337688021609638,0.014615740557089453
194,195,-0.0014490604252419778,0.003927841638231141,0.044418512050597825,0.0011299978441542396,-0.001528575903437698,-0.0026789802885612514,-0.00034713709880122753,0.11271678318953793,0.0013530126078909108,-0.10945601688907768,0.020021605932883275,-0.0011054070822058314,-0.031532567428731256,-0.040523020661047536,-0.04893367282270569,0.0600594960413198,-0.00607281070480416
195,196,0.04066489073771958,0.020358419893148648,-0.08258543993001581,0.020759755981853915,0.04534815495994646,0.01841333770753561,0.022394495640496927,-0.03698631480361363,0.022369900690205304,-0.20553517194867854,0.029694235338021457,0.021612917230220158,0.03643870684727893,-0.001414036179142354,0.0010275430911726292,0.02940899133331694,0.018029613410538162
196,197,-0.04753702206942362,-0.03841131595142135,0.538525735547906,-0.045843383975167316,-0.049297494067528896,-0.057203440772952974,-0.04505680512393145,-0.14058042635405682,-0.032455009572593715,0.2531832077019523,-0.05962778311143941,-0.027284897398877683,-0.05799245883114833,-0.08094665722054617,-0.006689194889823023,-0.05193290415892458,-0.050850149752034474
197,198,-0.021358207450309037,-0.0157121435901156,-0.08362472888496147,0.00781841934418863,-0.027311588419837517,-0.043347234479889925,-0.018763078052877264,-0.10500892191692382,-0.018863747501643116,0.30771378733174076,-0.008658595595119225,-0.020281140514015167,0.18998487815159676,-0.05399117331604644,-0.03888193856802564,-0.027795448261110876,-0.02191913827665371
198,199,0.013559900017896812,0.014743330222172316,-0.020620027693820413,0.014330430986511551,0.015591725474802191,0.0017302987411441542,0.01936991719533807,-0.07334941723298119,0.05213585666598456,-0.07030704986123464,0.03734600287825155,0.015340019219677217,-0.0007747286494141922,-0.026803199253843467,-0.017124305510624008,0.011065353968971582,0.013765892831169562
199,200,-0.041558373285809885,-0.037021030404174794,-0.08431252176266735,-0.02223294237366163,-0.04127747025175346,-0.05379466315028654,-0.04010827804036866,-0.058596270498033,-0.03805580132292327,0.627509739033757,-0.03784450095128726,-0.031301597867139715,0.00789626643427119,-0.008085582773530992,-0.05776839461401294,-0.04552136270582314,-0.03792721546656304
200,201,0.013924825402627156,0.019446706280730235,-0.061014605970907604,0.013715872149863721,0.013951514397751606,0.1549861236864004,0.017622835808578124,-0.07380144015624689,0.011435931971031939,-0.15204073317754785,0.005021563311379593,0.014193348955966191,-0.02950018252585048,-0.019569794153516794,-0.003317366192553428,0.06671701635098973,0.008228383861307679
201,202,0.02730817348951828,0.020523053228103633,-0.08241030099316062,0.02379887715310619,0.02121900015858505,0.007709510634415668,0.029871814043311323,-0.047669245126000244,0.023385796945968457,-0.236852340895798,0.08668028950053684,0.022290692630857777,0.0008585629958489791,-0.03877072910396983,0.07360784186275075,0.050825954494222954,0.017623048981707582
202,203,0.020813307849803366,0.02116063136255711,-0.04717230655765314,0.020626031448621046,0.020464916454435024,0.011513347788259805,0.020028222445449287,-0.04006909966603836,0.020915448215305964,-0.1566515403190345,0.01610827563549143,0.05613690117266643,0.0026240425089183936,-0.022170574297546503,0.014305545136235203,0.025265858263518286,0.016100992559014267
203,204,-0.037619033776701706,-0.037081037416086995,-0.14077062506828442,-0.03786281187550333,-0.036918090907405846,-0.04576807695039134,-0.036896641488799904,-0.17151977904704074,-0.03952300434042824,0.9035782001020783,0.02590353115800373,-0.03684398526376155,-0.06673088203036034,-0.10044178716162318,-0.059628129530774066,-0.04638727308352359,-0.035490573319407054
204,205,0.008919726706333803,0.04796525939881109,-0.03964771605274332,0.01087763446333825,0.012321712338168157,-0.0030216428759551077,0.011211098500631097,-0.08217028904310296,0.010328782294591745,0.016190160382821502,0.010825795481989194,0.010888026418040007,0.007285593615554993,-0.023896499723519277,-0.02378943223476161,0.007005700380353621,0.018706089949449556
205,206,-0.033488766734578485,-0.00048233675562881965,0.6141385322083844,-0.030726402132289506,-0.018632332385900202,-0.008771839178333277,-0.028013352518066695,-0.1303601878304384,-0.02283678977016394,-0.037675409799421196,-0.046260922965786565,-0.030083928635680792,-0.05263626900569862,-0.007961992818036053,-0.09700823939921432,-0.034006478756115906,-0.035193283523040075
206,207,0.013260211684813832,0.036148963117441674,-0.05865695310346245,0.015209917338895982,0.013533869617943275,0.0016433210260486221,0.013384487773837167,-0.014944493056468713,0.011321453015613667,-0.10881954277932643,0.012408614336011564,0.014258715004455143,-0.006632778460224415,-0.023621392807950878,0.01564215793211666,0.05699399476593273,0.008869454594325147
207,208,-0.0007402429590043308,1.0836854239378455e-06,-0.023136874841878034,-0.0006500607734486409,0.0003654848950952254,-0.008617912025581268,-0.0010784546717942057,-0.07550654927393724,0.03255811088142164,-0.08319167492218674,-0.009328838592989056,0.00927449727295903,-0.017081067374078242,0.21194166908590706,-0.027998638921051297,-0.004736039453316898,-0.002074492011539614
208,209,0.014552977192989359,0.014110839098680002,-0.06628631187016668,0.013237297672651575,0.00523517314734417,-0.012507908468214531,0.013107573307615665,-0.049832499900353884,0.011953644537171071,-0.19458507233388997,0.005554776254155895,0.025951213547079972,0.20089059614297403,-0.025931007512426246,-0.005294418690921494,0.003748297746847795,0.046094830128467365
209,210,0.033930677311037674,0.026265689486468798,-0.05185901467179286,0.021450081671732398,0.013101284491074465,0.004207927880438292,0.015390279140580653,-0.01347524792183555,0.012696279383046296,-0.10510368422871202,0.01109177541359826,0.014811425122861042,0.005390389241619328,-0.006293508589632584,-0.007446851298118428,0.01235614682389896,0.013486350743737713
210,211,-0.01346822209161545,-0.004981227295480041,0.24958229923615508,0.013669398149536488,-0.010491610323714083,-0.018783121374011776,-0.010090167039857404,-0.07210206891110742,-0.006469171327788879,0.029699346767049425,-0.014864132404271655,-0.009808149492921702,-0.019281887481107696,-0.03141499606835198,-0.05514747163101515,-0.014099742260092309,-0.011949076451409336
211,212,0.03696855340635306,0.023729742650707025,-0.1027244865458117,0.02929793622481738,0.023689737983058633,0.07280817204301225,0.024661887468557426,-0.09265094935812629,0.029952242755360795,-0.2136319741705835,0.10661966336409794,0.03019849841358198,0.002119341609405109,-0.031866669524455715,0.011175199217333,0.02656293253238643,0.023090171930311185
