Q0,cost_family,Lctx,budget_flops,N_B,D_B,Q,loss,total_cost_flops,base_train_attn_cost_flops,quality_cost_flops,frontier_rank,frontier_count
0.1,exponential,32768,1e+24,0.070542,0.23247733687723274,0.5,4.791805335376181,2.4833002051312704e+17,2.0587171243849434e+17,4.245830807463272e+16,26,241
0.1,exponential,32768,1e+24,0.070542,0.23247733687723274,0.55,4.773692963625908,2.6466644009649267e+17,2.0587171243849434e+17,5.879472765799833e+16,27,241
0.1,exponential,32768,1e+24,0.070542,0.23247733687723274,0.6,4.755580591875635,2.8671829995535578e+17,2.0587171243849434e+17,8.084658751686142e+16,28,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.23247733687723274,0.30000000000000004,4.754143968017807,3.0688950603427904e+17,2.97061459980438e+17,9828046053841020.0,29,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.23247733687723274,0.35,4.736031596267534,3.118099410561579e+17,2.97061459980438e+17,1.4748481075719874e+16,30,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.23247733687723274,0.4,4.717919224517261,3.184518336075465e+17,2.97061459980438e+17,2.13903736271085e+16,31,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.23247733687723274,0.45000000000000007,4.699806852766988,3.274174507670119e+17,2.97061459980438e+17,3.035599078657386e+16,32,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.23247733687723274,0.5,4.681694481016716,3.395197680550707e+17,2.97061459980438e+17,4.245830807463272e+16,33,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.23247733687723274,0.55,4.663582109266442,3.5585618763843635e+17,2.97061459980438e+17,5.879472765799833e+16,34,241
0.1,exponential,32768,1e+24,0.070542,0.40332621016067427,0.1,4.6496849525025645,3.57167966015348e+17,3.57167966015348e+17,0.0,35,241
0.1,exponential,32768,1e+24,0.070542,0.40332621016067427,0.15000000000000002,4.631572580752291,3.5973910732633114e+17,3.57167966015348e+17,2571141310983180.0,36,241
0.1,exponential,32768,1e+24,0.070542,0.40332621016067427,0.2,4.613460209002018,3.632097850704843e+17,3.57167966015348e+17,6041819055136340.0,37,241
0.1,exponential,32768,1e+24,0.070542,0.40332621016067427,0.25,4.595347837251746,3.678947099916874e+17,3.57167966015348e+17,1.0726743976339488e+16,38,241
0.1,exponential,32768,1e+24,0.070542,0.40332621016067427,0.30000000000000004,4.577235465501472,3.742186971594058e+17,3.57167966015348e+17,1.7050731144057884e+16,39,241
0.1,exponential,32768,1e+24,0.070542,0.40332621016067427,0.35,4.559123093751199,3.827551869367481e+17,3.57167966015348e+17,2.5587220921400156e+16,40,241
0.1,exponential,32768,1e+24,0.070542,0.40332621016067427,0.4,4.541010722000927,3.9427824284847616e+17,3.57167966015348e+17,3.7110276833128184e+16,41,241
0.1,exponential,32768,1e+24,0.070542,0.40332621016067427,0.45000000000000007,4.522898350250654,4.0983274136111296e+17,3.57167966015348e+17,5.266477534576496e+16,42,241
0.1,exponential,32768,1e+24,0.070542,0.40332621016067427,0.5,4.504785978500381,4.308291181758235e+17,3.57167966015348e+17,7.366115216047554e+16,43,241
0.1,exponential,32768,1e+24,0.070542,0.40332621016067427,0.55,4.486673606750108,4.591712623463452e+17,3.57167966015348e+17,1.0200329633099723e+17,44,241
0.1,exponential,32768,1e+24,0.070542,0.40332621016067427,0.6,4.468561234999835,4.9742915528051264e+17,3.57167966015348e+17,1.402611892651647e+17,45,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.40332621016067427,0.30000000000000004,4.467124611142006,5.3242429162998976e+17,5.153735604859319e+17,1.7050731144057884e+16,46,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.40332621016067427,0.35,4.449012239391733,5.4096078140733203e+17,5.153735604859319e+17,2.5587220921400156e+16,47,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.40332621016067427,0.4,4.43089986764146,5.524838373190601e+17,5.153735604859319e+17,3.7110276833128184e+16,48,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.40332621016067427,0.45000000000000007,4.4127874958911875,5.680383358316969e+17,5.153735604859319e+17,5.266477534576496e+16,49,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.40332621016067427,0.5,4.394675124140915,5.890347126464074e+17,5.153735604859319e+17,7.366115216047554e+16,50,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.40332621016067427,0.55,4.376562752390641,6.173768568169292e+17,5.153735604859319e+17,1.0200329633099723e+17,51,241
0.1,exponential,32768,1e+24,0.070542,0.6997328599323929,0.2,4.3678517688450595,6.30134653439838e+17,6.196526683366125e+17,1.0481985103225484e+16,52,241
0.1,exponential,32768,1e+24,0.070542,0.6997328599323929,0.25,4.349739397094787,6.382625554484282e+17,6.196526683366125e+17,1.860988711181569e+16,53,241
0.1,exponential,32768,1e+24,0.070542,0.6997328599323929,0.30000000000000004,4.331627025344513,6.492340755618383e+17,6.196526683366125e+17,2.9581407225225884e+16,54,241
0.1,exponential,32768,1e+24,0.070542,0.6997328599323929,0.35,4.313514653594241,6.640440786194223e+17,6.196526683366125e+17,4.4391410282809864e+16,55,241
0.1,exponential,32768,1e+24,0.070542,0.6997328599323929,0.4,4.295402281843968,6.840354916869297e+17,6.196526683366125e+17,6.438282335031722e+16,56,241
0.1,exponential,32768,1e+24,0.070542,0.6997328599323929,0.45000000000000007,4.277289910093695,7.110210766919944e+17,6.196526683366125e+17,9.136840835538195e+16,57,241
0.1,exponential,32768,1e+24,0.070542,0.6997328599323929,0.5,4.2591775383434225,7.47447806288672e+17,6.196526683366125e+17,1.2779513795205949e+17,58,241
0.1,exponential,32768,1e+24,0.070542,0.6997328599323929,0.55,4.241065166593149,7.966187480659366e+17,6.196526683366125e+17,1.769660797293242e+17,59,241
0.1,exponential,32768,1e+24,0.070542,0.6997328599323929,0.6,4.222952794842876,8.629925769007841e+17,6.196526683366125e+17,2.4333990856417162e+17,60,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.6997328599323929,0.30000000000000004,4.221516170985048,9.237058313946802e+17,8.941244241694543e+17,2.9581407225225884e+16,61,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.6997328599323929,0.35,4.203403799234774,9.385158344522642e+17,8.941244241694543e+17,4.4391410282809864e+16,62,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.6997328599323929,0.4,4.1852914274845014,9.585072475197715e+17,8.941244241694543e+17,6.438282335031722e+16,63,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.6997328599323929,0.45000000000000007,4.167179055734229,9.854928325248364e+17,8.941244241694543e+17,9.136840835538195e+16,64,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.6997328599323929,0.5,4.149066683983956,1.0219195621215139e+18,8.941244241694543e+17,1.2779513795205949e+17,65,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.6997328599323929,0.55,4.1309543122336825,1.0710905038987785e+18,8.941244241694543e+17,1.769660797293242e+17,66,241
0.1,exponential,32768,1e+24,0.070542,1.2139703865863611,0.30000000000000004,4.121454768905245,1.1263597678848376e+18,1.0750388218191552e+18,5.1320946065682424e+16,67,241
0.1,exponential,32768,1e+24,0.10178819256774098,0.6997328599323929,0.6,4.11284194048341,1.137464332733626e+18,8.941244241694543e+17,2.4333990856417162e+17,68,241
0.1,exponential,32768,1e+24,0.070542,1.2139703865863611,0.35,4.1033423971549725,1.1520537236308883e+18,1.0750388218191552e+18,7.701490181173315e+16,69,241
0.1,exponential,32768,1e+24,0.070542,1.2139703865863611,0.4,4.0852300254047,1.186736936096163e+18,1.0750388218191552e+18,1.1169811427700792e+17,70,241
0.1,exponential,32768,1e+24,0.070542,1.2139703865863611,0.45000000000000007,4.067117653654427,1.233554375917444e+18,1.0750388218191552e+18,1.5851555409828877e+17,71,241
0.1,exponential,32768,1e+24,0.070542,1.2139703865863611,0.5,4.049005281904154,1.2967513094083594e+18,1.0750388218191552e+18,2.2171248758920422e+17,72,241
0.1,exponential,32768,1e+24,0.070542,1.2139703865863611,0.55,4.030892910153881,1.3820582466928666e+18,1.0750388218191552e+18,3.070194248737114e+17,73,241
0.1,exponential,32768,1e+24,0.070542,1.2139703865863611,0.6,4.012780538403608,1.497210567333692e+18,1.0750388218191552e+18,4.221717455145368e+17,74,241
0.1,exponential,32768,1e+24,0.10178819256774098,1.2139703865863611,0.30000000000000004,4.01134391454578,1.6025423264224284e+18,1.551221380356746e+18,5.1320946065682424e+16,75,241
0.1,exponential,32768,1e+24,0.14687471500960447,0.6997328599323929,0.65,3.995328535879689,1.6231071470783127e+18,1.29017194106888e+18,3.329352060094329e+17,76,241
0.1,exponential,32768,1e+24,0.10178819256774098,1.2139703865863611,0.35,3.9932315427955065,1.6282362821684792e+18,1.551221380356746e+18,7.701490181173315e+16,77,241
0.1,exponential,32768,1e+24,0.10178819256774098,1.2139703865863611,0.4,3.9751191710452334,1.6629194946337539e+18,1.551221380356746e+18,1.1169811427700792e+17,78,241
0.1,exponential,32768,1e+24,0.10178819256774098,1.2139703865863611,0.45000000000000007,3.9570067992949607,1.709736934455035e+18,1.551221380356746e+18,1.5851555409828877e+17,79,241
0.1,exponential,32768,1e+24,0.10178819256774098,1.2139703865863611,0.5,3.9388944275446875,1.7729338679459502e+18,1.551221380356746e+18,2.2171248758920422e+17,80,241
0.1,exponential,32768,1e+24,0.10178819256774098,1.2139703865863611,0.55,3.9207820557944144,1.8582408052304573e+18,1.551221380356746e+18,3.070194248737114e+17,81,241
0.1,exponential,32768,1e+24,0.10178819256774098,1.2139703865863611,0.6,3.9026696840441417,1.9733931258712827e+18,1.551221380356746e+18,4.221717455145368e+17,82,241
0.1,exponential,32768,1e+24,0.10178819256774098,1.2139703865863611,0.65,3.884557312293869,2.1288325001011177e+18,1.551221380356746e+18,5.776111197443717e+17,83,241
0.1,exponential,32768,1e+24,0.070542,2.1061238994135967,0.5,3.869156505744244,2.2497409776367155e+18,1.8650907637026504e+18,3.84650213934065e+17,84,241
0.1,exponential,32768,1e+24,0.10178819256774098,1.2139703865863611,0.7000000000000001,3.866444940543596,2.3386537084493624e+18,1.551221380356746e+18,7.874323280926163e+17,85,241
0.1,exponential,32768,1e+24,0.14687471500960447,1.2139703865863611,0.45000000000000007,3.8576057664415124,2.3968419494223427e+18,2.238326395324054e+18,1.5851555409828877e+17,86,241
0.1,exponential,32768,1e+24,0.070542,2.1061238994135967,0.55,3.8510441339939714,2.397740452241606e+18,1.8650907637026504e+18,5.3264968853895565e+17,87,241
0.1,exponential,32768,1e+24,0.14687471500960447,1.2139703865863611,0.5,3.8394933946912393,2.4600388829132585e+18,2.238326395324054e+18,2.2171248758920422e+17,88,241
0.1,exponential,32768,1e+24,0.14687471500960447,1.2139703865863611,0.55,3.821381022940966,2.5453458201977656e+18,2.238326395324054e+18,3.070194248737114e+17,89,241
0.1,exponential,32768,1e+24,0.14687471500960447,1.2139703865863611,0.6,3.8032686511906935,2.660498140838591e+18,2.238326395324054e+18,4.221717455145368e+17,90,241
0.1,exponential,32768,1e+24,0.14687471500960447,1.2139703865863611,0.65,3.7851562794404208,2.8159375150684257e+18,2.238326395324054e+18,5.776111197443717e+17,91,241
0.1,exponential,32768,1e+24,0.10178819256774098,2.1061238994135967,0.45000000000000007,3.7771580231350503,2.966232009572763e+18,2.691222503077322e+18,2.7500950649544096e+17,92,241
0.1,exponential,32768,1e+24,0.14687471500960447,1.2139703865863611,0.7000000000000001,3.7670439076901476,3.02575872341667e+18,2.238326395324054e+18,7.874323280926163e+17,93,241
0.1,exponential,32768,1e+24,0.10178819256774098,2.1061238994135967,0.5,3.7590456513847776,3.0758727170113874e+18,2.691222503077322e+18,3.84650213934065e+17,94,241
0.1,exponential,32768,1e+24,0.10178819256774098,2.1061238994135967,0.55,3.740933279634505,3.223872191616278e+18,2.691222503077322e+18,5.3264968853895565e+17,95,241
0.1,exponential,32768,1e+24,0.10178819256774098,2.1061238994135967,0.6,3.722820907884232,3.42365058592831e+18,2.691222503077322e+18,7.324280828509876e+17,96,241
0.1,exponential,32768,1e+24,0.21193206564500142,1.2139703865863611,0.6,3.7135357598258123,3.6519525591674276e+18,3.2297808136528906e+18,4.221717455145368e+17,97,241
0.1,exponential,32768,1e+24,0.10178819256774098,2.1061238994135967,0.65,3.7047085361339587,3.6933232110537994e+18,2.691222503077322e+18,1.002100707976477e+18,98,241
0.1,exponential,32768,1e+24,0.21193206564500142,1.2139703865863611,0.65,3.6954233880755396,3.8073919333972623e+18,3.2297808136528906e+18,5.776111197443717e+17,99,241
0.1,exponential,32768,1e+24,0.21193206564500142,1.2139703865863611,0.7000000000000001,3.6773110163252665,4.017213141745507e+18,3.2297808136528906e+18,7.874323280926163e+17,100,241
0.1,exponential,32768,1e+24,0.14687471500960447,2.1061238994135967,0.5,3.65964461853133,4.2679349859262454e+18,3.88328477199218e+18,3.84650213934065e+17,101,241
0.1,exponential,32768,1e+24,0.21193206564500142,1.2139703865863611,0.75,3.6591986445749938,4.300442147850624e+18,3.2297808136528906e+18,1.0706613341977336e+18,102,241
0.1,exponential,32768,1e+24,0.14687471500960447,2.1061238994135967,0.55,3.6415322467810567,4.415934460531136e+18,3.88328477199218e+18,5.3264968853895565e+17,103,241
0.1,exponential,32768,1e+24,0.14687471500960447,2.1061238994135967,0.6,3.623419875030784,4.615712854843168e+18,3.88328477199218e+18,7.324280828509876e+17,104,241
0.1,exponential,32768,1e+24,0.14687471500960447,2.1061238994135967,0.65,3.6053075032805113,4.885385479968657e+18,3.88328477199218e+18,1.002100707976477e+18,105,241
0.1,exponential,32768,1e+24,0.14687471500960447,2.1061238994135967,0.7000000000000001,3.587195131530238,5.249405448156441e+18,3.88328477199218e+18,1.3661206761642598e+18,106,241
0.1,exponential,32768,1e+24,0.10178819256774098,3.6539259348445197,0.55,3.5870329369621885,5.593113593578507e+18,4.669016719846986e+18,9.240968737315213e+17,107,241
0.1,exponential,32768,1e+24,0.3058062134494701,1.2139703865863611,0.75,3.5781935326404617,5.731055870951661e+18,4.660394536753927e+18,1.0706613341977336e+18,108,241
0.1,exponential,32768,1e+24,0.14687471500960447,2.1061238994135967,0.75,3.5690827597799655,5.740781008348254e+18,3.88328477199218e+18,1.8574962363560745e+18,109,241
0.1,exponential,32768,1e+24,0.10178819256774098,3.6539259348445197,0.6,3.568920565211916,5.939710228468589e+18,4.669016719846986e+18,1.2706935086216026e+18,110,241
0.1,exponential,32768,1e+24,0.3058062134494701,1.2139703865863611,0.8,3.5600811608901886,6.113375039403652e+18,4.660394536753927e+18,1.4529805026497252e+18,111,241
0.1,exponential,32768,1e+24,0.21193206564500142,2.1061238994135967,0.55,3.5517993554161755,6.136014182980791e+18,5.603364494441836e+18,5.3264968853895565e+17,112,241
0.1,exponential,32768,1e+24,0.21193206564500142,2.1061238994135967,0.6,3.5336869836659024,6.335792577292824e+18,5.603364494441836e+18,7.324280828509876e+17,113,241
0.1,exponential,32768,1e+24,0.21193206564500142,2.1061238994135967,0.65,3.5155746119156293,6.605465202418312e+18,5.603364494441836e+18,1.002100707976477e+18,114,241
0.1,exponential,32768,1e+24,0.21193206564500142,2.1061238994135967,0.7000000000000001,3.4974622401653566,6.969485170606095e+18,5.603364494441836e+18,1.3661206761642598e+18,115,241
0.1,exponential,32768,1e+24,0.21193206564500142,2.1061238994135967,0.75,3.479349868415084,7.46086073079791e+18,5.603364494441836e+18,1.8574962363560745e+18,116,241
0.1,exponential,32768,1e+24,0.14687471500960447,3.6539259348445197,0.6,3.469519532358468,8.007825614059317e+18,6.737132105437714e+18,1.2706935086216026e+18,117,241
0.1,exponential,32768,1e+24,0.21193206564500142,2.1061238994135967,0.8,3.4612374966648107,8.124148358550426e+18,5.603364494441836e+18,2.5207838641085906e+18,118,241
0.1,exponential,32768,1e+24,0.14687471500960447,3.6539259348445197,0.65,3.451407160608195,8.4756821343419e+18,6.737132105437714e+18,1.7385500289041853e+18,119,241
0.1,exponential,32768,1e+24,0.21193206564500142,2.1061238994135967,0.85,3.443125124914538,9.019493004828347e+18,5.603364494441836e+18,3.416128510386512e+18,120,241
0.1,exponential,32768,1e+24,0.3058062134494701,2.1061238994135967,0.65,3.434569499981098,9.087444817691088e+18,8.085344109714611e+18,1.002100707976477e+18,121,241
0.1,exponential,32768,1e+24,0.14687471500960447,3.6539259348445197,0.7000000000000001,3.433294788857922,9.107222378927203e+18,6.737132105437714e+18,2.370090273489489e+18,122,241
0.1,exponential,32768,1e+24,0.3058062134494701,2.1061238994135967,0.7000000000000001,3.416457128230825,9.451464785878872e+18,8.085344109714611e+18,1.3661206761642598e+18,123,241
0.1,exponential,32768,1e+24,0.3058062134494701,2.1061238994135967,0.75,3.3983447564805522,9.942840346070686e+18,8.085344109714611e+18,1.8574962363560745e+18,124,241
0.1,exponential,32768,1e+24,0.3058062134494701,2.1061238994135967,0.8,3.380232384730279,1.0606127973823201e+19,8.085344109714611e+18,2.5207838641085906e+18,125,241
0.1,exponential,32768,1e+24,0.21193206564500142,3.6539259348445197,0.6,3.3797866409935864,1.0992001383399807e+19,9.721307874778204e+18,1.2706935086216026e+18,126,241
0.1,exponential,32768,1e+24,0.21193206564500142,3.6539259348445197,0.65,3.3616742692433137,1.145985790368239e+19,9.721307874778204e+18,1.7385500289041853e+18,127,241
0.1,exponential,32768,1e+24,0.21193206564500142,3.6539259348445197,0.7000000000000001,3.3435618974930406,1.2091398148267692e+19,9.721307874778204e+18,2.370090273489489e+18,128,241
0.1,exponential,32768,1e+24,0.21193206564500142,3.6539259348445197,0.75,3.325449525742768,1.2943888309759869e+19,9.721307874778204e+18,3.222580434981664e+18,129,241
0.1,exponential,32768,1e+24,0.44126140091018634,2.1061238994135967,0.75,3.3252185252879833,1.3524199239050654e+19,1.1666703002694578e+19,1.8574962363560745e+18,130,241
0.1,exponential,32768,1e+24,0.21193206564500142,3.6539259348445197,0.8,3.3073371539924947,1.4094629662621975e+19,9.721307874778204e+18,4.3733217878437693e+18,131,241
0.1,exponential,32768,1e+24,0.44126140091018634,2.1061238994135967,0.8,3.30710615353771,1.418748686680317e+19,1.1666703002694578e+19,2.5207838641085906e+18,132,241
0.1,exponential,32768,1e+24,0.44126140091018634,2.1061238994135967,0.85,3.2889937817874375,1.508283151308109e+19,1.1666703002694578e+19,3.416128510386512e+18,133,241
0.1,exponential,32768,1e+24,0.3058062134494701,3.6539259348445197,0.65,3.2806691573087816,1.5765857986833084e+19,1.4027307957928899e+19,1.7385500289041853e+18,134,241
0.1,exponential,32768,1e+24,0.44126140091018634,2.1061238994135967,0.9,3.2708814100371644,1.6291420369675368e+19,1.1666703002694578e+19,4.62471736698079e+18,135,241
0.1,exponential,32768,1e+24,0.3058062134494701,3.6539259348445197,0.7000000000000001,3.262556785558509,1.6397398231418388e+19,1.4027307957928899e+19,2.370090273489489e+18,136,241
0.1,exponential,32768,1e+24,0.3058062134494701,3.6539259348445197,0.75,3.2444444138082362,1.7249888392910561e+19,1.4027307957928899e+19,3.222580434981664e+18,137,241
0.1,exponential,32768,1e+24,0.3058062134494701,3.6539259348445197,0.8,3.226332042057963,1.8400629745772667e+19,1.4027307957928899e+19,4.3733217878437693e+18,138,241
0.1,exponential,32768,1e+24,0.3058062134494701,3.6539259348445197,0.85,3.2082196703076904,1.9953968096175497e+19,1.4027307957928899e+19,5.926660138246598e+18,139,241
0.1,exponential,32768,1e+24,0.6367157218190183,2.1061238994135967,0.9,3.204867728175322,2.145912257053211e+19,1.6834405203551318e+19,4.62471736698079e+18,140,241
0.1,exponential,32768,1e+24,0.3058062134494701,3.6539259348445197,0.9,3.1901072985574173,2.2050755549612343e+19,1.4027307957928899e+19,8.023447591683446e+18,141,241
0.1,exponential,32768,1e+24,0.44126140091018634,3.6539259348445197,0.7000000000000001,3.18943055436594,2.26107174690421e+19,2.024062719555261e+19,2.370090273489489e+18,142,241
0.1,exponential,32768,1e+24,0.6367157218190183,2.1061238994135967,0.9500000000000001,3.186755356425049,2.3090546883344105e+19,1.6834405203551318e+19,6.256141679792785e+18,143,241
0.1,exponential,32768,1e+24,0.44126140091018634,3.6539259348445197,0.75,3.1713181826156673,2.346320763053427e+19,2.024062719555261e+19,3.222580434981664e+18,144,241
0.1,exponential,32768,1e+24,0.44126140091018634,3.6539259348445197,0.8,3.153205810865394,2.4613948983396377e+19,2.024062719555261e+19,4.3733217878437693e+18,145,241
0.1,exponential,32768,1e+24,0.44126140091018634,3.6539259348445197,0.85,3.1350934391151215,2.6167287333799207e+19,2.024062719555261e+19,5.926660138246598e+18,146,241
0.1,exponential,32768,1e+24,0.44126140091018634,3.6539259348445197,0.9,3.1169810673648484,2.8264074787236053e+19,2.024062719555261e+19,8.023447591683446e+18,147,241
0.1,exponential,32768,1e+24,0.3058062134494701,6.339216197606768,0.75,3.1127486859841174,2.9926926231442805e+19,2.4336053713553166e+19,5.590872517889637e+18,148,241
0.1,exponential,32768,1e+24,0.44126140091018634,3.6539259348445197,0.9500000000000001,3.0988686956145752,3.1094441798872637e+19,2.024062719555261e+19,1.085381460332003e+19,149,241
0.1,exponential,32768,1e+24,0.3058062134494701,6.339216197606768,0.8,3.094636314233844,3.1923353732546433e+19,2.4336053713553166e+19,7.587300018993267e+18,150,241
0.1,exponential,32768,1e+24,0.6367157218190183,3.6539259348445197,0.8,3.0871921290035518,3.357942394929033e+19,2.920610216144656e+19,4.3733217878437693e+18,151,241
0.1,exponential,32768,1e+24,0.3058062134494701,6.339216197606768,0.85,3.0765239424835715,3.46182489785981e+19,2.4336053713553166e+19,1.0282195265044933e+19,152,241
0.1,exponential,32768,1e+24,0.6367157218190183,3.6539259348445197,0.85,3.069079757253279,3.513276229969316e+19,2.920610216144656e+19,5.926660138246598e+18,153,241
0.1,exponential,32768,1e+24,0.6367157218190183,3.6539259348445197,0.9,3.050967385503006,3.722954975313001e+19,2.920610216144656e+19,8.023447591683446e+18,154,241
0.1,exponential,32768,1e+24,0.6367157218190183,3.6539259348445197,0.9500000000000001,3.032855013752733,4.0059916764766585e+19,2.920610216144656e+19,1.085381460332003e+19,155,241
0.1,exponential,32768,1e+24,0.44126140091018634,6.339216197606768,0.8,3.0215100830412753,4.270287544546314e+19,3.5115575426469868e+19,7.587300018993267e+18,156,241
0.1,exponential,32768,1e+24,0.6367157218190183,3.6539259348445197,1.0,3.01474264200246,4.38805126040968e+19,2.920610216144656e+19,1.4674410442650241e+19,157,241
0.1,exponential,32768,1e+24,0.44126140091018634,6.339216197606768,0.85,3.0033977112910026,4.53977706915148e+19,3.5115575426469868e+19,1.0282195265044933e+19,158,241
0.1,exponential,32768,1e+24,0.44126140091018634,6.339216197606768,0.9,2.9852853395407295,4.903549877489236e+19,3.5115575426469868e+19,1.3919923348422492e+19,159,241
0.1,exponential,32768,1e+24,0.9187454637439034,3.6539259348445197,0.9500000000000001,2.9732620862643637,5.299659976623628e+19,4.214278516291626e+19,1.085381460332003e+19,160,241
0.1,exponential,32768,1e+24,0.44126140091018634,6.339216197606768,0.9500000000000001,2.9671729677904564,5.394591806780613e+19,3.5115575426469868e+19,1.8830342641336254e+19,161,241
0.1,exponential,32768,1e+24,0.9187454637439034,3.6539259348445197,1.0,2.955149714514091,5.68171956055665e+19,4.214278516291626e+19,1.4674410442650241e+19,162,241
0.1,exponential,32768,1e+24,0.44126140091018634,6.339216197606768,1.0,2.9490605960401837,6.057429079923689e+19,3.5115575426469868e+19,2.5458715372767027e+19,163,241
0.1,exponential,32768,1e+24,0.6367157218190183,6.339216197606768,0.85,2.93738402942916,6.095202251174259e+19,5.066982724669766e+19,1.0282195265044933e+19,164,241
0.1,exponential,32768,1e+24,0.6367157218190183,6.339216197606768,0.9,2.919271657678887,6.458975059512015e+19,5.066982724669766e+19,1.3919923348422492e+19,165,241
0.1,exponential,32768,1e+24,0.6367157218190183,6.339216197606768,0.9500000000000001,2.901159285928614,6.9500169888033915e+19,5.066982724669766e+19,1.8830342641336254e+19,166,241
0.1,exponential,32768,1e+24,0.6367157218190183,6.339216197606768,1.0,2.8830469141783412,7.61285426194647e+19,5.066982724669766e+19,2.5458715372767027e+19,167,241
0.1,exponential,32768,1e+24,0.9187454637439034,6.339216197606768,0.85,2.877791101940791,8.339594499089664e+19,7.3113749725851705e+19,1.0282195265044933e+19,168,241
0.1,exponential,32768,1e+24,0.44126140091018634,10.997941041109243,0.9,2.872590562999181,8.507195647487897e+19,6.092220491087544e+19,2.414975156400353e+19,169,241
0.1,exponential,32768,1e+24,0.9187454637439034,6.339216197606768,0.9,2.859678730190518,8.70336730742742e+19,7.3113749725851705e+19,1.3919923348422492e+19,170,241
0.1,exponential,32768,1e+24,0.9187454637439034,6.339216197606768,0.9500000000000001,2.841566358440245,9.194409236718797e+19,7.3113749725851705e+19,1.8830342641336254e+19,171,241
0.1,exponential,32768,1e+24,0.9187454637439034,6.339216197606768,1.0,2.823453986689972,9.857246509861873e+19,7.3113749725851705e+19,2.5458715372767027e+19,172,241
0.1,exponential,32768,1e+24,0.6367157218190183,10.997941041109243,0.9,2.8065768811373384,1.1205711349192676e+20,8.790736192792324e+19,2.414975156400353e+19,173,241
0.1,exponential,32768,1e+24,1.3256987352825678,6.339216197606768,0.9,2.805882048859117,1.194190080985658e+20,1.054990847501433e+20,1.3919923348422492e+19,174,241
0.1,exponential,32768,1e+24,0.6367157218190183,10.997941041109243,0.9500000000000001,2.7884645093870652,1.2057622692601017e+20,8.790736192792324e+19,3.266886499808693e+19,175,241
0.1,exponential,32768,1e+24,1.3256987352825678,6.339216197606768,0.9500000000000001,2.787769677108844,1.2432942739147956e+20,1.054990847501433e+20,1.8830342641336254e+19,176,241
0.1,exponential,32768,1e+24,1.3256987352825678,6.339216197606768,1.0,2.7696573053585714,1.3095780012291034e+20,1.054990847501433e+20,2.5458715372767027e+19,177,241
0.1,exponential,32768,1e+24,0.9187454637439034,10.997941041109243,0.85,2.7650963253992424,1.4468408356599883e+20,1.268454464580187e+20,1.7838637107980132e+19,178,241
0.1,exponential,32768,1e+24,0.9187454637439034,10.997941041109243,0.9,2.7469839536489693,1.5099519802202223e+20,1.268454464580187e+20,2.414975156400353e+19,179,241
0.1,exponential,32768,1e+24,0.9187454637439034,10.997941041109243,0.9500000000000001,2.728871581898696,1.5951431145610563e+20,1.268454464580187e+20,3.266886499808693e+19,180,241
0.1,exponential,32768,1e+24,0.9187454637439034,10.997941041109243,1.0,2.7107592101484235,1.7101391175784215e+20,1.268454464580187e+20,4.416846529982345e+19,181,241
0.1,exponential,32768,1e+24,0.6367157218190183,19.080388390820136,0.9,2.7101416142567705,1.9440850240860425e+20,1.525109656187063e+20,4.189753678989798e+19,182,241
0.1,exponential,32768,1e+24,1.3256987352825678,10.997941041109243,0.9,2.6931872723175685,2.0718069384533777e+20,1.8303094228133423e+20,2.414975156400353e+19,183,241
0.1,exponential,32768,1e+24,0.6367157218190183,19.080388390820136,0.9500000000000001,2.6920292425064973,2.0918835915271445e+20,1.525109656187063e+20,5.667739353400817e+19,184,241
0.1,exponential,32768,1e+24,1.3256987352825678,10.997941041109243,0.9500000000000001,2.6750749005672954,2.1569980727942116e+20,1.8303094228133423e+20,3.266886499808693e+19,185,241
0.1,exponential,32768,1e+24,1.3256987352825678,10.997941041109243,1.0,2.6569625288170227,2.271994075811577e+20,1.8303094228133423e+20,4.416846529982345e+19,186,241
0.1,exponential,32768,1e+24,0.9187454637439034,19.080388390820136,0.9,2.6505486867684014,2.6196239938365774e+20,2.2006486259375977e+20,4.189753678989798e+19,187,241
0.1,exponential,32768,1e+24,0.9187454637439034,19.080388390820136,0.9500000000000001,2.6324363150181282,2.7674225612776794e+20,2.2006486259375977e+20,5.667739353400817e+19,188,241
0.1,exponential,32768,1e+24,0.9187454637439034,19.080388390820136,1.0,2.6143239432678556,2.966929759285167e+20,2.2006486259375977e+20,7.66281133347569e+19,189,241
