candidate_index,mapping_scenario,Q_A_0_100,Q_B_hypothetical_0_1,mapped_mass,unmapped_mass,cost_family,Lctx,budget_flops,N_B,D_B,Q_star,loss,total_cost_flops,quality_cost_flops,quality_cost_share,budget_slack_flops,budget_active,Q_at_fixed_bound,support_status,q_scale_status
46,M2_interval_mid,61.00978313956298,0.7630787966900398,0.511,0.4900000000000001,logarithmic,32768,1e+22,6.055427698492194,126.6756104933087,0.7630787966900398,2.236748297191713,1.0000000000023423e+22,3.704472736890049e+20,0.03704472736881372,-23423090688.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_mid,61.00978313956298,0.7630787966900398,0.511,0.4900000000000001,logarithmic,32768,1e+24,11.965825000000002,299.89299999999986,0.7630787966900398,2.107753995757294,4.592518156584764e+22,8.770002671846999e+20,0.01909628306917534,9.540748184341524e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_mid,61.00978313956298,0.7630787966900398,0.511,0.4900000000000001,logarithmic,131072,1e+19,0.18480766885884733,1.1263994277272091,0.7630787966900398,3.713579848455583,1.0000000000000137e+19,3.294016862925963e+18,0.32940168629259176,-137216.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_mid,61.00978313956298,0.7630787966900398,0.511,0.4900000000000001,logarithmic,131072,1e+22,3.703700925981293,81.80837052149553,0.7630787966900398,2.3288785820690507,1.0000000000027177e+22,2.392385377627905e+20,0.023923853776214032,-27176992768.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_mid,61.00978313956298,0.7630787966900398,0.511,0.4900000000000001,logarithmic,131072,1e+24,11.965825000000002,299.89299999999986,0.7630787966900398,2.107753995757294,1.164773166407865e+23,8.770002671846999e+20,0.007529365308863952,8.835226833592135e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,2048,1e+19,0.4586092897280066,2.1157420924315846,0.8659729577625322,3.274569854116581,1.0000000000002486e+19,3.7807716689619615e+18,0.37807716689610216,-2486272.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,2048,1e+22,8.43691810522791,179.00538176650042,0.8659729577625322,2.139391281132072,1.000000000000931e+22,3.198775873465255e+20,0.03198775873462277,-9309257728.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,2048,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,2.3536539452054515e+22,5.3590036430996275e+20,0.02276886818479102,9.764634605479454e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,4096,1e+19,0.4401203356824243,2.088449820415477,0.8659729577625322,3.286243374333155,1.000000000000263e+19,3.732001145754422e+18,0.373200114575344,-2629632.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,4096,1e+22,8.16819009763431,173.95087759811443,0.8659729577625322,2.144564220380047,1.0000000000000484e+22,3.108453304240756e+20,0.031084533042406052,-484442112.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,4096,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,2.5006375599449076e+22,5.3590036430996275e+20,0.021430549268474132,9.749936244005509e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,8192,1e+19,0.4082640527929447,2.038546450047724,0.8659729577625322,3.3079722220828303,1.0000000000008782e+19,3.6428252251414907e+18,0.36428252251382914,-8781824.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,8192,1e+22,7.698681128150999,165.03671502585567,0.8659729577625322,2.1541597964946244,1.0000000000057873e+22,2.9491597238640312e+20,0.029491597238469634,-57873006592.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,8192,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,2.7946047894238194e+22,5.3590036430996275e+20,0.019176248689549143,9.720539521057618e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,32768,1e+19,0.2948420850508122,1.8220573341635409,0.8659729577625322,3.4086465741619665,1.0000000000002873e+19,3.2559652581816893e+18,0.32559652581807536,-2873344.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,32768,1e+22,5.947444746528295,130.8064761416602,0.8659729577625322,2.198094992876262,1.0000000000001544e+22,2.3374749733544355e+20,0.02337474973354075,-1543503872.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,32768,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,4.558408166297291e+22,5.3590036430996275e+20,0.011756304937152314,9.544159183370271e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,131072,1e+19,0.16170004365025564,1.4293796841425237,0.8659729577625322,3.6262200630719392,1.0000000000004434e+19,2.554261331439007e+18,0.2554261331437875,-4433920.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,131072,1e+22,3.6605795840774693,83.53496805230152,0.8659729577625322,2.2906007980638465,1.0000000000005258e+22,1.4927464066133423e+20,0.014927464066125575,-5257560064.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,exponential,131072,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,1.1613621673791177e+23,5.3590036430996275e+20,0.0046144121047041325,8.838637832620882e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,2048,1e+19,0.5363493389942577,1.600229539154381,0.8659729577625322,3.3334066145343684,1.0000000000001092e+19,4.4987553366546284e+18,0.4498755336654137,-1091584.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,2048,1e+22,8.623132221067172,172.16994390753567,0.8659729577625322,2.1409439871982787,1.0000000000011392e+22,4.8402459460588044e+20,0.048402459460532905,-11391729664.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,2048,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,2.3843733907059226e+22,8.430948193146734e+20,0.03535917749296241,9.761562660929408e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,4096,1e+19,0.5141022362848354,1.5830086844081606,0.8659729577625322,3.344582922258548,1.0000000000000088e+19,4.450342024504264e+18,0.4450342024504225,-88064.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,4096,1e+22,8.343656738940314,167.48067073168693,0.8659729577625322,2.146085924479041,1.000000000002649e+22,4.708415529179806e+20,0.047084155291673334,-26489126912.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,4096,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,2.5313570054453787e+22,8.430948193146734e+20,0.03330604168045176,9.746864299455463e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,8192,1e+19,0.47581972148010493,1.5513929648120306,0.8659729577625322,3.365396326083673,1.0000000000000092e+19,4.3614601586374303e+18,0.436146015863739,-92160.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,8192,1e+22,7.856031589305819,159.18793659165252,0.8659729577625322,2.1556261307520286,1.000000000000115e+22,4.475280337914357e+20,0.04475280337913842,-1149239296.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,8192,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,2.8253242349242905e+22,8.430948193146734e+20,0.029840639488135264,9.71746757650757e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,32768,1e+19,0.3401282098834017,1.4121995443192352,0.8659729577625322,3.461998145845602,1.0000000000007727e+19,3.9701430832133135e+18,0.3970143083210246,-7727104.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,32768,1e+22,6.044840981932388,127.07152876829035,0.8659729577625322,2.1993393711636458,1.0000000000008267e+22,3.572385737144285e+20,0.03572385737141332,-8266973184.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,32768,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,4.5891276117977615e+22,8.430948193146734e+20,0.01837157060412178,9.541087238820224e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,131072,1e+19,0.18267729181074233,1.1499330928688551,0.8659729577625322,3.6716872659286595,1.000000000000018e+19,3.2328284860141164e+18,0.3232828486014058,-180224.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,131072,1e+22,3.6994549034289514,81.97592217689227,0.8659729577625322,2.2915062441297427,1.000000000000414e+22,2.3046044854625065e+20,0.023046044854615526,-4139778048.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,power,131072,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,1.1644341119291647e+23,8.430948193146734e+20,0.007240382351199626,8.835565888070836e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,2048,1e+19,0.5593377064433407,1.4848321626068552,0.8659729577625322,3.350585262284278,1.0000000000008012e+19,4.676682238662396e+18,0.46766822386586493,-8011776.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,2048,1e+22,8.683163747555325,170.05286328855945,0.8659729577625322,2.1414475087297635,1.0000000000022647e+22,5.3560478106767734e+20,0.053560478106646436,-22647144448.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,2048,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,2.3945193160534076e+22,9.445540727895236e+20,0.03944650045029982,9.76054806839466e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,4096,1e+19,0.5359873240437419,1.4695850907636534,0.8659729577625322,3.361631875926649,1.0000000000000666e+19,4.628659497859474e+18,0.4628659497859166,-665600.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,4096,1e+22,8.400260779983533,165.47334116773612,0.8659729577625322,2.14657962792945,1.00000000000036e+22,5.2118094899872806e+20,0.05211809489985404,-3600809984.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,4096,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,2.5415029307928637e+22,9.445540727895236e+20,0.03716517739740927,9.745849706920713e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,8192,1e+19,0.4958177524827556,1.4415679322399442,0.8659729577625322,3.3822060448329614,1.000000000000057e+19,4.5404156202379244e+18,0.4540415620237666,-569344.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,8192,1e+22,7.906841933703988,157.36815391199926,0.8659729577625322,2.1561022727624266,1.0000000000001223e+22,4.9565255175995294e+20,0.04956525517598923,-1222639616.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,8192,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,2.8354701602717755e+22,9.445540727895236e+20,0.03331207945771468,9.716452983972822e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,32768,1e+19,0.35358077612928124,1.317809783990065,0.8659729577625322,3.477736233004888,1.0000000000010316e+19,4.150622384082652e+18,0.41506223840783707,-10315776.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,32768,1e+22,6.076426637222249,125.8959600341424,0.8659729577625322,2.1997447812428663,9.99999999999999e+21,3.965265671355995e+20,0.03965265671356,10485760.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,32768,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,4.599273537145247e+22,9.445540727895236e+20,0.02053702753621836,9.540072646285475e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,131072,1e+19,0.18896290188313095,1.082606860034796,0.8659729577625322,3.6853130077252505,1.0000000000000154e+19,3.4098185648739543e+18,0.3409818564873902,-153600.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,131072,1e+22,3.7121388862552496,81.47703930974332,0.8659729577625322,2.2918026357148333,1.000000000000564e+22,2.5662309329944412e+20,0.025662309329929942,-5639241728.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
46,M2_interval_high,62.4542230821855,0.8659729577625322,0.511,0.4900000000000001,logarithmic,131072,1e+24,11.965825000000002,299.89299999999986,0.8659729577625322,2.0704808498317453,1.1654487044639133e+23,9.445540727895236e+20,0.008104638747048096,8.834551295536087e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,2048,1e+19,0.25012225129425336,6.23758882820877,0.1,3.395163301880361,1.0000000000000004e+19,0.0,0.0,-4096.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,2048,1e+22,8.093962068979566,192.75600096259842,0.1,2.4140431656075667,9.999999999999998e+21,0.0,0.0,2097152.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,2048,1e+24,11.965825000000002,299.89299999999986,0.1,2.347952589064767,2.3000639087744553e+22,0.0,0.0,9.769993609122555e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,4096,1e+19,0.24244393537050798,6.048605319435288,0.1,3.4089693057798365,1.0000000000000004e+19,0.0,0.0,-4096.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,4096,1e+22,7.8454889608884075,186.91603346298277,0.1,2.4192754835370196,1.0000000000000002e+22,0.0,0.0,-2097152.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,4096,1e+24,11.965825000000002,299.89299999999986,0.1,2.347952589064767,2.4470475235139114e+22,0.0,0.0,9.755295247648608e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,8192,1e+19,0.22898787812710078,5.717222706195269,0.1,3.434567037961379,1.0000000000002025e+19,0.0,0.0,-2025472.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,8192,1e+22,7.410052470377299,176.67549609197602,0.1,2.4289767319230324,1.0000000000000086e+22,0.0,0.0,-85983232.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,8192,1e+24,11.965825000000002,299.89299999999986,0.1,2.347952589064767,2.741014752992823e+22,0.0,0.0,9.725898524700717e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,32768,1e+19,0.1783239395969165,4.467062855108157,0.1,3.5515997981585463,1e+19,0.0,0.0,0.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,32768,1e+22,5.770566889654044,138.0426328959325,0.1,2.4733308125079394,1e+22,0.0,0.0,0.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,32768,1e+24,11.965825000000002,299.89299999999986,0.1,2.347952589064767,4.5048181298662946e+22,0.0,0.0,9.54951818701337e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,131072,1e+19,0.11096942892653056,2.7973486730981887,0.1,3.797337848918724,1e+19,0.0,0.0,0.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,131072,1e+22,3.590971437530318,86.44462652023026,0.1,2.5664627294843103,1.0000000000000925e+22,0.0,0.0,-924844032.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,exponential,131072,1e+24,11.965825000000002,299.89299999999986,0.1,2.347952589064767,1.156003163736018e+23,0.0,0.0,8.843996836263981e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,2048,1e+19,0.25012225129425336,6.23758882820877,0.1,3.395163301880361,1.0000000000000004e+19,0.0,0.0,-4096.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,2048,1e+22,8.093962068979566,192.75600096259842,0.1,2.4140431656075667,9.999999999999998e+21,0.0,0.0,2097152.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,2048,1e+24,11.965825000000002,299.89299999999986,0.1,2.347952589064767,2.3000639087744553e+22,0.0,0.0,9.769993609122555e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,4096,1e+19,0.24244393537050798,6.048605319435288,0.1,3.4089693057798365,1.0000000000000004e+19,0.0,0.0,-4096.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,4096,1e+22,7.8454889608884075,186.91603346298277,0.1,2.4192754835370196,1.0000000000000002e+22,0.0,0.0,-2097152.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,4096,1e+24,11.965825000000002,299.89299999999986,0.1,2.347952589064767,2.4470475235139114e+22,0.0,0.0,9.755295247648608e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,8192,1e+19,0.22898787812710078,5.717222706195269,0.1,3.434567037961379,1.0000000000002025e+19,0.0,0.0,-2025472.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,8192,1e+22,7.410052470377299,176.67549609197602,0.1,2.4289767319230324,1.0000000000000086e+22,0.0,0.0,-85983232.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,8192,1e+24,11.965825000000002,299.89299999999986,0.1,2.347952589064767,2.741014752992823e+22,0.0,0.0,9.725898524700717e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,32768,1e+19,0.1783239395969165,4.467062855108157,0.1,3.5515997981585463,1e+19,0.0,0.0,0.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,32768,1e+22,5.770566889654044,138.0426328959325,0.1,2.4733308125079394,1e+22,0.0,0.0,0.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,32768,1e+24,11.965825000000002,299.89299999999986,0.1,2.347952589064767,4.5048181298662946e+22,0.0,0.0,9.54951818701337e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,131072,1e+19,0.11096942892653056,2.7973486730981887,0.1,3.797337848918724,1e+19,0.0,0.0,0.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,131072,1e+22,3.590971437530318,86.44462652023026,0.1,2.5664627294843103,1.0000000000000925e+22,0.0,0.0,-924844032.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,power,131072,1e+24,11.965825000000002,299.89299999999986,0.1,2.347952589064767,1.156003163736018e+23,0.0,0.0,8.843996836263981e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,logarithmic,2048,1e+19,0.25012225129425336,6.23758882820877,0.1,3.395163301880361,1.0000000000000004e+19,0.0,0.0,-4096.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
97,M2_partial_raw,37.483492379547314,0.1,0.6020000000000001,0.3999999999999999,logarithmic,2048,1e+22,8.093962068979566,192.75600096259842,0.1,2.4140431656075667,9.999999999999998e+21,0.0,0.0,2097152.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
