domain,quality_score,density
commoncrawl,72.6242077892,0.0323183366173
commoncrawl,72.7647209898,0.0313744586406
commoncrawl,72.9052341903,0.0304410733031
commoncrawl,73.0457473909,0.0295192100134
commoncrawl,73.1862605914,0.0286095422947
commoncrawl,73.326773792,0.0277124493158
commoncrawl,73.4672869925,0.0268281000956
commoncrawl,73.6078001931,0.0259565517352
commoncrawl,73.7483133936,0.0250978513617
commoncrawl,73.8888265942,0.0242521309184
commoncrawl,74.0293397947,0.0234196845913
commoncrawl,74.1698529953,0.0226010204743
commoncrawl,74.3103661959,0.0217968808504
commoncrawl,74.4508793964,0.0210082288868
commoncrawl,74.591392597,0.0202362032198
commoncrawl,74.7319057975,0.0194820454157
commoncrawl,74.8724189981,0.0187470082386
commoncrawl,75.0129321986,0.018032254712
commoncrawl,75.1534453992,0.0173387589039
commoncrawl,75.2939585997,0.0166672191127
commoncrawl,75.4344718003,0.0160179927346
commoncrawl,75.5749850008,0.015391059736
commoncrawl,75.7154982014,0.0147860186129
commoncrawl,75.856011402,0.0142021153455
commoncrawl,75.9965246025,0.0136383025237
commoncrawl,76.1370378031,0.0130933228658
commoncrawl,76.2775510036,0.0125658090819
commoncrawl,76.4180642042,0.0120543906344
commoncrawl,76.5585774047,0.0115577975259
commoncrawl,76.6990906053,0.0110749517889
commoncrawl,76.8396038058,0.0106050387522
commoncrawl,76.9801170064,0.0101475522338
commoncrawl,77.1206302069,0.00970231033428
commoncrawl,77.2611434075,0.00926944120058
commoncrawl,77.401656608,0.00884934077642
commoncrawl,77.5421698086,0.00844260689736
commoncrawl,77.6826830092,0.00804995597018
commoncrawl,77.8231962097,0.00767212975433
commoncrawl,77.9637094103,0.00730980037422
commoncrawl,78.1042226108,0.00696348161658
commoncrawl,78.2447358114,0.00663345384263
commoncrawl,78.3852490119,0.00631970855122
commoncrawl,78.5257622125,0.00602191688264
commoncrawl,78.666275413,0.00573942430285
commoncrawl,78.8067886136,0.00547127152145
commoncrawl,78.9473018141,0.00521623955275
commoncrawl,79.0878150147,0.00497291490383
commoncrawl,79.2283282152,0.00473976932569
commoncrawl,79.3688414158,0.00451524752269
commoncrawl,79.5093546164,0.00429785576424
commoncrawl,79.6498678169,0.00408624451172
commoncrawl,79.7903810175,0.00387927893093
commoncrawl,79.930894218,0.00367609241861
commoncrawl,80.0714074186,0.00347611989301
commoncrawl,80.2119206191,0.00327910941311
commoncrawl,80.3524338197,0.00308511251665
commoncrawl,80.4929470202,0.00289445532863
commoncrawl,80.6334602208,0.00270769384567
commoncrawl,80.7739734213,0.00252555774631
commoncrawl,80.9144866219,0.00234888756418
commoncrawl,81.0549998225,0.00217857009496
commoncrawl,81.195513023,0.00201547653897
commoncrawl,81.3360262236,0.00186040719303
commoncrawl,81.4765394241,0.00171404560078
commoncrawl,81.6170526247,0.00157692405717
commoncrawl,81.7575658252,0.00144940133854
commoncrawl,81.8980790258,0.00133165257718
commoncrawl,82.0385922263,0.00122367037925
commoncrawl,82.1791054269,0.00112527563784
commoncrawl,82.3196186274,0.00103613604062
commoncrawl,82.460131828,0.000955790019325
commoncrawl,82.6006450285,0.000883673831081
commoncrawl,82.7411582291,0.000819149582539
commoncrawl,82.8816714297,0.000761532282499
commoncrawl,83.0221846302,0.000710114403416
commoncrawl,83.1626978308,0.000664186906137
commoncrawl,83.3032110313,0.000623056187932
commoncrawl,83.4437242319,0.000586056901474
commoncrawl,83.5842374324,0.000552561013365
commoncrawl,83.724750633,0.000521983784058
commoncrawl,83.8652638335,0.000493787528262
commoncrawl,84.0057770341,0.000467484045204
commoncrawl,84.1462902346,0.000442636499563
commoncrawl,84.2868034352,0.000418861313455
commoncrawl,84.4273166357,0.000395830339256
commoncrawl,84.5678298363,0.000373273272597
commoncrawl,84.7083430369,0.000350979986015
commoncrawl,84.8488562374,0.000328802260974
commoncrawl,84.989369438,0.000306654300293
commoncrawl,85.1298826385,0.000284511427575
commoncrawl,85.2703958391,0.000262406518845
arxiv,39.1744256008,0.000129937818763
arxiv,39.2799903637,0.000140933199779
arxiv,39.3855551267,0.000152241173316
arxiv,39.4911198896,0.000163797098769
arxiv,39.5966846525,0.000175527866229
arxiv,39.7022494154,0.000187352436324
arxiv,39.8078141783,0.000199182753751
arxiv,39.9133789412,0.000210925075557
arxiv,40.0189437042,0.000222481735787
arxiv,40.1245084671,0.000233753343096
arxiv,40.23007323,0.000244641378508
arxiv,40.3356379929,0.000255051128638
arxiv,40.4412027558,0.000264894857835
arxiv,40.5467675187,0.00027409509342
arxiv,40.6523322817,0.000282587874334
arxiv,40.7578970446,0.000290325797667
arxiv,40.8634618075,0.000297280691762
arxiv,40.9690265704,0.000303445750438
arxiv,41.0745913333,0.000308836980877
arxiv,41.1801560962,0.000313493847493
arxiv,41.2857208592,0.000317479034226
arxiv,41.3912856221,0.000320877295851
arxiv,41.496850385,0.00032379342178
arxiv,41.6024151479,0.000326349389924
arxiv,41.7079799108,0.000328680839257
arxiv,41.8135446737,0.000330933034062
arxiv,41.9191094367,0.000333256526808
arxiv,42.0246741996,0.000335802747455
arxiv,42.1302389625,0.000338719752877
arxiv,42.2358037254,0.000342148360346
arxiv,42.3413684883,0.00034621886414
arxiv,42.4469332512,0.000351048496046
arxiv,42.5524980142,0.000356739741538
arxiv,42.6580627771,0.000363379567282
arxiv,42.76362754,0.000371039556435
arxiv,42.8691923029,0.000379776890204
arxiv,42.9747570658,0.000389636061384
arxiv,43.0803218287,0.00040065116172
arxiv,43.1858865917,0.000412848552738
arxiv,43.2914513546,0.000426249711022
arxiv,43.3970161175,0.000440874034568
arxiv,43.5025808804,0.000456741406475
arxiv,43.6081456433,0.000473874334613
arxiv,43.7137104062,0.000492299518794
arxiv,43.8192751692,0.00051204873774
arxiv,43.9248399321,0.000533158993646
arxiv,44.030404695,0.000555671899338
arxiv,44.1359694579,0.000579632338882
arxiv,44.2415342208,0.000605086474621
arxiv,44.3470989837,0.000632079209881
arxiv,44.4526637467,0.000660651245587
arxiv,44.5582285096,0.000690835890079
arxiv,44.6637932725,0.000722655793964
arxiv,44.7693580354,0.000756119786227
arxiv,44.8749227983,0.000791219984212
arxiv,44.9804875612,0.000827929339176
arxiv,45.0860523242,0.000866199761339
arxiv,45.1916170871,0.000905960944432
arxiv,45.29718185,0.000947119980321
arxiv,45.4027466129,0.00098956181993
arxiv,45.5083113758,0.00103315059855
arxiv,45.6138761387,0.00107773180263
arxiv,45.7194409017,0.00112313521307
arxiv,45.8250056646,0.00116917851868
arxiv,45.9305704275,0.00121567145524
arxiv,46.0361351904,0.00126242029347
arxiv,46.1416999533,0.00130923247491
arxiv,46.2472647162,0.00135592118286
arxiv,46.3528294792,0.00140230963527
arxiv,46.4583942421,0.00144823490257
arxiv,46.563959005,0.0014935510829
arxiv,46.6695237679,0.00153813171152
arxiv,46.7750885308,0.00158187133597
arxiv,46.8806532937,0.0016246862517
arxiv,46.9862180567,0.001666514458
arxiv,47.0917828196,0.00170731495657
arxiv,47.1973475825,0.00174706656862
arxiv,47.3029123454,0.00178576648582
arxiv,47.4084771083,0.00182342879048
arxiv,47.5140418712,0.0018600831792
arxiv,47.6196066342,0.00189577409927
arxiv,47.7251713971,0.00193056046071
arxiv,47.83073616,0.00196451602187
arxiv,47.9363009229,0.00199773046763
arxiv,48.0418656858,0.00203031111528
arxiv,48.1474304487,0.00206238509988
arxiv,48.2529952117,0.0020941018187
arxiv,48.3585599746,0.00212563535965
arxiv,48.4641247375,0.00215718660828
arxiv,48.5696895004,0.00218898472692
arxiv,48.6752542633,0.0022212877283
arxiv,48.7808190262,0.00225438192512
arxiv,48.8863837892,0.00228858012155
arxiv,48.9919485521,0.00232421851645
arxiv,49.097513315,0.00236165240266
arxiv,49.2030780779,0.00240125086237
arxiv,49.3086428408,0.0024433907648
arxiv,49.4142076037,0.00248845045958
arxiv,49.5197723667,0.00253680361947
arxiv,49.6253371296,0.00258881371232
arxiv,49.7309018925,0.00264482957226
arxiv,49.8364666554,0.00270518249292
arxiv,49.9420314183,0.00277018518438
arxiv,50.0475961812,0.00284013282583
arxiv,50.1531609442,0.00291530631631
arxiv,50.2587257071,0.00299597768467
arxiv,50.36429047,0.00308241747929
arxiv,50.4698552329,0.00317490382605
arxiv,50.5754199958,0.00327373273058
arxiv,50.6809847587,0.00337922911381
arxiv,50.7865495217,0.00349175801478
arxiv,50.8921142846,0.00361173537267
arxiv,50.9976790475,0.00373963781216
arxiv,51.1032438104,0.00387601090043
arxiv,51.2088085733,0.00402147541454
arxiv,51.3143733362,0.00417673125134
arxiv,51.4199380992,0.00434255872003
arxiv,51.5255028621,0.00451981707469
arxiv,51.631067625,0.00470944026392
arxiv,51.7366323879,0.00491242999176
arxiv,51.8421971508,0.00512984629329
arxiv,51.9477619137,0.00536279592703
arxiv,52.0533266767,0.00561241897076
arxiv,52.1588914396,0.00587987407654
arxiv,52.2644562025,0.00616632289228
arxiv,52.3700209654,0.00647291419091
arxiv,52.4755857283,0.0068007682622
arxiv,52.5811504912,0.00715096211596
arxiv,52.6867152542,0.00752451601773
arxiv,52.7922800171,0.00792238182877
arxiv,52.89784478,0.00834543355042
arxiv,53.0034095429,0.00879446037976
arxiv,53.1089743058,0.00927016247088
arxiv,53.2145390687,0.00977314946606
arxiv,53.3201038317,0.010303941719
arxiv,53.4256685946,0.0108629739831
arxiv,53.5312333575,0.0114506011903
arxiv,53.6367981204,0.0120671058038
arxiv,53.7423628833,0.0127127061068
arxiv,53.8479276462,0.0133875646924
arxiv,53.9534924092,0.0140917963531
arxiv,54.0590571721,0.014825474549
arxiv,54.164621935,0.0155886356521
arxiv,54.2701866979,0.0163812802372
arxiv,54.3757514608,0.017203370805
arxiv,54.4813162237,0.0180548254906
arxiv,54.5868809867,0.0189355075092
arxiv,54.6924457496,0.0198452103311
arxiv,54.7980105125,0.0207836388295
arxiv,54.9035752754,0.0217503869125
arxiv,55.0091400383,0.022744912407
arxiv,55.1147048012,0.0237665102001
arxiv,55.2202695642,0.0248142848484
arxiv,55.3258343271,0.025887124016
arxiv,55.43139909,0.0269836741984
arxiv,55.5369638529,0.0281023202056
arxiv,55.6425286158,0.0292411698293
arxiv,55.7480933787,0.0303980449774
arxiv,55.8536581417,0.0315704803491
arxiv,55.9592229046,0.0327557304404
arxiv,56.0647876675,0.0339507853231
arxiv,56.1703524304,0.0351523952527
arxiv,56.2759171933,0.0363571037457
arxiv,56.3814819562,0.0375612883508
arxiv,56.4870467192,0.0387612079397
arxiv,56.5926114821,0.0399530549934
arxiv,56.698176245,0.0411330110752
arxiv,56.8037410079,0.042297303485
arxiv,56.9093057708,0.0434422609944
arxiv,57.0148705337,0.0445643665803
arxiv,57.1204352967,0.0456603052018
arxiv,57.2260000596,0.0467270049045
arxiv,57.3315648225,0.0477616698663
arxiv,57.4371295854,0.0487618044035
arxiv,57.5426943483,0.0497252274141
arxiv,57.6482591112,0.050650077205
arxiv,57.7538238742,0.0515348071206
arxiv,57.8593886371,0.0523781728115
arxiv,57.9649534,0.0531792123475
arxiv,58.0705181629,0.0539372206524
arxiv,58.1760829258,0.0546517199187
arxiv,58.2816476887,0.0553224277335
arxiv,58.3872124517,0.0559492246229
arxiv,58.4927772146,0.0565321226058
arxiv,58.5983419775,0.0570712361583
arxiv,58.7039067404,0.0575667567504
arxiv,58.8094715033,0.0580189318421
arxiv,58.9150362662,0.058428048948
arxiv,59.0206010292,0.0587944251107
arxiv,59.1261657921,0.0591184018831
arxiv,59.231730555,0.0594003457151
arxiv,59.3372953179,0.0596406534779
arxiv,59.4428600808,0.0598397627358
arxiv,59.5484248437,0.059998166282
arxiv,59.6539896067,0.0601164303891
arxiv,59.7595543696,0.060195216169
arxiv,59.8651191325,0.0602353033794
arxiv,59.9706838954,0.0602376159585
arxiv,60.0762486583,0.0602032484917
arxiv,60.1818134212,0.0601334927352
arxiv,60.2873781842,0.0600298632254
arxiv,60.3929429471,0.0598941209189
arxiv,60.49850771,0.0597282937254
arxiv,60.6040724729,0.0595346927506
arxiv,60.7096372358,0.0593159230528
arxiv,60.8152019987,0.0590748877655
arxiv,60.9207667617,0.0588147845408
arxiv,61.0263315246,0.0585390934477
arxiv,61.1318962875,0.0582515557015
arxiv,61.2374610504,0.05795614291
arxiv,61.3430258133,0.0576570168817
arxiv,61.4485905762,0.0573584804414
arxiv,61.5541553392,0.0570649201105
arxiv,61.6597201021,0.056780741925
arxiv,61.765284865,0.0565103020401
arxiv,61.8708496279,0.0562578341032
arxiv,61.9764143908,0.0560273756297
arxiv,62.0819791537,0.0558226957752
arxiv,62.1875439167,0.0556472269542
arxiv,62.2931086796,0.0555040026886
arxiv,62.3986734425,0.0553956038913
arxiv,62.5042382054,0.0553241154944
arxiv,62.6098029683,0.0552910949366
arxiv,62.7153677312,0.0552975535451
arxiv,62.8209324942,0.0553439513085
arxiv,62.9264972571,0.0554302049663
arxiv,63.03206202,0.055555708772
arxiv,63.1376267829,0.0557193667451
arxiv,63.2431915458,0.0559196347504
arxiv,63.3487563087,0.0561545703584
arxiv,63.4543210717,0.056421888161
arxiv,63.5598858346,0.0567190180762
arxiv,63.6654505975,0.057043164161
arxiv,63.7710153604,0.0573913615843
arxiv,63.8765801233,0.0577605296626
arxiv,63.9821448862,0.058147519229
arxiv,64.0877096492,0.0585491530572
arxiv,64.1932744121,0.0589622585709
arxiv,64.298839175,0.0593836925996
arxiv,64.4044039379,0.0598103584614
arxiv,64.5099687008,0.0602392161319
arxiv,64.6155334637,0.0606672866552
arxiv,64.7210982267,0.0610916522577
arxiv,64.8266629896,0.0615094538069
arxiv,64.9322277525,0.061917887319
arxiv,65.0377925154,0.0623142011456
arxiv,65.1433572783,0.0626956952832
arxiv,65.2489220412,0.0630597239557
arxiv,65.3544868042,0.0634037022484
arxiv,65.4600515671,0.0637251171453
arxiv,65.56561633,0.064021542877
arxiv,65.6711810929,0.0642906600568
arxiv,65.7767458558,0.0645302776896
arxiv,65.8823106187,0.0647383568289
arxiv,65.9878753817,0.0649130344333
arxiv,66.0934401446,0.0650526458709
arxiv,66.1990049075,0.0651557445269
arxiv,66.3045696704,0.0652211171038
arxiv,66.4101344333,0.0652477934358
arxiv,66.5156991962,0.0652350499696
arxiv,66.6212639592,0.0651824064512
arxiv,66.7268287221,0.0650896157866
arxiv,66.832393485,0.0649566474708
arxiv,66.9379582479,0.0647836653828
arxiv,67.0435230108,0.0645710010829
arxiv,67.1490877737,0.0643191240091
arxiv,67.2546525367,0.0640286101299
arxiv,67.3602172996,0.0637001106581
arxiv,67.4657820625,0.0633343223717
arxiv,67.5713468254,0.062931960924
arxiv,67.6769115883,0.0624937382788
arxiv,67.7824763512,0.0620203450932
arxiv,67.8880411142,0.0615124385215
arxiv,67.9936058771,0.0609706355599
arxiv,68.09917064,0.0603955117119
arxiv,68.2047354029,0.059787604464
arxiv,68.3103001658,0.0591474208351
arxiv,68.4158649287,0.0584754481142
arxiv,68.5214296917,0.0577721668371
arxiv,68.6269944546,0.0570380650699
arxiv,68.7325592175,0.0562736531574
arxiv,68.8381239804,0.0554794782397
arxiv,68.9436887433,0.0546561380214
arxiv,69.0492535062,0.0538042934722
arxiv,69.1548182692,0.0529246803228
arxiv,69.2603830321,0.0520181193729
arxiv,69.365947795,0.0510855257367
arxiv,69.4715125579,0.0501279172001
arxiv,69.5770773208,0.0491464218581
arxiv,69.6826420837,0.0481422851308
arxiv,69.7882068467,0.0471168761485
arxiv,69.8937716096,0.0460716933547
arxiv,69.9993363725,0.0450083690231
arxiv,70.1049011354,0.0439286722495
arxiv,70.2104658983,0.0428345098705
arxiv,70.3160306612,0.0417279247036
arxiv,70.4215954242,0.0406110905136
arxiv,70.5271601871,0.0394863031805
arxiv,70.63272495,0.0383559676911
arxiv,70.7382897129,0.0372225807749
arxiv,70.8438544758,0.0360887092515
arxiv,70.9494192387,0.0349569644272
arxiv,71.0549840017,0.0338299731447
arxiv,71.1605487646,0.0327103463363
arxiv,71.2661135275,0.0316006461316
arxiv,71.3716782904,0.030503352701
arxiv,71.4772430533,0.0294208320774
arxiv,71.5828078162,0.0283553061696
arxiv,71.6883725792,0.0273088260763
arxiv,71.7939373421,0.0262832496319
arxiv,71.899502105,0.025280223879
arxiv,72.0050668679,0.0243011728957
arxiv,72.1106316308,0.0233472911178
arxiv,72.2161963937,0.0224195420244
arxiv,72.3217611567,0.0215186618043
arxiv,72.4273259196,0.0206451674254
arxiv,72.5328906825,0.0197993683818
arxiv,72.6384554454,0.0189813813189
arxiv,72.7440202083,0.0181911467151
arxiv,72.8495849712,0.0174284468452
arxiv,72.9551497342,0.0166929243327
arxiv,73.0607144971,0.0159841007211
arxiv,73.16627926,0.0153013946298
arxiv,73.2718440229,0.0146441391977
arxiv,73.3774087858,0.0140115986482
arxiv,73.4829735487,0.0134029839088
arxiv,73.5885383117,0.0128174672973
arxiv,73.6941030746,0.0122541963256
arxiv,73.7996678375,0.0117123066824
arxiv,73.9052326004,0.0111909344363
arxiv,74.0107973633,0.010689227461
arxiv,74.1163621262,0.0102063560329
arxiv,74.2219268892,0.0097415224923
arxiv,74.3274916521,0.00929396981428
arxiv,74.433056415,0.00886298889408
arxiv,74.5386211779,0.0084479243405
arxiv,74.6441859408,0.00804817857452
arxiv,74.7497507037,0.00766321406338
arxiv,74.8553154667,0.00729255357444
arxiv,74.9608802296,0.00693577840616
arxiv,75.0664449925,0.00659252464068
arxiv,75.1720097554,0.0062624775559
arxiv,75.2775745183,0.00594536442804
arxiv,75.3831392812,0.00564094604066
arxiv,75.4887040442,0.00534900728685
arxiv,75.5942688071,0.0050693473017
arxiv,75.69983357,0.00480176958912
arxiv,75.8053983329,0.00454607260732
arxiv,75.9109630958,0.00430204125159
arxiv,76.0165278587,0.0040694396223
arxiv,76.1220926217,0.00384800539353
arxiv,76.2276573846,0.00363744600868
arxiv,76.3332221475,0.00343743682843
arxiv,76.4387869104,0.0032476212509
arxiv,76.5443516733,0.00306761271956
arxiv,76.6499164362,0.00289699843762
arxiv,76.7554811992,0.00273534452451
arxiv,76.8610459621,0.0025822022841
arxiv,76.966610725,0.00243711520987
arxiv,77.0721754879,0.0022996263308
arxiv,77.1777402508,0.00216928550326
arxiv,77.2833050137,0.00204565627823
arxiv,77.3888697767,0.00192832201733
arxiv,77.4944345396,0.00181689099096
arxiv,77.5999993025,0.00171100026415
arxiv,77.7055640654,0.0016103182549
arxiv,77.8111288283,0.00151454593044
arxiv,77.9166935912,0.00142341668502
arxiv,78.0222583542,0.00133669501263
arxiv,78.1278231171,0.00125417414708
arxiv,78.23338788,0.0011756728857
arxiv,78.3389526429,0.00110103184148
arxiv,78.4445174058,0.00103010937929
arxiv,78.5500821687,0.000962777486867
arxiv,78.6556469317,0.000898917811076
arxiv,78.7612116946,0.000838418057223
arxiv,78.8667764575,0.000781168907144
arxiv,78.9723412204,0.000727061563553
arxiv,79.0779059833,0.000675985977669
arxiv,79.1834707462,0.000627829767781
arxiv,79.2890355092,0.000582477791584
arxiv,79.3946002721,0.000539812297267
arxiv,79.500165035,0.000499713549631
arxiv,79.6057297979,0.000462060808912
arxiv,79.7112945608,0.000426733531985
arxiv,79.8168593237,0.000393612667574
arxiv,79.9224240867,0.000362581927959
arxiv,80.0279888496,0.000333528937603
arxiv,80.1335536125,0.000306346182085
arxiv,80.2391183754,0.000280931706392
arxiv,80.3446831383,0.000257189537777
arxiv,80.4502479012,0.000235029832893
arxiv,80.5558126642,0.000214368770205
arxiv,80.6613774271,0.000195128225337
arxiv,80.76694219,0.000177235278477
arxiv,80.8725069529,0.0001606216089
arxiv,80.9780717158,0.000145222832426
arxiv,81.0836364787,0.000130977833821
arxiv,81.1892012417,0.000117828138815
arxiv,81.2947660046,0.000105717360588
stackexchange,28.3978283714,4.10884344174e-05
stackexchange,28.5321548299,4.24655341606e-05
stackexchange,28.6664812883,4.36143655069e-05
stackexchange,28.8008077467,4.45433292717e-05
stackexchange,28.9351342052,4.52652649286e-05
stackexchange,29.0694606636,4.57949848517e-05
stackexchange,29.203787122,4.61467987144e-05
stackexchange,29.3381135805,4.63323312508e-05
stackexchange,29.4724400389,4.6358906988e-05
stackexchange,29.6067664973,4.62287111246e-05
stackexchange,29.7410929558,4.59388440832e-05
stackexchange,29.8754194142,4.5482279822e-05
stackexchange,30.0097458726,4.48496283768e-05
stackexchange,30.144072331,4.40315051866e-05
stackexchange,30.2783987895,4.30212356731e-05
stackexchange,30.4127252479,4.18175820379e-05
stackexchange,30.5470517063,4.04271745296e-05
stackexchange,30.6813781648,3.88663608232e-05
stackexchange,30.8157046232,3.71622494159e-05
stackexchange,30.9500310816,3.53528073044e-05
stackexchange,31.0843575401,3.3485967873e-05
stackexchange,31.2186839985,3.16178007023e-05
stackexchange,31.3530104569,2.98098808708e-05
stackexchange,31.4873369153,2.81260636253e-05
stackexchange,31.6216633738,2.66289163884e-05
stackexchange,31.7559898322,2.53760824625e-05
stackexchange,31.8903162906,2.44168506637e-05
stackexchange,32.0246427491,2.37891855733e-05
stackexchange,32.1589692075,2.35174381854e-05
stackexchange,32.2932956659,2.36109105684e-05
stackexchange,32.4276221244,2.40633942824e-05
stackexchange,32.5619485828,2.48537433714e-05
stackexchange,32.6962750412,2.59474806445e-05
stackexchange,32.8306014997,2.72993721466e-05
stackexchange,32.9649279581,2.88568407931e-05
stackexchange,33.0992544165,3.05640283739e-05
stackexchange,33.2335808749,3.23662587929e-05
stackexchange,33.3679073334,3.4214608817e-05
stackexchange,33.5022337918,3.60702608157e-05
stackexchange,33.6365602502,3.79083001067e-05
stackexchange,33.7708867087,3.97206319635e-05
stackexchange,33.9052131671,4.15177327977e-05
stackexchange,34.0395396255,4.33290168035e-05
stackexchange,34.173866084,4.5201690851e-05
stackexchange,34.3081925424,4.71980810736e-05
stackexchange,34.4425190008,4.93915362558e-05
stackexchange,34.5768454592,5.18611357431e-05
stackexchange,34.7111719177,5.46855422542e-05
stackexchange,34.8454983761,5.79364320359e-05
stackexchange,34.9798248345,6.16719969679e-05
stackexchange,35.114151293,6.59310384803e-05
stackexchange,35.2484777514,7.07281574196e-05
stackexchange,35.3828042098,7.60504865148e-05
stackexchange,35.5171306683,8.18563154516e-05
stackexchange,35.6514571267,8.80758285804e-05
stackexchange,35.7857835851,9.46140206228e-05
stackexchange,35.9201100436,0.000101355687415
stackexchange,36.054436502,0.000108172219467
stackexchange,36.1887629604,0.000114929769628
stackexchange,36.3230894188,0.00012149823612
stackexchange,36.4574158773,0.000127760411461
stackexchange,36.5917423357,0.000133620606685
stackexchange,36.7260687941,0.000139012075986
stackexchange,36.8603952526,0.00014390264172
stackexchange,36.994721711,0.000148298050478
stackexchange,37.1290481694,0.000152242768656
stackexchange,37.2633746279,0.000155818135793
stackexchange,37.3977010863,0.000159138016598
stackexchange,37.5320275447,0.000162342305972
stackexchange,37.6663540032,0.000165588823147
stackexchange,37.8006804616,0.000169044261355
stackexchange,37.93500692,0.000172874923824
stackexchange,38.0693333784,0.000177237968053
stackexchange,38.2036598369,0.000182273799919
stackexchange,38.3379862953,0.00018810011737
stackexchange,38.4723127537,0.000194807917991
stackexchange,38.6066392122,0.000202459578316
stackexchange,38.7409656706,0.000211088910015
stackexchange,38.875292129,0.000220702922024
stackexchange,39.0096185875,0.000231284886801
stackexchange,39.1439450459,0.000242798234552
stackexchange,39.2782715043,0.000255190785176
stackexchange,39.4125979627,0.000268398869533
stackexchange,39.5469244212,0.000282350979009
stackexchange,39.6812508796,0.000296970700799
stackexchange,39.815577338,0.000312178829579
stackexchange,39.9499037965,0.000327894679259
stackexchange,40.0842302549,0.000344036738271
stackexchange,40.2185567133,0.000360522909082
stackexchange,40.3528831718,0.000377270641163
stackexchange,40.4872096302,0.000394197303067
stackexchange,40.6215360886,0.000411221142019
stackexchange,40.7558625471,0.000428263147748
stackexchange,40.8901890055,0.000445250071106
stackexchange,41.0245154639,0.000462118748144
stackexchange,41.1588419223,0.000478821748902
stackexchange,41.2931683808,0.000495334212738
stackexchange,41.4274948392,0.00051166155742
stackexchange,41.5618212976,0.00052784757151
stackexchange,41.6961477561,0.000543982236825
stackexchange,41.8304742145,0.00056020850153
stackexchange,41.9648006729,0.00057672715693
stackexchange,42.0991271314,0.000593798982284
stackexchange,42.2334535898,0.000611743426197
stackexchange,42.3677800482,0.000630933295421
stackexchange,42.5021065066,0.00065178521585
stackexchange,42.6364329651,0.000674745997097
stackexchange,42.7707594235,0.000700275440588
stackexchange,42.9050858819,0.000728826541328
stackexchange,43.0394123404,0.000760824400203
stackexchange,43.1737387988,0.000796645441551
stackexchange,43.3080652572,0.00083659868041
stackexchange,43.4423917157,0.000880910776979
stackexchange,43.5767181741,0.000929716439503
stackexchange,43.7110446325,0.000983055395841
stackexchange,43.845371091,0.00104087667131
stackexchange,43.9796975494,0.0011030503251
stackexchange,44.1140240078,0.00116938616098
stackexchange,44.2483504662,0.00123965829875
stackexchange,44.3826769247,0.00131363392981
stackexchange,44.5170033831,0.00139110413856
stackexchange,44.6513298415,0.00147191439462
stackexchange,44.7856563,0.00155599223956
stackexchange,44.9199827584,0.00164336982
stackexchange,45.0543092168,0.00173419925177
stackexchange,45.1886356753,0.00182875931842
stackexchange,45.3229621337,0.00192745267342
stackexchange,45.4572885921,0.0020307934821
stackexchange,45.5916150505,0.00213938624605
stackexchange,45.725941509,0.00225389733341
stackexchange,45.8602679674,0.00237502142536
stackexchange,45.9945944258,0.00250344561467
stackexchange,46.1289208843,0.00263981419727
stackexchange,46.2632473427,0.00278469723893
stackexchange,46.3975738011,0.00293856574982
stackexchange,46.5319002596,0.0031017757634
stackexchange,46.666226718,0.00327456282485
stackexchange,46.8005531764,0.00345704741105
stackexchange,46.9348796349,0.00364925072284
stackexchange,47.0692060933,0.00385111922281
stackexchange,47.2035325517,0.00406255536209
stackexchange,47.3378590101,0.00428345126217
stackexchange,47.4721854686,0.00451372178738
stackexchange,47.606511927,0.00475333351453
stackexchange,47.7408383854,0.0050023265841
stackexchange,47.8751648439,0.00526082725431
stackexchange,48.0094913023,0.00552905007554
stackexchange,48.1438177607,0.00580728981965
stackexchange,48.2781442192,0.00609590447829
stackexchange,48.4124706776,0.00639529163061
stackexchange,48.546797136,0.00670586114445
stackexchange,48.6811235945,0.00702800743488
stackexchange,48.8154500529,0.00736208433764
stackexchange,48.9497765113,0.00770838510558
stackexchange,49.0841029697,0.00806712920144
stackexchange,49.2184294282,0.00843845657933
stackexchange,49.3527558866,0.00882242917558
stackexchange,49.487082345,0.00921903851114
stackexchange,49.6214088035,0.00962821775528
stackexchange,49.7557352619,0.0100498563741
stackexchange,49.8900617203,0.0104838155868
stackexchange,50.0243881788,0.0109299432215
stackexchange,50.1587146372,0.0113880871028
stackexchange,50.2930410956,0.0118581066806
stackexchange,50.427367554,0.012339883111
stackexchange,50.5616940125,0.0128333283098
stackexchange,50.6960204709,0.0133383935665
stackexchange,50.8303469293,0.0138550781138
stackexchange,50.9646733878,0.0143834376513
stackexchange,51.0989998462,0.0149235922964
stackexchange,51.2333263046,0.0154757329129
stackexchange,51.3676527631,0.0160401243644
stackexchange,51.5019792215,0.0166171040651
stackexchange,51.6363056799,0.0172070743283
stackexchange,51.7706321384,0.0178104874697
stackexchange,51.9049585968,0.0184278233668
stackexchange,52.0392850552,0.0190595601324
stackexchange,52.1736115136,0.0197061395924
stackexchange,52.3079379721,0.0203679302228
stackexchange,52.4422644305,0.0210451909405
stackexchange,52.5765908889,0.0217380395253
stackexchange,52.7109173474,0.0224464293921
stackexchange,52.8452438058,0.0231701378863
stackexchange,52.9795702642,0.023908768284
stackexchange,53.1138967227,0.0246617663213
stackexchange,53.2482231811,0.025428450506
stackexchange,53.3825496395,0.0262080538587
stackexchange,53.5168760979,0.0269997732813
