source_row_dataset,source_row_index,quality_axis,N_params_B,D_tokens_B,Q_A,Q_B_assumed,p_effect_centered,Q_effect_centered,scenario_variant,predicted_loss,observed_joint_row,interpretation
A10_A11_test_1b,2,Q_A_topsis_0_1,1.040867,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.4047060185143594,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.040867,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.3047041776404833,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.040867,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.529019023785517,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.040867,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.429017182911641,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.040867,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.3289414124921066,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.040867,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.2289395716182305,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.040867,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.4532544177632643,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.040867,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.353252576889388,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.040867,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.2771583893109146,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.040867,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.1771565484370385,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.040867,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.4014713945820723,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.040867,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.301469553708196,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,3.6125517301248005,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,3.5125498892509244,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,3.736864735395958,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,3.636862894522082,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.4971421079783527,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.3971402671044766,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.6214551132495103,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.521453272375634,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.3628733582965595,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.2628715174226834,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.487186363567717,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.387184522693841,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.2871087522743068,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.1871069114004307,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.4114217575454644,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.3114199166715883,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.2353257290931143,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.1353238882192382,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.359638734364272,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,1.416184,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.259636893490396,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,3.5207784691390414,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,3.4207766282651653,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,3.645091474410199,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,3.545089633536323,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.4053688469925936,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.3053670061187175,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.529681852263751,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.429680011389875,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.2711000973108004,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.1710982564369243,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.395413102581958,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.295411261708082,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.195335491288547,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.095333650414671,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.319648496559705,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.2196466556858288,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.1435524681073552,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.043550627233479,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.267865473378513,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,2.782831,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.1678636325046368,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,3.3981804642644415,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,3.2981786233905654,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,3.522493469535599,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,3.422491628661723,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.282770842117994,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.182769001244118,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.407083847389152,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.3070820065152757,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.1485020924362006,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.0485002515623245,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.2728150977073582,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.172813256833482,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.072737486413948,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,1.9727356455400717,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.1970504916851055,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.0970486508112294,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.020954463232756,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,1.9209526223588798,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.1452674685039135,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,6.86104,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.0452656276300374,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,3.3226161802382483,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,3.2226143393643722,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,3.446929185509406,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,0.134,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,3.34692734463553,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.2072065580918006,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,2.1072047172179245,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.331519563362958,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,69.206,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.231517722489082,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,2.0729378084100074,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,1.9729359675361313,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.197250813681165,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,146.801,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.097248972807289,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,1.9971732023877542,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,1.897171361513878,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.121486207658912,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,224.395,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,2.0214843667850357,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_only,1.9453901792065624,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q,1.8453883383326866,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_p,2.06970318447772,False,model_based_scenario
A10_A11_test_1b,2,Q_A_topsis_0_1,11.965825,299.893,0.6190540093274665,0.8262517764386794,0.12431300527115763,-0.10000184087387598,scale_plus_Q_plus_p,1.9697013436038442,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,0.134,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_only,4.020063102631266,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,0.134,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q,4.0358811694310495,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,0.134,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_p,4.144376107902423,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,0.134,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q_plus_p,4.160194174702207,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,69.206,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_only,2.9046534804848188,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,69.206,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q,2.9204715472846026,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,69.206,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_p,3.0289664857559764,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,69.206,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q_plus_p,3.04478455255576,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,146.801,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_only,2.770384730803025,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,146.801,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q,2.786202797602809,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,146.801,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_p,2.894697736074183,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,146.801,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q_plus_p,2.9105158028739666,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,224.395,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_only,2.6946201247807724,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,224.395,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q,2.710438191580556,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,224.395,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_p,2.81893313005193,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,224.395,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q_plus_p,2.834751196851714,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,299.893,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_only,2.6428371015995804,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,299.893,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q,2.658655168399364,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,299.893,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_p,2.767150106870738,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.070542,299.893,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q_plus_p,2.782968173670522,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,0.134,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_only,3.906772177268656,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,0.134,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q,3.9225902440684397,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,0.134,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_p,4.0310851825398135,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,0.134,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q_plus_p,4.046903249339597,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,69.206,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_only,2.791362555122208,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,69.206,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q,2.807180621921992,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,69.206,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_p,2.9156755603933657,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,69.206,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q_plus_p,2.9314936271931495,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,146.801,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_only,2.657093805440415,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,146.801,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q,2.6729118722401988,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,146.801,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_p,2.7814068107115726,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,146.801,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q_plus_p,2.7972248775113564,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,224.395,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_only,2.5813291994181617,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,224.395,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q,2.5971472662179456,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,224.395,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_p,2.7056422046893194,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,224.395,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q_plus_p,2.721460271489103,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,299.893,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_only,2.5295461762369698,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,299.893,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q,2.5453642430367536,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,299.893,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_p,2.6538591815081274,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.162405,299.893,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q_plus_p,2.669677248307911,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.409009,0.134,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_only,3.781286666671478,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.409009,0.134,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q,3.797104733471262,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.409009,0.134,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_p,3.905599671942636,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.409009,0.134,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q_plus_p,3.9214177387424196,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.409009,69.206,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_only,2.6658770445250304,False,model_based_scenario
A10_A11_test_1b,2,quality_score_soft_proxy_0_1,0.409009,69.206,0.2311772497035385,0.5063031138719017,0.12431300527115763,0.01581806679978378,scale_plus_Q,2.681695111324814,False,model_based_scenario
