scenario_id,target_mixture_domain,target_quality_domain,lambda,dataset,role,loss_observed,index,baseline_q_0_100,scenario_q_0_100,delta_q_0_100,baseline_q_low_0_100,baseline_q_high_0_100,target_anchor_q_0_100
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,74,62.24157504013688,61.62066958420235,-0.6209054559345262,60.82685392039398,64.30151630130354,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,75,62.24376941933645,61.622644525481974,-0.6211248938544784,60.90522004380616,63.013960824619325,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,76,61.4017438981549,60.86482155641857,-0.5369223417363287,60.00175968734038,62.58459689500637,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,77,62.267508399269126,61.644009607421374,-0.6234987918477515,62.16212896010998,62.299963587492066,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,78,61.04483956636848,60.543607657810796,-0.5012319085576848,59.316930862962906,61.7989511981524,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,79,52.13150836622717,52.52160957768362,0.3901012114564466,52.12473887470015,52.13444328379956,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,80,63.02488852041614,62.32565171645369,-0.6992368039624495,61.0554279797865,63.95870963310576,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,81,62.63196471214374,61.97202028900853,-0.6599444231352081,60.42841897577981,64.02035512294147,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,82,58.341377829086596,58.110492094257104,-0.23088573482949215,57.28840117181493,58.8262828098746,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,83,62.10611367432088,61.49875435496796,-0.6073593193529234,60.53325169989081,62.848834179551126,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,84,63.30323463965497,62.57616322376863,-0.7270714158863356,62.80870463158012,63.49500096587595,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,85,57.52136373815516,57.372479412418805,-0.14888432573635413,56.364957569734216,58.05267587610436,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,86,63.33343081370141,62.60333978041044,-0.7300910332909751,63.21006673020905,63.43446173321027,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,87,59.31477872177568,58.98655289767728,-0.3282258240984035,56.250679256471535,64.22838077393203,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,88,62.20287222427098,61.58583704992305,-0.617035174347933,59.967913531029225,64.15875057405417,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,89,62.09024375390363,61.48447142659243,-0.6057723273112003,61.83392397851864,62.35628647116077,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,90,59.64108097245275,59.28022492328664,-0.36085604916610947,58.7200039218559,60.349535346031,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,91,62.83349535826595,62.15339787051852,-0.6800974877474317,62.601795109922364,63.030245988694624,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,92,60.645755594956114,60.18443208353967,-0.46132351141644534,58.489322017084646,62.725065942592465,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,93,57.218830739890166,57.10019971398032,-0.11863102590984909,56.24767602249483,57.62560258861967,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,94,62.31924166057822,61.69056954259956,-0.6286721179786596,61.50893807184063,62.949153932806446,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,95,62.101377385473654,61.49449169500545,-0.6068856904682036,61.069046993836295,62.51421371454761,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,96,62.03469837741846,61.43448058775578,-0.600217789662679,61.15988666596384,62.444252251532085,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,97,61.45640251320091,60.91401430995999,-0.5423882032409253,59.617769343433544,63.785905177205876,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,98,61.22010112412231,60.701343059789245,-0.5187580643330634,58.839490139862974,63.11927720838873,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,99,60.74004529653456,60.26929281496027,-0.4707524815742943,59.17578194015701,62.78840490618595,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,100,62.04706759259917,61.44561288141842,-0.6014547111807502,60.17604925524407,63.64116658496098,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,101,60.47396527435355,60.02982079499736,-0.44414447935618995,57.2457000956111,63.55525124170568,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,102,62.27269433203166,61.64867694690766,-0.6240173851239987,60.43761437485615,63.204542118976896,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,103,60.57438041549023,60.120194422020376,-0.45418599346985644,58.521417456720584,62.18389560315545,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,104,62.325483471756684,61.69618717266018,-0.6292962990965023,61.74533495711365,63.17690045756646,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,105,61.31220102429149,60.784232969941506,-0.5279680543499836,59.817170599145314,62.964079409325876,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,106,61.491692198814405,60.94577502701213,-0.5459171718022731,61.40060336996814,61.57090876947819,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,107,63.59825485882663,62.84168142102313,-0.7565734378034961,62.86650643422111,64.06131952783593,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,108,59.85431021261646,59.47213123943398,-0.3821789731824836,58.420649717261234,60.83475676069977,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,109,64.1017421643832,63.29481999602404,-0.8069221683591579,63.89658204611453,64.17055219996845,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,110,62.170492525905125,61.556695321393775,-0.61379720451135,61.018151096328026,62.64946912461208,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,111,62.73186035179894,62.061926364698216,-0.6699339871007268,62.455665593195874,62.84725157207211,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,112,60.61452762428162,60.15632690993262,-0.45820071434899745,57.66199675854021,63.97192329669316,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,113,59.31987207421634,58.99113691487387,-0.32873515934247166,58.18424244447421,60.60596530794338,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,114,62.58764476600154,61.932132337480546,-0.6555124285209928,60.97868863201176,63.40914701370449,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,115,63.72803334537386,62.958482058915635,-0.7695512864582241,63.07364916442806,64.01174204403827,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,116,61.81299828692577,61.23495050631236,-0.5780477806134101,61.340741865958734,62.15706070500404,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,117,61.53381114513434,60.98368207870007,-0.5501290664342662,61.27818826107816,61.64912094943698,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,118,62.146206348271264,61.5348377615233,-0.6113685867479646,60.21725930475335,63.09729630847546,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,119,60.596162494502174,60.13979829313112,-0.45636420137105205,59.950867428512716,60.949901123471356,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,120,60.364248228541655,59.93107545376665,-0.43317277477500227,58.60903470769821,63.00964361307773,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,121,56.31117434628307,56.28330895973392,-0.027865386549144944,56.0299106186043,56.43470210237419,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,122,60.11994508063846,59.71120262065378,-0.40874245998467984,58.869408320457175,60.6814462784989,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,123,62.99128908007299,62.295412220144854,-0.6958768599281342,61.9498872999677,63.43644601371649,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,124,60.830378647978186,60.35059283125953,-0.4797858167186533,59.28286101179504,61.50224446323712,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,125,61.022510752265276,60.52351172511791,-0.498999027147363,58.70255422504769,62.84513495223369,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,126,58.801226407728294,58.52435581503463,-0.2768705926936619,56.111129089451325,62.387231910215256,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,127,61.39634616701826,60.859963598395595,-0.5363825686226633,58.773018398159664,64.26877330188158,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,128,62.05591844008552,61.45357864415613,-0.6023397959293888,61.20015499167317,62.62632462190056,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,129,61.59265724902995,61.03664357220612,-0.5560136768238308,61.538621886139964,61.62527860122583,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,130,57.89342222081766,57.70733204681506,-0.18609017400260086,56.86899196705375,58.492723094877405,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,131,60.47399074619856,60.02984371965787,-0.4441470265406906,58.625372910218005,62.508494927532496,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,132,61.327871413212925,60.798336319970794,-0.5295350932421314,61.053386290416555,61.532793610306584,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,133,61.855368565563914,61.27308375708669,-0.5822848084772261,59.8575329883864,62.770883358351355,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,134,63.14400193166222,62.43285378657516,-0.7111481450870585,62.309731711100476,63.76575905167612,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,135,54.864847037417384,54.98161438175481,0.11676734433742553,53.530611743612276,57.00781454929723,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,136,62.1333773402359,61.52329165429148,-0.6100856859444264,60.38047561469128,62.98635318529735,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,137,59.322288660944864,58.99331184292954,-0.3289768180153203,57.69279173556131,60.919056735623535,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,138,54.95722224496942,55.06475206855164,0.10752982358221885,54.459034556833345,55.173211849863954,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,139,62.590907323410605,61.93506863914871,-0.6558386842618944,62.56661016357106,62.602192996935585,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,140,60.56314669689577,60.11008407528536,-0.4530626216104139,58.20147663062801,63.547578756666695,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,141,56.54499484264142,56.49374740645644,-0.05124743618497973,56.175362558706404,56.773969502237506,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,142,60.66633629159466,60.20295471051436,-0.4633815810802986,60.28626188691623,60.89232203058713,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,143,60.21035472579212,59.79257130129207,-0.4177834245000511,58.61285998543545,61.92490040494498,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,144,61.62070048803734,61.06188248731277,-0.5588180007245711,59.98544211570553,62.42004993783962,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,145,58.24463776409124,58.023426035761275,-0.22121172832996194,58.019531861344724,58.414156095771084,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,146,62.0000911983028,61.403334126551684,-0.5967570717511137,61.101995763435006,62.39909991496161,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,147,58.51550350838741,58.26720520562783,-0.24829830275957931,58.18015153044182,58.826273609048236,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,148,60.326196569546866,59.89682896067134,-0.4293676088755234,57.64367885742412,62.520988096369294,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,149,56.0395971474491,56.038889480783354,-0.0007076666657468422,55.154764023165036,56.70889311464567,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,150,61.91122218219541,61.32335201205503,-0.587870170140377,58.97592636103283,64.05101103856329,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,151,61.66358108914491,61.10047502830959,-0.5631060608353238,60.69467190312215,62.317715606271925,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,152,61.90944538795147,61.32175289723549,-0.5876924907159804,60.13040635954681,63.1587245818408,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,153,59.883512497296806,59.49841329564629,-0.3850992016505188,58.73039799175778,60.521869550984434,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,154,57.66577921919049,57.5024533453506,-0.16332587383988795,57.44634650217002,57.82003731952189,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,155,60.61782530402283,60.15929482169971,-0.45853048232311977,58.59462169278732,62.94318157254331,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,156,62.51027270721897,61.86249748457623,-0.6477752226427356,60.63753952205813,63.46143429233254,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,157,60.33337713235646,59.90329146719998,-0.43008566515648283,59.891914146663666,60.768574237536626,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,158,63.41257920580292,62.674573333301794,-0.7380058725011267,62.42988917179386,63.845212044628234,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,159,54.25073672796567,54.42891510324827,0.17817837528259872,53.40921257863089,54.90618639911634,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,160,60.89385859410706,60.40772478277552,-0.4861338113315412,58.740117074773,62.17307954787854,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,161,63.6142879061808,62.856111163641884,-0.7581767425389145,63.003002544356086,64.12568515834224,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,162,54.770303190316135,54.896524919363685,0.12622172904755047,53.58905611631882,56.09055255027299,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,163,62.193155027226915,61.577091572583385,-0.6160634546435304,61.6946149916274,62.419405432339815,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,164,60.49282090983682,60.046790866932305,-0.44603004290451764,59.167924321641486,61.66876795704908,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,165,60.68338148427762,60.21829538392902,-0.4650861003486,58.01981548241989,63.04970580190869,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,166,60.943964100754116,60.45281973875787,-0.49114436199624834,58.784759390599575,62.95051737693087,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,167,59.681539683432725,59.316637763168615,-0.36490192026410995,58.16927526414163,60.52926953117888,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,168,60.849480390951925,60.3677843999359,-0.481695991016025,60.3613552052646,61.2990447844059,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,169,62.8529137121227,62.170874388989596,-0.6820393231331039,60.92991815002647,63.60779032916681,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,170,63.51640976366303,62.768020835375886,-0.7483889282871417,62.72173356429075,63.94736301196231,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,171,61.591488416126666,61.03559162259317,-0.5558967935334991,60.874759416109704,61.997267769871776,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,172,62.75118040444,62.07931441207516,-0.671865992364836,62.1804089903921,63.18403130216429,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,173,63.65553907899648,62.893237219176,-0.7623018598204823,62.96024286634163,64.04107430724278,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,174,54.792680103743045,54.9166641414479,0.123984037704858,54.35771446497199,55.3459174876949,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,175,58.965524451318736,58.672224054266024,-0.29330039705271105,57.50922144613718,59.776417709850485,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,176,62.48835147946855,61.842768379600855,-0.645583099867693,60.47764172381879,64.01423323058638,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,177,63.444294389355484,62.7031169984991,-0.7411773908563859,62.36682861627718,64.20238557164087,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,178,59.220001956978386,58.90125380935971,-0.31874814761867754,57.5925575224465,61.15086712016286,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,179,62.76694515442688,62.093502687063356,-0.6734424673635218,61.45571324191358,63.82985978155279,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,180,59.79809226696967,59.42153508835187,-0.37655717861780147,57.3623010306778,63.35431079373915,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,181,60.48310484260209,60.038046406421046,-0.4450584361810428,59.16542465077088,61.84740795558144,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,182,62.627099865700444,61.96764192720956,-0.6594579384908812,61.857905388622726,63.47053872198295,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,183,59.973871638792716,59.57973652299261,-0.3941351158001041,57.496506998522385,63.9052943352929,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,184,62.67219256582439,62.008225357321116,-0.6639672085032728,62.36783888529399,62.89781660500902,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,185,64.1772501175528,63.362777153876685,-0.814472963676117,64.15245161383756,64.21010058978862,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,186,63.19974457106738,62.4830221620398,-0.7167224090275752,63.1841548783223,63.21326810562055,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,187,60.96414616139728,60.47098359333672,-0.493162568060562,60.4515931664201,61.43370824128254,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,188,61.69506885905932,61.12881402123255,-0.5662548378267687,59.916168208599444,62.87224033980702,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,189,63.503358098049375,62.7562743363236,-0.7470837617257757,62.86039383780328,64.293402644903,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,190,61.51977615242941,60.97105058526563,-0.5487255671637783,60.55999516487546,62.50193671453826,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,191,62.640398631562974,61.97961081648584,-0.6607878150771356,60.54738461696244,63.60482284515999,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,192,59.583295521860784,59.22821801775387,-0.35507750410691585,58.607544429227666,60.350752717616125,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,193,63.63575568988044,62.875432168971564,-0.7603235209088766,63.3060608801741,63.79730205523022,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,194,63.63759923307527,62.87709135784691,-0.7605078752283632,63.63073507147658,63.64043948057599,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,195,62.48864501538318,61.843032561924026,-0.645612453459151,59.98575619252903,64.28602453479114,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,196,62.01885065520038,61.42021763775951,-0.5986330174408749,60.44387521551884,62.68039821429166,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,197,60.967302570010574,60.47382436108868,-0.49347820892189276,60.15336804744623,61.557747025064586,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,198,55.42338580448661,55.48429927211711,0.06091346763050609,55.11052146677515,55.88465579943652,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,199,60.807181409899805,60.32971531698899,-0.47746609291081654,59.54444153219967,61.54353816071856,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,200,60.58749179105957,60.131994660032774,-0.4554971310267959,58.894432575038635,61.9799247582369,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,201,61.8446587830786,61.2634449528499,-0.5812138302286982,60.41534337096347,62.77280173474338,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,202,61.91092208169731,61.32308192160674,-0.5878401600905647,58.94395184665372,64.2773068236377,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,203,61.82358787227466,61.24448113312636,-0.5791067391483011,60.08213701675497,63.12727436898875,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,204,60.182350570413654,59.76736756145145,-0.41498300896220286,58.362705263466076,62.84469258692217,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,205,62.76823944612836,62.09466754959469,-0.673571896533673,62.46387575223117,63.0102247212121,56.03252048079162
toward_gutenberg_pg_19_lambda_01,gutenberg_pg_19,book,0.1,A6_A7_test_1m,test,True,206,59.521337220379735,59.17245554642093,-0.3488816739588074,57.17783458977557,61.776569101696026,56.03252048079162
