dataset,role,scale,loss_observed,index,mixture_domain,proportion_raw,proportion_normalized,mapping_type_A16,mapping_status,q_soft_0_100,q_low_0_100,q_high_0_100,weighted_soft_contribution_0_100
A4_A5_train_1m,train,1m,True,184,pile_cc,0.424,0.4244244244244244,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,27.30564666697793
A4_A5_train_1m,train,1m,True,185,pile_cc,0.003,0.003,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.1930071298606907
A4_A5_train_1m,train,1m,True,186,pile_cc,0.477,0.47604790419161674,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,30.62687988807367
A4_A5_train_1m,train,1m,True,187,pile_cc,0.845,0.8441558441558442,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,54.309365545216004
A4_A5_train_1m,train,1m,True,188,pile_cc,0.321,0.321,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,20.651762895093906
A4_A5_train_1m,train,1m,True,189,pile_cc,0.001,0.001,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.06433570995356357
A4_A5_train_1m,train,1m,True,190,pile_cc,0.406,0.4064064064064064,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,26.14644468583264
A4_A5_train_1m,train,1m,True,191,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,192,pile_cc,0.021,0.021,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.351049909024835
A4_A5_train_1m,train,1m,True,193,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,194,pile_cc,0.01,0.01001001001001001,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.6440011006362719
A4_A5_train_1m,train,1m,True,195,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,196,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,197,pile_cc,0.499,0.49850149850149844,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,32.07144781900921
A4_A5_train_1m,train,1m,True,198,pile_cc,0.001,0.0010020040080160318,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0644646392320276
A4_A5_train_1m,train,1m,True,199,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,200,pile_cc,0.258,0.25799999999999995,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,16.598613168019398
A4_A5_train_1m,train,1m,True,201,pile_cc,0.004,0.004004004004004004,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.2576004402545088
A4_A5_train_1m,train,1m,True,202,pile_cc,0.002,0.002,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.12867141990712713
A4_A5_train_1m,train,1m,True,203,pile_cc,0.942,0.9429429429429429,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,60.66490367993681
A4_A5_train_1m,train,1m,True,204,pile_cc,0.146,0.14585414585414583,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,9.383630023197082
A4_A5_train_1m,train,1m,True,205,pile_cc,0.001,0.001002004008016032,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.06446463923202761
A4_A5_train_1m,train,1m,True,206,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,207,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,208,pile_cc,0.256,0.25574425574425574,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,16.45348825985242
A4_A5_train_1m,train,1m,True,209,pile_cc,0.407,0.407,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,26.18463395110037
A4_A5_train_1m,train,1m,True,210,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,211,pile_cc,0.032,0.03203203203203203,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,2.0608035220360703
A4_A5_train_1m,train,1m,True,212,pile_cc,0.124,0.12387612387612386,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,7.969658375866015
A4_A5_train_1m,train,1m,True,213,pile_cc,0.092,0.092,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,5.918885315727848
A4_A5_train_1m,train,1m,True,214,pile_cc,0.01,0.009999999999999998,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.6433570995356356
A4_A5_train_1m,train,1m,True,215,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,216,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,217,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,218,pile_cc,0.024,0.024,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.5440570388855257
A4_A5_train_1m,train,1m,True,219,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,220,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,221,pile_cc,0.016,0.016,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.029371359257017
A4_A5_train_1m,train,1m,True,222,pile_cc,0.014,0.013986013986013984,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.8998001392106791
A4_A5_train_1m,train,1m,True,223,pile_cc,0.128,0.12787212787212787,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,8.22674412992621
A4_A5_train_1m,train,1m,True,224,pile_cc,0.005,0.005,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.32167854976781785
A4_A5_train_1m,train,1m,True,225,pile_cc,0.003,0.0029970029970029974,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.19281431554514558
A4_A5_train_1m,train,1m,True,226,pile_cc,0.04,0.04004004004004004,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,2.5760044025450877
A4_A5_train_1m,train,1m,True,227,pile_cc,0.189,0.18881118881118883,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,12.147301879344171
A4_A5_train_1m,train,1m,True,228,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,229,pile_cc,0.539,0.539,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,34.67694766497076
A4_A5_train_1m,train,1m,True,230,pile_cc,0.001,0.001001001001001001,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0644001100636272
A4_A5_train_1m,train,1m,True,231,pile_cc,0.345,0.345,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,22.19581993397943
A4_A5_train_1m,train,1m,True,232,pile_cc,0.107,0.10710710710710711,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,6.89081177680811
A4_A5_train_1m,train,1m,True,233,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,234,pile_cc,0.135,0.13486513486513485,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,8.676644199531548
A4_A5_train_1m,train,1m,True,235,pile_cc,0.036,0.036,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,2.316085558328288
A4_A5_train_1m,train,1m,True,236,pile_cc,0.087,0.08691308691308691,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,5.591615150809221
A4_A5_train_1m,train,1m,True,237,pile_cc,0.006,0.006,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.3860142597213814
A4_A5_train_1m,train,1m,True,238,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,239,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,240,pile_cc,0.789,0.7889999999999998,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,50.76087515336164
A4_A5_train_1m,train,1m,True,241,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,242,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,243,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,244,pile_cc,0.074,0.07407407407407407,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,4.765608144708412
A4_A5_train_1m,train,1m,True,245,pile_cc,0.757,0.7585170340681363,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,48.799731898644914
A4_A5_train_1m,train,1m,True,246,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,247,pile_cc,0.093,0.0930930930930931,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,5.98921023591733
A4_A5_train_1m,train,1m,True,248,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,249,pile_cc,0.179,0.17882117882117884,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,11.504587494193686
A4_A5_train_1m,train,1m,True,250,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,251,pile_cc,0.226,0.226,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,14.539870449505367
A4_A5_train_1m,train,1m,True,252,pile_cc,0.006,0.006006006006006005,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.3864006603817631
A4_A5_train_1m,train,1m,True,253,pile_cc,0.072,0.07200000000000001,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,4.632171116656577
A4_A5_train_1m,train,1m,True,254,pile_cc,0.111,0.111,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,7.141263804845556
A4_A5_train_1m,train,1m,True,255,pile_cc,0.006,0.006,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.3860142597213814
A4_A5_train_1m,train,1m,True,256,pile_cc,0.028,0.027999999999999994,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.8013998786997794
A4_A5_train_1m,train,1m,True,257,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,258,pile_cc,0.001,0.0009990009990009992,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.06427143851504853
A4_A5_train_1m,train,1m,True,259,pile_cc,0.305,0.30530530530530525,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,19.64203356940629
A4_A5_train_1m,train,1m,True,260,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,261,pile_cc,0.06,0.06006006006006005,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,3.8640066038176313
A4_A5_train_1m,train,1m,True,262,pile_cc,0.284,0.284,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,18.271341626812053
A4_A5_train_1m,train,1m,True,263,pile_cc,0.014,0.013986013986013988,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.8998001392106794
A4_A5_train_1m,train,1m,True,264,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,265,pile_cc,0.017,0.017,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.0937070692105806
A4_A5_train_1m,train,1m,True,266,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,267,pile_cc,0.426,0.426,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,27.40701244021808
A4_A5_train_1m,train,1m,True,268,pile_cc,0.553,0.5535535535535535,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,35.613260865185836
A4_A5_train_1m,train,1m,True,269,pile_cc,0.793,0.793,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,51.01821799317591
A4_A5_train_1m,train,1m,True,270,pile_cc,0.372,0.372,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,23.932884102725644
A4_A5_train_1m,train,1m,True,271,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,272,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,273,pile_cc,0.006,0.006,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.3860142597213814
A4_A5_train_1m,train,1m,True,274,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,275,pile_cc,0.426,0.42642642642642636,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,27.43444688710518
A4_A5_train_1m,train,1m,True,276,pile_cc,0.005,0.005,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.32167854976781785
A4_A5_train_1m,train,1m,True,277,pile_cc,0.798,0.798,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,51.33989654294373
A4_A5_train_1m,train,1m,True,278,pile_cc,0.006,0.006,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.3860142597213814
A4_A5_train_1m,train,1m,True,279,pile_cc,0.887,0.887,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,57.06577472881089
A4_A5_train_1m,train,1m,True,280,pile_cc,0.475,0.4759519038076152,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,30.62070363521312
A4_A5_train_1m,train,1m,True,281,pile_cc,0.029,0.029,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.8657355886533435
A4_A5_train_1m,train,1m,True,282,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,283,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,284,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,285,pile_cc,0.005,0.005005005005005005,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.32200055031813596
A4_A5_train_1m,train,1m,True,286,pile_cc,0.009,0.00899100899100899,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.5784429466354366
A4_A5_train_1m,train,1m,True,287,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,288,pile_cc,0.049,0.04895104895104896,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,3.1493004872373778
A4_A5_train_1m,train,1m,True,289,pile_cc,0.061,0.06093906093906094,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,3.9205577494179598
A4_A5_train_1m,train,1m,True,290,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,291,pile_cc,0.989,0.9880119880119881,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,63.56445269138299
A4_A5_train_1m,train,1m,True,292,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,293,pile_cc,0.591,0.5915915915915916,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,38.06046504760367
A4_A5_train_1m,train,1m,True,294,pile_cc,0.007,0.007007007007007007,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.45080077044539035
A4_A5_train_1m,train,1m,True,295,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,296,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,297,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,298,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,299,pile_cc,0.012,0.012000000000000002,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.772028519442763
A4_A5_train_1m,train,1m,True,300,pile_cc,0.002,0.0019960079840319364,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.1284145907256758
A4_A5_train_1m,train,1m,True,301,pile_cc,0.02,0.019980019980019977,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.2854287703009701
A4_A5_train_1m,train,1m,True,302,pile_cc,0.074,0.07407407407407407,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,4.765608144708412
A4_A5_train_1m,train,1m,True,303,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,304,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,305,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,306,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,307,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,308,pile_cc,0.119,0.1191191191191191,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,7.663613097571635
A4_A5_train_1m,train,1m,True,309,pile_cc,0.563,0.5635635635635635,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,36.25726196582211
A4_A5_train_1m,train,1m,True,310,pile_cc,0.059,0.059059059059059046,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,3.7996064937540037
A4_A5_train_1m,train,1m,True,311,pile_cc,0.03,0.029999999999999992,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.9300712986069064
A4_A5_train_1m,train,1m,True,312,pile_cc,0.808,0.8088088088088088,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,52.03528893141077
A4_A5_train_1m,train,1m,True,313,pile_cc,0.002,0.002,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.12867141990712713
A4_A5_train_1m,train,1m,True,314,pile_cc,0.036,0.036,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,2.316085558328288
A4_A5_train_1m,train,1m,True,315,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,316,pile_cc,0.002,0.002002002002002002,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.1288002201272544
A4_A5_train_1m,train,1m,True,317,pile_cc,0.693,0.6936936936936937,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,44.62927627409365
A4_A5_train_1m,train,1m,True,318,pile_cc,0.003,0.003,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.1930071298606907
A4_A5_train_1m,train,1m,True,319,pile_cc,0.058,0.05794205794205794,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,3.7277434338728135
A4_A5_train_1m,train,1m,True,320,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,321,pile_cc,0.114,0.11411411411411411,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,7.3416125472535
A4_A5_train_1m,train,1m,True,322,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,323,pile_cc,0.114,0.114,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,7.334270934706247
A4_A5_train_1m,train,1m,True,324,pile_cc,0.224,0.2237762237762238,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,14.39680222737087
A4_A5_train_1m,train,1m,True,325,pile_cc,0.002,0.002002002002002002,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.1288002201272544
A4_A5_train_1m,train,1m,True,326,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,327,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,328,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,329,pile_cc,0.489,0.489,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,31.460162167292584
A4_A5_train_1m,train,1m,True,330,pile_cc,0.665,0.6643356643356643,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,42.74050661250726
A4_A5_train_1m,train,1m,True,331,pile_cc,0.001,0.001,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.06433570995356357
A4_A5_train_1m,train,1m,True,332,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,333,pile_cc,0.002,0.002002002002002002,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.1288002201272544
A4_A5_train_1m,train,1m,True,334,pile_cc,0.002,0.002,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.12867141990712713
A4_A5_train_1m,train,1m,True,335,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,336,pile_cc,0.019,0.019,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.2223784891177076
A4_A5_train_1m,train,1m,True,337,pile_cc,0.863,0.863,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,55.52171768992535
A4_A5_train_1m,train,1m,True,338,pile_cc,0.03,0.03,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.9300712986069068
A4_A5_train_1m,train,1m,True,339,pile_cc,0.009,0.00899100899100899,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.5784429466354366
A4_A5_train_1m,train,1m,True,340,pile_cc,0.134,0.134,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,8.620985133777518
A4_A5_train_1m,train,1m,True,341,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,342,pile_cc,0.773,0.7737737737737738,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,49.78128507918382
A4_A5_train_1m,train,1m,True,343,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,344,pile_cc,0.192,0.19180819180819184,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,12.340116194889317
A4_A5_train_1m,train,1m,True,345,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,346,pile_cc,0.349,0.349,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,22.453162773793682
A4_A5_train_1m,train,1m,True,347,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,348,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,349,pile_cc,0.037,0.03696303696303696,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,2.378043225056795
A4_A5_train_1m,train,1m,True,350,pile_cc,0.015,0.014970059880239524,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.9631094304425686
A4_A5_train_1m,train,1m,True,351,pile_cc,0.001,0.000999000999000999,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.06427143851504852
A4_A5_train_1m,train,1m,True,352,pile_cc,0.008,0.008,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.5146856796285085
A4_A5_train_1m,train,1m,True,353,pile_cc,0.002,0.002,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.12867141990712713
A4_A5_train_1m,train,1m,True,354,pile_cc,0.027,0.027,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.7370641687462163
A4_A5_train_1m,train,1m,True,355,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,356,pile_cc,0.024,0.023976023976023973,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.5425145243611642
A4_A5_train_1m,train,1m,True,357,pile_cc,0.09,0.09,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,5.79021389582072
A4_A5_train_1m,train,1m,True,358,pile_cc,0.003,0.003003003003003003,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.19320033019088156
A4_A5_train_1m,train,1m,True,359,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,360,pile_cc,0.0,0.0,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,0.0
A4_A5_train_1m,train,1m,True,361,pile_cc,0.027,0.027,near_direct,official_candidate,64.33570995356357,64.33570995356357,64.33570995356357,1.7370641687462163
