id,dataset,domain,Q_candidate,score_status
BkiUd504ubng7c1z4LvM,A1,commoncrawl,63.16226349,candidate_not_validated
BkiUcX_xK0iCl2n1-2MG,A1,commoncrawl,38.06726714,candidate_not_validated
BkiUc-U5qoYDgaG4Q-fd,A1,commoncrawl,48.03237187,candidate_not_validated
BkiUbKs4eIfiUU0QaitC,A1,commoncrawl,58.19740812,candidate_not_validated
BkiUduE4uBhi9r4Z-iYV,A1,commoncrawl,46.2528201,candidate_not_validated
BkiUf2w5qhDCuPMnCaj6,A1,commoncrawl,60.76392401,candidate_not_validated
BkiUfjjxK3YB9m4ABFTq,A1,commoncrawl,44.9216808,candidate_not_validated
BkiUd3I5qsBDHn4Q0GPL,A1,commoncrawl,57.00657778,candidate_not_validated
BkiUdxY4uzqh_RadJuga,A1,commoncrawl,41.45067443,candidate_not_validated
BkiUbyE4ukPiEUmYRRex,A1,commoncrawl,42.32094507,candidate_not_validated
BkiUbes5qU2ApuiOWcma,A1,commoncrawl,42.13551399,candidate_not_validated
BkiUeL7xK1yAgXBVFrzN,A1,commoncrawl,47.19442976,candidate_not_validated
BkiUdoo4eIOjSHWcvumn,A1,commoncrawl,39.51801609,candidate_not_validated
BkiUdW825V5hc_Oxxang,A1,commoncrawl,50.55110501,candidate_not_validated
BkiUc5nxK6mkyCKC0hxB,A1,commoncrawl,40.75002803,candidate_not_validated
BkiUbR3xK6-gD5Tlbs4N,A1,commoncrawl,56.81034681,candidate_not_validated
BkiUdEE25V5ij0Pv7Vka,A1,commoncrawl,68.59188209,candidate_not_validated
BkiUeOfxK7ICUyBu01gs,A1,commoncrawl,54.06262954,candidate_not_validated
BkiUeM_xK0-nUh8iKOMs,A1,commoncrawl,62.76730412,candidate_not_validated
BkiUc-A5qdmDCTsM52AS,A1,commoncrawl,58.71762306,candidate_not_validated
BkiUdaA5qsNCPdvTYjFx,A1,commoncrawl,70.35289367,candidate_not_validated
BkiUdkU4dbgg8g9yVEkz,A1,commoncrawl,46.16012646,candidate_not_validated
BkiUbnTxK1ThhCdy66S8,A1,commoncrawl,76.57506846,candidate_not_validated
BkiUbhHxK6nrxl9bL03q,A1,commoncrawl,56.60995708,candidate_not_validated
BkiUbcI25V5hc_OxwXJg,A1,commoncrawl,50.8650268,candidate_not_validated
BkiUaubxK3YB9m8SUY5K,A1,commoncrawl,50.53825343,candidate_not_validated
BkiUdHU5qoTAjvd_fA-B,A1,commoncrawl,49.72654488,candidate_not_validated
BkiUdds5qsJBjuAa6DuF,A1,commoncrawl,37.72029005,candidate_not_validated
BkiUaw3xK4sA-5fmu7jI,A1,commoncrawl,75.05017626,candidate_not_validated
BkiUdvnxaJJQn2qq7MhS,A1,commoncrawl,71.12195431,candidate_not_validated
BkiUdg45qdmDNlI6-cLJ,A1,commoncrawl,60.23113547,candidate_not_validated
BkiUb9_xK7FjYCv2Qn0z,A1,commoncrawl,62.27979582,candidate_not_validated
BkiUfmY5qhLB10-R4XID,A1,commoncrawl,50.62066411,candidate_not_validated
BkiUb__xK1UJ-rRH_LUu,A1,commoncrawl,50.83376955,candidate_not_validated
BkiUckfxK6EuNBRhHnW7,A1,commoncrawl,77.03138997,candidate_not_validated
BkiUddI5qWTBBvMd7OpU,A1,commoncrawl,43.66752648,candidate_not_validated
BkiUdL85qYVBQos0IHXb,A1,commoncrawl,60.83302543,candidate_not_validated
BkiUfGs5qhDCkVn5uQyG,A1,commoncrawl,61.57492301,candidate_not_validated
BkiUeBDxK7Ehm79fdLKu,A1,commoncrawl,39.88646756,candidate_not_validated
BkiUbbXxK1ThhAqzU78V,A1,commoncrawl,68.07711085,candidate_not_validated
BkiUdls25YjgKO5ElPEP,A1,commoncrawl,66.23784913,candidate_not_validated
BkiUd57xK6nrxqmo0HyB,A1,commoncrawl,66.42145561,candidate_not_validated
BkiUd9rxK1Thg98UgruS,A1,commoncrawl,45.17620379,candidate_not_validated
BkiUdDU4ubng0WcZyLM6,A1,commoncrawl,55.42471544,candidate_not_validated
BkiUdhY5qhLBXQtDHPv-,A1,commoncrawl,60.828661,candidate_not_validated
BkiUbzHxK7Dgs_XS-oe_,A1,commoncrawl,68.67624259,candidate_not_validated
BkiUc9rxK6mkyCKC0lza,A1,commoncrawl,47.38566249,candidate_not_validated
BkiUbqU5qg5A53urzSdY,A1,commoncrawl,61.35993824,candidate_not_validated
BkiUffvxK7IACRyfnQd1,A1,commoncrawl,66.16464319,candidate_not_validated
BkiUeuXxK7Ehm79fdlj_,A1,commoncrawl,47.33509054,candidate_not_validated
BkiUduI5qU2ApzQrT4D_,A1,commoncrawl,69.41879743,candidate_not_validated
BkiUeBG6NNjgB0Ss23YP,A1,commoncrawl,75.25432712,candidate_not_validated
BkiUfZI25V5jX_qCeXiB,A1,commoncrawl,80.4389434,candidate_not_validated
BkiUfMHxaKgQUJVNiQLB,A1,commoncrawl,30.4035146,candidate_not_validated
BkiUfTbxK6wB9lIs-8ue,A1,commoncrawl,49.55417173,candidate_not_validated
BkiUbMk5qsJBjPtcWN5w,A1,commoncrawl,44.88270591,candidate_not_validated
BkiUfwTxK1yAgXBVHNtY,A1,commoncrawl,68.05320999,candidate_not_validated
BkiUfjo5qhDCiqRdLS8U,A1,commoncrawl,24.46858832,candidate_not_validated
BkiUbms4eIfiURL9RG7M,A1,commoncrawl,81.67664725,candidate_not_validated
BkiUbRc5qsJBjlIh17dq,A1,commoncrawl,55.95242315,candidate_not_validated
BkiUambxK6nrxq6DlGES,A1,commoncrawl,66.88873478,candidate_not_validated
BkiUemvxK7IAHABiBC7o,A1,commoncrawl,70.93642166,candidate_not_validated
BkiUfTI241xiKkAO5c6B,A1,commoncrawl,72.21233092,candidate_not_validated
BkiUdl44uzki0qvyNSYs,A1,commoncrawl,40.90123106,candidate_not_validated
BkiUb8_xK0-nUKDhppq0,A1,commoncrawl,68.30990897,candidate_not_validated
BkiUbWLxK4sA-5Y3qvWB,A1,commoncrawl,61.21187322,candidate_not_validated
BkiUfkI5qhDCo-3ZMgAh,A1,commoncrawl,62.3208555,candidate_not_validated
BkiUbS_xaJiQoRGw4sxI,A1,commoncrawl,65.69335499,candidate_not_validated
BkiUacrxK7Dgs_XS9WgU,A1,commoncrawl,80.3532675,candidate_not_validated
BkiUaa3xK3xgpdbcge6i,A1,commoncrawl,61.60584601,candidate_not_validated
BkiUea7xK2li-F6JzRXh,A1,commoncrawl,55.95671249,candidate_not_validated
BkiUbGPxK6wB9lIs67QO,A1,commoncrawl,55.54406377,candidate_not_validated
BkiUdfzxK7Ehm2ZQ0tj6,A1,commoncrawl,77.25715893,candidate_not_validated
BkiUdhrxK7Ehm2ZQ0ugt,A1,commoncrawl,64.86723378,candidate_not_validated
BkiUelLxK7Dgs_XTAki3,A1,commoncrawl,43.21719296,candidate_not_validated
BkiUdxU5qsMAIpX-fwnc,A1,commoncrawl,60.19879445,candidate_not_validated
BkiUdXc5qsBB3Ygzm8IP,A1,commoncrawl,48.06377591,candidate_not_validated
BkiUc985qhLACA4PvfRP,A1,commoncrawl,55.57146742,candidate_not_validated
BkiUdcfxaKgS2Pj74Vmg,A1,commoncrawl,69.33528476,candidate_not_validated
BkiUdU7xK7Ehm9idAVR5,A1,commoncrawl,49.32728546,candidate_not_validated
BkiUfDM5qhLBmA6ijVAz,A1,commoncrawl,71.52839049,candidate_not_validated
BkiUdxI5qdmDI1x-YXPx,A1,commoncrawl,48.73036004,candidate_not_validated
BkiUbUnxK4tBViZLDs0p,A1,commoncrawl,35.18609359,candidate_not_validated
BkiUdZA241xiErqyYEAh,A1,commoncrawl,48.44670554,candidate_not_validated
BkiUbYU5qhLAB-QFulHt,A1,commoncrawl,30.3694464,candidate_not_validated
BkiUbiDxK0wg09FXUKcv,A1,commoncrawl,55.5442533,candidate_not_validated
BkiUdXA5qoYApuLfLnbp,A1,commoncrawl,53.33559764,candidate_not_validated
BkiUeNrxK6-gDz87Q5Gf,A1,commoncrawl,62.15946609,candidate_not_validated
BkiUdYU5qhLBXQtDHJZb,A1,commoncrawl,73.69893794,candidate_not_validated
BkiUdSU5qhDBYTWvI_-p,A1,commoncrawl,51.69378999,candidate_not_validated
BkiUdX05qsBC8SsdDEGR,A1,commoncrawl,53.24462056,candidate_not_validated
BkiUc4XxK4sA-46xNo5n,A1,commoncrawl,83.6624136,candidate_not_validated
BkiUd7LxK6Ot9Pm3v7v0,A1,commoncrawl,58.96524934,candidate_not_validated
BkiUdGo4eIZjh60lkmbC,A1,commoncrawl,44.02751264,candidate_not_validated
BkiUf6HxK6-gDw5Ax6FU,A1,commoncrawl,65.59145253,candidate_not_validated
BkiUeT7xK6mkyCfODS1F,A1,commoncrawl,62.55251247,candidate_not_validated
BkiUc8k4uzlhfMbxTktN,A1,commoncrawl,63.18442129,candidate_not_validated
BkiUdhw4eIZjqq6slnzm,A1,commoncrawl,76.45108072,candidate_not_validated
BkiUfqw5qhDCUnl_erEz,A1,commoncrawl,57.34190565,candidate_not_validated
BkiUcOTxK7Ehm4VQuvdr,A1,commoncrawl,59.99678865,candidate_not_validated
BkiUdaE25V5i9my3-ekp,A1,commoncrawl,66.51923117,candidate_not_validated
BkiUdR_xK6Ot9UjEBYgA,A1,commoncrawl,57.24302218,candidate_not_validated
BkiUfTA5qhLBuWLdFqAu,A1,commoncrawl,48.82421618,candidate_not_validated
BkiUb9I5qsNCPeN2FFKN,A1,commoncrawl,71.0453646,candidate_not_validated
BkiUbMzxK6EuNBRhGV-W,A1,commoncrawl,66.60620508,candidate_not_validated
BkiUc-w4eIZjlTb7Hpzn,A1,commoncrawl,54.61261392,candidate_not_validated
BkiUa_A241xg-GrQnpjX,A1,commoncrawl,58.5056574,candidate_not_validated
BkiUf8nxK7IABDHEZwJe,A1,commoncrawl,42.29726763,candidate_not_validated
BkiUfgfxK7IDOE3os_ga,A1,commoncrawl,63.16250988,candidate_not_validated
BkiUdow4dbghfNG-dnCX,A1,commoncrawl,45.95385507,candidate_not_validated
BkiUfvDxK1UJ-rRIByj3,A1,commoncrawl,59.97607728,candidate_not_validated
BkiUfNDxK0zjCrsOBrlt,A1,commoncrawl,62.03043616,candidate_not_validated
BkiUdFo5qsNCPdQKt5Ff,A1,commoncrawl,51.29969973,candidate_not_validated
BkiUfj425V5jayWgFU2c,A1,commoncrawl,62.97271769,candidate_not_validated
BkiUddY5qhDBeB4iUFMQ,A1,commoncrawl,55.65469968,candidate_not_validated
BkiUfCTxK7FjYAb_8wtL,A1,commoncrawl,64.07038401,candidate_not_validated
BkiUbkTxK02iP4Wj-_m2,A1,commoncrawl,60.71557242,candidate_not_validated
BkiUfyk25V5jgpkz2xIk,A1,commoncrawl,50.83761818,candidate_not_validated
BkiUdjc5qdmC8Q-W7aMT,A1,commoncrawl,36.61549803,candidate_not_validated
BkiUdPg5qYVBL4eBu7Yu,A1,commoncrawl,72.09410269,candidate_not_validated
BkiUeAU5qhDACs7pJ4Go,A1,commoncrawl,42.99554688,candidate_not_validated
BkiUfj3xK03BfNelYMu2,A1,commoncrawl,47.77638778,candidate_not_validated
BkiUcC3xK3YB9i3RJr23,A1,commoncrawl,67.51644967,candidate_not_validated
BkiUfYTxK6nrxq6Dpkfd,A1,commoncrawl,40.35574849,candidate_not_validated
BkiUbiY4eILhQHZXpLRi,A1,commoncrawl,75.29698015,candidate_not_validated
BkiUdcPxaKPQotSMw_ro,A1,commoncrawl,53.41917657,candidate_not_validated
BkiUaMLxK02iP15vdihO,A1,commoncrawl,64.81673455,candidate_not_validated
BkiUc3fxK03BfHDu4HYT,A1,commoncrawl,68.85162352,candidate_not_validated
BkiUe0XxK7IDF1DduS6K,A1,commoncrawl,60.1835257,candidate_not_validated
BkiUcdbxK1yAgXBVEDKo,A1,commoncrawl,49.51002405,candidate_not_validated
BkiUdZXxaKgT2CDEmT51,A1,commoncrawl,55.45768099,candidate_not_validated
BkiUb9PxK02iP15vfIjx,A1,commoncrawl,74.22971696,candidate_not_validated
BkiUepDxK7kjXLlzdblP,A1,commoncrawl,62.01126047,candidate_not_validated
BkiUdHI5qoYApuLfLY7C,A1,commoncrawl,55.25345939,candidate_not_validated
BkiUa_Y5qU2Ap15jcM9v,A1,commoncrawl,71.47753794,candidate_not_validated
BkiUcbvxK3xgpfdGPYKZ,A1,commoncrawl,40.00332555,candidate_not_validated
BkiUd5LxK7FjYHGH0oy4,A1,commoncrawl,54.22071593,candidate_not_validated
BkiUdWHxK7FjYEB4Vjw0,A1,commoncrawl,52.23340618,candidate_not_validated
BkiUejTxK7ICUuXelYMl,A1,commoncrawl,53.42472555,candidate_not_validated
BkiUbXU4eIXguphAwdx5,A1,commoncrawl,58.86399016,candidate_not_validated
BkiUfas4uzlh_1001otX,A1,commoncrawl,53.39116984,candidate_not_validated
BkiUdbDxK7Dgs_XS_3nb,A1,commoncrawl,54.69599779,candidate_not_validated
BkiUdyc4eIXgu69Tmac_,A1,commoncrawl,45.73592886,candidate_not_validated
BkiUa9Q4eIXgu1jpCWRh,A1,commoncrawl,46.88025015,candidate_not_validated
BkiUb0_xK7Ehm308pVUL,A1,commoncrawl,61.87604422,candidate_not_validated
BkiUdQs5qhDACwYJXFAn,A1,commoncrawl,53.39638454,candidate_not_validated
BkiUdkvxK4sA-9F9k0gY,A1,commoncrawl,69.32828868,candidate_not_validated
BkiUbQQ5qoTDtpFhrOP9,A1,commoncrawl,55.47622807,candidate_not_validated
BkiUdlg5qYVBV2nwbZ-X,A1,commoncrawl,66.4836846,candidate_not_validated
BkiUcp7xK0wg09lKBxBA,A1,commoncrawl,70.07473949,candidate_not_validated
BkiUa_g4eIXgu1N6fw63,A1,commoncrawl,88.00928932,candidate_not_validated
BkiUe2XxK1UJ-rWoKwEt,A1,commoncrawl,70.02217547,candidate_not_validated
BkiUfkk5qhDCTJN_CLkn,A1,commoncrawl,60.61818598,candidate_not_validated
BkiUflc25V5jgqmmosTq,A1,commoncrawl,48.91975153,candidate_not_validated
BkiUb8HxK0iCl36cWKcP,A1,commoncrawl,60.53500505,candidate_not_validated
BkiUeI84eIOjSKE2vGgk,A1,commoncrawl,56.16289713,candidate_not_validated
BkiUe3E5qsFCifBZHF4E,A1,commoncrawl,67.44225386,candidate_not_validated
BkiUe5jxK6EuNBRhJwSf,A1,commoncrawl,83.26401076,candidate_not_validated
BkiUf8zxK3YB9m4ABlxG,A1,commoncrawl,47.97287156,candidate_not_validated
BkiUehrxK6-gD5Tles2V,A1,commoncrawl,50.99310937,candidate_not_validated
BkiUd6XxK6EuM_Ubrbpk,A1,commoncrawl,63.21783669,candidate_not_validated
BkiUbi85qsFAfvtmpWdX,A1,commoncrawl,72.25226364,candidate_not_validated
BkiUdkQ5qoYDgeESljo-,A1,commoncrawl,40.59719997,candidate_not_validated
BkiUe93xK7kjXJwSSnZa,A1,commoncrawl,30.82464337,candidate_not_validated
BkiUb2_xK3YB9i3RJeRn,A1,commoncrawl,73.42669888,candidate_not_validated
BkiUfdI5qhLB0-9UzR6J,A1,commoncrawl,60.48631217,candidate_not_validated
BkiUbkrxK7ICUyBuzNAN,A1,commoncrawl,49.4681172,candidate_not_validated
BkiUg4jxK7IAD7XMLA-D,A1,commoncrawl,60.18124968,candidate_not_validated
BkiUaezxK1UJ-2RwUISt,A1,commoncrawl,62.89696707,candidate_not_validated
BkiUe2fxK0wg05VB87du,A1,commoncrawl,41.13392954,candidate_not_validated
BkiUaaTxK0-nUKDhoOAO,A1,commoncrawl,58.9239114,candidate_not_validated
BkiUfe3xK0zjCsHec3ZK,A1,commoncrawl,44.5025603,candidate_not_validated
BkiUdyU5qhLBBuQRaqTP,A1,commoncrawl,69.22274251,candidate_not_validated
BkiUdQc5qWTA_7kew1Ti,A1,commoncrawl,61.72666767,candidate_not_validated
BkiUalLxK1Thg9qFa_Fe,A1,commoncrawl,64.43266891,candidate_not_validated
BkiUdio5qWTD6hAatldP,A1,commoncrawl,61.38319595,candidate_not_validated
BkiUfcvxK6wB9mpb4NYR,A1,commoncrawl,47.11418254,candidate_not_validated
BkiUdR45qdmB66dybKvQ,A1,commoncrawl,64.80919757,candidate_not_validated
BkiUeQLxK6EuNBRhJJZO,A1,commoncrawl,55.77347811,candidate_not_validated
BkiUd0TxaJiQn7ar4NXd,A1,commoncrawl,71.05878237,candidate_not_validated
BkiUcITxK4sA-9F9jcxy,A1,commoncrawl,37.7346917,candidate_not_validated
BkiUdPE25V5jCst-R2Qg,A1,commoncrawl,49.97357961,candidate_not_validated
BkiUdYA4uBhiv24yKtnC,A1,commoncrawl,64.55394373,candidate_not_validated
BkiUdyk25V5i1dkg36sx,A1,commoncrawl,67.14270779,candidate_not_validated
BkiUbbY5i7PA9L16Z2v4,A1,commoncrawl,56.78568707,candidate_not_validated
BkiUbnLxK7ICUmfbynHa,A1,commoncrawl,64.30968954,candidate_not_validated
BkiUc_Q5qYVBRaD6OSNu,A1,commoncrawl,55.39163176,candidate_not_validated
BkiUbdfxK0wg09FXUF1j,A1,commoncrawl,44.55338156,candidate_not_validated
BkiUe9w25V5jP8O73LPj,A1,commoncrawl,50.01689656,candidate_not_validated
BkiUdJI5qX_BlbLl_ePA,A1,commoncrawl,40.72229927,candidate_not_validated
BkiUeys5qhDCRcuNKF99,A1,commoncrawl,64.52056333,candidate_not_validated
BkiUdCk5qoTAmEQQo2cV,A1,commoncrawl,58.42946177,candidate_not_validated
BkiUdLzxaKgS2Q1DVFDm,A1,commoncrawl,58.5976543,candidate_not_validated
BkiUd_nxK6-gDyrT-ENA,A1,commoncrawl,59.98588962,candidate_not_validated
BkiUbT05qsJBjPtcWWFj,A1,commoncrawl,62.95102578,candidate_not_validated
BkiUbgA5qrqCyi1yFGMv,A1,commoncrawl,70.73077389,candidate_not_validated
BkiUdcc4uBhi6bG9lYgM,A1,commoncrawl,69.17152231,candidate_not_validated
BkiUcKPxK1ThhBMLfSHo,A1,commoncrawl,64.72068005,candidate_not_validated
BkiUdhI4uBhiz5uUzE8P,A1,commoncrawl,69.51198986,candidate_not_validated
BkiUdYc5qoTDtvpI1s-T,A1,commoncrawl,64.61114703,candidate_not_validated
BkiUdsU5qhDACwYJXbRP,A1,commoncrawl,57.85685232,candidate_not_validated
BkiUfFzxK6-gD0SrfIvK,A1,commoncrawl,65.84306617,candidate_not_validated
BkiUeAfxK6nrxl9bOKFi,A1,commoncrawl,45.43902602,candidate_not_validated
BkiUe9g25V5jWIVPM9I-,A1,commoncrawl,57.54153084,candidate_not_validated
BkiUfRE241xiER2ZIKYN,A1,commoncrawl,44.76491247,candidate_not_validated
BkiUdmc5qdmC_F6-PFHr,A1,commoncrawl,54.29987576,candidate_not_validated
BkiUairxK6-gDw5Asxic,A1,commoncrawl,57.79277693,candidate_not_validated
BkiUflo25V5jcjlvc-qA,A1,commoncrawl,71.8182462,candidate_not_validated
BkiUfZY5qhLBuWLdFwPu,A1,commoncrawl,61.65347205,candidate_not_validated
BkiUcIvxaKPQoka4RFz3,A1,commoncrawl,45.53691294,candidate_not_validated
BkiUd3I4uzlhsl0asDF2,A1,commoncrawl,41.175374,candidate_not_validated
BkiUd2w5qoTDtv38v92e,A1,commoncrawl,66.24341598,candidate_not_validated
BkiUavDxaJJQnH0lkzOm,A1,commoncrawl,75.60290546,candidate_not_validated
BkiUb9zxK7FjYHGHyy9C,A1,commoncrawl,32.56065764,candidate_not_validated
BkiUdRDxaKgT0hdL9iwM,A1,commoncrawl,46.08149156,candidate_not_validated
BkiUdS84uzlhipPcvqMt,A1,commoncrawl,57.63710324,candidate_not_validated
BkiUf5jxK4tBVicoFYgt,A1,commoncrawl,61.44267305,candidate_not_validated
BkiUbZbxK4sA-9F9iy27,A1,commoncrawl,49.93029031,candidate_not_validated
BkiUdQQ5qX_Bg0pzu3KR,A1,commoncrawl,62.26562228,candidate_not_validated
BkiUdqU5qhLA6eZZnmt-,A1,commoncrawl,68.61961193,candidate_not_validated
BkiUfVi6NNjgB1scafOj,A1,commoncrawl,68.37248631,candidate_not_validated
BkiUdlQ4dbghWo_lIZoV,A1,commoncrawl,52.7921091,candidate_not_validated
BkiUdLg5qoTAqsduCmp7,A1,commoncrawl,50.42591503,candidate_not_validated
BkiUbPzxK0iCl7UGVnON,A1,commoncrawl,58.0539783,candidate_not_validated
BkiUfyjxK6nrxqmo2A-9,A1,commoncrawl,52.68212845,candidate_not_validated
BkiUdmk4eIXhrsEtj8Zp,A1,commoncrawl,37.31941961,candidate_not_validated
BkiUeHjxK7IDM3wqgJ8r,A1,commoncrawl,30.18118136,candidate_not_validated
BkiUdeU4dbgg9CUVsbsK,A1,commoncrawl,53.12228087,candidate_not_validated
BkiUe27xK7Tt6AlxFZFj,A1,commoncrawl,75.81077577,candidate_not_validated
BkiUdfc5qhDBYTWvJKlz,A1,commoncrawl,68.38825957,candidate_not_validated
BkiUdfLxK03BfL1dVY_i,A1,commoncrawl,75.82654292,candidate_not_validated
BkiUdkI4eIXhrWWONyA1,A1,commoncrawl,50.98499158,candidate_not_validated
BkiUf5LxK7IDPXIhoWKn,A1,commoncrawl,44.85206047,candidate_not_validated
BkiUdGrxK7IDPjMdKoyT,A1,commoncrawl,70.39345529,candidate_not_validated
BkiUe3rxK1yAgYaM3_rz,A1,commoncrawl,53.16232697,candidate_not_validated
BkiUdL05jDKDyJ94XI5G,A1,commoncrawl,70.07790621,candidate_not_validated
BkiUfug5qhLBxoxlCD1e,A1,commoncrawl,71.91884277,candidate_not_validated
BkiUc2PxK6wB9k0iLMll,A1,commoncrawl,45.69290684,candidate_not_validated
BkiUdsQ5qdmDNotg_lS0,A1,commoncrawl,66.59183027,candidate_not_validated
BkiUbCrxaKgS2Kkr38r-,A1,commoncrawl,49.07649545,candidate_not_validated
BkiUcj_xK6mkyCKC0P5C,A1,commoncrawl,75.43875831,candidate_not_validated
BkiUbRLxaL3SuhOol2I4,A1,commoncrawl,46.1099072,candidate_not_validated
BkiUeZI4eIOjRwMTjvEY,A1,commoncrawl,65.40983481,candidate_not_validated
BkiUcDLxK6wB9dbuSpzI,A1,commoncrawl,55.32054074,candidate_not_validated
BkiUbEk5qoaAwmbq1UG9,A1,commoncrawl,60.01694191,candidate_not_validated
BkiUfR05qhDCeKz254JU,A1,commoncrawl,45.38999505,candidate_not_validated
BkiUdErxK1UJ-rWoJox5,A1,commoncrawl,63.21244639,candidate_not_validated
BkiUgA8241xiNVUWl8S4,A1,commoncrawl,58.89602728,candidate_not_validated
BkiUdNjxK7Ehm4VQvZtv,A1,commoncrawl,60.31909661,candidate_not_validated
BkiUfbHxaKgQW1e_PVbZ,A1,commoncrawl,42.40521162,candidate_not_validated
BkiUdZQ4uzlh5yvfBrXY,A1,commoncrawl,49.39364412,candidate_not_validated
BkiUe4PxK0-nUKDhrn2o,A1,commoncrawl,57.3470409,candidate_not_validated
BkiUde44ubnjot1QX9Ih,A1,commoncrawl,50.72507603,candidate_not_validated
BkiUbrs5qrqCyihwacmu,A1,commoncrawl,77.51239349,candidate_not_validated
BkiUdEg4eIZjh60lkkbT,A1,commoncrawl,62.09797277,candidate_not_validated
BkiUb2fxK4sA-9F9jPP_,A1,commoncrawl,56.49250693,candidate_not_validated
BkiUd1s5qX_BteM6PTzx,A1,commoncrawl,65.95224464,candidate_not_validated
BkiUfofxK7FjYAb_9U32,A1,commoncrawl,55.59417434,candidate_not_validated
BkiUfDI5qhDCHWDRFnEW,A1,commoncrawl,52.69294616,candidate_not_validated
BkiUfbE5qg5Ds8lAVT7A,A1,commoncrawl,61.60618149,candidate_not_validated
BkiUdII5qWTBFbb2e-yI,A1,commoncrawl,76.16224941,candidate_not_validated
BkiUdkc5qoTAmEQQpT91,A1,commoncrawl,64.4451337,candidate_not_validated
BkiUdF425V5iiy6RteG6,A1,commoncrawl,60.49829586,candidate_not_validated
BkiUdco5qYVBPGxmkDtD,A1,commoncrawl,51.11479596,candidate_not_validated
BkiUd385qsBDGOt8l0Iu,A1,commoncrawl,61.82366237,candidate_not_validated
BkiUf8E241xiQRY-Ta0J,A1,commoncrawl,34.77138378,candidate_not_validated
BkiUbnU5qsMAI07OpOa5,A1,commoncrawl,66.28162595,candidate_not_validated
BkiUetbxK0-nUGYe6z9I,A1,commoncrawl,53.33930123,candidate_not_validated
BkiUaX3xK7Ehm2ZQyJb8,A1,commoncrawl,59.30396482,candidate_not_validated
BkiUc3nxK0zjCrsN_cwC,A1,commoncrawl,47.6541276,candidate_not_validated
BkiUe1fxK6wB9k0iNGEv,A1,commoncrawl,38.37267599,candidate_not_validated
BkiUbcE5qsJBji8afzF8,A1,commoncrawl,58.87403534,candidate_not_validated
BkiUeefxK6EuNCveq2yo,A1,commoncrawl,46.0709597,candidate_not_validated
BkiUbGDxaKgS2Kkr3_54,A1,commoncrawl,46.37379105,candidate_not_validated
BkiUdac5qoYA4kbtG9Op,A1,commoncrawl,74.32803037,candidate_not_validated
BkiUdbQ4dbghX5eqfi_O,A1,commoncrawl,54.37360324,candidate_not_validated
BkiUdyM5qoYDgZr1DkNd,A1,commoncrawl,53.01449351,candidate_not_validated
BkiUa884eILhQLGUS3nM,A1,commoncrawl,52.33830131,candidate_not_validated
BkiUd7Q4uzlhXz2JU0aa,A1,commoncrawl,48.06572874,candidate_not_validated
BkiUd7Q4eIXh58QxtDnI,A1,commoncrawl,75.59475929,candidate_not_validated
BkiUcCi6NNjgBvv4NsBo,A1,commoncrawl,36.64442313,candidate_not_validated
BkiUcv7xaKPQonPpLHGg,A1,commoncrawl,71.42286079,candidate_not_validated
BkiUdd84eIZjkiQT3lqp,A1,commoncrawl,48.17836216,candidate_not_validated
BkiUdQw4eIZjjv6AEd8d,A1,commoncrawl,57.97098108,candidate_not_validated
BkiUbpTxaL3Suhgbj6oY,A1,commoncrawl,45.23040778,candidate_not_validated
BkiUffrxK7kjXIdHAzpb,A1,commoncrawl,59.92497409,candidate_not_validated
BkiUc_M4uzlhge3-E5Dd,A1,commoncrawl,53.93217641,candidate_not_validated
BkiUeu_xK5YsWTJsQUV0,A1,commoncrawl,56.09226251,candidate_not_validated
BkiUdE84eIZijW5EP70c,A1,commoncrawl,69.30300858,candidate_not_validated
BkiUbijxK3xgpdbchhYu,A1,commoncrawl,69.1436485,candidate_not_validated
BkiUa5E5i7PA9KOTT0TD,A1,commoncrawl,59.60529084,candidate_not_validated
BkiUdkY4eIZjn9vgIKZ_,A1,commoncrawl,62.23311412,candidate_not_validated
BkiUdGI5qhLA_wzE87_Z,A1,commoncrawl,57.42937348,candidate_not_validated
BkiUd5jxK3YB9raX1Dtg,A1,commoncrawl,45.62250171,candidate_not_validated
BkiUeU7xK0iCl2n2AA0B,A1,commoncrawl,27.74944549,candidate_not_validated
BkiUfbY5qhLBzMvmWGAt,A1,commoncrawl,55.61913053,candidate_not_validated
BkiUdc3xaKgQMdMtQJ5D,A1,commoncrawl,55.92707969,candidate_not_validated
BkiUbRg5qsJBjjDuqs16,A1,commoncrawl,44.25021542,candidate_not_validated
BkiUdtLxaKPQokFdcESR,A1,commoncrawl,57.76403091,candidate_not_validated
BkiUdEM5qoTAhudwx2_9,A1,commoncrawl,55.31129352,candidate_not_validated
BkiUeHY4dbghcmVn2mCQ,A1,commoncrawl,50.83317863,candidate_not_validated
BkiUbHrxK7kjXIK5pn01,A1,commoncrawl,44.10422129,candidate_not_validated
BkiUexLxK6nrxq6Do_T4,A1,commoncrawl,52.11392401,candidate_not_validated
BkiUfcM5qg5DOdqYBovX,A1,commoncrawl,51.9482213,candidate_not_validated
BkiUfvnxK1UJ-2RwYJ3q,A1,commoncrawl,53.11350291,candidate_not_validated
BkiUdL84dbgg4JMhnTV9,A1,commoncrawl,66.33477382,candidate_not_validated
BkiUdE45ixsDMDLI77wE,A1,commoncrawl,60.13692557,candidate_not_validated
