dataset,role_plot,index,pc1,pc2,nearest_train_aitchison
A4_A5_train_1m,train,377,-6.2672181114890195,0.43291264890945047,0.0
A4_A5_train_1m,train,378,-2.5360959061454373,-1.856119829024892,0.0
A4_A5_train_1m,train,379,0.6522655253284337,-6.082821162185776,0.0
A4_A5_train_1m,train,380,-2.5775879390401726,4.745527649418238,0.0
A4_A5_train_1m,train,381,-2.071748832375953,-0.03638800878642795,0.0
A4_A5_train_1m,train,382,4.349122014265172,6.688420094328105,0.0
A4_A5_train_1m,train,383,-6.26176568405503,-0.8033689209929072,0.0
A4_A5_train_1m,train,384,0.532315103976866,4.748024298579605,0.0
A4_A5_train_1m,train,385,-3.598276058753303,-2.891046369792541,0.0
A4_A5_train_1m,train,386,2.1036810028461463,3.2406816508658034,0.0
A4_A5_train_1m,train,387,-0.9927951569685267,8.735715204072141,0.0
A4_A5_train_1m,train,388,1.7336109653556817,-2.54050862436249,0.0
A4_A5_train_1m,train,389,3.521679824227427,-3.803530886504954,0.0
A4_A5_train_1m,train,390,-0.9282323434897434,3.766105899947776,0.0
A4_A5_train_1m,train,391,-0.02608777948342722,-1.5797849544475944,0.0
A4_A5_train_1m,train,392,7.201537343858148,-0.047317686950603344,0.0
A4_A5_train_1m,train,393,4.021911672021875,1.8903914984639139,0.0
A4_A5_train_1m,train,394,4.762179863426354,-1.5581248912816372,0.0
A4_A5_train_1m,train,395,0.6605826631934452,5.298372648403418,0.0
A4_A5_train_1m,train,396,-0.6683358342931236,-4.295200264273822,0.0
A4_A5_train_1m,train,397,-0.3819718726047713,-0.03559661470242592,0.0
A4_A5_train_1m,train,398,5.085057803516845,2.6580161378415736,0.0
A4_A5_train_1m,train,399,8.30180238947039,-3.1248828204946126,0.0
A4_A5_train_1m,train,400,-4.612113610962742,-3.885142373612917,0.0
A4_A5_train_1m,train,401,0.7427494912405176,3.7644625072691684,0.0
A4_A5_train_1m,train,402,2.6398823338151027,4.968017455313735,0.0
A4_A5_train_1m,train,403,-1.2734694340811292,-2.603686406459987,0.0
A4_A5_train_1m,train,404,3.645737582859722,-4.288925640773036,0.0
A4_A5_train_1m,train,405,1.4352088290171425,8.404220168388537,0.0
A4_A5_train_1m,train,406,3.459998039349482,6.728543856148785,0.0
A4_A5_train_1m,train,407,4.802012586941888,-3.440972449989989,0.0
A4_A5_train_1m,train,408,-0.43204996918049365,3.8791352892802156,0.0
A4_A5_train_1m,train,409,-2.778632665051905,-1.324808211321336,0.0
A4_A5_train_1m,train,410,-5.601527056167771,1.353859053904673,0.0
A4_A5_train_1m,train,411,4.771034830345606,1.8343657820664214,0.0
A4_A5_train_1m,train,412,0.609666477576893,-0.8293547158311031,0.0
A4_A5_train_1m,train,413,3.636307617357751,-3.348256613234809,0.0
A4_A5_train_1m,train,414,-5.2787603531727605,-3.466046066725106,0.0
A4_A5_train_1m,train,415,-1.4912002115452303,3.0048527648721555,0.0
A4_A5_train_1m,train,416,0.5030879142244066,0.1375491336856675,0.0
A4_A5_train_1m,train,417,-0.6677503748233474,-5.620881892720261,0.0
A4_A5_train_1m,train,418,0.6675157527538775,-4.526473883071244,0.0
A4_A5_train_1m,train,419,3.29962574276834,-0.5737833136203823,0.0
A4_A5_train_1m,train,420,-6.646728456871744,1.5294377790477833,0.0
A4_A5_train_1m,train,421,2.5343832932375188,-7.097445323483088,0.0
A4_A5_train_1m,train,422,-1.8415243462169515,-0.29563599438191523,0.0
A4_A5_train_1m,train,423,-2.471824808680757,3.618589350089662,0.0
A4_A5_train_1m,train,424,-1.8438300864158454,-4.317370846709604,0.0
A4_A5_train_1m,train,425,-2.6624130031191715,-1.969890747224438,0.0
A4_A5_train_1m,train,426,0.962071837928215,4.634142311924341,0.0
A4_A5_train_1m,train,427,3.1643133150062326,3.852777099429095,0.0
A4_A5_train_1m,train,428,-0.4059330428664091,6.288046776795008,0.0
A4_A5_train_1m,train,429,-4.385338797085698,4.09852846617847,0.0
A4_A5_train_1m,train,430,-0.3448613849347282,-1.932416352204261,0.0
A4_A5_train_1m,train,431,7.600198320200977,-2.7797339442776683,0.0
A4_A5_train_1m,train,432,-7.083550595777236,3.2115303272441507,0.0
A4_A5_train_1m,train,433,-3.6303981760726636,-1.4592237612070014,0.0
A4_A5_train_1m,train,434,0.9410678917278377,-3.092026212103775,0.0
A4_A5_train_1m,train,435,3.963125781627168,1.5041793720138699,0.0
A4_A5_train_1m,train,436,3.4200377716134365,7.031312768250123,0.0
A4_A5_train_1m,train,437,5.306478343729211,1.1211195798565905,0.0
A4_A5_train_1m,train,438,-2.0699631455782472,0.7122063912979921,0.0
A4_A5_train_1m,train,439,-4.858268245989888,0.3606446528684848,0.0
A4_A5_train_1m,train,440,5.396623046402328,-0.9390218571631207,0.0
A4_A5_train_1m,train,441,-3.2458996773599145,-3.544649293166536,0.0
A4_A5_train_1m,train,442,5.4060379509793695,2.578732823354908,0.0
A4_A5_train_1m,train,443,1.907268689720973,2.1243985168517048,0.0
A4_A5_train_1m,train,444,-4.4687406076684475,1.30824190243047,0.0
A4_A5_train_1m,train,445,-3.3051616877302,2.6530068898167376,0.0
A4_A5_train_1m,train,446,2.326573400617249,7.157984890283671,0.0
A4_A5_train_1m,train,447,-6.54720349876291,0.5708451076262926,0.0
A4_A5_train_1m,train,448,-1.6693669040328192,3.0968752970681708,0.0
A4_A5_train_1m,train,449,-3.6386983620780167,-1.6798291157860268,0.0
A4_A5_train_1m,train,450,0.3176534933658417,-4.198988127456759,0.0
A4_A5_train_1m,train,451,-0.9147205310203098,-3.874391440995934,0.0
A4_A5_train_1m,train,452,7.03267057081557,5.161389837339566,0.0
A4_A5_train_1m,train,453,-3.3307344165329975,5.372032076740743,0.0
A4_A5_train_1m,train,454,-4.6620186780569215,-0.17834379096971453,0.0
A4_A5_train_1m,train,455,7.813468595685436e-06,2.322208291550384,0.0
A4_A5_train_1m,train,456,-1.013522253029298,8.117671016852892,0.0
A4_A5_train_1m,train,457,1.8629107478266438,-0.09502363044240987,0.0
A4_A5_train_1m,train,458,-4.924896212330139,5.6426158737325505,0.0
A4_A5_train_1m,train,459,0.3905084634061531,1.3075171070272753,0.0
A4_A5_train_1m,train,460,-4.662158511999667,4.499173100920501,0.0
A4_A5_train_1m,train,461,-5.825914659345314,-1.5190159923073212,0.0
A4_A5_train_1m,train,462,-1.3808938815802652,4.630241328780597,0.0
A4_A5_train_1m,train,463,0.46222748292850424,-5.588924698427995,0.0
A4_A5_train_1m,train,464,1.4843119473097248,-3.1532166698417137,0.0
A4_A5_train_1m,train,465,-6.285967824793634,-1.873763156719697,0.0
A4_A5_train_1m,train,466,3.9088180803604926,2.566240030977458,0.0
A4_A5_train_1m,train,467,2.123994356891753,2.546032228396488,0.0
A4_A5_train_1m,train,468,1.2422560890027237,-4.436023363824441,0.0
A4_A5_train_1m,train,469,-2.7854664218929597,0.9327063876518046,0.0
A4_A5_train_1m,train,470,6.148637772743884,-3.4832244999771946,0.0
A4_A5_train_1m,train,471,0.18628721405633508,0.2710990843978072,0.0
A4_A5_train_1m,train,472,-3.340914964254598,1.1405483044171052,0.0
A4_A5_train_1m,train,473,3.9093232589657676,4.517247373705803,0.0
A4_A5_train_1m,train,474,-2.2259916812400027,0.4007286405564402,0.0
A4_A5_train_1m,train,475,-2.8512740455600243,2.044762295124988,0.0
A4_A5_train_1m,train,476,6.090085689971223,-5.0107785438610435,0.0
A4_A5_train_1m,train,477,-1.1482187617197972,1.9421706192216186,0.0
A4_A5_train_1m,train,478,0.13090331942843147,-1.6966857824891342,0.0
A4_A5_train_1m,train,479,3.666100448483539,-4.662345515255095,0.0
A4_A5_train_1m,train,480,4.710913673863163,-3.4405856864362967,0.0
A4_A5_train_1m,train,481,0.13837554599192037,-6.2608174871695255,0.0
A4_A5_train_1m,train,482,4.824410973407376,-3.963756306599785,0.0
A4_A5_train_1m,train,483,-0.05135814427861585,0.5601538468108255,0.0
A4_A5_train_1m,train,484,-0.03721313243704383,-0.6565795294281358,0.0
A4_A5_train_1m,train,485,-4.781062209564315,-5.1616692511897275,0.0
A4_A5_train_1m,train,486,-5.752798418402374,1.1362197318875422,0.0
A4_A5_train_1m,train,487,3.886874792330844,3.88821878995542,0.0
A4_A5_train_1m,train,488,-3.0452976489737016,0.010589489738904057,0.0
A4_A5_train_1m,train,489,-4.329945518023223,6.724173516659049,0.0
A4_A5_train_1m,train,490,2.7648512634407045,6.958313175402148,0.0
A4_A5_train_1m,train,491,-1.605304854026338,-1.5909589254966774,0.0
A4_A5_train_1m,train,492,-2.540988271425687,-0.6144520167295051,0.0
A4_A5_train_1m,train,493,5.864230600296661,2.6191252987482,0.0
A4_A5_train_1m,train,494,0.2585501061984097,0.42421971773170114,0.0
A4_A5_train_1m,train,495,1.6398772577970149,-4.609040345912886,0.0
A4_A5_train_1m,train,496,-2.2085808875565,-3.9136234463809676,0.0
A4_A5_train_1m,train,497,-5.28932168213012,-7.559755266206578,0.0
A4_A5_train_1m,train,498,-5.052863228639454,1.0596390381338674,0.0
A4_A5_train_1m,train,499,1.39725961492464,-1.2700896221655962,0.0
A4_A5_train_1m,train,500,-4.3578506266903805,3.1637140590309514,0.0
A4_A5_train_1m,train,501,-5.5241005802615355,5.248255947124226,0.0
A4_A5_train_1m,train,502,2.8504846543538025,1.6432146296284929,0.0
A4_A5_train_1m,train,503,0.6542457665175074,-3.145609423856512,0.0
A4_A5_train_1m,train,504,-3.092389107053152,-2.8989539273973097,0.0
A4_A5_train_1m,train,505,-4.252162895083222,2.961686041154995,0.0
A4_A5_train_1m,train,506,1.6892053987788034,2.4992703749203304,0.0
A4_A5_train_1m,train,507,1.3458645875564565,-0.8711497340970217,0.0
A4_A5_train_1m,train,508,-3.220230664323449,-2.696759315681625,0.0
A4_A5_train_1m,train,509,1.1674608258640644,-4.931781213751389,0.0
A4_A5_train_1m,train,510,-0.9116675626678366,3.496398246023215,0.0
A4_A5_train_1m,train,511,1.7179798792592054,-1.3107795633533568,0.0
A4_A5_train_1m,train,512,2.7919331274048598,0.9049849060342929,0.0
A6_A7_test_1m,validation,1,0.9098730013809234,-1.8098531393994073,9.336461025681805
A6_A7_test_1m,validation,2,-0.17764297756450947,1.2717699742879855,9.474291101821734
A6_A7_test_1m,validation,3,-3.4730027014490275,-2.7490363101790707,8.411037715758837
A6_A7_test_1m,validation,4,6.501886579080518,-4.043078282193636,9.833427384503441
A6_A7_test_1m,validation,5,-0.4736704313696709,-4.319284504277312,7.550217520360392
A6_A7_test_1m,validation,6,-1.19738373072436,0.4590476828647263,8.882909842781219
A6_A7_test_1m,validation,7,-1.7670314056543883,-3.5104870932400303,7.370784841782823
A6_A7_test_1m,validation,8,3.226630134055445,-3.6021868423932952,7.50805760957028
A6_A7_test_1m,validation,9,-7.735296408560056,0.4690512829693977,8.740921570209458
A6_A7_test_1m,validation,10,2.822206677769808,0.4892117629791561,8.564302665730851
A6_A7_test_1m,validation,11,-1.9243882961007688,-0.29676451529219616,10.425487859883967
A6_A7_test_1m,validation,12,-5.158210927399609,0.39770936780054245,7.560122622870206
A6_A7_test_1m,validation,13,-1.596377465180178,2.176531472127258,7.2305417503334395
A6_A7_test_1m,validation,14,-4.649027732432792,-0.6969233401438567,7.945068236547537
A6_A7_test_1m,validation,15,-0.2618019124594091,-2.8076724682795304,8.967039540505205
A6_A7_test_1m,validation,16,7.41371176838926,-2.7553491863711876,7.179073193163715
A6_A7_test_1m,validation,17,-3.5074848050016243,-4.4218566874416,8.995116924960659
A6_A7_test_1m,validation,18,-1.5788596086757907,2.280090944811553,8.99654755895355
A6_A7_test_1m,validation,19,-1.4348308725455985,-2.87462636239184,9.19580498912462
A6_A7_test_1m,validation,20,4.284102323623138,-2.567606200323814,8.942083426140004
A6_A7_test_1m,validation,21,0.0973530708633763,2.377405538628097,8.353578361395556
A6_A7_test_1m,validation,22,0.7220491290014673,-1.4460687417852074,9.580874749974795
A6_A7_test_1m,validation,23,1.2526039190135374,3.9779547843629968,7.328984826724789
A6_A7_test_1m,validation,24,-0.6110918489577584,1.7888415886166906,9.496931469616547
A6_A7_test_1m,validation,25,-2.9857202503159956,1.1034598013824803,8.902150436709764
A6_A7_test_1m,validation,26,3.5822087998398007,-3.512824699987225,9.515791163548597
A6_A7_test_1m,validation,27,-1.1155661573807576,1.306060400873696,10.50250297112377
A6_A7_test_1m,validation,28,0.334985554445481,1.68801040800818,7.914677722733117
A6_A7_test_1m,validation,29,-8.953858313666506,0.7666653742053652,7.4167444686610144
A6_A7_test_1m,validation,30,-2.5413984521588198,-6.9234790103453,8.074265535429719
A6_A7_test_1m,validation,31,-5.567133330590832,-6.005534803478598,8.980270387340893
A6_A7_test_1m,validation,32,6.495349679628416,0.19897944950718882,8.261604299084512
A6_A7_test_1m,validation,33,-1.6134246398202197,0.5210549450979599,9.35720848434709
A6_A7_test_1m,validation,34,3.696013249262548,-1.0478004580462925,9.892843308878543
A6_A7_test_1m,validation,35,0.21564945945305353,-5.082748396354727,8.593084948204348
A6_A7_test_1m,validation,36,1.0338253830443052,1.2222035529903976,9.876832917320018
A6_A7_test_1m,validation,37,-4.480024982770281,-4.182450835321843,9.145782987219693
A6_A7_test_1m,validation,38,0.9867117241818253,-3.701105146221599,8.627963509441566
A6_A7_test_1m,validation,39,5.167254453580684,-3.5985009270655928,8.31797058976047
A6_A7_test_1m,validation,40,-2.252554035077508,-0.8780453649316363,6.828263225875634
A6_A7_test_1m,validation,41,-1.3205065739269288,-3.7614760655493953,6.3096746460801105
A6_A7_test_1m,validation,42,1.1641345967447867,2.686314683168253,10.143979289826762
A6_A7_test_1m,validation,43,-1.886047383284936,-1.7753548977197653,9.248113166266858
A6_A7_test_1m,validation,44,5.817854691672611,3.049985967235626,10.378981060649581
A6_A7_test_1m,validation,45,2.6870995654806533,-1.0864540089401609,9.572404275148415
A6_A7_test_1m,validation,46,-1.7846923289799146,-3.3660148636520546,8.081747427408661
A6_A7_test_1m,validation,47,2.0263421514991746,1.61243764715279,8.268480017544878
A6_A7_test_1m,validation,48,-2.4232906960882334,-3.101842381916946,8.93978760230291
A6_A7_test_1m,validation,49,5.089804391664678,-1.1636960677163584,7.703630797309201
A6_A7_test_1m,validation,50,2.866811021772525,-3.1260992694648655,7.3870863127249216
A6_A7_test_1m,validation,51,-2.966730157853126,-3.4997485252542537,7.873024312476952
A6_A7_test_1m,validation,52,-1.9075417831199895,1.535856063516337,7.273271194161493
A6_A7_test_1m,validation,53,-0.7409078614326354,1.0691594933042623,6.965040981473882
A6_A7_test_1m,validation,54,3.9804749113319158,4.57269095989259,10.057091244442132
A6_A7_test_1m,validation,55,5.641548854536422,-1.8951676397966926,8.763646981121642
A6_A7_test_1m,validation,56,4.378381561293786,1.4252653191141758,8.314394431018458
A6_A7_test_1m,validation,57,1.9126554917136969,2.4221694279584276,6.821556719572097
A6_A7_test_1m,validation,58,-2.4046704229548723,-4.241878006687844,10.119493870664256
A6_A7_test_1m,validation,59,-0.702410215821328,1.577500299046117,8.603241527969974
A6_A7_test_1m,validation,60,4.156879493173029,-3.165968617115658,8.575859150994724
A6_A7_test_1m,validation,61,-4.284141237883931,-0.4025633081687464,4.4587185443335375
A6_A7_test_1m,validation,62,-3.1119454684665704,-6.473479605166395,8.085106708575404
A6_A7_test_1m,validation,63,0.5800339040146802,7.038261669002101,8.144377897129988
A6_A7_test_1m,validation,64,3.8709533048736176,1.5245129254794916,5.944088871195419
A6_A7_test_1m,validation,65,-5.230992707771417,-3.535210146518552,4.439447433178935
A6_A7_test_1m,validation,66,-3.354707448649537,3.6150159395643864,9.599664918844852
A6_A7_test_1m,validation,67,4.6612618595808994,-3.228119374819851,7.865518626232566
A6_A7_test_1m,validation,68,-1.659153069249808,-3.9776809045618684,7.635856680834623
A6_A7_test_1m,validation,69,-1.2049823359676473,3.8516684152818534,8.417547572378245
A6_A7_test_1m,validation,70,-4.6189455710418015,-4.0025179460060984,7.960736143019803
A6_A7_test_1m,validation,71,0.8864737756044898,2.740058304625526,8.67563983851448
A6_A7_test_1m,validation,72,0.3725068824078745,0.9609129926975254,9.279272078151083
A6_A7_test_1m,validation,73,-0.3308200242310876,-2.081320545023284,7.702271713386957
A6_A7_test_1m,validation,74,-6.214531820994603,5.74131906858369,7.822744819657641
A6_A7_test_1m,validation,75,1.7740636808661776,3.2837738580407363,11.496597230620791
A6_A7_test_1m,validation,76,0.6028167019626103,-0.4617670452836757,6.009988331305019
A6_A7_test_1m,validation,77,-3.985362704608424,3.09470686847549,6.916328708549879
A6_A7_test_1m,validation,78,2.689882746997107,-0.45829246758094067,10.523775558317384
A6_A7_test_1m,validation,79,-0.36089042615621336,-2.4127598794073393,7.173469700304079
A6_A7_test_1m,validation,80,2.8746633439947855,-0.8428727414125907,7.776023924243253
A6_A7_test_1m,validation,81,-1.6243345985192361,1.6403142470923322,8.35465013692605
A6_A7_test_1m,validation,82,4.140900285365314,-4.380867820489941,8.766795424121991
A6_A7_test_1m,validation,83,6.185727002881863,2.257379378968545,9.781994693615351
A6_A7_test_1m,validation,84,1.0703946893030611,-4.6453996879779,7.67847846123871
A6_A7_test_1m,validation,85,-1.22294990166506,-6.490712937599665,7.9091354063048565
A6_A7_test_1m,validation,86,-3.011227414148146,-3.6008308105720164,8.682117970776837
A6_A7_test_1m,validation,87,0.637227125654868,7.775178339769772,6.93211724808312
A6_A7_test_1m,validation,88,-3.6855836299708664,2.402999588742862,7.095597086231902
A6_A7_test_1m,validation,89,-1.9727301501363785,1.7526532716735577,9.928175435434673
A6_A7_test_1m,validation,90,2.0419688268351455,-2.7843625929521783,9.058702261220379
A6_A7_test_1m,validation,91,-2.429489491117499,-2.3649807146188064,8.54908058976944
A6_A7_test_1m,validation,92,-0.1830834202109966,-6.555723178306388,8.687071835292139
A6_A7_test_1m,validation,93,-1.406997367820058,-0.9576362030266523,10.308020529642322
A6_A7_test_1m,validation,94,0.7949072192543926,-0.13737536911267112,10.045595792733211
A6_A7_test_1m,validation,95,2.7675564696692185,1.959859213456799,7.282150117267247
A6_A7_test_1m,validation,96,4.195626355602681,-2.8867047489177367,8.98412885735337
A6_A7_test_1m,validation,97,-7.856507419342859,4.35001910425543,9.16792543375082
A6_A7_test_1m,validation,98,0.2425703042551569,4.137258866785497,7.801938488442635
A6_A7_test_1m,validation,99,1.9677165512828578,2.152063420456664,8.77116929687357
A6_A7_test_1m,validation,100,6.854543887682505,-0.8649382367977003,10.112057796095845
A6_A7_test_1m,validation,101,-1.3179330308751607,2.353912956410702,8.629635146998552
A6_A7_test_1m,validation,102,4.40218018689245,3.7159598631736586,9.829541019301871
A6_A7_test_1m,validation,103,0.20354312681187103,-2.428531028226246,8.829555974450793
A6_A7_test_1m,validation,104,-0.0449387490120845,1.9785054813803375,8.70698499484894
A6_A7_test_1m,validation,105,-2.3092240558942017,2.418824879875187,7.181642826742222
A6_A7_test_1m,validation,106,-3.3985736452100594,-2.5263967210531266,8.382228938012299
A6_A7_test_1m,validation,107,-2.428475539313146,-1.4411698351194189,9.61289139867578
A6_A7_test_1m,validation,108,-1.6317632427991822,-1.8737218499804476,6.381299816594559
A6_A7_test_1m,validation,109,-6.237353539655799,-0.2856980155144271,7.312025324481769
A6_A7_test_1m,validation,110,0.9678248713862326,-8.122763723964866,9.793540125040842
A6_A7_test_1m,validation,111,6.711369496233143,-6.5561716811439785,9.27836531879382
A6_A7_test_1m,validation,112,1.6994624094809676,2.9327216492782884,9.552797056063094
A6_A7_test_1m,validation,113,-1.6003952780951187,0.20155247854415187,8.514487827192065
A6_A7_test_1m,validation,114,6.465998763436226,2.8562733718014877,9.580379597855433
A6_A7_test_1m,validation,115,1.7868314461831662,-2.5674748673832415,6.379354784388034
A6_A7_test_1m,validation,116,0.0024145427474960846,2.436264770722237,9.808052760261836
A6_A7_test_1m,validation,117,0.626161888882911,-2.197057669348988,7.731751499454572
A6_A7_test_1m,validation,118,1.7331742835637525,2.71198358915652,7.2692900856643226
A6_A7_test_1m,validation,119,2.8347422639210373,1.356592667033175,8.020945286618058
A6_A7_test_1m,validation,120,2.1686847704169288,3.8053840602512103,8.224449964108087
A6_A7_test_1m,validation,121,-1.7022218748658284,-4.231502869202646,8.982542122333012
A6_A7_test_1m,validation,122,-3.489953580818347,-2.2301838970636894,9.210016085422826
A6_A7_test_1m,validation,123,4.015330621848026,-8.424584955265397,9.065160267650924
A6_A7_test_1m,validation,124,-0.8547943274716385,0.006882115905144204,10.023962562585517
A6_A7_test_1m,validation,125,0.7163514019090319,-3.7604691248868605,8.536591906646146
A6_A7_test_1m,validation,126,0.7191174498851904,2.9165501405444285,8.998573201405494
A6_A7_test_1m,validation,127,4.6042390410428595,2.8367771616805784,7.839497661048624
A6_A7_test_1m,validation,128,1.0102366015546713,-3.694635421740075,8.002605194229305
A6_A7_test_1m,validation,129,-9.05456996631633,0.040007887302152684,8.767788703562548
A6_A7_test_1m,validation,130,-3.0439780667630654,0.8634344951645194,8.250705383241765
A6_A7_test_1m,validation,131,-3.7645642624104867,5.202816844960778,9.07239885536733
A6_A7_test_1m,validation,132,1.9122546324968857,-6.5086062702049325,7.389743442519156
A6_A7_test_1m,validation,133,3.2971850854762543,-2.2750250679151813,9.278117544667532
A6_A7_test_1m,validation,134,-4.530904577954867,-0.3449647905845493,9.546631129140605
A6_A7_test_1m,validation,135,-1.3077583388282874,4.512638599344726,4.265812685254273
A6_A7_test_1m,validation,136,4.63952076807216,6.111222101538348,7.531728252598074
A6_A7_test_1m,validation,137,-3.647757962028722,-2.6722816993834115,9.871251654857573
A6_A7_test_1m,validation,138,-5.815920761191796,-6.546043065900075,4.312104365599671
A6_A7_test_1m,validation,139,4.371748017394826,-4.305070141829763,9.838331582479988
A6_A7_test_1m,validation,140,-2.457899538546413,2.2039517655284535,7.5244519742265545
A6_A7_test_1m,validation,141,1.2224585948540663,-3.6457449959950927,9.388038289284383
A6_A7_test_1m,validation,142,4.895057256841778,1.7017904376922564,8.829666718743635
A6_A7_test_1m,validation,143,-0.7578095449716649,-0.6654062414050412,8.445380458934947
A6_A7_test_1m,validation,144,6.9365447912767975,3.219441222102283,8.731348703693781
A6_A7_test_1m,validation,145,-3.3663130385101216,0.01032899321704192,7.607666280688194
A6_A7_test_1m,validation,146,1.8625970718350038,2.145182609053548,11.170453113288133
A6_A7_test_1m,validation,147,-1.5482734966261424,-3.0085191366942445,9.933294224059889
A6_A7_test_1m,validation,148,0.13636425654289486,-1.4140182883267955,10.3469849024348
A6_A7_test_1m,validation,149,-1.8028362618452825,-4.089688087206285,8.031552230532517
A6_A7_test_1m,validation,150,5.1951697617011785,-0.2215080758378416,9.513521006290677
A6_A7_test_1m,validation,151,5.9716846610055345,0.8818154650273476,8.92750821445832
A6_A7_test_1m,validation,152,4.1469463237339355,-1.0187140689800078,9.050279731297021
A6_A7_test_1m,validation,153,2.2685436225258053,-4.997854358637904,9.370376983592024
A6_A7_test_1m,validation,154,1.3007952454504126,-3.0388956138563836,8.96345575776612
A6_A7_test_1m,validation,155,3.4180801578074895,2.908427853760028,7.65674833084773
A6_A7_test_1m,validation,156,0.5758105681342585,-0.08573823241253864,7.431089189217958
A6_A7_test_1m,validation,157,-1.557551642443991,4.928399884110915,8.596041704986431
A6_A7_test_1m,validation,158,0.6793085948131116,-3.897985887933984,8.131318599937321
A6_A7_test_1m,validation,159,-3.0841065782273995,0.9095973755324375,9.52199692491437
A6_A7_test_1m,validation,160,-4.5990913195646055,0.17204384224469538,9.16455509624711
A6_A7_test_1m,validation,161,-1.8114884539518716,6.352028846712922,9.669137789010463
A6_A7_test_1m,validation,162,-4.976252965107498,4.241978171409474,9.266705679227329
A6_A7_test_1m,validation,163,2.911569371729493,-4.869093736196811,8.824070985152629
A6_A7_test_1m,validation,164,-1.4274690242415333,6.904364366960511,7.783395515415212
A6_A7_test_1m,validation,165,-0.027632211372332904,2.0511202646427935,8.628178296032402
A6_A7_test_1m,validation,166,2.6483117976710906,0.5581344189560288,9.163641169637138
A6_A7_test_1m,validation,167,0.6536800870010337,-1.3892781457606462,9.514490785683307
A6_A7_test_1m,validation,168,-3.885946091496619,-0.8705418509102563,9.518811504206024
A6_A7_test_1m,validation,169,4.963708205430209,-3.548017213491275,8.134746984379607
A6_A7_test_1m,validation,170,-0.31151513734939484,-1.0181306663886054,9.666962537040826
A6_A7_test_1m,validation,171,3.767460383719507,-4.059777192409448,8.779080400528954
A6_A7_test_1m,validation,172,0.8340441920803706,-0.6050549395689799,8.755080733127086
A6_A7_test_1m,validation,173,3.091512960208863,1.2012975965772617,8.077906638564464
A6_A7_test_1m,validation,174,-1.5562238021753387,3.0488363769702738,8.462242655707085
A6_A7_test_1m,validation,175,2.374540851421155,1.304109611406298,7.366979921664421
A6_A7_test_1m,validation,176,-1.1249665130918531,2.3657556536933604,8.174682083988856
A6_A7_test_1m,validation,177,-2.8622967731724356,4.425019921310926,9.353107944013978
A6_A7_test_1m,validation,178,-4.216550055398552,6.968395423035677,8.293182896525623
A6_A7_test_1m,validation,179,-2.7344899632275905,1.1252519956308893,7.467499849634619
A6_A7_test_1m,validation,180,0.3439205667984859,1.1300042197932387,7.03114944379818
A6_A7_test_1m,validation,181,-0.6778505315121692,5.127643258085041,9.570979388679302
A6_A7_test_1m,validation,182,0.5689736733657641,-0.5266475727375728,7.723081368211411
A6_A7_test_1m,validation,183,0.07896692625842555,-0.8319673014309621,6.05978194396325
A6_A7_test_1m,validation,184,-5.6822611415542665,-3.8169753663689816,9.001748560967572
A6_A7_test_1m,validation,185,-4.029670058252596,-0.8485398913327717,7.438745560130397
A6_A7_test_1m,validation,186,5.724853671065033,-3.914262967382817,5.6233801397284475
A6_A7_test_1m,validation,187,3.7716283876866354,3.9062331879070626,8.378241048432999
A6_A7_test_1m,validation,188,-0.45466002550023815,-3.7533873000724185,8.820468950411907
A6_A7_test_1m,validation,189,-1.4303903400809936,0.0392088207617865,7.873421261147012
A6_A7_test_1m,validation,190,2.45364413871169,-2.3023090160971957,8.667387114385741
A6_A7_test_1m,validation,191,1.6734024482935024,0.7021100075279745,8.76085420947533
A6_A7_test_1m,validation,192,2.7898825977677837,1.4741014743626168,7.679847340039204
A6_A7_test_1m,validation,193,-0.962740608630926,-2.515714439095073,8.503872791470561
A6_A7_test_1m,validation,194,-4.922242764144433,-5.554810946475852,5.860873098178421
A6_A7_test_1m,validation,195,-0.8307286258382289,2.3707727330113437,10.521412432629761
A6_A7_test_1m,validation,196,4.249740476709795,-5.2387753383516324,10.2814403629118
A6_A7_test_1m,validation,197,-3.1995235164820928,1.7485559007448437,9.993165341065604
A6_A7_test_1m,validation,198,0.1519125232809902,0.48938744361298037,6.463220199107604
A6_A7_test_1m,validation,199,2.7908153039583405,-1.5023647917792708,7.487038640812547
A6_A7_test_1m,validation,200,3.170952683038608,-2.119223513363716,8.123487755750006
A6_A7_test_1m,validation,201,1.5754959376750097,3.2955168606827137,9.12551346720106
A6_A7_test_1m,validation,202,3.5690352389869933,-1.7968983735802602,7.040396785913687
A6_A7_test_1m,validation,203,1.560538181730889,-0.8857526330996484,8.579111538609736
A6_A7_test_1m,validation,204,-0.13102990377638946,2.5781023657681432,7.057949199494063
A6_A7_test_1m,validation,205,-2.128546937713237,2.954306439927462,7.530934427376836
A6_A7_test_1m,validation,206,-0.3096723940989835,3.3982131312777195,8.826367128693011
A6_A7_test_1m,validation,207,3.2188626525555946,3.182362042377743,7.091252226492415
A6_A7_test_1m,validation,208,-0.9749163113584614,4.151580447255227,7.265270602068325
A6_A7_test_1m,validation,209,-1.02431144579393,-0.22028805590864786,8.482659090590728
A6_A7_test_1m,validation,210,1.116023954780201,3.570900575291751,8.796154795526187
A6_A7_test_1m,validation,211,-1.8082029438025122,-4.667139548398746,9.391235920892166
