dataset_x,scale,index,model,loss_mean_observed,loss_mean_pred,abs_error_mean,dataset_key,dataset_y,nearest_train_aitchison
train,1m,190,M1_Q_proxy_scale_p,5.019367126318125,5.204325420737311,0.18495829441918588,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,191,M1_Q_proxy_scale_p,5.316304060129019,5.236056692528545,0.08024736760047357,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,192,M1_Q_proxy_scale_p,5.892361090733455,5.450422032618632,0.4419390581148228,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,193,M1_Q_proxy_scale_p,5.536613170917217,5.415724598058501,0.1208885728587159,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,194,M1_Q_proxy_scale_p,5.429344837482159,5.399105877354897,0.030238960127261905,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,195,M1_Q_proxy_scale_p,4.924977174172034,5.270449663628519,0.3454724894564851,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,196,M1_Q_proxy_scale_p,4.989451243327214,5.395221560439579,0.40577031711236433,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,197,M1_Q_proxy_scale_p,4.980419287314782,5.279780420054475,0.2993611327396932,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,198,M1_Q_proxy_scale_p,5.206969554607685,5.154332115951414,0.05263743865627113,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,199,M1_Q_proxy_scale_p,5.577325490804819,5.345648679947445,0.23167681085737435,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,200,M1_Q_proxy_scale_p,4.981486100416917,5.301893950721813,0.32040785030489616,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,201,M1_Q_proxy_scale_p,5.27765663770529,5.206020108894744,0.07163652881054539,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,202,M1_Q_proxy_scale_p,5.150389304527869,5.342254772507579,0.19186546797971005,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,203,M1_Q_proxy_scale_p,5.623192493732159,5.46249953428613,0.16069295944602846,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,204,M1_Q_proxy_scale_p,4.941437867971567,5.346790011496325,0.405352143524758,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,205,M1_Q_proxy_scale_p,5.35276198387146,5.601369702234097,0.24860771836263673,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,206,M1_Q_proxy_scale_p,5.266261522586529,5.380740276950503,0.11447875436397403,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,207,M1_Q_proxy_scale_p,5.7279043931227465,5.469067208463692,0.25883718465905403,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,208,M1_Q_proxy_scale_p,5.562525419088511,5.289709642936351,0.2728157761521608,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,209,M1_Q_proxy_scale_p,5.313656513507549,5.172460080056142,0.1411964334514071,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,210,M1_Q_proxy_scale_p,5.629430532455444,5.585577126116407,0.04385340633903745,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,211,M1_Q_proxy_scale_p,4.933682166613066,5.452197461701276,0.5185152950882106,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,212,M1_Q_proxy_scale_p,5.075303829633272,5.305607121926899,0.23030329229362678,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,213,M1_Q_proxy_scale_p,5.264764015491192,5.377024748190566,0.11226073269937409,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,214,M1_Q_proxy_scale_p,4.916725580508892,5.279887149920536,0.3631615694116439,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,215,M1_Q_proxy_scale_p,5.386073754383967,5.356928805979384,0.029144948404583815,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,216,M1_Q_proxy_scale_p,5.281318224393404,5.389740100708115,0.10842187631471134,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,217,M1_Q_proxy_scale_p,5.939222537554228,5.519901923577724,0.4193206139765042,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,218,M1_Q_proxy_scale_p,5.080042637311495,5.33292825180144,0.2528856144899452,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,219,M1_Q_proxy_scale_p,5.515955741588886,5.504831236722973,0.01112450486591321,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,220,M1_Q_proxy_scale_p,5.317405902422392,5.541231993663246,0.22382609124085384,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,221,M1_Q_proxy_scale_p,5.251096872182993,5.289723105546832,0.03862623336383919,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,222,M1_Q_proxy_scale_p,6.054345736136804,5.566084319993774,0.48826141614302987,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,223,M1_Q_proxy_scale_p,5.707822616283711,5.421260016097085,0.2865626001866266,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,224,M1_Q_proxy_scale_p,5.286468689258282,5.009896642821554,0.27657204643672806,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,225,M1_Q_proxy_scale_p,5.014853074000432,4.897803799842548,0.11704927415788369,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,226,M1_Q_proxy_scale_p,5.161886325249305,5.430059554124539,0.2681732288752343,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,227,M1_Q_proxy_scale_p,4.919211167555589,5.196386284413783,0.27717511685819396,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,228,M1_Q_proxy_scale_p,5.416094890007606,5.18416465610719,0.23193023390041567,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,229,M1_Q_proxy_scale_p,5.332706378056453,5.281491517552352,0.051214860504100734,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,230,M1_Q_proxy_scale_p,5.555266838807326,5.473394916208907,0.08187192259841947,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,231,M1_Q_proxy_scale_p,5.509172256176289,5.308967980962256,0.20020427521403228,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,232,M1_Q_proxy_scale_p,5.255817715938274,5.204447960695637,0.05136975524263754,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,233,M1_Q_proxy_scale_p,5.338685842660757,5.379143824173192,0.04045798151243485,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,234,M1_Q_proxy_scale_p,5.009716492432815,5.434435033122727,0.42471854068991277,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,235,M1_Q_proxy_scale_p,5.199401617050171,5.305287343106995,0.10588572605682423,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,236,M1_Q_proxy_scale_p,5.195423227090102,5.377225045195266,0.18180181810516416,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,237,M1_Q_proxy_scale_p,5.799081563949585,5.477857995975201,0.3212235679743838,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,238,M1_Q_proxy_scale_p,5.919422388076782,5.473020766626648,0.44640162145013385,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,239,M1_Q_proxy_scale_p,5.059099765924307,5.361167049370579,0.3020672834462719,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,240,M1_Q_proxy_scale_p,5.506106009850135,5.301029667388061,0.20507634246207385,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,241,M1_Q_proxy_scale_p,5.525696662756113,5.36988414957698,0.15581251317913303,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,242,M1_Q_proxy_scale_p,5.40106816475208,5.227151899258506,0.17391626549357397,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,243,M1_Q_proxy_scale_p,5.341662150162917,5.453657421679243,0.11199527151632616,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,244,M1_Q_proxy_scale_p,4.994082230788011,5.2516041977963175,0.2575219670083069,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,245,M1_Q_proxy_scale_p,5.183573704499465,5.474251217225239,0.29067751272577436,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,246,M1_Q_proxy_scale_p,5.13984856238732,5.355235350267504,0.21538678788018473,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,247,M1_Q_proxy_scale_p,5.323499386127178,5.401262212776645,0.07776282664946699,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,248,M1_Q_proxy_scale_p,5.34416048343365,5.01014136374285,0.3340191196908,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,249,M1_Q_proxy_scale_p,5.37323548243596,5.041293583565139,0.33194189887082093,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,250,M1_Q_proxy_scale_p,5.615814529932463,5.325811079030505,0.290003450901958,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,251,M1_Q_proxy_scale_p,5.4239313785846415,5.553978004196034,0.13004662561139213,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,252,M1_Q_proxy_scale_p,5.004812167241023,5.36414529883899,0.35933313159796665,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,253,M1_Q_proxy_scale_p,5.4878202218275804,5.396061443846894,0.09175877798068655,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,254,M1_Q_proxy_scale_p,5.389522057313186,5.497564789833741,0.10804273252055552,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,255,M1_Q_proxy_scale_p,5.556340786126944,5.480745322197633,0.07559546392931082,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,256,M1_Q_proxy_scale_p,5.307339998391958,5.1936798917866405,0.11366010660531778,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,257,M1_Q_proxy_scale_p,5.03038554925185,5.401295849205263,0.3709102999534126,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,258,M1_Q_proxy_scale_p,5.418178778428298,5.175162302219845,0.24301647620845301,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,259,M1_Q_proxy_scale_p,5.371851370884822,5.455280393529252,0.08342902264443008,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,260,M1_Q_proxy_scale_p,5.783401452578032,5.5084232972489815,0.2749781553290509,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,261,M1_Q_proxy_scale_p,5.06170626787039,5.363702000147461,0.30199573227707077,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,262,M1_Q_proxy_scale_p,5.518408151773306,5.359656168699568,0.1587519830737376,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,263,M1_Q_proxy_scale_p,5.314384533808782,5.327533055539451,0.013148521730669493,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,264,M1_Q_proxy_scale_p,5.524590308849628,5.486702708970997,0.03788759987863166,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,265,M1_Q_proxy_scale_p,5.651582589516273,5.499641680382648,0.151940909133625,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,266,M1_Q_proxy_scale_p,5.377012876363901,5.512111646531775,0.13509877016787364,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,267,M1_Q_proxy_scale_p,5.555308268620418,5.513536511292529,0.04177175732788818,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,268,M1_Q_proxy_scale_p,5.118859511155349,5.436659743678531,0.3178002325231821,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,269,M1_Q_proxy_scale_p,5.7348542763636665,5.12850112158723,0.6063531547764365,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,270,M1_Q_proxy_scale_p,4.772263802014864,5.363812158655367,0.5915483566405033,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,271,M1_Q_proxy_scale_p,5.168233174544114,5.2191766665833415,0.05094349203922732,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,272,M1_Q_proxy_scale_p,5.113263203547551,5.116435571567537,0.003172368019986216,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,273,M1_Q_proxy_scale_p,5.372246265411377,5.263354348988475,0.10889191642290186,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,274,M1_Q_proxy_scale_p,5.484065587703999,5.170011338623498,0.3140542490805016,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,275,M1_Q_proxy_scale_p,5.481735412891094,5.422503914080343,0.059231498810751404,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,276,M1_Q_proxy_scale_p,5.6565719567812405,5.314531116983601,0.34204083979763933,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,277,M1_Q_proxy_scale_p,5.6439738273620605,5.4395076248205605,0.20446620254150005,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,278,M1_Q_proxy_scale_p,5.830113245890691,5.318760823867722,0.511352422022969,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,279,M1_Q_proxy_scale_p,5.660053179814265,5.284587068343215,0.37546611147105047,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,280,M1_Q_proxy_scale_p,5.640829929938684,5.265236577293123,0.37559335264556104,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,281,M1_Q_proxy_scale_p,5.064841105387761,5.286952320105328,0.22211121471756723,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,282,M1_Q_proxy_scale_p,5.228692348186787,5.220083979644741,0.008608368542045497,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,283,M1_Q_proxy_scale_p,5.903104286927444,5.272857097197274,0.63024718973017,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,284,M1_Q_proxy_scale_p,5.360134968390832,5.3794025520306255,0.01926758363979353,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,285,M1_Q_proxy_scale_p,5.571967161618746,5.321912653243804,0.2500545083749417,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,286,M1_Q_proxy_scale_p,5.467186029140766,5.483759121493426,0.016573092352659913,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,287,M1_Q_proxy_scale_p,5.316890203035795,5.499624673585672,0.18273447054987724,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,288,M1_Q_proxy_scale_p,5.25947904586792,5.16951210840864,0.08996693745927953,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,289,M1_Q_proxy_scale_p,5.4515665127680855,5.361539926630524,0.09002658613756154,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,290,M1_Q_proxy_scale_p,5.292156980587886,5.133146819936877,0.15901016065100926,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,291,M1_Q_proxy_scale_p,5.612547966150137,5.450040140298338,0.16250782585179913,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,292,M1_Q_proxy_scale_p,6.091124222828792,5.538162618244827,0.5529616045839649,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,293,M1_Q_proxy_scale_p,5.161940959783701,5.333977340843971,0.17203638106026986,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,294,M1_Q_proxy_scale_p,6.396356949439416,5.506081236013388,0.8902757134260275,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,295,M1_Q_proxy_scale_p,5.254497766494751,5.226687408266413,0.027810358228338217,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,296,M1_Q_proxy_scale_p,5.7086256467379055,5.498124970633378,0.2105006761045276,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,297,M1_Q_proxy_scale_p,5.428704261779785,5.274945013630579,0.15375924814920605,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,298,M1_Q_proxy_scale_p,5.2843863138785725,5.337553829924232,0.053167516045659724,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,299,M1_Q_proxy_scale_p,5.40080110843365,5.390395226673717,0.010405881759933067,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,300,M1_Q_proxy_scale_p,6.15841504243704,5.575811202883129,0.5826038395539115,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,301,M1_Q_proxy_scale_p,5.000038953927847,4.99962893332279,0.0004100206050567934,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,302,M1_Q_proxy_scale_p,5.348329067230225,5.278734100842633,0.06959496638759166,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,303,M1_Q_proxy_scale_p,5.872115960487952,5.47854640036075,0.3935695601272027,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,304,M1_Q_proxy_scale_p,5.591289556943453,5.50277976869351,0.08850978824994282,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,305,M1_Q_proxy_scale_p,6.041809155390813,5.509401851912226,0.5324073034785872,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,306,M1_Q_proxy_scale_p,5.382696005014273,5.353703905978619,0.02899209903565403,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,307,M1_Q_proxy_scale_p,5.53076459811284,5.533802550307243,0.0030379521944032817,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,308,M1_Q_proxy_scale_p,4.991022513462947,5.0531338094874005,0.062111296024453644,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,309,M1_Q_proxy_scale_p,5.542721051436204,5.507698984946864,0.03502206648933992,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,310,M1_Q_proxy_scale_p,5.260374949528621,5.369779819039853,0.1094048695112324,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,311,M1_Q_proxy_scale_p,4.919286214388334,5.402220501462418,0.4829342870740838,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,312,M1_Q_proxy_scale_p,5.421507065112774,5.466867177575441,0.045360112462667246,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,313,M1_Q_proxy_scale_p,5.611201561414278,5.478290483114214,0.1329110783000642,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,314,M1_Q_proxy_scale_p,5.246305025540865,5.370871023041418,0.12456599750055286,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,315,M1_Q_proxy_scale_p,5.568589925765991,5.328197398381009,0.24039252738498185,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,316,M1_Q_proxy_scale_p,5.172437704526461,5.164218721721836,0.00821898280462463,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,317,M1_Q_proxy_scale_p,5.737836654369648,5.433790377442604,0.30404627692704356,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,318,M1_Q_proxy_scale_p,5.92633593082428,5.292937682405623,0.6333982484186569,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,319,M1_Q_proxy_scale_p,5.4916139382582445,5.536835504718676,0.045221566460431184,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,320,M1_Q_proxy_scale_p,5.526452798109788,5.223315875950234,0.30313692215955435,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,321,M1_Q_proxy_scale_p,5.502916281039898,5.442623137298384,0.06029314374151351,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,322,M1_Q_proxy_scale_p,5.884679794311523,5.532349571303126,0.3523302230083978,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,323,M1_Q_proxy_scale_p,4.991703968781692,5.075808550060738,0.0841045812790453,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,324,M1_Q_proxy_scale_p,5.27025844500615,5.238114481919438,0.03214396308671219,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,325,M1_Q_proxy_scale_p,5.309898376464844,5.189504877203635,0.12039349926120835,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,326,M1_Q_proxy_scale_p,5.264256734114427,5.070518267708555,0.1937384664058719,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,327,M1_Q_proxy_scale_p,5.226937073927659,5.3597463967417305,0.13280932281407143,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,328,M1_Q_proxy_scale_p,6.758002519607544,5.635083251755361,1.1229192678521827,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,329,M1_Q_proxy_scale_p,5.574751523824839,5.344209965805425,0.23054155801941345,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,330,M1_Q_proxy_scale_p,5.108058525965764,5.337329019332014,0.22927049336624972,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,331,M1_Q_proxy_scale_p,5.055047603753897,5.298620868117795,0.24357326436389837,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,332,M1_Q_proxy_scale_p,5.271875674907978,5.255074085390833,0.016801589517145388,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,333,M1_Q_proxy_scale_p,5.157759996560904,5.473435815156223,0.31567581859531924,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,334,M1_Q_proxy_scale_p,5.233025404123159,5.384418161624098,0.15139275750093883,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,335,M1_Q_proxy_scale_p,5.669360142487746,5.499040403001814,0.17031973948593215,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,336,M1_Q_proxy_scale_p,5.511850173656757,5.542195964835501,0.030345791178743475,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,337,M1_Q_proxy_scale_p,5.4885938717768745,5.385123630724961,0.10347024105191327,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,338,M1_Q_proxy_scale_p,5.302383459531344,5.515073460764141,0.21269000123279636,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,339,M1_Q_proxy_scale_p,5.181351038125845,5.232210431987668,0.05085939386182314,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,340,M1_Q_proxy_scale_p,4.951281474186824,5.210407776256985,0.2591263020701611,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,341,M1_Q_proxy_scale_p,5.420316439408523,5.295304390745523,0.12501204866299975,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,342,M1_Q_proxy_scale_p,5.323123565086951,5.334837440451531,0.011713875364579351,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,343,M1_Q_proxy_scale_p,5.10161095399123,5.535075574064701,0.43346462007347064,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,344,M1_Q_proxy_scale_p,5.805060203258808,5.527945681079346,0.2771145221794624,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,345,M1_Q_proxy_scale_p,5.447537899017334,5.315147470775239,0.13239042824209513,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,346,M1_Q_proxy_scale_p,4.819319413258479,5.08827216283808,0.2689527495796007,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,347,M1_Q_proxy_scale_p,5.474208795107328,5.314999232110344,0.15920956299698474,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,348,M1_Q_proxy_scale_p,5.513573683225191,5.422746890246444,0.0908267929787474,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,349,M1_Q_proxy_scale_p,4.789364090332618,5.016723794779722,0.22735970444710407,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,350,M1_Q_proxy_scale_p,4.949371282870953,5.152624720298086,0.20325343742713375,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,351,M1_Q_proxy_scale_p,5.155112578318669,5.331555148252405,0.17644256993373553,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,352,M1_Q_proxy_scale_p,6.082065105438232,5.326432492431504,0.7556326130067283,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,353,M1_Q_proxy_scale_p,4.982067768390362,5.146834391638577,0.164766623248215,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,354,M1_Q_proxy_scale_p,5.095458324138935,5.201323806308323,0.10586548216938763,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,355,M1_Q_proxy_scale_p,5.431123109964224,5.132682125146396,0.29844098481782755,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,356,M1_Q_proxy_scale_p,5.071555045934824,5.072309122773766,0.0007540768389420194,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,357,M1_Q_proxy_scale_p,5.1868560039080105,5.297214751738282,0.11035874783027122,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,358,M1_Q_proxy_scale_p,5.22973895072937,5.271467878725972,0.041728927996602216,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,359,M1_Q_proxy_scale_p,5.089330783257117,5.468110752738681,0.3787799694815641,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,360,M1_Q_proxy_scale_p,5.347133031258216,5.337171503202399,0.009961528055816515,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,361,M1_Q_proxy_scale_p,5.629197524144099,5.402398141571059,0.22679938257304055,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,362,M1_Q_proxy_scale_p,5.672273489145132,5.501926394192745,0.17034709495238687,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,363,M1_Q_proxy_scale_p,5.077806289379414,5.270712106273878,0.19290581689446462,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,364,M1_Q_proxy_scale_p,5.59030400789701,5.248642379789024,0.3416616281079863,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,365,M1_Q_proxy_scale_p,4.976911544799805,4.864060324605398,0.11285122019440674,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,366,M1_Q_proxy_scale_p,5.484955695959238,5.405655911314714,0.07929978464452425,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,367,M1_Q_proxy_scale_p,4.912813470913814,5.052834184141338,0.14002071322752396,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,368,M1_Q_proxy_scale_p,4.928864295666035,5.127408095895205,0.19854380022916995,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,369,M1_Q_proxy_scale_p,5.482219567665687,5.3905652988965,0.09165426876918659,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,370,M1_Q_proxy_scale_p,5.380783301133376,5.364458486585036,0.016324814548339894,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,371,M1_Q_proxy_scale_p,5.210643355663006,4.876482917063951,0.33416043859905464,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,372,M1_Q_proxy_scale_p,5.45513941691472,5.527639541213967,0.07250012429924713,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,373,M1_Q_proxy_scale_p,5.800429747654841,5.323166725960959,0.477263021693882,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,374,M1_Q_proxy_scale_p,5.3152457017164965,5.374552947288747,0.05930724557225098,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,375,M1_Q_proxy_scale_p,5.317656076871431,5.496603958497534,0.17894788162610276,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,376,M1_Q_proxy_scale_p,5.38286698781527,5.410371621370024,0.027504633554753966,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,377,M1_Q_proxy_scale_p,5.371554961571326,5.44492351408441,0.0733685525130836,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,378,M1_Q_proxy_scale_p,6.05059737425584,5.62684002083049,0.4237573534253505,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,379,M1_Q_proxy_scale_p,4.8844727736253,5.237978346641583,0.3535055730162826,A4_A5_train_1m,A4_A5_train_1m,0.0
