axis,lambda_Q,lambda_p,source_recipe_id,predicted_loss,Q_A,quality_kink,N_marginal_benefit,D_marginal_benefit,elasticity_N,elasticity_D,dL_dQA_fixed_residual,observed_joint_row
Q_A_topsis_0_1,0.0,1.0,441,2.245719516566973,0.6206659208437055,False,0.12034501947858552,0.0009566242876972288,-0.05358862430984111,-0.04259767440413122,-0.0,False
Q_A_topsis_0_1,0.0,1.0,442,2.2802354318060396,0.6243440095039913,False,0.12034501947858552,0.0009566242876972288,-0.052777453503240826,-0.04195287356532054,-0.0,False
Q_A_topsis_0_1,0.0,1.0,443,2.4063678271641606,0.6187481803851169,False,0.12034501947858552,0.0009566242876972288,-0.05001106568999007,-0.03975386792070706,-0.0,False
Q_A_topsis_0_1,0.0,1.0,444,2.5848626190341495,0.6431939714590791,True,0.12034501947858552,0.0009566242876972288,-0.046557607585177276,-0.03700870911486497,0.0,False
Q_A_topsis_0_1,0.0,1.0,445,2.3058591301690305,0.5992153231778897,False,0.12034501947858552,0.0009566242876972288,-0.052190967741278994,-0.04148667519108609,-0.0,False
Q_A_topsis_0_1,0.0,1.0,446,2.3784192103100295,0.6128427012247438,False,0.12034501947858552,0.0009566242876972288,-0.050598741784842215,-0.040221012492265056,-0.0,False
Q_A_topsis_0_1,0.0,1.0,447,2.338220474956355,0.6242694535097073,False,0.12034501947858552,0.0009566242876972288,-0.0514686364128395,-0.04091249298101733,-0.0,False
Q_A_topsis_0_1,0.0,1.0,448,2.3869894611219777,0.6180335193624062,False,0.12034501947858552,0.0009566242876972288,-0.05041707198071108,-0.04007660290412754,-0.0,False
Q_A_topsis_0_1,0.0,1.0,449,2.5009449457849597,0.6248368562094516,False,0.12034501947858552,0.0009566242876972288,-0.04811981954317407,-0.038250513643233265,-0.0,False
Q_A_topsis_0_1,0.0,1.0,450,2.5575050284840883,0.5399412729267301,False,0.12034501947858552,0.0009566242876972288,-0.04705563357187911,-0.03740459068673852,-0.0,False
Q_A_topsis_0_1,0.0,1.0,451,2.4023240501052983,0.5688027892112083,False,0.12034501947858552,0.0009566242876972288,-0.05009524817158225,-0.03982078469619026,-0.0,False
Q_A_topsis_0_1,0.0,1.0,452,2.4809074189178943,0.6332289106841554,False,0.12034501947858552,0.0009566242876972288,-0.04850846853893355,-0.038559451287967964,-0.0,False
Q_A_topsis_0_1,0.0,1.0,453,2.406603371139352,0.554146044312898,False,0.12034501947858552,0.0009566242876972288,-0.05000617090534984,-0.03974997704936882,-0.0,False
Q_A_topsis_0_1,0.0,1.0,454,2.1352616390819152,0.5984287584721671,False,0.12034501947858552,0.0009566242876972288,-0.05636078374467004,-0.04480126791902384,-0.0,False
Q_A_topsis_0_1,0.0,1.0,455,2.3873293991609845,0.5804055168742042,False,0.12034501947858552,0.0009566242876972288,-0.05040989296277262,-0.04007089629246093,-0.0,False
Q_A_topsis_0_1,0.0,1.0,456,2.654787170626512,0.6055842328736708,False,0.12034501947858552,0.0009566242876972288,-0.04533132478946887,-0.03603393515991234,-0.0,False
Q_A_topsis_0_1,0.0,1.0,457,2.4870134343687638,0.6343962643533725,False,0.12034501947858552,0.0009566242876972288,-0.04838937249614441,-0.03846478167256191,-0.0,False
Q_A_topsis_0_1,0.0,1.0,458,2.5602840527632216,0.540905193604315,False,0.12034501947858552,0.0009566242876972288,-0.047004557696909255,-0.03736399040039245,-0.0,False
Q_A_topsis_0_1,0.0,1.0,459,2.499728187884332,0.6241146103207152,False,0.12034501947858552,0.0009566242876972288,-0.04814324215803665,-0.03826913231341671,-0.0,False
Q_A_topsis_0_1,0.0,1.0,460,2.5608582800121615,0.637879704511106,False,0.12034501947858552,0.0009566242876972288,-0.04699401775486537,-0.037355612185328964,-0.0,False
Q_A_topsis_0_1,0.0,1.0,461,2.570410336154505,0.6167779252933941,False,0.12034501947858552,0.0009566242876972288,-0.04681938046461065,-0.037216792752568784,-0.0,False
Q_A_topsis_0_1,0.0,1.0,462,2.3548297853876745,0.5991198358083838,False,0.12034501947858552,0.0009566242876972288,-0.05110561290899129,-0.040623925076594875,-0.0,False
Q_A_topsis_0_1,0.0,1.0,463,2.3516784716872907,0.6250310762785299,False,0.12034501947858552,0.0009566242876972288,-0.05117409583302429,-0.040678362251233544,-0.0,False
Q_A_topsis_0_1,0.0,1.0,464,2.5150040039340116,0.6245335039371489,False,0.12034501947858552,0.0009566242876972288,-0.04785082619762824,-0.038036690446649826,-0.0,False
Q_A_topsis_0_1,0.0,1.0,465,2.60855549778781,0.5181511625420505,True,0.12034501947858552,0.0009566242876972288,-0.046134736094610336,-0.03667256795987264,0.0,False
Q_A_topsis_0_1,0.0,1.0,466,2.4556001300838637,0.6099290316127608,False,0.12034501947858552,0.0009566242876972288,-0.049008394324557836,-0.03895684301273262,-0.0,False
Q_A_topsis_0_1,0.0,1.0,467,2.201590018930257,0.5975547690529127,False,0.12034501947858552,0.0009566242876972288,-0.05466277483264602,-0.04345151819692789,-0.0,False
Q_A_topsis_0_1,0.0,1.0,468,2.5448285286514407,0.5510023739775841,False,0.12034501947858552,0.0009566242876972288,-0.04729003079133152,-0.037590913373018675,-0.0,False
Q_A_topsis_0_1,0.0,1.0,469,2.540554718954116,0.6109549438041685,False,0.12034501947858552,0.0009566242876972288,-0.04736958372938671,-0.037654150117697426,-0.0,False
Q_A_topsis_0_1,0.0,1.0,470,2.324932908917295,0.6064296315442119,False,0.12034501947858552,0.0009566242876972288,-0.051762792387256173,-0.04114631798741762,-0.0,False
Q_A_topsis_0_1,0.0,1.0,471,2.5644299091153964,0.5866510591995353,False,0.12034501947858552,0.0009566242876972288,-0.04692856648209141,-0.03730358487462883,-0.0,False
Q_A_topsis_0_1,0.0,1.0,472,2.200595983866983,0.6037898382454653,False,0.12034501947858552,0.0009566242876972288,-0.054687466650334436,-0.04347114575825986,-0.0,False
Q_A_topsis_0_1,0.0,1.0,473,2.3838659815346754,0.6233311266981706,False,0.12034501947858552,0.0009566242876972288,-0.05048313135502286,-0.04012911359561317,-0.0,False
Q_A_topsis_0_1,0.0,1.0,474,2.528254275878232,0.6364368679114679,False,0.12034501947858552,0.0009566242876972288,-0.04760004586041158,-0.0378373447965367,-0.0,False
Q_A_topsis_0_1,0.0,1.0,475,2.2276754732140622,0.6356258238189431,False,0.12034501947858552,0.0009566242876972288,-0.05402268908808033,-0.04294271311956509,-0.0,False
Q_A_topsis_0_1,0.0,1.0,476,2.342395629580073,0.6149027105204067,False,0.12034501947858552,0.0009566242876972288,-0.05137689720679681,-0.04083956935441879,-0.0,False
Q_A_topsis_0_1,0.0,1.0,477,2.290145666474209,0.6073826428447413,False,0.12034501947858552,0.0009566242876972288,-0.052549067616237066,-0.041771329295834644,-0.0,False
Q_A_topsis_0_1,0.0,1.0,478,2.2911300747254995,0.6111492847038311,False,0.12034501947858552,0.0009566242876972288,-0.05252648935395083,-0.04175338180272641,-0.0,False
Q_A_topsis_0_1,0.0,1.0,479,2.2578333360484373,0.6231831822331179,False,0.12034501947858552,0.0009566242876972288,-0.05330110843752896,-0.042369127624427384,-0.0,False
Q_A_topsis_0_1,0.0,1.0,480,2.6456714142511735,0.6378803436888637,False,0.12034501947858552,0.0009566242876972288,-0.045487515505642555,-0.03615809138445071,-0.0,False
Q_A_topsis_0_1,0.0,1.0,481,2.4695950828111664,0.6226910417271263,False,0.12034501947858552,0.0009566242876972288,-0.04873066856838551,-0.03873607841040456,-0.0,False
Q_A_topsis_0_1,0.0,1.0,482,2.308276204909317,0.6294399510571215,False,0.12034501947858552,0.0009566242876972288,-0.05213631679893065,-0.04144323307854793,-0.0,False
Q_A_topsis_0_1,0.0,1.0,483,2.29998628154292,0.598785633540846,False,0.12034501947858552,0.0009566242876972288,-0.052324233602755836,-0.04159260841571142,-0.0,False
Q_A_topsis_0_1,0.0,1.0,484,2.2633942222539036,0.625376800098813,False,0.12034501947858552,0.0009566242876972288,-0.05317015405241474,-0.04226503179568143,-0.0,False
Q_A_topsis_0_1,0.0,1.0,485,2.3590375750532937,0.5831307707943335,False,0.12034501947858552,0.0009566242876972288,-0.05101445638307256,-0.040551464623263464,-0.0,False
Q_A_topsis_0_1,0.0,1.0,486,2.257307963774988,0.6164150757155656,False,0.12034501947858552,0.0009566242876972288,-0.053313513889052,-0.04237898873565426,-0.0,False
Q_A_topsis_0_1,0.0,1.0,487,2.7134783173456523,0.6246310532354157,False,0.12034501947858552,0.0009566242876972288,-0.04435083144364612,-0.03525453959156773,-0.0,False
Q_A_topsis_0_1,0.0,1.0,488,2.5153921327743594,0.5434601325040557,False,0.12034501947858552,0.0009566242876972288,-0.04784344274220601,-0.03803082132733385,-0.0,False
Q_A_topsis_0_1,0.0,1.0,489,2.1266802324218665,0.6113191736172888,False,0.12034501947858552,0.0009566242876972288,-0.0565882061834639,-0.04498204634214442,-0.0,False
Q_A_topsis_0_1,0.0,1.0,490,2.64519416435883,0.5949355433332217,False,0.12034501947858552,0.0009566242876972288,-0.04549572243130818,-0.036164615081445466,-0.0,False
Q_A_topsis_0_1,0.0,1.0,491,2.430198964617612,0.6249494160015836,False,0.12034501947858552,0.0009566242876972288,-0.0495206447005962,-0.03936403157211254,-0.0,False
Q_A_topsis_0_1,0.0,1.0,492,1.9561394567805186,0.6147371347042103,False,0.12034501947858552,0.0009566242876972288,-0.06152169727032319,-0.04890368549038287,-0.0,False
Q_A_topsis_0_1,0.0,1.0,493,2.3197006123291932,0.6224655118701921,False,0.12034501947858552,0.0009566242876972288,-0.05187954809295327,-0.04123912726550905,-0.0,False
Q_A_topsis_0_1,0.0,1.0,494,2.398411765116442,0.6024383240785949,False,0.12034501947858552,0.0009566242876972288,-0.05017696345095389,-0.03988574028908606,-0.0,False
Q_A_topsis_0_1,0.0,1.0,495,2.2606517061747327,0.6303416903188901,False,0.12034501947858552,0.0009566242876972288,-0.05323465757678449,-0.04231630573981432,-0.0,False
Q_A_topsis_0_1,0.0,1.0,496,2.286849004967686,0.6154858185294125,False,0.12034501947858552,0.0009566242876972288,-0.05262482097294659,-0.04183154574784644,-0.0,False
Q_A_topsis_0_1,0.0,1.0,497,2.052440946055498,0.6138038285966028,False,0.12034501947858552,0.0009566242876972288,-0.05863507045592306,-0.046609101691121764,-0.0,False
Q_A_topsis_0_1,0.0,1.0,498,2.4626876047188597,0.6334133401920938,False,0.12034501947858552,0.0009566242876972288,-0.048867350957542216,-0.03884472743778791,-0.0,False
Q_A_topsis_0_1,0.0,1.0,499,2.344439555501103,0.5821232921466185,False,0.12034501947858552,0.0009566242876972288,-0.05133210587417463,-0.040803964659807956,-0.0,False
Q_A_topsis_0_1,0.0,1.0,500,2.147224167160673,0.6239026033033369,False,0.12034501947858552,0.0009566242876972288,-0.05604678883515021,-0.04455167291462617,-0.0,False
Q_A_topsis_0_1,0.0,1.0,501,2.093818026085809,0.595843646495692,False,0.12034501947858552,0.0009566242876972288,-0.05747635084771858,-0.04568803381092032,-0.0,False
Q_A_topsis_0_1,0.0,1.0,502,2.0838141315484213,0.5957437770304448,False,0.12034501947858552,0.0009566242876972288,-0.05775228109676013,-0.045907371162052214,-0.0,False
Q_A_topsis_0_1,0.0,1.0,503,2.464222512683396,0.6357539673084871,False,0.12034501947858552,0.0009566242876972288,-0.048836912599883986,-0.0388205319435833,-0.0,False
Q_A_topsis_0_1,0.0,1.0,504,2.323192715143412,0.5680494810436976,False,0.12034501947858552,0.0009566242876972288,-0.05180156544660848,-0.041177138747965455,-0.0,False
Q_A_topsis_0_1,0.0,1.0,505,2.120188903135867,0.6019534910284761,False,0.12034501947858552,0.0009566242876972288,-0.056761460877655344,-0.045119766747308825,-0.0,False
Q_A_topsis_0_1,0.0,1.0,506,2.401957265487261,0.6065851623071052,False,0.12034501947858552,0.0009566242876972288,-0.05010289783576659,-0.03982686542523345,-0.0,False
Q_A_topsis_0_1,0.0,1.0,507,2.3512519571508013,0.58611932266357,False,0.12034501947858552,0.0009566242876972288,-0.051183378758105164,-0.040685741261708354,-0.0,False
Q_A_topsis_0_1,0.0,1.0,508,2.4185789973643614,0.6004073969012966,False,0.12034501947858552,0.0009566242876972288,-0.04975856468187771,-0.03955315450682847,-0.0,False
Q_A_topsis_0_1,0.0,1.0,509,2.6208244123457405,0.6289007431229553,False,0.12034501947858552,0.0009566242876972288,-0.04591876468781517,-0.03650089197852872,-0.0,False
Q_A_topsis_0_1,0.0,1.0,510,2.673946265951097,0.60181270533098,False,0.12034501947858552,0.0009566242876972288,-0.045006521264472736,-0.035775748371554006,-0.0,False
Q_A_topsis_0_1,0.0,1.0,511,2.476791332163404,0.6322926047756292,False,0.12034501947858552,0.0009566242876972288,-0.04858908294606623,-0.03862353179594043,-0.0,False
Q_A_topsis_0_1,0.0,1.0,512,2.6775791505144615,0.6355230512422696,False,0.12034501947858552,0.0009566242876972288,-0.04494545733800728,-0.03572720856873367,-0.0,False
Q_A_topsis_0_1,0.5,0.0,1,2.362749201357883,0.6258997691888949,False,0.12034501947858552,0.0009566242876972288,-0.0509343181279768,-0.04048776260922879,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,2,2.408587451126965,0.5907136541233324,False,0.12034501947858552,0.0009566242876972288,-0.04996497819594499,-0.039717232905520185,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,3,2.3449275525617543,0.6395799290631837,False,0.12034501947858552,0.0009566242876972288,-0.05132142327685674,-0.04079547304786235,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,4,2.4280522756990166,0.5757721683429317,False,0.12034501947858552,0.0009566242876972288,-0.04956442687954037,-0.03939883408901583,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,5,2.38226666009324,0.6109178806501913,False,0.12034501947858552,0.0009566242876972288,-0.05051702292382134,-0.04015605405231114,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,6,2.388872412982345,0.6058472075241095,False,0.12034501947858552,0.0009566242876972288,-0.05037733234498821,-0.040045013810634966,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,7,2.368603051679697,0.6214062675382523,False,0.12034501947858552,0.0009566242876972288,-0.050808437231913015,-0.04038769970421332,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,8,2.3791170726044837,0.6133355503550058,False,0.12034501947858552,0.0009566242876972288,-0.05058389974346263,-0.04020921453226286,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,9,2.352839833153929,0.6335063460457305,False,0.12034501947858552,0.0009566242876972288,-0.05114883630530248,-0.04065828341638094,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,10,2.372539517031064,0.6183845788066241,False,0.12034501947858552,0.0009566242876972288,-0.05072413699105937,-0.0403206893217241,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,11,2.4051652061355107,0.5933406197395692,False,0.12034501947858552,0.0009566242876972288,-0.05003607202182564,-0.03977374548978616,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,12,2.4013706627745695,0.5962533670628624,False,0.12034501947858552,0.0009566242876972288,-0.05011513688583902,-0.03983659426370833,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,13,2.351149963235441,0.634803515062813,False,0.12034501947858552,0.0009566242876972288,-0.051185599115497304,-0.04068750622698726,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,14,2.375496801172137,0.616114523981373,False,0.12034501947858552,0.0009566242876972288,-0.050660989911333026,-0.04027049361738578,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,15,2.388154140909837,0.6063985637368567,False,0.12034501947858552,0.0009566242876972288,-0.05039248405998475,-0.04005705793063989,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,16,2.3826838837950994,0.6105976135968972,False,0.12034501947858552,0.0009566242876972288,-0.05050817705909941,-0.04014902246174316,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,17,2.3670011194901583,0.6226359342605267,False,0.12034501947858552,0.0009566242876972288,-0.050842823219495265,-0.04041503317511237,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,18,2.355989573817641,0.6310885587615656,False,0.12034501947858552,0.0009566242876972288,-0.05108045503086785,-0.04060392704315396,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,19,2.361357059392259,0.6269683978480781,False,0.12034501947858552,0.0009566242876972288,-0.05096434653959475,-0.0405116322367374,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,20,2.369234092391501,0.6209218714016536,False,0.12034501947858552,0.0009566242876972288,-0.05079490450735049,-0.04037694252202887,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,21,2.3545515781964563,0.6321923853615271,False,0.12034501947858552,0.0009566242876972288,-0.05111165140445452,-0.04062872508530841,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,22,2.4337539832237036,0.5713954537422546,False,0.12034501947858552,0.0009566242876972288,-0.04944830919975684,-0.039306531978639134,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,23,2.372829195920919,0.6181622170279382,False,0.12034501947858552,0.0009566242876972288,-0.05071794450501036,-0.04031576690567284,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,24,2.4038264038187425,0.5943683040993595,False,0.12034501947858552,0.0009566242876972288,-0.05006393942898881,-0.03979589733175099,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,25,2.3832864791963972,0.6101350524992362,False,0.12034501947858552,0.0009566242876972288,-0.050495406460394875,-0.04013887109449745,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,26,2.352772992059438,0.6335576542534765,False,0.12034501947858552,0.0009566242876972288,-0.05115028941795386,-0.040659438497713835,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,27,2.38664844823442,0.6075543555918573,False,0.12034501947858552,0.0009566242876972288,-0.05042427575272496,-0.040082329192844234,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,28,2.388360172928882,0.6062404105271283,False,0.12034501947858552,0.0009566242876972288,-0.05038813694963127,-0.040053602406378515,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,29,2.409083082807553,0.5903331999517362,False,0.12034501947858552,0.0009566242876972288,-0.04995469867246548,-0.039709061697547426,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,30,2.42260544917044,0.5799532325402372,False,0.12034501947858552,0.0009566242876972288,-0.04967586427240747,-0.039487415832602894,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,31,2.397240830140389,0.5994234873663171,False,0.12034501947858552,0.0009566242876972288,-0.050201472445110064,-0.03990522252372976,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,32,2.404210336352172,0.5940735918368558,False,0.12034501947858552,0.0009566242876972288,-0.05005594463135909,-0.03978954225563654,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,33,2.446654933759058,0.5614924942645502,False,0.12034501947858552,0.0009566242876972288,-0.04918757353889973,-0.039099272827470784,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,34,2.4774682351964237,0.5378397506413348,False,0.12034501947858552,0.0009566242876972288,-0.04857580725713889,-0.03861297893175142,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,35,2.374542054222234,0.6168474017899066,False,0.12034501947858552,0.0009566242876972288,-0.050681359491863684,-0.04028668542619536,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,36,2.359108720830016,0.6286942556143749,False,0.12034501947858552,0.0009566242876972288,-0.05101291789394258,-0.040550241676045144,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,37,2.3768685654058936,0.6150615375690442,False,0.12034501947858552,0.0009566242876972288,-0.05063175188992178,-0.040247252272187284,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,38,2.357548314963652,0.6298920461198907,False,0.12034501947858552,0.0009566242876972288,-0.05104668214633852,-0.04057708092875194,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,39,2.3798221246240057,0.6127943420494731,False,0.12034501947858552,0.0009566242876972288,-0.050568913631559395,-0.04019730205039456,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,40,2.3793703167314866,0.6131411564364488,False,0.12034501947858552,0.0009566242876972288,-0.05057851593437632,-0.0402049349346903,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,41,2.478777804866745,0.5368345056911369,False,0.12034501947858552,0.0009566242876972288,-0.04855014404369135,-0.03859257920653583,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,42,2.4275822870389394,0.5761329385546279,False,0.12034501947858552,0.0009566242876972288,-0.049574022730812226,-0.03940646184496913,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,43,2.379153242462904,0.613307785839417,False,0.12034501947858552,0.0009566242876972288,-0.05058313072511635,-0.04020860323847528,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,44,2.3769937618226447,0.614965434957191,False,0.12034501947858552,0.0009566242876972288,-0.05062908511224139,-0.040245132446780296,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,45,2.3493163920329057,0.6362109913001984,False,0.12034501947858552,0.0009566242876972288,-0.05122554794522538,-0.04071926160909491,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,46,2.3733956481472402,0.6177273999632621,False,0.12034501947858552,0.0009566242876972288,-0.05070583978382671,-0.04030614484542452,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,47,2.384658537135944,0.6090818406340205,False,0.12034501947858552,0.0009566242876972288,-0.05046635298281488,-0.04011577644345538,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,48,2.37367947313956,0.6175095317224684,False,0.12034501947858552,0.0009566242876972288,-0.050699776798175084,-0.040301325369425066,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,49,2.35781749732434,0.6296854177786141,False,0.12034501947858552,0.0009566242876972288,-0.051040854355841145,-0.040572448409718284,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,50,2.358237689249716,0.6293628722732695,False,0.12034501947858552,0.0009566242876972288,-0.05103175987187018,-0.0405652191913523,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,51,2.4581827722297493,0.552643555814013,False,0.12034501947858552,0.0009566242876972288,-0.04895690460373046,-0.038915913759720214,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,52,2.391850989838249,0.6035608080976165,False,0.12034501947858552,0.0009566242876972288,-0.0503145973515365,-0.039995145674268,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,53,2.4028283396990076,0.5951344328048995,False,0.12034501947858552,0.0009566242876972288,-0.05008473451485121,-0.039812427375359706,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,54,2.345216172058247,0.6393583804904324,False,0.12034501947858552,0.0009566242876972288,-0.05131510728623637,-0.04079045245784999,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,55,2.383812934691872,0.6097309375137382,False,0.12034501947858552,0.0009566242876972288,-0.050484254753043835,-0.040130006586312966,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,56,2.38076627725991,0.612069596592268,False,0.12034501947858552,0.0009566242876972288,-0.05054885925933642,-0.040181360801121314,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,57,2.355112646885853,0.6317617007790168,False,0.12034501947858552,0.0009566242876972288,-0.05109947485429913,-0.04061904592810733,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,58,2.3687527410746747,0.6212913637558805,False,0.12034501947858552,0.0009566242876972288,-0.050805226477114884,-0.04038514747061442,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,59,2.3512590271986555,0.6347197959596949,False,0.12034501947858552,0.0009566242876972288,-0.051183224853778596,-0.0406856189229382,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,60,2.3729680327006353,0.618055643872745,False,0.12034501947858552,0.0009566242876972288,-0.05071497711733725,-0.04031340812495104,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,61,2.3771886300779888,0.6148158512167622,False,0.12034501947858552,0.0009566242876972288,-0.05062493483095506,-0.040241833382227,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,62,2.3804948559155434,0.6122779436103639,False,0.12034501947858552,0.0009566242876972288,-0.05055462278337945,-0.040185942234658135,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,63,2.3628854619853845,0.6257951735260513,False,0.12034501947858552,0.0009566242876972288,-0.050931380896248414,-0.04048542779951075,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,64,2.355452071105755,0.6315011537529485,False,0.12034501947858552,0.0009566242876972288,-0.05109211134238454,-0.04061319266191421,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,65,2.3505425882945956,0.6352697450053651,False,0.12034501947858552,0.0009566242876972288,-0.05119882535968013,-0.04069801978747786,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,66,2.356606279555154,0.6306151663621823,False,0.12034501947858552,0.0009566242876972288,-0.051067087668671796,-0.04059330130775203,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,67,2.398371770511109,0.5985553608951513,False,0.12034501947858552,0.0009566242876972288,-0.050177800188558414,-0.039886405413009245,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,68,2.3635497090351074,0.6252852877158109,False,0.12034501947858552,0.0009566242876972288,-0.05091706724785366,-0.040474049859850834,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,69,2.343185355012867,0.6409172655393993,False,0.12034501947858552,0.0009566242876972288,-0.05135958161445775,-0.0408258051652075,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,70,2.3529369804096625,0.6334317743826376,False,0.12034501947858552,0.0009566242876972288,-0.05114672448967699,-0.04065660473110818,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,71,2.44173583039656,0.5652684703937477,False,0.12034501947858552,0.0009566242876972288,-0.04928666646917345,-0.039178041940018726,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,72,2.39061606818705,0.6045087521298372,False,0.12034501947858552,0.0009566242876972288,-0.050340588386428145,-0.04001580598522018,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,73,2.394053832954247,0.6018698733053556,False,0.12034501947858552,0.0009566242876972288,-0.050268301331420163,-0.03995834490140769,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,74,2.35441112884519,0.6323001963503722,False,0.12034501947858552,0.0009566242876972288,-0.05111470040392363,-0.04063114873936403,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,75,2.4017670073669275,0.5959491271212726,False,0.12034501947858552,0.0009566242876972288,-0.05010686678160365,-0.039830020345977775,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,76,2.3716280837253985,0.6190842084244494,False,0.12034501947858552,0.0009566242876972288,-0.05074363063265184,-0.04033618484541409,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,77,2.3751398816802003,0.616388500635711,False,0.12034501947858552,0.0009566242876972288,-0.050668602892328225,-0.04027654518690925,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,78,2.3745851603587464,0.6168143128851822,False,0.12034501947858552,0.0009566242876972288,-0.050680439466910546,-0.04028595409703918,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,79,2.353912780130241,0.6326827361575269,False,0.12034501947858552,0.0009566242876972288,-0.05112552193710715,-0.0406397507916287,-1.3027368802628927,False
Q_A_topsis_0_1,0.5,0.0,80,2.3892825745956596,0.6055323614339059,False,0.12034501947858552,0.0009566242876972288,-0.05036868420594898,-0.04003813939249606,-1.3027368802628927,False
