axis,lambda_Q,normalized_Q_position,Q_A,Q_B_assumed,mapping_region,QA_in_domain_score_hull,independent_Q_intervention_observed,predicted_loss_fixed_residual,dL_dQA,left_dL_dQA,right_dL_dQA,fd_left,fd_right,elasticity_QA_defined,elasticity_QA,formal_dL_dQB,formal_elasticity_QB
Q_A_topsis_0_1,0.5,0.060000000000000026,0.5256537310770723,0.15400000000000003,interior,True,False,2.493343412306394,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.27464668458503727,-0.18099764309764313,-0.011179221000790003
Q_A_topsis_0_1,0.5,0.07000000000000003,0.5269041591662426,0.16300000000000003,interior,True,False,2.491714433518515,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.27547999533016027,-0.18099764309764313,-0.011840287726413178
Q_A_topsis_0_1,0.5,0.08000000000000004,0.5281545872554128,0.17200000000000004,interior,True,False,2.4900854547306364,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.2763143963555585,-0.18099764309764313,-0.012502219373094675
Q_A_topsis_0_1,0.5,0.09000000000000002,0.5294050153445831,0.18100000000000005,interior,True,False,2.4884564759427574,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.2771498898023707,-0.18099764309764313,-0.013165017639403155
Q_A_topsis_0_1,0.5,0.10000000000000003,0.5306554434337534,0.19000000000000006,interior,True,False,2.4868274971548785,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.27798647781734565,-0.18099764309764313,-0.013828684228357814
Q_A_topsis_0_1,0.5,0.11000000000000004,0.5319058715229237,0.19900000000000007,interior,True,False,2.4851985183669996,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.3027368806028858,-1.302736880247736,True,-0.27882416255286063,-0.18099764309764313,-0.014493220847442975
Q_A_topsis_0_1,0.5,0.12000000000000002,0.533156299612094,0.20800000000000002,interior,True,False,2.483569539579121,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.27966294616693993,-0.18099764309764313,-0.01515862920862273
Q_A_topsis_0_1,0.5,0.13000000000000003,0.5344067277012642,0.21700000000000003,interior,True,False,2.481940560791242,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.2805028308232734,-0.18099764309764313,-0.015824911028355662
Q_A_topsis_0_1,0.5,0.14000000000000004,0.5356571557904345,0.22600000000000003,interior,True,False,2.4803115820033637,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.2813438186912351,-0.18099764309764313,-0.016492068027609556
Q_A_topsis_0_1,0.5,0.15000000000000005,0.5369075838796048,0.23500000000000004,interior,True,False,2.4786826032154847,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.2821859119459019,-0.18099764309764313,-0.01716010193187627
Q_A_topsis_0_1,0.5,0.16000000000000006,0.5381580119687751,0.24400000000000005,interior,True,False,2.477053624427606,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.2830291127680721,-0.18099764309764313,-0.01782901447118657
Q_A_topsis_0_1,0.5,0.17000000000000007,0.5394084400579454,0.25300000000000006,interior,True,False,2.475424645639727,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.2838734233442844,-0.18099764309764313,-0.018498807380125094
Q_A_topsis_0_1,0.5,0.18000000000000002,0.5406588681471156,0.262,interior,True,False,2.4737956668518484,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.28471884586683677,-0.18099764309764313,-0.019169482397845307
Q_A_topsis_0_1,0.5,0.19000000000000003,0.5419092962362859,0.271,interior,True,False,2.4721666880639694,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.2855653825338057,-0.18099764309764313,-0.019841041268084617
Q_A_topsis_0_1,0.5,0.20000000000000004,0.5431597243254562,0.28,interior,True,False,2.4705377092760905,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.3027368806028858,-1.302736880247736,True,-0.28641303554906467,-0.18099764309764313,-0.020513485739179424
Q_A_topsis_0_1,0.5,0.21000000000000005,0.5444101524146265,0.28900000000000003,interior,True,False,2.468908730488212,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.2872618071223037,-0.18099764309764313,-0.021186817564080307
Q_A_topsis_0_1,0.5,0.22000000000000006,0.5456605805037968,0.29800000000000004,interior,True,False,2.467279751700333,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.28811169946904863,-0.18099764309764313,-0.021861038500367302
Q_A_topsis_0_1,0.5,0.23000000000000007,0.546911008592967,0.30700000000000005,interior,True,False,2.4656507729124546,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.3027368806028858,True,-0.28896271481067987,-0.18099764309764313,-0.02253615031026512
Q_A_topsis_0_1,0.5,0.24000000000000007,0.5481614366821373,0.31600000000000006,interior,True,False,2.4640217941245757,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.28981485537445245,-0.18099764309764313,-0.02321215476065857
Q_A_topsis_0_1,0.5,0.2500000000000001,0.5494118647713077,0.3250000000000001,interior,True,False,2.4623928153366967,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.29066812339351494,-0.18099764309764313,-0.023889053623107927
Q_A_topsis_0_1,0.5,0.2600000000000001,0.550662292860478,0.33400000000000013,interior,True,False,2.460763836548818,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.29152252110692906,-0.18099764309764313,-0.02456684867386441
Q_A_topsis_0_1,0.5,0.27,0.5519127209496483,0.343,interior,True,False,2.4591348577609393,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.3027368806028858,True,-0.2923780507596893,-0.18099764309764313,-0.02524554169388575
Q_A_topsis_0_1,0.5,0.28,0.5531631490388185,0.3520000000000001,interior,True,False,2.4575058789730604,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.2932347146027428,-0.18099764309764313,-0.02592513446885179
Q_A_topsis_0_1,0.5,0.29000000000000004,0.5544135771279888,0.3610000000000001,interior,True,False,2.4558769001851815,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.3027368806028858,-1.302736880247736,True,-0.2940925148930088,-0.18099764309764313,-0.026605628789180078
Q_A_topsis_0_1,0.5,0.30000000000000004,0.5556640052171591,0.3700000000000001,interior,True,False,2.454247921397303,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.29495145389339844,-0.18099764309764313,-0.02728702645004166
Q_A_topsis_0_1,0.5,0.31000000000000005,0.5569144333063294,0.3790000000000001,interior,True,False,2.452618942609424,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.295811533872835,-0.18099764309764313,-0.027969329251376865
Q_A_topsis_0_1,0.5,0.32000000000000006,0.5581648613954997,0.3880000000000001,interior,True,False,2.450989963821545,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.29667275710627344,-0.18099764309764313,-0.02865253899791111
Q_A_topsis_0_1,0.5,0.33000000000000007,0.55941528948467,0.39700000000000013,interior,True,False,2.449360985033666,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.2975351258747208,-0.18099764309764313,-0.02933665749917083
Q_A_topsis_0_1,0.5,0.3400000000000001,0.5606657175738402,0.40600000000000014,interior,True,False,2.4477320062457877,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.29839864246525605,-0.18099764309764313,-0.03002168656949946
Q_A_topsis_0_1,0.5,0.3500000000000001,0.5619161456630105,0.41500000000000015,interior,True,False,2.4461030274579088,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.29926330917105076,-0.18099764309764313,-0.0307076280280735
Q_A_topsis_0_1,0.5,0.3600000000000001,0.5631665737521808,0.42400000000000015,interior,True,False,2.4444740486700303,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.3027368806028858,True,-0.3001291282913889,-0.18099764309764313,-0.031394483698918556
Q_A_topsis_0_1,0.5,0.3700000000000001,0.5644170018413511,0.43300000000000016,interior,True,False,2.4428450698821513,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3009961021316874,-0.18099764309764313,-0.032082255410925575
Q_A_topsis_0_1,0.5,0.3800000000000001,0.5656674299305213,0.44200000000000017,interior,True,False,2.4412160910942724,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3018642330035167,-0.18099764309764313,-0.03277094499786701
Q_A_topsis_0_1,0.5,0.3900000000000001,0.5669178580196916,0.4510000000000002,interior,True,False,2.439587112306394,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3027335232246213,-0.18099764309764313,-0.03346055429841317
Q_A_topsis_0_1,0.5,0.40000000000000013,0.5681682861088619,0.4600000000000002,interior,True,False,2.437958133518515,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.30360397511894033,-0.18099764309764313,-0.034151085156148585
Q_A_topsis_0_1,0.5,0.41000000000000014,0.5694187141980322,0.4690000000000002,interior,True,False,2.436329154730636,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3044755910166281,-0.18099764309764313,-0.0348425394195884
Q_A_topsis_0_1,0.5,0.42000000000000015,0.5706691422872026,0.4780000000000002,interior,True,False,2.434700175942757,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.3027368806028858,-1.302736880247736,True,-0.305348373254075,-0.18099764309764313,-0.03553491894219486
Q_A_topsis_0_1,0.5,0.43000000000000016,0.5719195703763729,0.4870000000000002,interior,True,False,2.4330711971548786,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.30622232417392864,-0.18099764309764313,-0.03622822558239395
Q_A_topsis_0_1,0.5,0.44000000000000017,0.5731699984655431,0.4960000000000002,interior,True,False,2.4314422183669997,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.30709744612511447,-0.18099764309764313,-0.036922461203591925
Q_A_topsis_0_1,0.5,0.4500000000000002,0.5744204265547134,0.5050000000000002,interior,True,False,2.429813239579121,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.3027368806028858,True,-0.307973741462857,-0.18099764309764313,-0.037617627674192064
Q_A_topsis_0_1,0.5,0.4600000000000001,0.5756708546438837,0.5140000000000001,interior,True,False,2.4281842607912423,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3088512125487009,-0.18099764309764313,-0.03831372686761142
Q_A_topsis_0_1,0.5,0.4700000000000001,0.576921282733054,0.5230000000000001,interior,True,False,2.4265552820033633,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.309729861750532,-0.18099764309764313,-0.039010760662297646
Q_A_topsis_0_1,0.5,0.4800000000000001,0.5781717108222242,0.5320000000000001,interior,True,False,2.424926303215485,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.31060969144259887,-0.18099764309764313,-0.03970873094174587
Q_A_topsis_0_1,0.5,0.4900000000000001,0.5794221389113945,0.5410000000000001,interior,True,False,2.423297324427606,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.31149070400553425,-0.18099764309764313,-0.04040763959451573
Q_A_topsis_0_1,0.5,0.5000000000000001,0.5806725670005648,0.5500000000000002,interior,True,False,2.421668345639727,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3123729018263762,-0.18099764309764313,-0.041107488514248294
Q_A_topsis_0_1,0.5,0.5100000000000001,0.5819229950897351,0.5590000000000002,interior,True,False,2.420039366851848,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3132562872985899,-0.18099764309764313,-0.04180827959968327
Q_A_topsis_0_1,0.5,0.5200000000000001,0.5831734231789054,0.5680000000000002,interior,True,False,2.4184103880639696,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3141408628220892,-0.18099764309764313,-0.04251001475467611
Q_A_topsis_0_1,0.5,0.5300000000000001,0.5844238512680757,0.5770000000000002,interior,True,False,2.4167814092760906,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3150266308032585,-0.18099764309764313,-0.04321269588821531
Q_A_topsis_0_1,0.5,0.5400000000000001,0.5856742793572459,0.5860000000000002,interior,True,False,2.415152430488212,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.3027368806028858,True,-0.31591359365497423,-0.18099764309764313,-0.043916324914439635
Q_A_topsis_0_1,0.5,0.5500000000000002,0.5869247074464162,0.5950000000000002,interior,True,False,2.4135234517003332,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.31680175379662734,-0.18099764309764313,-0.0446209037526556
Q_A_topsis_0_1,0.5,0.5600000000000002,0.5881751355355865,0.6040000000000001,interior,True,False,2.4118944729124543,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.31769111365414476,-0.18099764309764313,-0.045326434327354836
Q_A_topsis_0_1,0.5,0.5700000000000002,0.5894255636247568,0.6130000000000001,interior,True,False,2.4102654941245754,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3185816756600115,-0.18099764309764313,-0.046032918568231676
Q_A_topsis_0_1,0.5,0.5800000000000002,0.5906759917139272,0.6220000000000001,interior,True,False,2.408636515336697,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.3027368806028858,True,-0.3194734422532932,-0.18099764309764313,-0.04674035841020068
Q_A_topsis_0_1,0.5,0.5900000000000002,0.5919264198030973,0.6310000000000001,interior,True,False,2.407007536548818,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.32036641587965825,-0.18099764309764313,-0.04744875579341439
Q_A_topsis_0_1,0.5,0.6000000000000002,0.5931768478922677,0.6400000000000001,interior,True,False,2.405378557760939,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3212605989914,-0.18099764309764313,-0.04815811266328098
Q_A_topsis_0_1,0.5,0.6100000000000002,0.594427275981438,0.6490000000000001,interior,True,False,2.4037495789730605,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.32215599404745926,-0.18099764309764313,-0.0488684309704821
Q_A_topsis_0_1,0.5,0.6200000000000002,0.5956777040706083,0.6580000000000001,interior,True,False,2.4021206001851816,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.323052603513447,-0.18099764309764313,-0.04957971267099077
Q_A_topsis_0_1,0.5,0.6300000000000001,0.5969281321597786,0.6670000000000001,interior,True,False,2.4004916213973027,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3239504298616668,-0.18099764309764313,-0.05029195972608932
Q_A_topsis_0_1,0.5,0.6400000000000001,0.5981785602489488,0.6760000000000002,interior,True,False,2.398862642609424,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.32484947557113747,-0.18099764309764313,-0.05100517410238739
Q_A_topsis_0_1,0.5,0.6500000000000001,0.5994289883381191,0.6850000000000002,interior,True,False,2.3972336638215452,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.32574974312761645,-0.18099764309764313,-0.05171935777184011
Q_A_topsis_0_1,0.5,0.6600000000000001,0.6006794164272894,0.6940000000000002,interior,True,False,2.3956046850336663,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3266512350236219,-0.18099764309764313,-0.05243451271176616
Q_A_topsis_0_1,0.5,0.6700000000000002,0.6019298445164597,0.7030000000000002,interior,True,False,2.393975706245788,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.3027368806028858,True,-0.32755395375845636,-0.18099764309764313,-0.05315064090486613
Q_A_topsis_0_1,0.5,0.6800000000000002,0.60318027260563,0.7120000000000002,interior,True,False,2.392346727457909,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.32845790183822954,-0.18099764309764313,-0.05386774433924077
Q_A_topsis_0_1,0.5,0.6900000000000002,0.6044307006948002,0.7210000000000002,interior,True,False,2.39071774867003,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3293630817758814,-0.18099764309764313,-0.054585825008409396
Q_A_topsis_0_1,0.5,0.7000000000000002,0.6056811287839705,0.7300000000000002,interior,True,False,2.3890887698821515,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.33026949609120587,-0.18099764309764313,-0.0553048849113284
Q_A_topsis_0_1,0.5,0.7100000000000002,0.6069315568731408,0.7390000000000002,interior,True,False,2.3874597910942725,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.33117714731087383,-0.18099764309764313,-0.05602492605240978
Q_A_topsis_0_1,0.5,0.7200000000000002,0.6081819849623111,0.7480000000000002,interior,True,False,2.3858308123063936,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3320860379684566,-0.18099764309764313,-0.05674595044153973
Q_A_topsis_0_1,0.5,0.7300000000000002,0.6094324130514814,0.7570000000000002,interior,True,False,2.3842018335185147,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3329961706044499,-0.18099764309764313,-0.05746796009409741
Q_A_topsis_0_1,0.5,0.7400000000000002,0.6106828411406517,0.7660000000000002,interior,True,False,2.382572854730636,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.33390754776629694,-0.18099764309764313,-0.05819095703097365
Q_A_topsis_0_1,0.5,0.7500000000000002,0.6119332692298219,0.7750000000000002,interior,True,False,2.3809438759427572,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3348201720084128,-0.18099764309764313,-0.05891494327858987
Q_A_topsis_0_1,0.5,0.7600000000000002,0.6131836973189922,0.7840000000000003,interior,True,False,2.3793148971548783,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.3027368806028858,-1.302736880247736,True,-0.3357340458922079,-0.18099764309764313,-0.05963992086891697
Q_A_topsis_0_1,0.5,0.7700000000000002,0.6144341254081626,0.7930000000000003,interior,True,False,2.377685918367,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.336649171986112,-0.18099764309764313,-0.060365891839494326
Q_A_topsis_0_1,0.5,0.7800000000000001,0.6156845534973328,0.8020000000000002,interior,True,False,2.376056939579121,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.33756555286559825,-0.18099764309764313,-0.061092858233448954
Q_A_topsis_0_1,0.5,0.7900000000000001,0.6169349815865031,0.8110000000000002,interior,True,False,2.3744279607912424,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3384831911132077,-0.18099764309764313,-0.061820822099514595
Q_A_topsis_0_1,0.5,0.8000000000000002,0.6181854096756734,0.8200000000000002,interior,True,False,2.3727989820033635,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.33940208931857313,-0.18099764309764313,-0.06254978549205102
Q_A_topsis_0_1,0.5,0.8100000000000002,0.6194358377648437,0.8290000000000002,interior,True,False,2.3711700032154845,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.34032225007844347,-0.18099764309764313,-0.0632797504710633
Q_A_topsis_0_1,0.5,0.8200000000000002,0.620686265854014,0.8380000000000002,interior,True,False,2.3695410244276056,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3412436759967085,-0.18099764309764313,-0.06401071910222121
Q_A_topsis_0_1,0.5,0.8300000000000002,0.6219366939431843,0.8470000000000002,interior,True,False,2.367912045639727,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3421663696844231,-0.18099764309764313,-0.06474269345687884
Q_A_topsis_0_1,0.5,0.8400000000000002,0.6231871220323545,0.8560000000000002,interior,True,False,2.366283066851848,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3430903337598323,-0.18099764309764313,-0.065475675612094
Q_A_topsis_0_1,0.5,0.8500000000000002,0.6244375501215248,0.8650000000000002,interior,True,False,2.3646540880639693,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.3027368806028858,-1.302736880247736,True,-0.3440155708483957,-0.18099764309764313,-0.06620966765064792
Q_A_topsis_0_1,0.5,0.8600000000000002,0.6256879782106951,0.8740000000000002,interior,True,False,2.3630251092760908,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3449420835828124,-0.18099764309764313,-0.066944671661065
Q_A_topsis_0_1,0.5,0.8700000000000002,0.6269384062998654,0.8830000000000002,interior,True,False,2.361396130488212,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3458698746030463,-0.18099764309764313,-0.06768068973763264
Q_A_topsis_0_1,0.5,0.8800000000000002,0.6281888343890357,0.8920000000000002,interior,True,False,2.359767151700333,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3467989465563506,-0.18099764309764313,-0.06841772398042104
Q_A_topsis_0_1,0.5,0.8900000000000002,0.6294392624782059,0.9010000000000002,interior,True,False,2.3581381729124544,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.34772930209729325,-0.18099764309764313,-0.06915577649530327
Q_A_topsis_0_1,0.5,0.9000000000000002,0.6306896905673762,0.9100000000000003,interior,True,False,2.3565091941245755,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3486609438877828,-0.18099764309764313,-0.06989484939397529
Q_A_topsis_0_1,0.5,0.9100000000000003,0.6319401186565465,0.9190000000000003,interior,True,False,2.3548802153366966,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3495938745970927,-0.18099764309764313,-0.07063494479397608
Q_A_topsis_0_1,0.5,0.9200000000000003,0.6331905467457168,0.9280000000000003,interior,True,False,2.353251236548818,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3505280969018874,-0.18099764309764313,-0.07137606481870787
Q_A_topsis_0_1,0.5,0.9300000000000003,0.6344409748348872,0.9370000000000003,interior,True,False,2.351622257760939,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3514636134862483,-0.18099764309764313,-0.07211821159745645
Q_A_topsis_0_1,0.5,0.9400000000000003,0.6356914029240575,0.9460000000000003,interior,True,False,2.34999327897306,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.35240042704169866,-0.18099764309764313,-0.07286138726541155
Q_A_topsis_0_1,0.5,0.9500000000000003,0.6369418310132277,0.9550000000000003,interior,True,False,2.3483643001851817,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.35333854026722983,-0.18099764309764313,-0.07360559396368734
Q_A_topsis_0_1,0.5,0.9600000000000003,0.638192259102398,0.9640000000000003,interior,True,False,2.346735321397303,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3542779558693275,-0.18099764309764313,-0.07435083383934299
Q_A_topsis_0_1,0.5,0.9700000000000003,0.6394426871915683,0.9730000000000003,interior,True,False,2.345106342609424,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.3552186765619969,-0.18099764309764313,-0.0750971090454033
Q_A_topsis_0_1,0.5,0.9800000000000003,0.6406931152807386,0.9820000000000003,interior,True,False,2.343477363821545,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.3027368806028858,-1.302736880247736,True,-0.35616070506678976,-0.18099764309764313,-0.07584442174087944
Q_A_topsis_0_1,0.5,0.9900000000000003,0.6419435433699089,0.9910000000000003,interior,True,False,2.3418483850336664,-1.3027368802628927,-1.3027368802628927,-1.3027368802628927,-1.302736880247736,-1.302736880247736,True,-0.35710404411283,-0.18099764309764313,-0.07659277409078974
Q_A_topsis_0_1,0.5,1.0000000000000002,0.6431939714590791,1.0,upper_kink,True,False,2.3402194062457875,,-1.3027368802628927,0.0,-1.302736880247736,0.0,False,,-0.18099764309764313,-0.07734216826618068
Q_A_topsis_0_1,0.5,1.0100000000000002,0.6444443995482494,1.0,clipped,False,False,2.3402194062457875,0.0,0.0,0.0,0.0,0.0,True,0.0,-0.18099764309764313,-0.07734216826618068
Q_A_topsis_0_1,0.5,1.02,0.6456948276374197,1.0,clipped,False,False,2.3402194062457875,0.0,0.0,0.0,0.0,0.0,True,0.0,-0.18099764309764313,-0.07734216826618068
Q_A_topsis_0_1,0.5,1.03,0.64694525572659,1.0,clipped,False,False,2.3402194062457875,0.0,0.0,0.0,0.0,0.0,True,0.0,-0.18099764309764313,-0.07734216826618068
Q_A_topsis_0_1,0.5,1.04,0.6481956838157602,1.0,clipped,False,False,2.3402194062457875,0.0,0.0,0.0,0.0,0.0,True,0.0,-0.18099764309764313,-0.07734216826618068
Q_A_topsis_0_1,0.5,1.05,0.6494461119049305,1.0,clipped,False,False,2.3402194062457875,0.0,0.0,0.0,0.0,0.0,True,0.0,-0.18099764309764313,-0.07734216826618068
Q_A_topsis_0_1,0.5,1.06,0.6506965399941008,1.0,clipped,False,False,2.3402194062457875,0.0,0.0,0.0,0.0,0.0,True,0.0,-0.18099764309764313,-0.07734216826618068
