N_params_B,D_tokens_B,predicted_loss,N_term,D_term,dL_dN_B,dL_dD_B,N_marginal_benefit,D_marginal_benefit,d2L_dN_B2,d2L_dD_B2,elasticity_N,elasticity_D,dL_dN_individual,dL_dD_individual,fd_dL_dN_B,fd_d2L_dN_B2,fd_dL_dD_B,fd_d2L_dD_B2
0.0911848131477943,299.893,2.740211362786726,0.7990631582163289,0.25135064165026993,-2.9792544599239346,-0.00023457548923695002,2.9792544599239346,0.00023457548923695002,43.78065897147931,1.001117192355889e-06,-0.09913934557647502,-0.025672306942846543,-2.9792544599239346e-09,-2.3457548923695e-13,-2.979254475492857,43.780654572755736,-0.00023457549037856227,1.0011172199867804e-06
0.10367161987460755,0.134,4.6316176036586185,0.764947634989796,2.1768724057486954,-2.5085388130942974,-4.546708768677904,2.5085388130942974,4.546708768677904,32.42336975523716,43.4271127604176,-0.05614977412348993,-0.1315434535272454,-2.5085388130942974e-09,-4.5467087686779044e-09,-2.508538826219924,32.42337358840797,-4.546708790791364,43.42711186077002
0.10367161987460755,0.1624992409262676,4.51724611266588,0.764947634989796,2.0625009147559576,-2.5085388130942974,-3.552317493020029,2.5085388130942974,3.552317493020029,32.42336975523716,27.97879817191351,-0.05757142200922337,-0.1277877896726308,-2.5085388130942974e-09,-3.552317493020029e-09,-2.508538826177088,32.42338185222034,-3.552317510294488,27.978804054645728
0.10367161987460755,0.19705972613144151,4.408883627032097,0.764947634989796,1.9541384291221735,-2.5085388130942974,-2.77540529055822,2.5085388130942974,2.77540529055822,32.42336975523716,18.025908180066246,-0.05898642474418794,-0.12404968076449868,-2.5085388130942974e-09,-2.77540529055822e-09,-2.508538826219924,32.42337358840797,-2.77540530405747,18.025907839649417
0.10367161987460755,0.23897056651863752,4.306214437439406,0.764947634989796,1.851469239529483,-2.5085388130942974,-2.168408241097251,2.5085388130942974,2.168408241097251,32.42336975523716,11.613556941211405,-0.060392784904240056,-0.1203344035339819,-2.5085388130942974e-09,-2.168408241097251e-09,-2.508538826219924,32.42337358840797,-2.16840825163613,11.613556019220834
0.10367161987460755,0.2897950422611845,4.2089394217366145,0.764947634989796,1.7541942238266917,-2.5085388130942974,-1.6941649264899823,2.5085388130942974,1.6941649264899823,32.42336975523716,7.482269602144617,-0.06178855436330045,-0.11664710447816566,-2.5085388130942974e-09,-1.6941649264899822e-09,-2.508538826219924,32.42337358840797,-1.6941649347237013,7.4822704504074835
0.10367161987460755,0.35142891337043375,4.116775173460013,0.764947634989796,1.6620299755500898,-2.5085388130942974,-1.323641343798085,2.5085388130942974,1.323641343798085,32.42336975523716,4.8206039443879165,-0.06317184478481873,-0.11299277214407247,-2.5085388130942974e-09,-1.323641343798085e-09,-2.508538826219924,32.42337358840797,-1.3236413502361302,4.820603252646514
0.10367161987460755,0.4261711318077503,4.029453176141153,0.764947634989796,1.5747079782312299,-2.5085388130942974,-1.0341533929884241,2.5085388130942974,1.0341533929884241,32.42336975523716,3.1057718612528524,-0.0645408374048571,-0.10937621128402537,-2.5085388130942974e-09,-1.034153392988424e-09,-2.50853882626276,32.4233653245956,-1.0341533980222497,3.1057718930715947
0.10367161987460755,0.5168095927122967,3.9467190209959773,0.764947634989796,1.491973823086054,-2.5085388130942974,-0.8079781167613735,2.5085388130942974,0.8079781167613735,32.42336975523716,2.00095651196974,-0.06589379200503168,-0.1058020191512183,-2.5085388130942974e-09,-8.079781167613735e-10,-2.508538826219924,32.42337358840797,-0.8079781206893998,2.0009563241234716
0.10367161987460755,0.6267251232773262,3.8683316657160525,0.764947634989796,1.4135864678061296,-2.5085388130942974,-0.6312686701909447,2.5085388130942974,0.6312686701909447,32.42336975523716,1.2891568156519335,-0.06722905498943861,-0.1022745641623518,-2.5085388130942974e-09,-6.312686701909447e-10,-2.508538826219924,32.42337358840797,-0.6312686732584893,1.2891567686972332
0.10367161987460755,0.7600175880745298,3.7940627322024505,0.764947634989796,1.3393175342925274,-2.5085388130942974,-0.49320659272550027,2.5085388130942974,0.49320659272550027,32.42336975523716,0.8305654247856867,-0.06854506649679037,-0.09879796710901878,-2.5085388130942974e-09,-4.932065927255003e-10,-2.508538826219924,32.42337358840797,-0.4932065951261141,0.8305655331949743
0.10367161987460755,0.9216588145725657,3.7236958411962364,0.764947634989796,1.2689506432863136,-2.5085388130942974,-0.38533948316224703,2.5085388130942974,0.38533948316224703,32.42336975523716,0.535108620203488,-0.06984036649681505,-0.09537608505243259,-2.5085388130942974e-09,-3.85339483162247e-10,-2.508538826219924,32.42337358840797,-0.38533948503429355,0.5351087089840466
0.10367161987460755,1.117678042992877,3.6570259818670516,0.764947634989796,1.2022807839571288,-2.5085388130942974,-0.3010635289021562,2.5085388130942974,0.3010635289021562,32.42336975523716,0.3447545814828088,-0.07111359983804064,-0.09201249798835154,-2.5085388130942974e-09,-3.010635289021562e-10,-2.508538826219924,32.42337358840797,-0.30106353036483285,0.34475462063060075
0.10367161987460755,1.3553868178082003,3.593858914523111,0.764947634989796,1.139113716613188,-2.5085388130942974,-0.23521920902368526,2.5085388130942974,0.23521920902368526,32.42336975523716,0.22211513133200658,-0.07236352023193446,-0.08871049832190747,-2.5085388130942974e-09,-2.352192090236853e-10,-2.508538826219924,32.42337358840797,-0.2352192101667671,0.2221151165727118
0.10367161987460755,1.643651709367924,3.534010604702435,0.764947634989796,1.0792654067925118,-2.5085388130942974,-0.18377541941225786,2.5085388130942974,0.18377541941225786,32.42336975523716,0.14310217823485172,-0.07358899317556199,-0.08547308314661908,-2.5085388130942974e-09,-1.8377541941225786e-10,-2.508538826219924,32.42337358840797,-0.18377542030737085,0.1431021456237542
0.10367161987460755,1.99322503820485,3.4773066869965694,0.764947634989796,1.0225614890866463,-2.5085388130942974,-0.14358268153495263,2.5085388130942974,0.14358268153495263,32.42336975523716,0.09219648068437712,-0.07478899783108713,-0.08230294927918826,-2.5085388130942974e-09,-1.4358268153495262e-10,-2.508538826219924,32.42337358840797,-0.1435826822325746,0.09219647444956608
0.10367161987460755,2.4171459380859606,3.4235819570446684,0.764947634989796,0.9688367591347453,-2.5085388130942974,-0.11218032587111348,2.5085388130942974,0.11218032587111348,32.42336975523716,0.059399452582997524,-0.07596262789523109,-0.07920249096259141,-2.5085388130942974e-09,-1.1218032587111349e-10,-2.508538826219924,32.42337358840797,-0.11218032641640963,0.05939945436273851
0.10367161987460755,2.931226717514774,3.3726798902178796,0.764947634989796,0.9179346923079563,-2.5085388130942974,-0.08764584543217176,2.5085388130942974,0.08764584543217176,32.42336975523716,0.03826930204894082,-0.07710909150497845,-0.0761738001151824,-2.5085388130942974e-09,-8.764584543217176e-11,-2.508538826219924,32.42337358840797,-0.08764584585862861,0.03826929660202091
0.10367161987460755,3.554642661036909,3.3244521855917495,0.764947634989796,0.8697069876818265,-2.5085388130942974,-0.06847719653039638,2.5085388130942974,0.06847719653039638,32.42336975523716,0.024655774011834514,-0.078227710237174,-0.07321866897352548,-2.5085388130942974e-09,-6.847719653039638e-11,-2.508538826219924,32.42337358840797,-0.06847719686356152,0.02465577681876911
0.10367161987460755,4.310647270019593,3.278758333878028,0.764947634989796,0.8240131359681051,-2.5085388130942974,-0.053500841044329936,2.5085388130942974,0.053500841044329936,32.42336975523716,0.01588498246833012,-0.07931791726906998,-0.07033859495180238,-2.5085388130942974e-09,-5.350084104432994e-11,-2.508538826219924,32.42337358840797,-0.05350084130443344,0.015884980468943696
0.10367161987460755,5.227439621485609,3.235465208057059,0.764947634989796,0.7807200101471361,-2.5085388130942974,-0.04179990036800194,2.5085388130942974,0.04179990036800194,32.42336975523716,0.010234222129795554,-0.08037925477430286,-0.06753478752103792,-2.5085388130942974e-09,-4.179990036800194e-11,-2.508538826219924,32.42337358840797,-0.04179990057156598,0.0102342219113575
0.10367161987460755,6.339216197606768,3.194446675518087,0.764947634989796,0.7397014776081641,-2.5085388130942974,-0.032658022503368904,2.5085388130942974,0.032658022503368904,32.42336975523716,0.006593605174624262,-0.08141137063420631,-0.06480817689704782,-2.5085388130942974e-09,-3.2658022503368906e-11,-2.508538826219924,32.42337358840797,-0.03265802266242773,0.006593606624755315
0.10367161987460755,7.687446419243286,3.155583230577464,0.764947634989796,0.7008380326675407,-2.5085388130942974,-0.025515525741467954,2.5085388130942974,0.025515525741467954,32.42336975523716,0.004248063863325616,-0.08241401454786539,-0.06215942431677293,-2.5085388130942974e-09,-2.5515525741467955e-11,-2.508538826219924,32.42337358840797,-0.025515525865501744,0.004248063454870414
0.10367161987460755,9.322419461107367,3.118761646304115,0.764947634989796,0.6640164483941917,-2.5085388130942974,-0.019935133971946847,2.5085388130942974,0.019935133971946847,32.42336975523716,0.0027369013019378032,-0.08338703362599065,-0.05958893367824173,-2.5085388130942974e-09,-1.9935133971946848e-11,-2.508538826219924,32.42337358840797,-0.019935134068892982,0.0027369016115552625
0.10367161987460755,11.305120044971734,3.083874644637875,0.764947634989796,0.6291294467279519,-2.5085388130942974,-0.01557520587685156,2.5085388130942974,0.01557520587685156,32.42336975523716,0.0017633041728060922,-0.08433036755368807,-0.05709686431940956,-2.5085388130942974e-09,-1.557520587685156e-11,-2.508538826219924,32.42337358840797,-0.015575205952653394,0.0017633045493487855
0.10367161987460755,13.709503178270442,3.0508205838395965,0.764947634989796,0.5960753859296735,-2.5085388130942974,-0.012168819053219565,2.5085388130942974,0.012168819053219565,32.42336975523716,0.0011360444761504365,-0.08524404340569527,-0.05468314471510164,-2.5085388130942974e-09,-1.2168819053219565e-11,-2.508538826219924,32.42337358840797,-0.01216881911233734,0.0011360446531749392
0.10367161987460755,16.625252686158202,3.0195031623624287,0.764947634989796,0.5647579644525057,-2.5085388130942974,-0.009507428557980204,2.5085388130942974,0.009507428557980204,32.42336975523716,0.0007319196946821074,-0.08612817019484076,-0.05234748687871894,-2.5085388130942974e-09,-9.507428557980204e-12,-2.508538826219924,32.42337358840797,-0.009507428604153944,0.000731919756892843
0.10367161987460755,20.161126430657447,2.989831138281513,0.764947634989796,0.5350859403715899,-2.5085388130942974,-0.0074280994227769615,2.5085388130942974,0.0074280994227769615,32.42336975523716,0.00047155410788037716,-0.08698293323056706,-0.05008940126571092,-2.5085388130942974e-09,-7.428099422776961e-12,-2.508538826219924,32.42337358840797,-0.007428099458894082,0.0004715539953984351
0.10367161987460755,24.44901299403245,2.9617180634646627,0.764947634989796,0.5069728655547395,-2.5085388130942974,-0.005803531490998793,2.5085388130942974,0.005803531490998793,32.42336975523716,0.00030380829792459155,-0.08780858835954966,-0.04790821198852405,-2.5085388130942974e-09,-5.803531490998793e-12,-2.508538826219924,32.42337358840797,-0.005803531519205938,0.0003038082833871013
0.10367161987460755,29.648851141244215,2.9350820317095474,0.764947634989796,0.48033683379962433,-2.5085388130942974,-0.004534265880143972,2.5085388130942974,0.004534265880143972,32.42336975523716,0.00019573465768906405,-0.08860545615494635,-0.04580307216725686,-2.5085388130942974e-09,-4.534265880143972e-12,-2.508538826219924,32.42337358840797,-0.004534265902158096,0.00019573468588407917
0.10367161987460755,35.95459555812005,2.909845440113588,0.764947634989796,0.45510024220366474,-2.5085388130942974,-0.00354259593554811,2.5085388130942974,0.00354259593554811,32.42336975523716,0.00012610602304932608,-0.0893739161148227,-0.04377297925607352,-2.5085388130942974e-09,-3.5425959355481098e-12,-2.508538826219924,32.42337358840797,-0.0035425959527779697,0.00012610596087102245
0.10367161987460755,43.601451388100436,2.885934762981325,0.764947634989796,0.431189565071402,-2.5085388130942974,-0.002767809893442663,2.5085388130942974,0.002767809893442663,32.42336975523716,8.124636299504802e-05,-0.09011440092400108,-0.04181679020206759,-2.5085388130942974e-09,-2.767809893442663e-12,-2.508538826219924,32.42337358840797,-0.0027678099069098063,8.124635763992965e-05
0.10367161987460755,52.87464741679016,2.8632803376105533,0.764947634989796,0.40853513970063016,-2.5085388130942974,-0.0021624740008780612,2.5085388130942974,0.0021624740008780612,32.42336975523716,5.234461717455907e-05,-0.09082739082713723,-0.03993323631028787,-2.5085388130942974e-09,-2.162474000878061e-12,-2.508538826219924,32.42337358840797,-0.002162474011399466,5.234460465020004e-05
0.10367161987460755,64.12007514531668,2.841816161333112,0.764947634989796,0.387070963423189,-2.5085388130942974,-0.001689528538629904,2.5085388130942974,0.001689528538629904,32.42336975523716,3.3724081252943594e-05,-0.09151340815438729,-0.03812093770565617,-2.5085388130942974e-09,-1.689528538629904e-12,-2.508538826219924,32.42337358840797,-0.0016895285468450398,3.372409098595545e-05
0.10367161987460755,77.75719059141188,2.821479699219027,0.764947634989796,0.36673450130910396,-2.5085388130942974,-0.0013200189605451172,2.5085388130942974,0.0013200189605451172,32.42336975523716,2.172742332917296e-05,-0.09217301203471207,-0.03637841729919043,-2.5085388130942974e-09,-1.3200189605451172e-12,-2.508538826219924,32.42337358840797,-0.0013200189669490797,2.1727417870031313e-05
0.10367161987460755,94.29466005719073,2.802211701883752,0.764947634989796,0.34746650397382856,-2.5085388130942974,-0.0010313232457213309,2.5085388130942974,0.0010313232457213309,32.42336975523716,1.39983331490723e-05,-0.09280679332578128,-0.03470411418202184,-2.5085388130942974e-09,-1.0313232457213309e-12,-2.508538826219924,32.42337358840797,-0.0010313232507332603,1.3998329124118205e-05
0.10367161987460755,114.34933345293979,2.7839560328677013,0.764947634989796,0.3292108349577785,-2.5085388130942974,-0.0008057669389278654,2.5085388130942974,0.0008057669389278654,32.42336975523716,9.018710041393375e-06,-0.09341536978366853,-0.0330963963859395,-2.5085388130942974e-09,-8.057669389278655e-13,-2.508538826219924,32.42337358840797,-0.000805766942845301,9.01871520182505e-06
0.10367161987460755,138.6692528845326,2.766659505085158,0.764947634989796,0.31191430717523483,-2.5085388130942974,-0.0006295410896271181,2.5085388130942974,0.0006295410896271181,32.42336975523716,5.810486859010076e-06,-0.0939993814901362,-0.031553572963442786,-2.5085388130942974e-09,-6.295410896271181e-13,-2.508538826219924,32.42337358840797,-0.0006295410926893784,5.810485123998944e-06
0.10367161987460755,168.16155472797897,2.7502717258660407,0.764947634989796,0.2955265279561175,-2.5085388130942974,-0.0004918568439358354,2.5085388130942974,0.0004918568439358354,32.42336975523716,3.7435240055142786e-06,-0.09455948655034033,-0.030073905353407135,-2.5085388130942974e-09,-4.918568439358354e-13,-2.508538826219924,32.42337358840797,-0.0004918568463254249,3.7435222118635078e-06
0.10367161987460755,203.9263059423702,2.7347449501390897,0.764947634989796,0.2799997522291665,-2.5085388130942974,-0.00038428493217148603,2.5085388130942974,0.00038428493217148603,32.42336975523716,2.4118412656128398e-06,-0.09509635706927048,-0.028655618010396084,-2.5085388130942974e-09,-3.8428493217148604e-13,-2.508538826219924,32.42337358840797,-0.0003842849340397061,2.411840696052486e-06
0.10367161987460755,247.29753672039521,2.7200339413287073,0.764947634989796,0.26528874341878433,-2.5085388130942974,-0.0003002396142592021,2.5085388130942974,0.0003002396142592021,32.42336975523716,1.553877651631041e-06,-0.09561067541119453,-0.027296908286340252,-2.5085388130942974e-09,-3.002396142592021e-13,-2.508538826219924,32.42337358840797,-0.0003002396157147192,1.5538776233140892e-06
0.10367161987460755,299.893,2.706095839560193,0.764947634989796,0.25135064165026993,-2.5085388130942974,-0.00023457548923695002,2.5085388130942974,0.00023457548923695002,32.42336975523716,1.001117192355889e-06,-0.096103130742804,-0.02599595556274528,-2.5085388130942974e-09,-2.3457548923695e-13,-2.508538826219924,32.42337358840797,-0.00023457549037856227,1.0011172199867804e-06
0.11786836421987126,0.134,4.5989586222749335,0.732288653606111,2.1768724057486954,-2.1121952023397186,-4.546708768677904,2.1121952023397186,4.546708768677904,24.01231345032233,43.4271127604176,-0.054134210342099344,-0.13247759439537238,-2.1121952023397187e-09,-4.5467087686779044e-09,-2.112195213409387,24.01231669580066,-4.546708790791364,43.42711186077002
0.11786836421987126,0.1624992409262676,4.484587131282195,0.732288653606111,2.0625009147559576,-2.1121952023397186,-3.552317493020029,2.1121952023397186,3.552317493020029,24.01231345032233,27.97879817191351,-0.05551480796888025,-0.12871840355565006,-2.1121952023397187e-09,-3.552317493020029e-09,-2.1121952133717103,24.01232308881537,-3.552317510294488,27.978804054645728
0.11786836421987126,0.19705972613144151,4.376224645648412,0.732288653606111,1.9541384291221735,-2.1121952023397186,-2.77540529055822,2.1121952023397186,2.77540529055822,24.01231345032233,18.025908180066246,-0.05688944548594005,-0.12497544133274748,-2.1121952023397187e-09,-2.77540529055822e-09,-2.1121952133717103,24.012310302785945,-2.77540530405747,18.025907839649417
0.11786836421987126,0.23897056651863752,4.273555456055721,0.732288653606111,1.851469239529483,-2.1121952023397186,-2.168408241097251,2.1121952023397186,2.168408241097251,24.01231345032233,11.613556941211405,-0.05825617474088455,-0.12125401229657892,-2.1121952023397187e-09,-2.168408241097251e-09,-2.1121952133717103,24.012310302785945,-2.16840825163613,11.613556019220834
0.11786836421987126,0.2897950422611845,4.1762804403529294,0.732288653606111,1.7541942238266917,-2.1121952023397186,-1.6941649264899823,2.1121952023397186,1.6941649264899823,24.01231345032233,7.482269602144617,-0.05961309279120236,-0.1175592979163274,-2.1121952023397187e-09,-1.6941649264899822e-09,-2.1121952133717103,24.01232308881537,-1.6941649347237013,7.4822704504074835
0.11786836421987126,0.35142891337043375,4.084116192076328,0.732288653606111,1.6620299755500898,-2.1121952023397186,-1.323641343798085,2.1121952023397186,1.323641343798085,24.01231345032233,4.8206039443879165,-0.060958352236857666,-0.11389632842611551,-2.1121952023397187e-09,-1.323641343798085e-09,-2.1121952133717103,24.012310302785945,-1.3236413502361302,4.820603252646514
0.11786836421987126,0.4261711318077503,3.996794194757468,0.732288653606111,1.5747079782312299,-2.1121952023397186,-1.0341533929884241,2.1121952023397186,1.0341533929884241,24.01231345032233,3.1057718612528524,-0.06229017089231186,-0.11026995648932729,-2.1121952023397187e-09,-1.034153392988424e-09,-2.1121952133717103,24.01231669580066,-1.0341533980170396,3.105772137584714
0.11786836421987126,0.5168095927122967,3.914060039612292,0.732288653606111,1.491973823086054,-2.1121952023397186,-0.8079781167613735,2.1121952023397186,0.8079781167613735,24.01231345032233,2.00095651196974,-0.06360684069565359,-0.10668483294018569,-2.1121952023397187e-09,-8.079781167613735e-10,-2.1121952133717103,24.012310302785945,-0.8079781206893998,2.0009563241234716
0.11786836421987126,0.6267251232773262,3.8356726843323674,0.732288653606111,1.4135864678061296,-2.1121952023397186,-0.6312686701909447,2.1121952023397186,0.6312686701909447,24.01231345032233,1.2891568156519335,-0.06490673576756889,-0.10314538484020745,-2.1121952023397187e-09,-6.312686701909447e-10,-2.1121952133717103,24.01232308881537,-0.6312686732584893,1.2891567686972332
0.11786836421987126,0.7600175880745298,3.7614037508187654,0.732288653606111,1.3393175342925274,-2.1121952023397186,-0.49320659272550027,2.1121952023397186,0.49320659272550027,24.01231345032233,0.8305654247856867,-0.06618831954922412,-0.09965579604266012,-2.1121952023397187e-09,-4.932065927255003e-10,-2.1121952133717103,24.01231669580066,-0.4932065951261141,0.8305655331949743
0.11786836421987126,0.9216588145725657,3.6910368598125514,0.732288653606111,1.2689506432863136,-2.1121952023397186,-0.38533948316224703,2.1121952023397186,0.38533948316224703,24.01231345032233,0.535108620203488,-0.06745015096529978,-0.09621999041140923,-2.1121952023397187e-09,-3.85339483162247e-10,-2.1121952133717103,24.01232308881537,-0.38533948503429355,0.5351087089840466
0.11786836421987126,1.117678042992877,3.6243670004833666,0.732288653606111,1.2022807839571288,-2.1121952023397186,-0.3010635289021562,2.1121952023397186,0.3010635289021562,24.01231345032233,0.3447545814828088,-0.06869088957592864,-0.09284161779284904,-2.1121952023397187e-09,-3.010635289021562e-10,-2.1121952133717103,24.01232308881537,-0.30106353036483285,0.34475462063060075
0.11786836421987126,1.3553868178082003,3.561199933139426,0.732288653606111,1.139113716613188,-2.1121952023397186,-0.23521920902368526,2.1121952023397186,0.23521920902368526,24.01231345032233,0.22211513133200658,-0.06990929969870227,-0.08952404279220587,-2.1121952023397187e-09,-2.352192090236853e-10,-2.1121952133717103,24.01231669580066,-0.2352192101667671,0.2221151165727118
0.11786836421987126,1.643651709367924,3.50135162331875,0.732288653606111,1.0792654067925118,-2.1121952023397186,-0.18377541941225786,2.1121952023397186,0.18377541941225786,24.01231345032233,0.14310217823485172,-0.0711042534987861,-0.08627033635954995,-2.1121952023397187e-09,-1.8377541941225786e-10,-2.1121952133717103,24.012310302785945,-0.18377542030737085,0.1431021456237542
0.11786836421987126,1.99322503820485,3.4446477056128844,0.732288653606111,1.0225614890866463,-2.1121952023397186,-0.14358268153495263,2.1121952023397186,0.14358268153495263,24.01231345032233,0.09219648068437712,-0.07227473306114089,-0.08308327014740113,-2.1121952023397187e-09,-1.4358268153495262e-10,-2.1121952133717103,24.01231669580066,-0.1435826822325746,0.09219647444956608
0.11786836421987126,2.4171459380859606,3.3909229756609833,0.732288653606111,0.9688367591347453,-2.1121952023397186,-0.11218032587111348,2.1121952023397186,0.11218032587111348,24.01231345032233,0.059399452582997524,-0.07341983147355724,-0.07996531356176428,-2.1121952023397187e-09,-1.1218032587111349e-10,-2.1121952133717103,24.01231669580066,-0.11218032641640963,0.05939945436273851
0.11786836421987126,2.931226717514774,3.3400209088341946,0.732288653606111,0.9179346923079563,-2.1121952023397186,-0.08764584543217176,2.1121952023397186,0.08764584543217176,24.01231345032233,0.03826930204894082,-0.07453875296239997,-0.07691863339251497,-2.1121952023397187e-09,-8.764584543217176e-11,-2.1121952133717103,24.012310302785945,-0.08764584585862861,0.03826929660202091
0.11786836421987126,3.554642661036909,3.2917932042080644,0.732288653606111,0.8697069876818265,-2.1121952023397186,-0.06847719653039638,2.1121952023397186,0.06847719653039638,24.01231345032233,0.024655774011834514,-0.0756308121344267,-0.07394509587783031,-2.1121952023397187e-09,-6.847719653039638e-11,-2.1121952133717103,24.01231669580066,-0.06847719686356152,0.02465577681876911
0.11786836421987126,4.310647270019593,3.246099352494343,0.732288653606111,0.8240131359681051,-2.1121952023397186,-0.053500841044329936,2.1121952023397186,0.053500841044329936,24.01231345032233,0.01588498246833012,-0.07669543238765564,-0.07104627103119295,-2.1121952023397187e-09,-5.350084104432994e-11,-2.1121952133717103,24.01231669580066,-0.05350084130443344,0.015884980468943696
0.11786836421987126,5.227439621485609,3.202806226673374,0.732288653606111,0.7807200101471361,-2.1121952023397186,-0.04179990036800194,2.1121952023397186,0.04179990036800194,24.01231345032233,0.010234222129795554,-0.07773214356193768,-0.06822343903858277,-2.1121952023397187e-09,-4.179990036800194e-11,-2.1121952133717103,24.01231669580066,-0.04179990057156598,0.0102342219113575
0.11786836421987126,6.339216197606768,3.161787694134402,0.732288653606111,0.7397014776081641,-2.1121952023397186,-0.032658022503368904,2.1121952023397186,0.032658022503368904,24.01231345032233,0.006593605174624262,-0.0787405789056309,-0.06547759851783463,-2.1121952023397187e-09,-3.2658022503368906e-11,-2.1121952133717103,24.01232308881537,-0.03265802266242773,0.006593606624755315
0.11786836421987126,7.687446419243286,3.1229242491937788,0.732288653606111,0.7008380326675407,-2.1121952023397186,-0.025515525741467954,2.1121952023397186,0.025515525741467954,24.01231345032233,0.004248063863325616,-0.07972047143862518,-0.06280947642165705,-2.1121952023397187e-09,-2.5515525741467955e-11,-2.1121952133717103,24.01231669580066,-0.025515525865501744,0.004248063454870414
0.11786836421987126,9.322419461107367,3.0861026649204297,0.732288653606111,0.6640164483941917,-2.1121952023397186,-0.019935133971946847,2.1121952023397186,0.019935133971946847,24.01231345032233,0.0027369013019378032,-0.08067164979401673,-0.060219539360221376,-2.1121952023397187e-09,-1.9935133971946848e-11,-2.1121952133717103,24.01231669580066,-0.019935134068892982,0.0027369016115552625
0.11786836421987126,11.305120044971734,3.05121566325419,0.732288653606111,0.6291294467279519,-2.1121952023397186,-0.01557520587685156,2.1121952023397186,0.01557520587685156,24.01231345032233,0.0017633041728060922,-0.08159403362111749,-0.05770800611817891,-2.1121952023397187e-09,-1.557520587685156e-11,-2.1121952133717103,24.01231669580066,-0.015575205952653394,0.0017633045493487855
0.11786836421987126,13.709503178270442,3.0181616024559115,0.732288653606111,0.5960753859296735,-2.1121952023397186,-0.012168819053219565,2.1121952023397186,0.012168819053219565,24.01231345032233,0.0011360444761504365,-0.08248762863136962,-0.05527486114400282,-2.1121952023397187e-09,-1.2168819053219565e-11,-2.1121952133717103,24.01231669580066,-0.01216881911233734,0.0011360446531749392
0.11786836421987126,16.625252686158202,2.9868441809787436,0.732288653606111,0.5647579644525057,-2.1121952023397186,-0.009507428557980204,2.1121952023397186,0.009507428557980204,24.01231345032233,0.0007319196946821074,-0.08335252136630103,-0.05291986879617624,-2.1121952023397187e-09,-9.507428557980204e-12,-2.1121952133717103,24.01231669580066,-0.009507428604153944,0.000731919756892843
0.11786836421987126,20.161126430657447,2.957172156897828,0.732288653606111,0.5350859403715899,-2.1121952023397186,-0.0074280994227769615,2.1121952023397186,0.0074280994227769615,24.01231345032233,0.00047155410788037716,-0.08418887376310584,-0.05064258814042195,-2.1121952023397187e-09,-7.428099422776961e-12,-2.1121952133717103,24.01231669580066,-0.007428099458894082,0.0004715539953984351
0.11786836421987126,24.44901299403245,2.9290590820809776,0.732288653606111,0.5069728655547395,-2.1121952023397186,-0.005803531490998793,2.1121952023397186,0.005803531490998793,24.01231345032233,0.00030380829792459155,-0.08499691758896374,-0.04844238810433912,-2.1121952023397187e-09,-5.803531490998793e-12,-2.1121952133717103,24.01231669580066,-0.005803531519205938,0.0003038082833871013
0.11786836421987126,29.648851141244215,2.9024230503258623,0.732288653606111,0.48033683379962433,-2.1121952023397186,-0.004534265880143972,2.1121952023397186,0.004534265880143972,24.01231345032233,0.00019573465768906405,-0.08577694881002657,-0.04631846280993319,-2.1121952023397187e-09,-4.534265880143972e-12,-2.1121952133717103,24.01231669580066,-0.004534265902158096,0.00019573468588407917
0.11786836421987126,35.95459555812005,2.877186458729903,0.732288653606111,0.45510024220366474,-2.1121952023397186,-0.00354259593554811,2.1121952023397186,0.00354259593554811,24.01231345032233,0.00012610602304932608,-0.08652932195529076,-0.04426984692007038,-2.1121952023397187e-09,-3.5425959355481098e-12,-2.1121952133717103,24.012310302785945,-0.0035425959527779697,0.00012610596087102245
0.11786836421987126,43.601451388100436,2.85327578159764,0.732288653606111,0.431189565071402,-2.1121952023397186,-0.002767809893442663,2.1121952023397186,0.002767809893442663,24.01231345032233,8.124636299504802e-05,-0.087254444529523,-0.042295430851367215,-2.1121952023397187e-09,-2.767809893442663e-12,-2.1121952133717103,24.01231669580066,-0.0027678099069098063,8.124635763992965e-05
0.11786836421987126,52.87464741679016,2.8306213562268683,0.732288653606111,0.40853513970063016,-2.1121952023397186,-0.0021624740008780612,2.1121952023397186,0.0021624740008780612,24.01231345032233,5.234461717455907e-05,-0.0879527715231754,-0.040393975722989264,-2.1121952023397187e-09,-2.162474000878061e-12,-2.1121952133717103,24.01231669580066,-0.002162474011399466,5.234460465020004e-05
0.11786836421987126,64.12007514531668,2.809157179949427,0.732288653606111,0.387070963423189,-2.1121952023397186,-0.001689528538629904,2.1121952023397186,0.001689528538629904,24.01231345032233,3.3724081252943594e-05,-0.08862480006096515,-0.03856412792788505,-2.1121952023397187e-09,-1.689528538629904e-12,-2.1121952133717103,24.01231669580066,-0.0016895285468450398,3.372409098595545e-05
0.11786836421987126,77.75719059141188,2.788820717835342,0.732288653606111,0.36673450130910396,-2.1121952023397186,-0.0013200189605451172,2.1121952023397186,0.0013200189605451172,24.01231345032233,2.172742332917296e-05,-0.08927106422462465,-0.036804433229775016,-2.1121952023397187e-09,-1.3200189605451172e-12,-2.1121952133717103,24.01231669580066,-0.0013200189669490797,2.1727417870031313e-05
