dataset,role,scale,loss_observed,index,mixture_sum_raw,mapped_share_direct_near_direct,quality_score_mapped_0_1,quality_score_proxy_0_1,proxy_low_share,proxy_middle_share,proxy_high_share,loss_mean_13_domains,p_arxiv,p_freelaw,p_nih_exporter,p_pubmed_central,p_wikipedia_en,p_dm_mathematics,p_github,p_philpapers,p_stackexchange,p_enron_emails,p_gutenberg_pg_19,p_pile_cc,p_ubuntu_irc,p_europarl,p_hackernews,p_pubmed_abstracts,p_uspto_backgrounds,metric/the_pile_arxiv_val_loss,metric/the_pile_freelaw_val_loss,metric/the_pile_pubmed_central_val_loss,metric/the_pile_wikipedia_en_val_loss,metric/the_pile_dm_mathematics_val_loss,metric/the_pile_github_val_loss,metric/the_pile_stackexchange_val_loss,metric/the_pile_gutenberg_pg_19_val_loss,metric/the_pile_pile_cc_val_loss,metric/the_pile_ubuntu_irc_val_loss,metric/the_pile_hackernews_val_loss,metric/the_pile_pubmed_abstracts_val_loss,metric/the_pile_uspto_backgrounds_val_loss
A4_A5_train_1m,train,1m,True,186,1.002,0.6846307385229541,0.24340638738008544,0.18278866302084332,0.6454076639949061,0.34360734596850123,0.010984990036592673,4.878201521359957,0.0,0.000998003992015968,0.0,0.07984031936127745,0.005988023952095809,0.028942115768463075,0.0,0.0,0.20259481037924154,0.0,0.0,0.47604790419161674,0.08483033932135729,0.0,0.0,0.01896207584830339,0.10179640718562874,5.160106658935547,5.447109222412109,4.5194621086120605,5.556253433227539,2.1462326049804688,5.285140037536621,4.46075439453125,5.362858772277832,5.23853063583374,5.045387268066406,5.262081146240234,5.284095764160156,4.648607730865479
A4_A5_train_1m,train,1m,True,187,1.001,0.9490509490509491,0.17192270586453604,0.1861841661030013,0.6476893570513013,0.33225295369139507,0.02005768925730378,5.423074575570913,0.08291708291708293,0.0019980019980019984,0.0,0.0019980019980019984,0.0,0.0,0.02197802197802198,0.0009990009990009992,0.0,0.0,0.0,0.8441558441558442,0.0,0.04495504495504496,0.0009990009990009992,0.0,0.0,4.388547897338867,5.217326641082764,5.475314140319824,5.642590045928955,5.5239996910095215,5.120628356933594,5.386783123016357,5.2307000160217285,5.185665130615234,7.012022018432617,5.074984550476074,5.84425163269043,5.397156238555908
A4_A5_train_1m,train,1m,True,188,1.0,0.9020000000000001,0.154908902554202,0.14311957058600214,0.7565991587390148,0.20056254134996618,0.042838299911019055,5.185021583850567,0.402,0.008,0.0,0.0,0.157,0.018,0.0,0.003,0.001,0.002,0.021,0.321,0.001,0.005,0.0,0.009,0.052,3.8735406398773193,5.1149091720581055,5.882998466491699,5.133340835571289,2.2842857837677,6.365699768066406,5.9023118019104,5.128350734710693,5.318613052368164,6.572981834411621,5.403576374053955,5.589041233062744,4.835630893707275
A4_A5_train_1m,train,1m,True,189,1.0,0.941,0.38437772902850986,0.38277198804629425,0.2814228430429162,0.6716103378215791,0.046966819135504705,5.652520766625037,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.939,0.0,0.0,0.001,0.001,0.04,0.003,0.0,0.013,5.000061988830566,6.441859722137451,6.447460651397705,6.528361797332764,4.907183647155762,4.879688262939453,3.975597381591797,6.004843711853027,5.995355606079102,6.321903705596924,5.300683975219727,6.400521755218506,5.279247760772705
A4_A5_train_1m,train,1m,True,190,0.9990000000000001,0.7467467467467468,0.22176779190157747,0.23567474528032642,0.6111977267497954,0.30625505593975616,0.08254721731044833,5.019367126318125,0.0,0.019019019019019017,0.0,0.02302302302302302,0.06706706706706707,0.014014014014014012,0.11611611611611611,0.0030030030030030025,0.0,0.0,0.15715715715715714,0.4064064064064064,0.005005005005005005,0.11611611611611611,0.05505505505505505,0.018018018018018014,0.0,6.187487602233887,4.927447319030762,4.9339599609375,5.302696228027344,2.4403412342071533,4.556909084320068,5.216753959655762,4.845869541168213,5.270517349243164,5.7321953773498535,4.828083515167236,5.521242618560791,5.488268852233887
A4_A5_train_1m,train,1m,True,191,0.999,0.008008008008008008,0.499644447771249,0.04798348356903641,0.9187297945470658,0.06657344376779524,0.014696761685138789,5.316304060129019,0.0,0.5735735735735735,0.002002002002002002,0.002002002002002002,0.0,0.062062062062062065,0.008008008008008008,0.0,0.0,0.0,0.0,0.0,0.0950950950950951,0.04504504504504504,0.006006006006006006,0.2062062062062062,0.0,7.408135890960693,4.028628349304199,5.36819314956665,6.337637901306152,2.0137481689453125,5.644337177276611,6.003625392913818,5.644314289093018,5.94871711730957,4.960425853729248,5.301340103149414,4.853987216949463,5.598862171173096
A4_A5_train_1m,train,1m,True,192,1.0,0.25,0.023776217157962864,0.009055442875197037,0.9828488569887425,0.016191400272121,0.0009597427391365384,5.892361090733455,0.0,0.32,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.002,0.226,0.021,0.0,0.0,0.003,0.02,0.405,7.858880519866943,4.19314432144165,6.513646125793457,5.97399377822876,5.941891193389893,6.222768306732178,6.37809944152832,4.804485321044922,5.760921478271484,7.915955543518066,5.367852210998535,5.371773719787598,4.2972822189331055
A4_A5_train_1m,train,1m,True,193,1.0,0.8190000000000001,0.4258757762965689,0.3496283657388486,0.4222411020103022,0.4562610645016985,0.12149783348799931,5.536613170917217,0.0,0.0,0.0,0.001,0.0,0.0,0.342,0.0,0.462,0.0,0.015,0.0,0.0,0.0,0.0,0.18,0.0,5.196945667266846,6.384931564331055,5.61167573928833,6.494058609008789,5.094228267669678,3.927277088165283,4.215652942657471,5.547835350036621,6.077333450317383,7.277897834777832,5.546002864837647,4.93399715423584,5.668134689331055
A4_A5_train_1m,train,1m,True,194,0.9990000000000001,0.6786786786786786,0.40846317704581164,0.27869954955113474,0.5546993669537514,0.3332021669902276,0.11209846605602088,5.429344837482159,0.0,0.0,0.001001001001001001,0.0,0.028028028028028024,0.0,0.31031031031031026,0.0,0.2752752752752753,0.0,0.05505505505505505,0.01001001001001001,0.0,0.0,0.0,0.3203203203203203,0.0,5.297939300537109,6.121017932891846,5.817042827606201,5.69822883605957,5.170876502990723,4.005215167999268,4.36090612411499,5.218968391418457,5.827352046966553,7.333415985107422,5.491926670074463,4.695151329040527,5.5434417724609375
A4_A5_train_1m,train,1m,True,195,1.0010000000000001,0.23876123876123873,0.1910542419942526,0.050600842780086155,0.9109198763222054,0.07695856179541645,0.012121561882377943,4.924977174172034,0.01798201798201798,0.12587412587412586,0.00899100899100899,0.04095904095904095,0.0,0.016983016983016984,0.021978021978021973,0.009990009990009988,0.0889110889110889,0.001998001998001998,0.10989010989010987,0.0,0.001998001998001998,0.001998001998001998,0.0,0.5384615384615384,0.013986013986013984,4.660756587982178,4.490736961364746,4.352114677429199,6.2443437576293945,2.3281939029693604,4.888209342956543,4.786633014678955,4.985360622406006,5.856900691986084,6.383026123046875,5.610214710235596,4.453181743621826,4.985031127929688
A4_A5_train_1m,train,1m,True,196,1.0010000000000001,0.8481518481518481,0.19736619285903637,0.1755322689075968,0.7278736185317498,0.19318822512130657,0.0789381563469435,4.989451243327214,0.4605394605394605,0.0,0.0,0.01798201798201798,0.2957042957042957,0.011988011988011986,0.0,0.0,0.03896103896103895,0.0,0.05294705294705294,0.0,0.030969030969030965,0.003996003996003996,0.0,0.08591408591408589,0.000999000999000999,3.8209362030029297,5.900977611541748,4.745720863342285,5.057580471038818,2.387385129928589,5.672686576843262,5.011448860168457,5.11757755279541,5.689179420471191,5.437139987945557,5.507824420928955,5.081818103790283,5.432590961456299
A4_A5_train_1m,train,1m,True,197,1.0010000000000001,0.7772227772227771,0.24007119355799827,0.19563085861916538,0.6221741808906258,0.36438992098041756,0.013435898128956614,4.980419287314782,0.029970029970029965,0.12587412587412586,0.046953046953046945,0.000999000999000999,0.000999000999000999,0.001998001998001998,0.007992007992007992,0.0,0.23976023976023972,0.004995004995004994,0.0,0.49850149850149844,0.007992007992007992,0.0,0.03396603396603397,0.0,0.0,4.526946067810059,4.422922134399414,5.65178108215332,5.661074161529541,3.317152261734009,4.762820720672607,4.399789333343506,5.221259593963623,5.213143348693848,5.79112720489502,4.7984490394592285,5.572168827056885,5.406816959381104
A4_A5_train_1m,train,1m,True,198,0.9980000000000002,0.0911823647294589,0.19290106337913746,0.052784195009133554,0.9002712102790814,0.0938891894235696,0.005839600297348754,5.206969554607685,0.0,0.043086172344689366,0.0,0.6863727454909818,0.004008016032064127,0.0,0.005010020040080159,0.0,0.03306613226452905,0.007014028056112223,0.04809619238476953,0.0010020040080160318,0.17034068136272543,0.0,0.0,0.0,0.0020040080160320635,5.197286128997803,4.845714569091797,3.970313549041748,5.981581687927246,5.508021354675293,5.342557430267334,5.070844650268555,5.223508358001709,5.844933986663818,4.8067169189453125,5.483545303344727,5.063196182250977,5.352384090423584
A4_A5_train_1m,train,1m,True,199,1.0,0.989,0.3644890206047902,0.3605219774474312,0.3489189022876121,0.5811182405299135,0.06996285718247452,5.577325490804819,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.763,0.0,0.093,0.0,0.0,0.0,0.0,0.006,0.005,5.136805534362793,6.235762596130371,6.311363220214844,6.453987121582031,4.918102264404297,4.067522048950195,4.048027992248535,5.118582248687744,6.002788543701172,7.175682067871094,5.467861652374268,6.067764759063721,5.500981330871582
A4_A5_train_1m,train,1m,True,200,1.0000000000000002,0.37499999999999994,0.2185145413902358,0.10629254739304056,0.8064611338386545,0.17449263753660926,0.01904622862473593,4.981486100416917,0.0009999999999999998,0.030999999999999993,0.0009999999999999998,0.4519999999999999,0.039999999999999994,0.0009999999999999998,0.0009999999999999998,0.004999999999999999,0.03799999999999999,0.010999999999999998,0.03699999999999999,0.25799999999999995,0.051999999999999984,0.020999999999999998,0.0,0.0,0.05099999999999998,5.14443826675415,4.826246738433838,4.0710978507995605,5.3939080238342285,4.044768333435059,5.501044273376465,5.007711887359619,5.093419551849365,5.329307556152344,5.091700553894043,5.350211143493652,5.107831954956055,4.797633171081543
A4_A5_train_1m,train,1m,True,201,0.9990000000000001,0.15515515515515513,0.4862135166765741,0.08011004462771258,0.8850659573230184,0.06964799609853793,0.045286046578443616,5.27765663770529,0.0,0.16716716716716715,0.0,0.005005005005005005,0.0,0.2032032032032032,0.14414414414414412,0.0,0.007007007007007006,0.0,0.0,0.004004004004004004,0.0,0.0,0.006006006006006005,0.46346346346346345,0.0,6.249311923980713,4.444407939910889,4.926215171813965,6.420531272888184,1.847023129463196,4.471962928771973,5.21245002746582,5.799186706542969,6.040916442871094,7.703729152679443,5.422813415527344,4.551976680755615,5.519011497497559
A4_A5_train_1m,train,1m,True,202,1.0,0.679,0.2024651558164446,0.14385050908766916,0.783961084828609,0.14437681216744339,0.07166210300394753,5.150389304527869,0.129,0.001,0.002,0.012,0.0,0.001,0.227,0.0,0.058,0.0,0.263,0.002,0.001,0.0,0.027,0.271,0.006,4.237787246704102,5.899332046508789,4.788266658782959,6.346368312835693,4.013040542602539,4.250637531280518,4.754419326782227,4.861445426940918,5.931478977203369,6.763111591339111,5.089569091796875,4.758458137512207,5.261146068572998
A4_A5_train_1m,train,1m,True,203,0.999,0.9479479479479479,0.18090694790712755,0.17190619709975039,0.6585613920272355,0.3390648217460281,0.002373786226736333,5.623192493732159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005005005005005005,0.0,0.0,0.9429429429429429,0.001001001001001001,0.0,0.0,0.051051051051051045,0.0,5.984907627105713,5.392856121063232,6.150088310241699,5.590419769287109,5.627928256988525,6.264290809631348,5.480181694030762,5.236075401306152,5.08212947845459,6.652924537658691,5.157150268554688,5.177479267120361,5.305070877075195
A4_A5_train_1m,train,1m,True,204,1.0010000000000001,0.7622377622377621,0.1752111683278219,0.1375349543044728,0.7847628436314087,0.15540440412823645,0.059832752240354586,4.941437867971567,0.11188811188811187,0.046953046953046945,0.000999000999000999,0.06093906093906093,0.0929070929070929,0.014985014985014982,0.11688311688311688,0.000999000999000999,0.000999000999000999,0.014985014985014982,0.29370629370629364,0.14585414585414583,0.0,0.000999000999000999,0.0,0.0,0.0969030969030969,4.317138195037842,4.7527947425842285,4.6941237449646,5.312907695770264,2.3668503761291504,4.553642272949219,5.213816642761231,4.766032695770264,5.485684871673584,7.022183895111084,5.4154052734375,5.601137161254883,4.736974716186523
A4_A5_train_1m,train,1m,True,205,0.9980000000000001,0.06613226452905811,0.32886592631564243,0.025104451590576365,0.9602089081553722,0.029373280508102652,0.01041781133652503,5.35276198387146,0.0,0.7695390781563125,0.0,0.051102204408817624,0.04008016032064128,0.004008016032064128,0.0,0.0,0.0030060120240480957,0.0,0.022044088176352703,0.001002004008016032,0.0030060120240480957,0.0,0.0,0.0,0.10621242484969938,6.176573753356934,3.9412243366241455,4.775112628936768,5.566081523895264,2.9131174087524414,6.530587196350098,6.002806663513184,5.203178405761719,5.793672561645508,6.488200664520264,5.786585330963135,5.687711238861084,4.7210540771484375
A4_A5_train_1m,train,1m,True,206,1.0010000000000001,0.2817182817182817,0.45893794326241133,0.14018448187607974,0.7711180870471983,0.17739486215344386,0.05148705079935776,5.266261522586529,0.0,0.5974025974025973,0.048951048951048945,0.0,0.16983016983016982,0.05094905094905094,0.0,0.0,0.11188811188811187,0.0,0.0,0.0,0.0,0.014985014985014982,0.005994005994005993,0.0,0.0,5.589229106903076,4.008102416992188,6.327911376953125,5.216530799865723,2.029496431350708,5.400975227355957,4.7348456382751465,5.492382049560547,5.749972343444824,7.330021858215332,5.225074291229248,5.71218204498291,5.644676208496094
A4_A5_train_1m,train,1m,True,207,1.0,0.037000000000000005,0.004069508883372811,0.006052716999357748,0.989084589652868,0.009725386695548063,0.0011900236515837164,5.7279043931227465,0.025,0.486,0.0,0.07,0.0,0.0,0.0,0.001,0.0,0.0,0.012,0.0,0.0,0.0,0.013,0.393,0.0,4.953140258789063,4.063806056976318,4.313103675842285,6.307094097137451,5.816768169403076,7.498038291931152,6.859316349029541,5.335052490234375,5.983605861663818,8.01688003540039,5.274675369262695,4.580812931060791,5.460463523864746
A4_A5_train_1m,train,1m,True,208,1.0010000000000001,0.9250749250749251,0.3284098323669376,0.3418394153564278,0.3623236431618174,0.5916738829635095,0.04600247387467304,5.5625254190885105,0.0,0.0,0.0,0.0,0.000999000999000999,0.0,0.0,0.0,0.6683316683316683,0.0,0.0,0.25574425574425574,0.0,0.07492507492507491,0.0,0.0,0.0,5.139299392700195,5.814373016357422,6.39250373840332,5.846623420715332,4.93055534362793,4.988345146179199,4.069606781005859,5.514239311218262,5.473201751708984,6.833381652832031,5.332393646240234,6.313594341278076,5.664712905883789
A4_A5_train_1m,train,1m,True,209,1.0,0.44599999999999995,0.17351466429017118,0.10664446189644543,0.7900890634908506,0.20653294922540794,0.003377987283741458,5.313656513507549,0.028,0.005,0.001,0.022,0.008,0.0,0.0,0.001,0.0,0.0,0.003,0.407,0.156,0.0,0.0,0.0,0.369,4.757841110229492,5.195563316345215,4.836373805999756,5.557421684265137,5.583342552185059,6.611239910125732,6.043596267700195,5.328853130340576,5.264290809631348,4.787973880767822,5.315428256988525,5.502066135406494,4.293543815612793
A4_A5_train_1m,train,1m,True,210,0.999,0.4954954954954955,0.009619617743096148,0.00763733740071463,0.988444627801264,0.007836069596042583,0.0037193026026933387,5.629430532455444,0.4904904904904905,0.2752752752752753,0.0,0.22522522522522523,0.0,0.0,0.005005005005005005,0.002002002002002002,0.0,0.0,0.0,0.0,0.0,0.002002002002002002,0.0,0.0,0.0,3.829089879989624,4.285812377929688,4.312943458557129,6.448561191558838,5.466246604919434,5.784345626831055,6.103146076202393,5.841799736022949,6.23178768157959,7.763936519622803,6.093575477600098,5.4229583740234375,5.59839391708374
A4_A5_train_1m,train,1m,True,211,0.9990000000000001,0.18318318318318316,0.35424225533745246,0.07081654723160019,0.8757456340840547,0.10687563736868966,0.017378728547255372,4.933682166613066,0.01101101101101101,0.13313313313313313,0.02102102102102102,0.6286286286286286,0.04304304304304304,0.004004004004004004,0.002002002002002002,0.0,0.09409409409409408,0.002002002002002002,0.001001001001001001,0.03203203203203203,0.006006006006006005,0.002002002002002002,0.0,0.001001001001001001,0.019019019019019017,4.6909003257751465,4.485211849212647,3.975364208221436,5.520882606506348,2.930327177047729,5.213114738464356,4.770622253417969,5.579472064971924,5.636181354522705,5.735686302185059,5.608154773712158,5.0011982917785645,4.990752220153809
A4_A5_train_1m,train,1m,True,212,1.0010000000000001,0.8221778221778222,0.07392431360823243,0.062077479298224714,0.8813503505332009,0.11314434033714833,0.005505309129650552,5.075303829633272,0.2757242757242757,0.0,0.0,0.05294705294705294,0.0,0.0839160839160839,0.000999000999000999,0.0,0.0929070929070929,0.0,0.32867132867132864,0.12387612387612386,0.0,0.000999000999000999,0.0,0.024975024975024972,0.014985014985014982,3.971222400665283,5.706650257110596,4.65459680557251,5.965755462646484,1.963699579238892,5.272273540496826,4.756625175476074,4.753420829772949,5.586988925933838,7.376490116119385,5.463526725769043,5.37757682800293,5.130123138427734
A4_A5_train_1m,train,1m,True,213,1.0,0.475,0.38853007430143977,0.18872795823614127,0.6879640451467957,0.246615993234126,0.06541996161907826,5.264764015491192,0.022,0.002,0.0,0.001,0.233,0.0,0.003,0.007,0.125,0.005,0.0,0.092,0.001,0.001,0.006,0.0,0.502,4.595373630523682,5.510548114776611,5.520384788513184,5.080668449401856,5.276336669921875,5.0853376388549805,4.641459465026856,5.52878999710083,5.4773149490356445,6.741512298583984,5.175268650054932,5.591162204742432,4.217775344848633
A4_A5_train_1m,train,1m,True,214,1.0000000000000002,0.841,0.3837211311100259,0.33307849060068806,0.49346887005744866,0.3469052786837261,0.159625851258825,4.916725580508892,0.040999999999999995,0.0009999999999999998,0.0,0.009999999999999998,0.5649999999999998,0.005999999999999998,0.04999999999999999,0.0,0.021999999999999995,0.0019999999999999996,0.15299999999999997,0.009999999999999998,0.03699999999999999,0.0,0.015999999999999997,0.08699999999999998,0.0,4.549870491027832,5.586367607116699,4.9138503074646,4.8503947257995605,2.792950391769409,4.814715385437012,5.0541605949401855,4.869331359863281,5.462575435638428,5.414200305938721,5.078217029571533,5.077177047729492,5.453621864318848
A4_A5_train_1m,train,1m,True,215,1.0010000000000001,0.897102897102897,0.4439233618361383,0.39870670365373273,0.35160767775391677,0.4993712371847009,0.14902108506138229,5.386073754383967,0.0,0.007992007992007992,0.0,0.06793206793206794,0.10789210789210787,0.0,0.3456543456543456,0.02697302697302697,0.4435564435564435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.093480110168457,5.416059970855713,4.7806172370910645,5.443457126617432,5.03870153427124,3.929661989212036,4.221399307250977,5.906030178070068,5.857247352600098,7.13323974609375,5.606564998626709,5.82649040222168,5.7660088539123535
A4_A5_train_1m,train,1m,True,216,1.0010000000000001,0.7302697302697301,0.168315707645747,0.1251860827998954,0.763540019791193,0.22254779481782275,0.013912185390984013,5.281318224393404,0.4125874125874125,0.0,0.022977022977022973,0.0,0.0,0.004995004995004994,0.001998001998001998,0.0029970029970029966,0.3116883116883116,0.0,0.003996003996003996,0.0,0.0,0.0,0.007992007992007992,0.00899100899100899,0.22177822177822176,3.814728021621704,6.3347368240356445,5.720529556274414,6.490154266357422,2.781996965408325,4.883570671081543,4.3442158699035645,5.726000785827637,6.063558101654053,7.338719367980957,5.23087215423584,5.468301773071289,4.459752559661865
A4_A5_train_1m,train,1m,True,217,1.0,0.9710000000000001,0.1678064397840402,0.16857683460925044,0.7470457723399407,0.16875478610161768,0.08419944155844157,5.939222537554228,0.656,0.017,0.0,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.001,3.745542764663696,5.077492713928223,6.154898643493652,5.062333106994629,5.747181415557861,7.004570960998535,6.610246658325195,5.923146724700928,5.924096584320068,8.02356243133545,6.159089088439941,6.196145057678223,5.581586837768555
A4_A5_train_1m,train,1m,True,218,1.0,0.645,0.1100873141745481,0.10939672333926556,0.8366112510406526,0.10798405124016365,0.05540469771918376,5.080042637311495,0.49,0.0,0.013,0.123,0.015,0.084,0.106,0.001,0.01,0.001,0.0,0.024,0.001,0.069,0.01,0.017,0.036,3.823155403137207,6.222023010253906,4.438408851623535,5.861325740814209,1.971550226211548,4.562396049499512,5.094458103179932,5.904611587524414,5.890111446380615,6.645567417144775,5.346179485321045,5.308969497680664,4.971797466278076
A4_A5_train_1m,train,1m,True,219,1.0,0.364,0.4551176925064112,0.18620174189868446,0.7368532839056176,0.15388994839139583,0.10925676770298655,5.515955741588886,0.033,0.0,0.0,0.51,0.016,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.088,0.003,4.584572792053223,6.385249614715576,4.058259963989258,5.882463455200195,5.4091410636901855,4.16380500793457,5.171646595001221,6.194613456726074,6.188305377960205,7.460816383361816,5.952318668365479,4.858794212341309,5.397438049316406
A4_A5_train_1m,train,1m,True,220,1.0,0.578,0.49945995141217897,0.29015912433231283,0.5937090441481987,0.23226366303897694,0.17402729281282434,5.317405902422392,0.0,0.255,0.0,0.07,0.001,0.07,0.576,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,5.989617824554443,4.390227794647217,4.816200733184815,6.404422283172607,2.0222928524017334,3.9109935760498047,5.061378002166748,5.896002769470215,6.234213829040527,7.551061630249023,5.8396501541137695,5.821027755737305,5.189187526702881
A4_A5_train_1m,train,1m,True,221,1.0,0.724,0.3753335885836721,0.2943077024806063,0.4930105613898901,0.4253634722590074,0.08162596635110249,5.251096872182993,0.058,0.02,0.0,0.003,0.029,0.0,0.149,0.025,0.466,0.0,0.006,0.016,0.0,0.043,0.0,0.005,0.18,4.34671688079834,5.10393762588501,5.4170756340026855,5.705030918121338,5.100253105163574,4.153053283691406,4.212343215942383,5.549075603485107,5.79637336730957,7.058890342712402,5.508371353149414,5.748661994934082,4.564476013183594
A4_A5_train_1m,train,1m,True,222,1.0010000000000001,0.015984015984015984,0.20547069502074689,0.030469614979552903,0.950340904583608,0.03837896087367772,0.011280134542714041,6.054345736136804,0.0,0.86013986013986,0.000999000999000999,0.0,0.0,0.0,0.0,0.0,0.001998001998001998,0.000999000999000999,0.0,0.013986013986013984,0.0,0.043956043956043946,0.010989010989010986,0.0,0.06693306693306693,7.176268100738525,3.897209882736206,6.887978553771973,6.327657222747803,6.150622367858887,6.754069805145264,6.236223220825195,5.4883646965026855,5.880116939544678,7.548749923706055,5.255471229553223,6.2059855461120605,4.897777080535889
A4_A5_train_1m,train,1m,True,223,1.0010000000000001,0.12987012987012986,0.1848671337376317,0.030445858855888592,0.9414209609401711,0.05626636040788033,0.0023126786519484296,5.7078226162837105,0.0,0.0,0.010989010989010986,0.6173826173826173,0.001998001998001998,0.0,0.0,0.0,0.0,0.015984015984015984,0.0,0.12787212787212787,0.0,0.0,0.0,0.0,0.22577422577422576,5.679417610168457,5.86353874206543,3.946519374847412,5.828444480895996,5.636971473693848,7.003219604492188,6.504044055938721,5.599884033203125,5.591666221618652,7.598355770111084,5.579805374145508,4.963210105895996,4.406617164611816
A4_A5_train_1m,train,1m,True,224,1.0,0.212,0.41255904838330854,0.12059909026774815,0.7803625450830002,0.19807672929850334,0.02156072561849647,5.286468689258282,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.008,0.151,0.0,0.0,0.005,0.163,0.0,0.007,0.44,0.17,5.398396968841553,6.160666465759277,5.817794799804688,5.514094829559326,5.322299003601074,5.385011672973633,4.5829668045043945,5.863615989685059,5.719616413116455,4.758363723754883,5.226824760437012,4.513316631317139,4.461124897003174
A4_A5_train_1m,train,1m,True,225,1.001,0.5104895104895105,0.4030365583572108,0.2565103637616428,0.6045734824857433,0.27783230750522814,0.1175942100090287,5.014853074000432,0.0019980019980019984,0.02297702297702298,0.0,0.031968031968031975,0.4005994005994007,0.2247752247752248,0.0,0.0029970029970029974,0.003996003996003997,0.0009990009990009992,0.10089910089910091,0.0029970029970029974,0.1018981018981019,0.058941058941058944,0.004995004995004996,0.033966033966033975,0.005994005994005995,5.47501277923584,4.897958755493164,4.770922660827637,4.9516119956970215,1.82230281829834,6.303162574768066,5.716688632965088,4.951360702514648,5.552104473114014,4.906848430633545,5.217442035675049,5.320284843444824,5.307389259338379
A4_A5_train_1m,train,1m,True,226,0.999,0.2722722722722723,0.3463988599916927,0.10007352148149865,0.809960822964644,0.17993131110771476,0.010107865927641253,5.161886325249305,0.0,0.24124124124124124,0.0,0.4574574574574575,0.0,0.0,0.0,0.013013013013013013,0.22622622622622623,0.0,0.006006006006006006,0.04004004004004004,0.016016016016016016,0.0,0.0,0.0,0.0,5.045462131500244,4.310206413269043,4.09850025177002,6.092175006866455,5.172472953796387,5.097616195678711,4.484179973602295,5.426341533660889,5.636017799377441,5.611613750457764,5.494913101196289,5.1902384757995605,5.444784641265869
A4_A5_train_1m,train,1m,True,227,1.001,0.6083916083916084,0.3034480371926968,0.21271644997500908,0.651084573049153,0.2723979539516757,0.07651747299917115,4.919211167555589,0.12387612387612389,0.07192807192807193,0.0029970029970029974,0.14785214785214787,0.29270729270729273,0.0029970029970029974,0.0029970029970029974,0.0,0.0,0.0009990009990009992,0.0,0.18881118881118883,0.14385614385614387,0.0,0.005994005994005995,0.005994005994005995,0.008991008991008992,4.241272926330566,4.609585285186768,4.409942150115967,5.017391204833984,3.104917526245117,5.773363590240479,5.720613956451416,5.352195739746094,5.312908172607422,4.810103416442871,5.088100910186768,5.351899147033691,5.157451152801514
A4_A5_train_1m,train,1m,True,228,1.0,0.803,0.3901397261765442,0.3140616700436508,0.41306576559669594,0.5457451287193064,0.04118910568399759,5.416094890007606,0.0,0.0,0.003,0.0,0.0,0.103,0.036,0.014,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,5.106696605682373,6.372750759124756,6.319029331207275,6.507830619812012,1.903975009918213,4.308053970336914,4.039121627807617,6.088293552398682,6.058289051055908,7.158002853393555,5.608011722564697,6.136529445648193,4.802649021148682
A4_A5_train_1m,train,1m,True,229,1.0,0.609,0.2165846625234278,0.1357183534900713,0.7527440081862794,0.22307527664729881,0.02418071516642189,5.332706378056453,0.0,0.0,0.0,0.0,0.0,0.139,0.07,0.0,0.0,0.0,0.0,0.539,0.0,0.004,0.0,0.248,0.0,6.939610481262207,5.532644748687744,6.019924163818359,5.750133514404297,1.873727321624756,4.708277702331543,5.3641862869262695,5.337197303771973,5.286413669586182,7.149831295013428,5.3167924880981445,4.718199253082275,5.328244686126709
A4_A5_train_1m,train,1m,True,230,0.9990000000000001,0.3193193193193193,0.019477583543396973,0.01946262800953453,0.9666525529962359,0.02776963798845862,0.005577809015305219,5.555266838807326,0.3063063063063063,0.0,0.0,0.6436436436436436,0.0,0.0,0.0,0.0,0.01201201201201201,0.005005005005005005,0.0,0.001001001001001001,0.02102102102102102,0.01101101101101101,0.0,0.0,0.0,3.938359498977661,6.47410774230957,3.973922729492188,6.498449325561523,5.42323637008667,6.0184760093688965,5.430098533630371,6.320805549621582,6.13651704788208,5.462368011474609,5.9071197509765625,5.082637310028076,5.552371025085449
A4_A5_train_1m,train,1m,True,231,1.0,0.742,0.3552240023598886,0.27672160821457154,0.5500574494671,0.34644188463665676,0.10350066589624322,5.509172256176289,0.0,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.049,0.006,0.002,0.201,0.0,7.030079364776611,5.608922004699707,6.158549785614014,4.881078243255615,4.293104648590088,6.523976802825928,6.144949436187744,5.303317070007324,5.201640605926514,5.195467948913574,5.169262409210205,4.778803825378418,5.330087184906006
