dataset,role,scale_label,total_scale_tokens,log10_scale,index,original_mixture_sum,p_train_the_pile_arxiv,tokens_train_the_pile_arxiv,p_train_the_pile_freelaw,tokens_train_the_pile_freelaw,p_train_the_pile_nih_exporter,tokens_train_the_pile_nih_exporter,p_train_the_pile_pubmed_central,tokens_train_the_pile_pubmed_central,p_train_the_pile_wikipedia_en,tokens_train_the_pile_wikipedia_en,p_train_the_pile_dm_mathematics,tokens_train_the_pile_dm_mathematics,p_train_the_pile_github,tokens_train_the_pile_github,p_train_the_pile_philpapers,tokens_train_the_pile_philpapers,p_train_the_pile_stackexchange,tokens_train_the_pile_stackexchange,p_train_the_pile_enron_emails,tokens_train_the_pile_enron_emails,p_train_the_pile_gutenberg_pg_19,tokens_train_the_pile_gutenberg_pg_19,p_train_the_pile_pile_cc,tokens_train_the_pile_pile_cc,p_train_the_pile_ubuntu_irc,tokens_train_the_pile_ubuntu_irc,p_train_the_pile_europarl,tokens_train_the_pile_europarl,p_train_the_pile_hackernews,tokens_train_the_pile_hackernews,p_train_the_pile_pubmed_abstracts,tokens_train_the_pile_pubmed_abstracts,p_train_the_pile_uspto_backgrounds,tokens_train_the_pile_uspto_backgrounds,p_sum_normalized,mapping_version,quality_score_version,quality_topsis_critic_mapped_raw_0_100,quality_topsis_critic_mapped_mass,quality_topsis_critic_mapped_renorm_0_100,quality_critic_sum_mapped_raw_0_100,quality_critic_sum_mapped_mass,quality_critic_sum_mapped_renorm_0_100,quality_equal_sum_mapped_raw_0_100,quality_equal_sum_mapped_mass,quality_equal_sum_mapped_renorm_0_100,quality_topsis_no_3_cost_mapped_raw_0_100,quality_topsis_no_3_cost_mapped_mass,quality_topsis_no_3_cost_mapped_renorm_0_100,quality_topsis_no_dsir_mapped_raw_0_100,quality_topsis_no_dsir_mapped_mass,quality_topsis_no_dsir_mapped_renorm_0_100,quality_topsis_weight_squared_mapped_raw_0_100,quality_topsis_weight_squared_mapped_mass,quality_topsis_weight_squared_mapped_renorm_0_100,quality_score_model_primary,quality_mapped_raw_0_100,quality_mapped_mass,quality_mapped_renorm_0_100,quality_unmapped_mass,quality_feature_status
A4_A5_train_1m,fit,1M,1000000,6.0,228,1.0,0.0,0.0,0.0,0.0,0.003,3000.0,0.0,0.0,0.0,0.0,0.103,103000.0,0.036,36000.0,0.014,14000.0,0.767,767000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,77000.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,48.945749519853294,0.803,60.95361085909501,51.25001447984648,0.803,63.82318117041902,53.13495314410706,0.803,66.17055186065636,46.5689781220716,0.803,57.99374610469688,46.24318363969911,0.803,57.588024457906734,47.97678805401659,0.803,59.74693406477781,TOPSIS_CRITIC,48.945749519853294,0.803,60.95361085909501,0.19699999999999995,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,139000.0,0.07,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539,539000.0,0.0,0.0,0.004,4000.0,0.0,0.0,0.248,248000.0,0.0,0.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,38.29604619223979,0.609,62.883491284466,40.37755601353516,0.609,66.30140560514805,41.909460151205515,0.609,68.81684753892532,36.15317568143952,0.609,59.36482049497459,36.52936154454984,0.609,59.98253127183882,37.391380619756944,0.609,61.39799773359104,TOPSIS_CRITIC,38.29604619223979,0.609,62.883491284466,0.391,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,230,0.999,0.3063063063063063,306306.3063063063,0.0,0.0,0.0,0.0,0.6436436436436436,643643.6436436436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012012012012012,12012.01201201201,0.005005005005005,5005.005005005005,0.0,0.0,0.001001001001001,1001.001001001001,0.021021021021021,21021.02102102102,0.011011011011011,11011.011011011007,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,20.363235461586147,0.3193193193193193,63.770759329544084,21.924182202493377,0.3193193193193193,68.65911605106861,21.591185948803254,0.3193193193193193,67.61628452305472,19.328476097371677,0.3193193193193193,60.530243326878704,21.220680080739783,0.3193193193193193,66.45598558200328,20.41429058681998,0.3193193193193193,63.930646696655685,TOPSIS_CRITIC,20.363235461586147,0.3193193193193193,63.770759329544084,0.6806806806806807,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,397000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,345000.0,0.049,49000.0,0.006,6000.0,0.002,2000.0,0.201,201000.0,0.0,0.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,46.45287998138813,0.742,62.60495954364977,48.96895666716399,0.742,65.99589847326683,50.68986471675804,0.742,68.3151815589731,44.31646177884548,0.742,59.72568972890226,44.15245719807304,0.742,59.50465929659439,45.53939340914408,0.742,61.373845564884206,TOPSIS_CRITIC,46.45287998138813,0.742,62.60495954364977,0.258,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,232,0.999,0.003003003003003,3003.003003003003,0.003003003003003,3003.003003003003,0.0,0.0,0.0,0.0,0.0,0.0,0.1011011011011011,101101.10110110111,0.4444444444444445,444444.4444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.2352352352352352,235235.23523523525,0.1071071071071071,107107.1071071071,0.004004004004004,4004.004004004004,0.0,0.0,0.0990990990990991,99099.0990990991,0.0,0.0,0.003003003003003,3003.003003003003,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,43.241817118313456,0.7897897897897898,54.75104600911932,44.517979651732176,0.7897897897897898,56.366871574246446,45.88637822693616,0.7897897897897898,58.09948269798381,39.68293734518234,0.7897897897897898,50.24493587812061,42.09120837517576,0.7897897897897898,53.294191592903154,42.39118268798308,0.7897897897897898,53.67400697756033,TOPSIS_CRITIC,43.241817118313456,0.7897897897897898,54.75104600911932,0.21021021021021025,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,233,0.999,0.2402402402402402,240240.2402402402,0.2002002002002001,200200.2002002002,0.0,0.0,0.4514514514514514,451451.45145145146,0.0,0.0,0.0,0.0,0.038038038038038,38038.03803803804,0.048048048048048,48048.04804804804,0.0,0.0,0.0,0.0,0.006006006006006,6006.006006006005,0.0,0.0,0.0,0.0,0.0,0.0,0.008008008008008,8008.008008008008,0.0,0.0,0.008008008008008,8008.008008008008,0.9999999999999997,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,17.645460372343283,0.2842842842842842,62.0697708167991,18.87244013065458,0.2842842842842842,66.38580172719695,18.72250105298856,0.2842842842842842,65.85837518287174,16.662576480359526,0.2842842842842842,58.612372900983,18.212621510860306,0.2842842842842842,64.0648200329206,17.61385554638511,0.2842842842842842,61.958597502953275,TOPSIS_CRITIC,17.645460372343283,0.2842842842842842,62.0697708167991,0.7157157157157158,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,234,1.001,0.0919080919080918,91908.0919080919,0.0,0.0,0.0,0.0,0.0009990009990009,999.000999000999,0.0389610389610389,38961.03896103896,0.0059940059940059,5994.005994005993,0.3106893106893106,310689.31068931066,0.0,0.0,0.0219780219780219,21978.02197802197,0.0,0.0,0.0239760239760239,23976.02397602397,0.1348651348651348,134865.13486513484,0.0039960039960039,3996.003996003996,0.0,0.0,0.0019980019980019,1998.001998001998,0.3646353646353646,364635.3646353646,0.0,0.0,0.9999999999999991,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,35.68236238151821,0.6223776223776218,57.33233506243942,37.04182206364988,0.6223776223776218,59.51663545058357,38.553306103708316,0.6223776223776218,61.945199694722405,33.251181508077906,0.6223776223776218,53.42605568151848,34.1324846675672,0.6223776223776218,54.84208210631588,34.72665798708716,0.6223776223776218,55.79676508037604,TOPSIS_CRITIC,35.68236238151821,0.6223776223776218,57.33233506243942,0.37762237762237816,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,235,1.0,0.0,0.0,0.175,175000.0,0.014,14000.0,0.62,620000.0,0.0,0.0,0.079,79000.0,0.001,1000.0,0.0,0.0,0.001,1000.0,0.002,2000.0,0.0,0.0,0.036,36000.0,0.002,2000.0,0.0,0.0,0.07,70000.0,0.0,0.0,0.0,0.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,2.4291748391966697,0.038,63.92565366307026,2.569530669766383,0.038,67.61922815174692,2.6595500844005056,0.038,69.98816011580278,2.299666139810971,0.038,60.517529995025555,2.3239075471522868,0.038,61.15546176716544,2.376625347541372,0.038,62.54277230372031,TOPSIS_CRITIC,2.4291748391966697,0.038,63.92565366307026,0.962,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,236,1.001,0.1908091908091908,190809.19080919088,0.0449550449550449,44955.04495504496,0.0,0.0,0.0069930069930069,6993.006993006994,0.0609390609390609,60939.06093906095,0.1758241758241758,175824.17582417585,0.4335664335664336,433566.4335664336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869130869130869,86913.08691308691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,43.91656707278946,0.7722277722277721,56.86996589891625,45.574500192679075,0.7722277722277721,59.01691422105015,47.410401103291086,0.7722277722277721,61.394322774119516,40.90583172989285,0.7722277722277721,52.971199950352855,42.13884249893473,0.7722277722277721,54.5678930678314,42.70718006703986,0.7722277722277721,55.3038644852612,TOPSIS_CRITIC,43.91656707278946,0.7722277722277721,56.86996589891625,0.22777222777222794,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,237,1.0,0.819,819000.0,0.0,0.0,0.0,0.0,0.062,62000.0,0.001,1000.0,0.0,0.0,0.001,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,32000.0,0.006,6000.0,0.0,0.0,0.067,67000.0,0.009,9000.0,0.0,0.0,0.003,3000.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,54.5951297380503,0.859,63.556612034982884,58.778069373589204,0.859,68.42615759439954,57.74183074614789,0.859,67.21982624697077,51.74105206961563,0.859,60.23405363168292,57.12330817310005,0.859,66.4997766857975,54.812834340675394,0.859,63.81005161894691,TOPSIS_CRITIC,54.5951297380503,0.859,63.556612034982884,0.14100000000000001,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,238,0.999,0.004004004004004,4004.004004004004,0.003003003003003,3003.003003003003,0.0,0.0,0.9449449449449449,944944.9449449448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012012012012012,12012.012012012012,0.033033033033033,33033.03303303304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003003003003003,3003.003003003003,0.0,0.0,0.9999999999999998,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,2.106629243490519,0.037037037037037,56.87898957424407,2.218366701393724,0.037037037037037,59.89590093763061,2.1238892183516063,0.037037037037037,57.34500889549343,1.9264713625798662,0.037037037037037,52.014726789656436,2.2688770098151982,0.037037037037037,61.25967926501041,2.161598856914482,0.037037037037037,58.36316913669108,TOPSIS_CRITIC,2.106629243490519,0.037037037037037,56.87898957424407,0.962962962962963,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,239,0.999,0.3413413413413413,341341.3413413414,0.024024024024024,24024.024024024024,0.0,0.0,0.017017017017017,17017.01701701702,0.001001001001001,1001.001001001001,0.05005005005005,50050.05005005006,0.004004004004004,4004.004004004004,0.0,0.0,0.1121121121121121,112112.11211211213,0.0,0.0,0.008008008008008,8008.008008008008,0.0,0.0,0.0,0.0,0.0,0.0,0.001001001001001,1001.001001001001,0.4164164164164164,416416.4164164164,0.025025025025025,25025.02502502503,0.9999999999999998,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,29.398071207704717,0.4664664664664664,63.02290372638845,31.454933045341615,0.4664664664664664,67.4323564641551,31.30194063413296,0.4664664664664664,67.10437487875286,27.902685726807984,0.4664664664664664,59.81713098944459,30.044534697428936,0.4664664664664664,64.40877717324359,29.345302100264924,0.4664664664664664,62.90977853683404,TOPSIS_CRITIC,29.398071207704717,0.4664664664664664,63.02290372638845,0.5335335335335336,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,240,1.0000000000000002,0.0,0.0,0.0,0.0,0.0009999999999999,999.9999999999998,0.0139999999999999,13999.999999999996,0.0009999999999999,999.9999999999998,0.0,0.0,0.0029999999999999,2999.999999999999,0.0149999999999999,14999.999999999996,0.0,0.0,0.0089999999999999,8999.999999999998,0.0,0.0,0.7889999999999998,788999.9999999998,0.0029999999999999,2999.999999999999,0.0509999999999999,50999.99999999999,0.0009999999999999,999.9999999999998,0.1129999999999999,112999.99999999996,0.0,0.0,0.9999999999999988,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,50.9770802828793,0.7929999999999996,64.28383390022614,53.98236056272071,0.7929999999999996,68.07359465664658,55.832831508553745,0.7929999999999996,70.40710152402745,48.28448125373052,0.7929999999999996,60.888374847075085,48.821868029416464,0.7929999999999996,61.56603786811663,49.895847073932096,0.7929999999999996,62.92036201000268,TOPSIS_CRITIC,50.9770802828793,0.7929999999999996,64.28383390022614,0.2070000000000004,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,26000.0,0.666,666000.0,0.023,23000.0,0.003,3000.0,0.0,0.0,0.247,247000.0,0.0,0.0,0.009,9000.0,0.001,1000.0,0.007,7000.0,0.0,0.0,0.018,18000.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,48.457333595351635,0.916,52.901019208899164,49.4524622032425,0.916,53.98740415201146,51.42821301047239,0.916,56.14433734767728,44.2086029219288,0.916,48.262666945337116,46.66441374120299,0.916,50.94368312358405,47.22366552761849,0.916,51.55422000831713,TOPSIS_CRITIC,48.457333595351635,0.916,52.901019208899164,0.08399999999999996,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,242,1.0,0.0,0.0,0.0,0.0,0.022,22000.0,0.169,169000.0,0.0,0.0,0.081,81000.0,0.002,2000.0,0.0,0.0,0.008,8000.0,0.01,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,8000.0,0.34,340000.0,0.36,360000.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,0.5945058017525621,0.01,59.450580175256206,0.61927009333574,0.01,61.927009333574,0.6453698177881503,0.01,64.53698177881503,0.5624213383799948,0.01,56.242133837999475,0.5592237240513624,0.01,55.922372405136244,0.5804117281399985,0.01,58.04117281399985,TOPSIS_CRITIC,0.5945058017525621,0.01,59.450580175256206,0.99,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,243,0.999,0.5335335335335335,533533.5335335335,0.006006006006006,6006.006006006005,0.001001001001001,1001.001001001001,0.013013013013013,13013.013013013013,0.0,0.0,0.0,0.0,0.0,0.0,0.004004004004004,4004.004004004004,0.088088088088088,88088.08808808807,0.0,0.0,0.0,0.0,0.0,0.0,0.005005005005005,5005.005005005005,0.0,0.0,0.023023023023023,23023.023023023023,0.0,0.0,0.3263263263263263,326326.3263263263,0.9999999999999998,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,39.48025076858953,0.6216216216216215,63.51170775816578,42.392887634337875,0.6216216216216215,68.1972540204566,41.96137253603715,0.6216216216216215,67.50307755797283,37.48981487275094,0.6216216216216215,60.30970218659935,40.75560521756208,0.6216216216216215,65.56336491520858,39.4944381701425,0.6216216216216215,63.53453096935969,TOPSIS_CRITIC,39.48025076858953,0.6216216216216215,63.51170775816578,0.3783783783783785,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,244,0.999,0.0960960960960961,96096.0960960961,0.0,0.0,0.0,0.0,0.2282282282282282,228228.22822822825,0.0,0.0,0.004004004004004,4004.004004004004,0.0,0.0,0.034034034034034,34034.03403403404,0.4034034034034034,403403.4034034034,0.0,0.0,0.0,0.0,0.074074074074074,74074.07407407407,0.021021021021021,21021.021021021024,0.0,0.0,0.0,0.0,0.054054054054054,54054.05405405405,0.0850850850850851,85085.0850850851,0.9999999999999998,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,35.66660862072073,0.5735735735735735,62.18314487277489,37.62903218862846,0.5735735735735735,65.604543030436,38.60399724098359,0.5735735735735735,67.30435121072009,33.93758305818878,0.5735735735735735,59.16866575066421,34.40944705656037,0.5735735735735735,59.9913396326419,35.12351734476427,0.5735735735735735,61.23628940212828,TOPSIS_CRITIC,35.66660862072073,0.5735735735735735,62.18314487277489,0.4264264264264265,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,245,0.998,0.0,0.0,0.0901803607214428,90180.36072144288,0.0,0.0,0.0240480961923847,24048.096192384768,0.0360721442885771,36072.14428857715,0.001002004008016,1002.004008016032,0.002004008016032,2004.008016032064,0.0,0.0,0.0861723446893787,86172.34468937875,0.0,0.0,0.0,0.0,0.7585170340681363,758517.0340681364,0.0,0.0,0.002004008016032,2004.008016032064,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,56.397319645231335,0.8827655310621241,63.88708854249816,59.64963415506662,0.8827655310621241,67.57132223241373,61.702050248861894,0.8827655310621241,69.89630663832484,53.47839790162802,0.8827655310621241,60.580523389131415,53.9225012045482,0.8827655310621241,61.083605223767435,55.22178134053259,0.8827655310621241,62.555434481102765,TOPSIS_CRITIC,56.397319645231335,0.8827655310621241,63.88708854249816,0.11723446893787592,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,246,1.0,0.193,193000.0,0.16,160000.0,0.0,0.0,0.026,26000.0,0.478,478000.0,0.002,2000.0,0.017,17000.0,0.033,33000.0,0.083,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,7000.0,0.0,0.0,0.001,1000.0,0.0,0.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,47.50578632477817,0.771,61.61580586871358,50.1691147096311,0.771,65.07018769083152,51.30183056694642,0.771,66.53933925673985,45.39866311717872,0.771,58.882831539790814,46.07938630149637,0.771,59.76574098767363,46.87539430710829,0.771,60.79817679261775,TOPSIS_CRITIC,47.50578632477817,0.771,61.61580586871358,0.22899999999999998,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,247,0.999,0.0,0.0,0.1441441441441441,144144.14414414414,0.0,0.0,0.072072072072072,72072.07207207207,0.2012012012012012,201201.20120120124,0.0,0.0,0.2882882882882883,288288.2882882883,0.021021021021021,21021.021021021024,0.002002002002002,2002.0020020020024,0.003003003003003,3003.0030030030034,0.1751751751751752,175175.1751751752,0.0930930930930931,93093.0930930931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,43.12610161845117,0.7597597597597597,56.76281359266498,44.712963951624594,0.7597597597597597,58.85145057664423,46.066261191338064,0.7597597597597597,60.63266789215643,40.13420335134422,0.7597597597597597,52.82486053754002,41.71436365955437,0.7597597597597597,54.90467627917631,42.35127658864962,0.7597597597597597,55.74298460087084,TOPSIS_CRITIC,43.12610161845117,0.7597597597597597,56.76281359266498,0.24024024024024027,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,248,1.0,0.0,0.0,0.0,0.0,0.009,9000.0,0.011,11000.0,0.0,0.0,0.0,0.0,0.293,293000.0,0.001,1000.0,0.332,332000.0,0.008,8000.0,0.149,149000.0,0.0,0.0,0.165,165000.0,0.0,0.0,0.032,32000.0,0.0,0.0,0.0,0.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,43.878131906176364,0.774,56.690092902036646,45.41455447616205,0.774,58.67513498212151,46.92533220516934,0.774,60.62704419272524,40.849854168247184,0.774,52.77758936466044,42.17570556693989,0.774,54.49057566788099,43.02180079791794,0.774,55.58372196113429,TOPSIS_CRITIC,43.878131906176364,0.774,56.690092902036646,0.22599999999999998,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,249,1.001,0.0,0.0,0.0,0.0,0.0319680319680319,31968.031968031974,0.0,0.0,0.5724275724275725,572427.5724275724,0.0009990009990009,999.0009990009992,0.0159840159840159,15984.015984015989,0.0,0.0,0.0,0.0,0.0009990009990009,999.0009990009992,0.0229770229770229,22977.022977022974,0.1788211788211788,178821.17882117885,0.1708291708291708,170829.17082917088,0.0,0.0,0.0009990009990009,999.0009990009992,0.0039960039960039,3996.0039960039967,0.0,0.0,0.9999999999999991,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,48.59428795071747,0.79020979020979,61.49542634471328,51.08137255676897,0.79020979020979,64.64279889927403,52.822104809198244,0.79020979020979,66.84567245765797,46.40675453211958,0.79020979020979,58.72713184153187,46.17590173838891,0.79020979020979,58.43499069548333,47.7087635690591,0.79020979020979,60.37480699447304,TOPSIS_CRITIC,48.59428795071747,0.79020979020979,61.49542634471328,0.20979020979021,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,250,1.001,0.6793206793206794,679320.6793206794,0.0,0.0,0.0,0.0,0.1028971028971029,102897.1028971029,0.0019980019980019,1998.0019980019983,0.2057942057942058,205794.2057942058,0.0019980019980019,1998.0019980019983,0.0,0.0,0.0,0.0,0.0,0.0,0.0019980019980019,1998.0019980019983,0.0,0.0,0.0,0.0,0.0009990009990009,999.0009990009992,0.0019980019980019,1998.0019980019983,0.0,0.0,0.0029970029970029,2997.0029970029973,0.9999999999999996,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,43.72035384078069,0.6853146853146852,63.79602652277183,47.1067913896201,0.6853146853146852,68.737460905262,46.30971074856888,0.6853146853146852,67.57437384740155,41.486010267870135,0.6853146853146852,60.53570886025949,45.70991083968908,0.6853146853146852,66.6991556130157,43.863318390690374,0.6853146853146852,64.00463805988494,TOPSIS_CRITIC,43.72035384078069,0.6853146853146852,63.79602652277183,0.3146853146853148,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,251,1.0,0.0,0.0,0.549,549000.0,0.0,0.0,0.193,193000.0,0.0,0.0,0.032,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,226000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,14.539870449505367,0.226,64.33570995356357,15.399443621334537,0.226,68.13913106785193,15.925421257195135,0.226,70.46646573980148,13.773161695455098,0.226,60.94319334272167,13.927271983852727,0.226,61.62509727368463,14.232593543972046,0.226,62.97607762819489,TOPSIS_CRITIC,14.539870449505367,0.226,64.33570995356357,0.774,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,252,0.999,0.3673673673673673,367367.3673673673,0.1371371371371371,137137.13713713712,0.001001001001001,1001.001001001001,0.014014014014014,14014.014014014012,0.0,0.0,0.004004004004004,4004.004004004004,0.2252252252252252,225225.2252252252,0.038038038038038,38038.03803803804,0.0,0.0,0.004004004004004,4004.004004004004,0.002002002002002,2002.002002002002,0.006006006006006,6006.006006006005,0.023023023023023,23023.023023023023,0.0,0.0,0.001001001001001,1001.001001001001,0.013013013013013,13013.013013013013,0.1641641641641641,164164.16416416416,0.9999999999999998,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,35.60398595287738,0.6006006006006005,59.28063661154085,37.55821011589747,0.6006006006006005,62.53441984296929,38.024616073831666,0.6006006006006005,63.31098576292973,33.36685183412606,0.6006006006006005,55.5558083038199,35.69278690921127,0.6006006006006005,59.42849020383678,35.12566086879577,0.6006006006006005,58.48422534654497,TOPSIS_CRITIC,35.60398595287738,0.6006006006006005,59.28063661154085,0.3993993993993995,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,253,1.0,0.063,63000.000000000015,0.0,0.0,0.004,4000.000000000001,0.147,147000.00000000003,0.5840000000000001,584000.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,115000.0,0.072,72000.00000000001,0.0,0.0,0.01,10000.000000000002,0.005,5000.000000000001,0.0,0.0,0.0,0.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,50.782169267975064,0.834,60.889891208603196,53.459650526784,0.834,64.10030039182735,54.59060436918639,0.834,65.45636015489974,48.33005993889619,0.834,57.94971215694987,49.287659361450636,0.834,59.097912903418035,50.232502556185395,0.834,60.23081841269232,TOPSIS_CRITIC,50.782169267975064,0.834,60.889891208603196,0.16600000000000004,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,254,1.0,0.0,0.0,0.002,2000.0,0.0,0.0,0.755,755000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,98000.0,0.0,0.0,0.0,0.0,0.111,111000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,31000.0,0.003,3000.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,13.15727539177028,0.20900000000000002,62.953470774020474,13.871804663107342,0.20900000000000002,66.37227111534612,14.352745673914423,0.20900000000000002,68.6734242771025,12.497677791797653,0.20900000000000002,59.79750139616101,12.531174477096345,0.20900000000000002,59.957772617685855,12.893842114088653,0.20900000000000002,61.69302446932369,TOPSIS_CRITIC,13.15727539177028,0.20900000000000002,62.953470774020474,0.7909999999999999,partial_mapped_proxy
A4_A5_train_1m,fit,1M,1000000,6.0,255,1.0,0.006,6000.0,0.0,0.0,0.0,0.0,0.591,591000.0,0.372,372000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,8000.0,0.0,0.0,0.017,17000.0,0.006,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,24.942381626552006,0.40900000000000003,60.983818157828864,26.19422132186789,0.40900000000000003,64.04455090921243,27.03324267632819,0.40900000000000003,66.0959478638831,23.88821947905009,0.40900000000000003,58.4064045942545,23.715355110448765,0.40900000000000003,57.9837533262806,24.537752170284424,0.40900000000000003,59.99450408382499,TOPSIS_CRITIC,24.942381626552006,0.40900000000000003,60.983818157828864,0.591,partial_mapped_proxy
