path,column,dtype,missing,meaning
experiments/runs/q2-quality-scaling-linkage-20260925/q1_to_q2_quality_linkage.csv,p_github,float64,0,normalized mixture fraction
experiments/runs/q2-quality-scaling-linkage-20260925/q1_to_q2_quality_linkage.csv,p_philpapers,float64,0,normalized mixture fraction
experiments/runs/q2-quality-scaling-linkage-20260925/q1_to_q2_quality_linkage.csv,p_stackexchange,float64,0,normalized mixture fraction
experiments/runs/q2-quality-scaling-linkage-20260925/q1_to_q2_quality_linkage.csv,p_enron_emails,float64,0,normalized mixture fraction
experiments/runs/q2-quality-scaling-linkage-20260925/q1_to_q2_quality_linkage.csv,p_gutenberg_pg_19,float64,0,normalized mixture fraction
experiments/runs/q2-quality-scaling-linkage-20260925/q1_to_q2_quality_linkage.csv,p_pile_cc,float64,0,normalized mixture fraction
experiments/runs/q2-quality-scaling-linkage-20260925/q1_to_q2_quality_linkage.csv,p_ubuntu_irc,float64,0,normalized mixture fraction
experiments/runs/q2-quality-scaling-linkage-20260925/q1_to_q2_quality_linkage.csv,p_europarl,float64,0,normalized mixture fraction
experiments/runs/q2-quality-scaling-linkage-20260925/q1_to_q2_quality_linkage.csv,p_hackernews,float64,0,normalized mixture fraction
experiments/runs/q2-quality-scaling-linkage-20260925/q1_to_q2_quality_linkage.csv,p_pubmed_abstracts,float64,0,normalized mixture fraction
experiments/runs/q2-quality-scaling-linkage-20260925/q1_to_q2_quality_linkage.csv,p_uspto_backgrounds,float64,0,normalized mixture fraction
experiments/runs/q2-quality-scaling-linkage-20260925/quality-direction-audit.csv,dataset,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-quality-scaling-linkage-20260925/quality-direction-audit.csv,rows,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-quality-scaling-linkage-20260925/quality-direction-audit.csv,n_ND_groups,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-quality-scaling-linkage-20260925/quality-direction-audit.csv,groups_with_ge3_Q,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-quality-scaling-linkage-20260925/quality-direction-audit.csv,median_within_ND_spearman,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-quality-scaling-linkage-20260925/quality-direction-audit.csv,share_negative_within_ND,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-quality-scaling-linkage-20260925/quality-direction-audit.csv,share_positive_within_ND,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-quality-scaling-linkage-20260925/quality-direction-audit.csv,q_min,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-quality-scaling-linkage-20260925/quality-direction-audit.csv,q_max,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-quality-scaling-linkage-20260925/quality-direction-audit.csv,loss_min,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-quality-scaling-linkage-20260925/quality-direction-audit.csv,loss_max,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-quality-scaling-linkage-20260925/quality-direction-audit.csv,data_type_values,object,2,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/A_recipe_fold_assignments.csv,dataset,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/A_recipe_fold_assignments.csv,source_id,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/A_recipe_fold_assignments.csv,group,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/A_recipe_fold_assignments.csv,fold,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/B2_residual_diagnostics.csv,model,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/B2_residual_diagnostics.csv,trajectory,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/B2_residual_diagnostics.csv,residual_logD_spearman,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/B2_residual_diagnostics.csv,residual_mean,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/calibration_coefficients.csv,task,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/calibration_coefficients.csv,branch,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/calibration_coefficients.csv,axis,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/calibration_coefficients.csv,fold,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/calibration_coefficients.csv,model,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/calibration_coefficients.csv,actual_model,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/calibration_coefficients.csv,intercept,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/calibration_coefficients.csv,slope,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/calibration_coefficients.csv,n_calibration,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/calibration_coefficients.csv,n_calibration_groups,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/calibration_coefficients.csv,n_test,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/decisions.csv,task,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/decisions.csv,branch,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/decisions.csv,axis,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/decisions.csv,mae_reduction_vs_raw,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/decisions.csv,improved_folds,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/decisions.csv,practical_calibration_pass,bool,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/decisions.csv,beats_mean_or_quality_only,bool,0,quality proxy or assumed quality; see data.md
experiments/runs/q2-transfer-improvement-20260925/decisions.csv,mae_reduction_vs_mean_or_quality_only,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/decisions.csv,interpretation,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/full_target_refits.csv,task,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/full_target_refits.csv,branch,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/full_target_refits.csv,axis,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/full_target_refits.csv,model,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/full_target_refits.csv,intercept,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/full_target_refits.csv,slope,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/full_target_refits.csv,n_target_labels,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/full_target_refits.csv,interpretation,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/full_target_refits.csv,branch_supported_beyond_simple_baseline,bool,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/full_target_refits.csv,v1_updated,bool,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/inner_validation.csv,task,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/inner_validation.csv,branch,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/inner_validation.csv,axis,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/inner_validation.csv,outer_fold,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/inner_validation.csv,inner_fold,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/inner_validation.csv,model,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/inner_validation.csv,n,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/inner_validation.csv,mae,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/inner_validation.csv,rmse,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/inner_validation.csv,r2,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/inner_validation.csv,signed_error,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/inner_validation.csv,spearman,float64,85,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/model_selection.csv,task,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/model_selection.csv,branch,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/model_selection.csv,axis,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/model_selection.csv,fold,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/model_selection.csv,selected,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_fold_metrics.csv,task,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_fold_metrics.csv,branch,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_fold_metrics.csv,axis,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_fold_metrics.csv,model,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_fold_metrics.csv,fold,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_fold_metrics.csv,n,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_fold_metrics.csv,mae,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/outer_fold_metrics.csv,rmse,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/outer_fold_metrics.csv,r2,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_fold_metrics.csv,signed_error,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_fold_metrics.csv,spearman,float64,21,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,task,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,branch,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,axis,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,fold,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,model,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,actual_model,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,source_id,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,group,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,actual,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,predicted,float64,0,model prediction; never an observed training target
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,x_frozen,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,q_frozen,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,coordinate_1,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/outer_predictions.csv,coordinate_2,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,task,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,branch,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,axis,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,model,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,n,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,mae,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,rmse,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,r2,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,signed_error,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,spearman,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,macro_fold_mae,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,macro_fold_rmse,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/performance_summary.csv,worst_fold_mae,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,task,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,branch,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,axis,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,fold,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,n_calibration_groups,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,n_calibration_rows,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,repetition,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,calibration_groups,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,model,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,intercept,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,slope,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,n,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,mae,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,rmse,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,r2,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,signed_error,float64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_detail.csv,spearman,float64,329,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_summary.csv,task,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_summary.csv,branch,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_summary.csv,axis,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_summary.csv,n_calibration_groups,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_summary.csv,model,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_summary.csv,evaluations,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/small_sample_summary.csv,mae_mean,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/small_sample_summary.csv,mae_median,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/small_sample_summary.csv,mae_min,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/small_sample_summary.csv,mae_max,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/small_sample_summary.csv,rmse_mean,float64,0,error metric; see protocol/axis/model columns
experiments/runs/q2-transfer-improvement-20260925/split_manifest.csv,task,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/split_manifest.csv,branch,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/split_manifest.csv,axis,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/split_manifest.csv,outer_fold,int64,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/split_manifest.csv,source_id,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/split_manifest.csv,group,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/split_manifest.csv,role,object,0,source/stage-specific field; defined by producing script and run report
experiments/runs/q2-transfer-improvement-20260925/split_manifest.csv,inner_fold,int64,0,source/stage-specific field; defined by producing script and run report
