recipe,role,index,mapped_mass,unmapped_mass,q_partial_raw,q_scenario_low,q_scenario_mid,q_scenario_high,status
A4_A5_train_1m,fit,311,0.345,0.6550000000000002,20.686374586395395,54.550796520127044,60.89543162145352,62.826264605979546,conditional_scenario_only
A4_A5_train_1m,fit,312,0.8460000000000001,0.15300000000000002,54.20045160360965,62.1107669560691,63.59279622401254,64.04381522650488,conditional_scenario_only
A4_A5_train_1m,fit,313,0.976,0.02400000000000002,60.48322188054615,61.7240556613241,61.95653084060935,62.02727891943167,conditional_scenario_only
A4_A5_train_1m,fit,314,0.15000000000000002,0.85,8.360216489413311,52.30641289196581,60.539908824984906,63.04556994994234,conditional_scenario_only
A4_A5_train_1m,fit,315,0.163,0.8379999999999999,9.888490417874396,53.214269930037915,61.33152827341438,63.80181535896065,conditional_scenario_only
A4_A5_train_1m,fit,316,0.842,0.15700000000000014,50.58461619164625,58.70173717423536,60.22251230539301,60.68532265435574,conditional_scenario_only
A4_A5_train_1m,fit,317,0.693,0.30599999999999994,44.58464699781955,60.405277702738445,63.36933623862532,64.27137424361,conditional_scenario_only
A4_A5_train_1m,fit,318,0.768,0.23199999999999998,48.85196624234831,60.84669278986853,63.09395285629256,63.77785095157506,conditional_scenario_only
A4_A5_train_1m,fit,319,0.424,0.5770000000000002,22.692358264553597,52.52407041075689,58.113161179406326,59.814062907759784,conditional_scenario_only
A4_A5_train_1m,fit,320,0.681,0.31800000000000006,42.90393540329485,59.34498299860273,62.42527912413223,63.36269116852807,conditional_scenario_only
A4_A5_train_1m,fit,321,0.786,0.21300000000000008,49.81230715810939,60.82470696251373,62.887924178670275,63.51581337821844,conditional_scenario_only
A4_A5_train_1m,fit,322,0.581,0.41999999999999993,30.038517776332945,51.753108939947126,55.821424577438904,57.05951595682964,conditional_scenario_only
A4_A5_train_1m,fit,323,0.28500000000000003,0.715,17.730340569668662,54.69684695534518,61.62267000488477,63.73037318646661,conditional_scenario_only
A4_A5_train_1m,fit,324,0.8200000000000001,0.18099999999999983,48.330058349120065,57.68801311248712,59.44126342293001,59.97482185071506,conditional_scenario_only
A4_A5_train_1m,fit,325,0.613,0.386,37.39940985844334,57.35615316595542,61.09512896612644,62.23299390051888,conditional_scenario_only
A4_A5_train_1m,fit,326,0.779,0.22099999999999997,47.82115332871797,59.24716439338162,61.38787333596658,62.03934522845552,conditional_scenario_only
A4_A5_train_1m,fit,327,0.249,0.751,15.143348218221076,53.97110527506453,61.24564109353198,63.45946639334731,conditional_scenario_only
A4_A5_train_1m,fit,328,0.0,1.0,0.0,51.70140753241471,61.38787333596658,64.33570995356357,conditional_scenario_only
A4_A5_train_1m,fit,329,0.929,0.07099999999999995,58.344561212279544,62.01536114708099,62.70310021913317,62.912396618982555,conditional_scenario_only
A4_A5_train_1m,fit,330,0.739,0.2620000000000001,46.96635264464132,60.51212141813398,63.04997545866457,63.82230865247498,conditional_scenario_only
A4_A5_train_1m,fit,331,0.10400000000000001,0.896,6.01602276824349,52.340483917287074,61.01955727726955,63.66081888663644,conditional_scenario_only
A4_A5_train_1m,fit,332,0.251,0.7499999999999999,15.32913092062767,54.105186569938695,61.3700359226026,63.580913385800336,conditional_scenario_only
A4_A5_train_1m,fit,333,0.201,0.798,12.769430628137767,54.02715383900471,61.7569535502391,64.10932717108149,conditional_scenario_only
A4_A5_train_1m,fit,334,0.6549999999999999,0.3450000000000001,40.36503547086156,58.202021069544635,61.543851771770036,62.56085540484099,conditional_scenario_only
A4_A5_train_1m,fit,335,0.098,0.9030000000000001,6.022741698950309,52.70911270072081,61.45599132132814,64.11788778701822,conditional_scenario_only
A4_A5_train_1m,fit,336,0.23399999999999999,0.766,12.347867574390422,51.95114574422009,59.370978549740826,61.629021398820115,conditional_scenario_only
A4_A5_train_1m,fit,337,0.967,0.03300000000000003,61.89637005106233,63.60251649963202,63.92216987114922,64.01944847952993,conditional_scenario_only
A4_A5_train_1m,fit,338,0.43000000000000005,0.57,25.667501899442964,55.137304192919345,60.65858970094391,62.338856572974194,conditional_scenario_only
A4_A5_train_1m,fit,339,0.391,0.6100000000000001,24.27243708244488,55.810295677217866,61.719039817384505,63.51722015411866,conditional_scenario_only
A4_A5_train_1m,fit,340,0.168,0.832,10.703473153071101,53.71904422004014,61.7781837685953,64.23078383443598,conditional_scenario_only
A4_A5_train_1m,fit,341,0.113,0.886,5.851945516966415,51.659392590685854,60.24160129263281,62.853384535823736,conditional_scenario_only
A4_A5_train_1m,fit,342,0.783,0.21599999999999997,50.357966437994094,61.52547046499567,63.61774707856287,64.25447978796382,conditional_scenario_only
A4_A5_train_1m,fit,343,0.43800000000000006,0.5630000000000001,23.301242170026796,52.40913461077628,57.86261485817599,59.522246873883084,conditional_scenario_only
A4_A5_train_1m,fit,344,0.9810000000000001,0.019999999999999796,53.17392625157007,54.207954402218355,54.40168371828939,54.46064045064133,conditional_scenario_only
A4_A5_train_1m,fit,345,0.665,0.33499999999999996,41.001766373045626,58.32173789640456,61.56670394059443,62.55422920748941,conditional_scenario_only
A4_A5_train_1m,fit,346,0.58,0.42000000000000004,36.651403184549594,58.365994348163774,62.43430998565556,63.6724013650463,conditional_scenario_only
A4_A5_train_1m,fit,347,0.954,0.04500000000000004,58.564031162512116,60.89059450147078,61.326485462630615,61.45913811042248,conditional_scenario_only
A4_A5_train_1m,fit,348,0.297,0.7029999999999998,18.226843027926897,54.57293252321443,61.38251798311139,63.45484712528207,conditional_scenario_only
A4_A5_train_1m,fit,349,0.407,0.5940000000000001,24.52496372322807,55.23559979748241,60.98936048479222,62.74037543564483,conditional_scenario_only
A4_A5_train_1m,fit,350,0.702,0.2999999999999998,41.58624317409421,57.096665433818615,60.00260517488417,60.886956160163265,conditional_scenario_only
A4_A5_train_1m,fit,351,0.774,0.2270000000000001,48.61409967663458,60.350319186492726,62.549146923899,63.21830583609351,conditional_scenario_only
A4_A5_train_1m,fit,352,0.52,0.48,31.79835002288607,56.61502563844513,61.264529224150024,62.67949080059658,conditional_scenario_only
A4_A5_train_1m,fit,353,0.27099999999999996,0.7290000000000001,14.44501416279099,52.13534025392132,59.19677382471063,61.345746718938834,conditional_scenario_only
A4_A5_train_1m,fit,354,0.403,0.597,23.641119176879315,54.5068594737309,60.28967955845136,62.04953801915676,conditional_scenario_only
A4_A5_train_1m,fit,355,0.263,0.7380000000000001,13.839518477425425,51.995157236347495,59.143768999368774,61.31927242315534,conditional_scenario_only
A4_A5_train_1m,fit,356,0.7060000000000001,0.29500000000000004,43.40947829715913,58.66139351922148,61.51890093126927,62.38851273346039,conditional_scenario_only
A4_A5_train_1m,fit,357,0.368,0.632,23.512247263273856,56.187536823759956,62.30938321160474,64.17241595392602,conditional_scenario_only
A4_A5_train_1m,fit,358,0.649,0.35,40.88929126505728,58.98478390140243,62.37504693264559,63.40678974880453,conditional_scenario_only
A4_A5_train_1m,fit,359,0.397,0.603,24.480962390469173,55.65691113251525,61.49785001205702,63.275395492468,conditional_scenario_only
A4_A5_train_1m,fit,360,0.731,0.2699999999999999,39.211342764207075,53.170722797959044,55.78606856491805,56.58198445166923,conditional_scenario_only
A4_A5_train_1m,fit,361,0.892,0.10799999999999998,46.7504531317288,52.33420514522959,53.380343452013186,53.69870980671366,conditional_scenario_only
A4_A5_train_1m,fit,362,0.936,0.06300000000000006,48.48135736815809,51.73854604270022,52.34879338832399,52.5345070952326,conditional_scenario_only
A4_A5_train_1m,fit,363,0.5990000000000001,0.399,36.62704095631931,57.255902561752784,61.12080241736998,62.29698922779117,conditional_scenario_only
A4_A5_train_1m,fit,364,0.662,0.3370000000000001,40.45557936381368,57.878953702237446,61.14329267803443,62.136713618164606,conditional_scenario_only
A4_A5_train_1m,fit,365,0.682,0.31799999999999995,42.12766820102525,58.56871579633312,61.64901192186262,62.586423966258465,conditional_scenario_only
A4_A5_train_1m,fit,366,0.9349999999999999,0.06400000000000006,52.00619678745933,55.31508686953387,55.935020680961195,56.1236822244874,conditional_scenario_only
A4_A5_train_1m,fit,367,0.436,0.563,25.083467339491044,54.191359780240525,59.64484002764023,61.304472043347324,conditional_scenario_only
A4_A5_train_1m,fit,368,0.638,0.3629999999999999,37.86963980354225,56.637250737808785,60.15343782449811,61.22350251668581,conditional_scenario_only
A4_A5_train_1m,fit,369,0.7150000000000001,0.2849999999999999,40.4535738539136,55.18847500065179,57.94911775466407,58.78925119067921,conditional_scenario_only
A4_A5_train_1m,fit,370,0.5680000000000001,0.43100000000000016,36.04630039686023,58.32960704333098,62.50447380466184,63.77499138684614,conditional_scenario_only
A4_A5_train_1m,fit,371,0.194,0.806,12.34288423594996,54.01421870707622,61.82151014473903,64.1974664585222,conditional_scenario_only
A4_A5_train_1m,fit,372,0.131,0.868,7.30860305039449,52.18542478853046,60.59327710601348,63.151999290087666,conditional_scenario_only
A4_A5_train_1m,fit,373,0.256,0.744,16.43203884084883,54.897886044965375,62.104616602807965,64.29780704630012,conditional_scenario_only
A4_A5_train_1m,fit,374,0.54,0.4590000000000001,30.078706301784703,53.80965235916306,58.25574016299337,59.60879717047038,conditional_scenario_only
A4_A5_train_1m,fit,375,0.542,0.45799999999999996,30.357602927793913,54.03684757763985,58.4732489156666,59.82335808652603,conditional_scenario_only
A4_A5_train_1m,fit,376,0.507,0.493,32.53741788062456,58.02621179410501,62.801639435256085,64.2549228877314,conditional_scenario_only
A4_A5_train_1m,fit,377,0.442,0.5570000000000002,28.06321596699112,56.86089996254613,62.25626141512451,63.89820641112604,conditional_scenario_only
A4_A5_train_1m,fit,378,0.986,0.014000000000000012,51.063546878182905,51.78736658363671,51.922977104886435,51.964246817532796,conditional_scenario_only
A4_A5_train_1m,fit,379,0.497,0.5020000000000001,30.06086070677524,56.01496728804743,60.87757312143047,62.35738710346416,conditional_scenario_only
A4_A5_train_1m,fit,380,0.29800000000000004,0.702,16.572088827772973,52.8664769155281,59.66637590962151,61.735757215174594,conditional_scenario_only
A4_A5_train_1m,fit,381,0.6159999999999999,0.3820000000000001,34.95119800492031,54.701135682302734,58.40136561925955,59.5274392071816,conditional_scenario_only
A4_A5_train_1m,fit,382,0.004,0.995,0.22413008192316647,51.667030576675806,61.30506405120991,64.2381614857189,conditional_scenario_only
A4_A5_train_1m,fit,383,0.861,0.138,44.552814792672514,51.687609032145744,53.024341313035904,53.43114276626429,conditional_scenario_only
A4_A5_train_1m,fit,384,0.5870000000000001,0.4129999999999999,33.62614149540851,54.97882280629578,58.97933318316271,60.19678970623026,conditional_scenario_only
A4_A5_train_1m,fit,385,0.93,0.06899999999999995,56.1838405234313,59.75123764316791,60.41960378361299,60.62300451022718,conditional_scenario_only
A4_A5_train_1m,fit,386,0.0,1.0,0.0,51.70140753241471,61.38787333596658,64.33570995356357,conditional_scenario_only
A4_A5_train_1m,fit,387,0.028999999999999998,0.9690000000000001,1.7783959067586,51.87705980566846,61.26324516931022,64.1196988517617,conditional_scenario_only
A4_A5_train_1m,fit,388,0.8600000000000001,0.1399999999999999,52.70947989118443,59.947676945722485,61.30378215821975,61.716479284683324,conditional_scenario_only
A4_A5_train_1m,fit,389,0.998,0.0020000000000000018,61.26509758929465,61.36850040435948,61.38787333596658,61.393769009201776,conditional_scenario_only
A4_A5_train_1m,fit,390,0.492,0.51,31.589255963274944,57.95697380480645,62.8970713646179,64.40046803959237,conditional_scenario_only
A4_A5_train_1m,fit,391,0.41600000000000004,0.584,26.68971319052502,56.88333518945521,62.5402312187295,64.26176780340614,conditional_scenario_only
A4_A5_train_1m,fit,392,0.604,0.39500000000000013,37.821143799950804,58.243199775254624,62.06935376765761,63.23374923160842,conditional_scenario_only
A4_A5_train_1m,fit,393,0.5880000000000001,0.41200000000000014,35.1722243087867,56.47320421214157,60.46402812320494,61.6785368096549,conditional_scenario_only
A4_A5_train_1m,fit,394,0.012,0.988,0.6831009514798493,51.76409159350559,61.334319807414836,64.24678238560065,conditional_scenario_only
A4_A5_train_1m,fit,395,0.77,0.22999999999999987,47.90883905634775,59.80016278880313,62.02804992362006,62.70605234566736,conditional_scenario_only
A4_A5_train_1m,fit,396,0.862,0.1389999999999999,52.26365944762364,59.45015509462928,60.79657384132299,61.20632313116897,conditional_scenario_only
A4_A5_train_1m,fit,397,0.533,0.46699999999999997,30.416493693315537,54.56105101095321,59.08463054121193,60.46127024162972,conditional_scenario_only
A4_A5_train_1m,fit,398,0.51,0.488,32.29779418167168,57.528081057490056,62.25507636962337,63.693620639010696,conditional_scenario_only
A4_A5_train_1m,fit,399,0.817,0.18400000000000016,50.861519092707425,60.37457807867174,62.15688778652529,62.69928972416313,conditional_scenario_only
A4_A5_train_1m,fit,400,0.553,0.44699999999999995,31.494204219331237,54.60473338632061,58.9345836005083,60.25226656857414,conditional_scenario_only
A4_A5_train_1m,fit,401,0.424,0.5750000000000002,26.072943939651797,55.80125327079027,61.37097110783259,63.06597716295086,conditional_scenario_only
A4_A5_train_1m,fit,402,0.562,0.43600000000000005,35.41464799815657,57.95646168228939,62.179760772638005,63.465017537910285,conditional_scenario_only
A4_A5_train_1m,fit,403,0.54,0.45799999999999996,34.15814107919351,57.837385729039454,62.27378706706621,63.62389623792562,conditional_scenario_only
A4_A5_train_1m,fit,404,0.647,0.353,39.86850986376658,58.11910672270898,61.538429151362784,62.579015477374526,conditional_scenario_only
A4_A5_train_1m,fit,405,0.0,0.999,0.0,51.6497061248823,61.326485462630615,64.27137424361,conditional_scenario_only
A4_A5_train_1m,fit,406,0.305,0.6960000000000002,18.637751763187328,54.62193140574797,61.363711605020086,63.415405890867575,conditional_scenario_only
A4_A5_train_1m,fit,407,0.334,0.6639999999999999,20.194207839969774,54.52394244149313,60.95575573505158,62.913119249135974,conditional_scenario_only
A4_A5_train_1m,fit,408,0.968,0.03299999999999992,50.91097916158313,52.61712561015281,52.936778981670024,53.03405759005072,conditional_scenario_only
A4_A5_train_1m,fit,409,0.622,0.378,36.76628668827326,56.30941873552602,59.97090280926863,61.08518505072029,conditional_scenario_only
A4_A5_train_1m,fit,410,0.951,0.049000000000000044,59.26038181938989,61.793750788478214,62.26838761285226,62.41283160711451,conditional_scenario_only
A4_A5_train_1m,fit,411,0.241,0.7570000000000001,14.31564719670048,53.453612698738425,60.78626731202719,63.01777963154811,conditional_scenario_only
A4_A5_train_1m,fit,412,0.978,0.02100000000000002,61.41015243024558,62.49588198842629,62.69929777030088,62.76120233927042,conditional_scenario_only
A4_A5_train_1m,fit,413,0.532,0.46699999999999997,32.483862303451524,56.62841962108919,61.151999151347916,62.528638851765706,conditional_scenario_only
A4_A5_train_1m,fit,414,0.8639999999999999,0.13600000000000012,53.50172751033419,60.533118934742596,61.850478284025655,62.25138406401884,conditional_scenario_only
A4_A5_train_1m,fit,415,0.858,0.14,52.114759551516556,59.35295660605462,60.70906181855188,61.12175894501546,conditional_scenario_only
A4_A5_train_1m,fit,416,0.919,0.08200000000000007,53.40962988537265,57.649145303030664,58.443435498921914,58.685158101564866,conditional_scenario_only
A4_A5_train_1m,fit,417,0.8180000000000001,0.18000000000000005,50.32310034782423,59.62935370365888,61.37291754829822,61.90352813946568,conditional_scenario_only
A4_A5_train_1m,fit,418,0.9990000000000001,0.0,63.45828852835163,63.45828852835163,63.45828852835163,63.45828852835163,conditional_scenario_only
A4_A5_train_1m,fit,419,0.6789999999999999,0.32199999999999995,40.69752342938183,57.34537665481937,60.464418643563064,61.413622034429295,conditional_scenario_only
A4_A5_train_1m,fit,420,0.7769999999999999,0.22299999999999998,43.93701577418859,55.46642965391707,57.626511528109134,58.283879093833264,conditional_scenario_only
A4_A5_train_1m,fit,421,0.545,0.45499999999999996,33.842271464493884,57.36641189174257,61.77375383235868,63.1150194933653,conditional_scenario_only
A4_A5_train_1m,fit,422,0.592,0.40800000000000025,34.607219095745045,55.70139336897026,59.65347141681943,60.856188756799,conditional_scenario_only
A4_A5_train_1m,fit,423,0.776,0.22399999999999998,40.19609805968071,51.7772133469416,53.94698168693722,54.607297089278944,conditional_scenario_only
A4_A5_train_1m,fit,424,0.22699999999999998,0.771,13.690469363783498,53.55225457127524,61.02051970581373,63.29330173798101,conditional_scenario_only
A4_A5_train_1m,fit,425,0.777,0.22100000000000009,43.98737173650009,55.41338280116374,57.55409174374871,58.20556363623764,conditional_scenario_only
A4_A5_train_1m,fit,426,0.391,0.6100000000000001,23.857232400737647,55.39509099551063,61.303835135677275,63.10201547241142,conditional_scenario_only
A4_A5_train_1m,fit,427,0.05,0.9480000000000001,2.845076137282682,51.858010478011835,61.040780059779,63.835329173260945,conditional_scenario_only
A4_A5_train_1m,fit,428,0.14200000000000002,0.8580000000000002,8.772929562354596,53.13273722516643,61.443724884613935,63.97296870251215,conditional_scenario_only
A4_A5_train_1m,fit,429,0.40800000000000003,0.592,21.119442878067503,51.726676137257016,57.461063892959714,59.206183170577134,conditional_scenario_only
A4_A5_train_1m,fit,430,0.527,0.472,32.23960666725551,56.64267102255525,61.214682881831735,62.60606176533751,conditional_scenario_only
A4_A5_train_1m,fit,431,0.362,0.6389999999999999,22.33896030019437,55.37615971340736,61.56581136187701,63.449478960521475,conditional_scenario_only
A4_A5_train_1m,fit,432,0.876,0.124,56.358081919321684,62.76905645334111,63.97017821298154,64.33570995356357,conditional_scenario_only
A4_A5_train_1m,fit,433,0.456,0.544,28.615656785667262,56.74122248330087,62.01065988043309,63.61428300040584,conditional_scenario_only
A4_A5_train_1m,fit,434,0.6469999999999999,0.3530000000000001,39.01267419635028,57.26327105529268,60.68259348394649,61.723179809958225,conditional_scenario_only
A4_A5_train_1m,fit,435,0.001,0.999,0.05603252048079162,51.70573864536309,61.382517983111406,64.3274067640908,conditional_scenario_only
A4_A5_train_1m,fit,436,0.814,0.18699999999999994,49.19888927062475,58.8670524791863,60.67842158445049,61.22966703194113,conditional_scenario_only
A4_A5_train_1m,fit,437,0.8460000000000001,0.15399999999999991,49.78026753550989,57.742284295501754,59.23400002924874,59.68796686835868,conditional_scenario_only
A4_A5_train_1m,fit,438,0.632,0.3690000000000001,36.5907540530107,55.66857343247173,59.24287931398237,60.33063102587566,conditional_scenario_only
A4_A5_train_1m,fit,439,0.58,0.41900000000000004,31.865582998028316,53.52847275411008,57.587101925798315,58.82224546857145,conditional_scenario_only
A4_A5_train_1m,fit,440,0.332,0.667,20.398306830589217,54.883145654709836,61.34401834567893,63.31022536961612,conditional_scenario_only
A4_A5_train_1m,fit,441,0.668,0.33199999999999996,41.08269966769722,58.2475669684589,61.46347361523812,62.442155372280325,conditional_scenario_only
A4_A5_train_1m,fit,442,0.22499999999999998,0.774,13.759718978522052,53.77660840861104,61.27393294056019,63.55555848258025,conditional_scenario_only
A4_A5_train_1m,fit,443,0.46699999999999997,0.532,29.690896565736765,57.196045372981395,62.34924518047099,63.91749426103258,conditional_scenario_only
A4_A5_train_1m,fit,444,0.997,0.0030000000000000027,64.1417561229862,64.29686034558344,64.32591974299409,64.33476325284688,conditional_scenario_only
A4_A5_train_1m,fit,445,0.235,0.7680000000000001,13.53771964313228,53.24440062802678,60.68360636515462,62.94754488746911,conditional_scenario_only
A4_A5_train_1m,fit,446,0.424,0.577,26.558487365513407,56.390199511716695,61.97929028036612,63.68019200871958,conditional_scenario_only
A4_A5_train_1m,fit,447,0.341,0.6600000000000001,21.017269327336546,55.14019829873027,61.5332657290745,63.4788378966885,conditional_scenario_only
A4_A5_train_1m,fit,448,0.392,0.607,24.4077933619703,55.79054773414603,61.670232476902015,63.45956930378338,conditional_scenario_only
A4_A5_train_1m,fit,449,0.528,0.47299999999999986,32.57954809128194,57.034313854114096,61.61601217919413,63.0103388993175,conditional_scenario_only
A4_A5_train_1m,fit,450,0.998,0.0010000000000000009,53.87672842624841,53.928429833780825,53.93811629958438,53.94106413620197,conditional_scenario_only
A4_A5_train_1m,fit,451,0.595,0.405,32.10164568273069,53.04071573335865,56.96373438379716,58.157608213923936,conditional_scenario_only
A4_A5_train_1m,fit,452,0.322,0.677,20.56091833698823,55.562771236432994,62.12050858543761,64.11619397555077,conditional_scenario_only
A4_A5_train_1m,fit,453,0.825,0.17500000000000004,44.70708319377674,53.75482951194932,55.44996102757089,55.96583243565037,conditional_scenario_only
A4_A5_train_1m,fit,454,0.42100000000000004,0.578,23.625220938956996,53.5086344926927,59.107411727145674,60.81126129211674,conditional_scenario_only
A4_A5_train_1m,fit,455,0.482,0.518,26.983068971158254,53.76439807294908,58.781987359188946,60.308966727104185,conditional_scenario_only
A4_A5_train_1m,fit,456,0.047,0.9540000000000001,3.0237783678174877,52.34692115374112,61.58780953032961,64.40004566351713,conditional_scenario_only
A4_A5_train_1m,fit,457,0.562,0.43900000000000006,35.731501522586626,58.42841942931669,62.68077791707596,63.97487819220103,conditional_scenario_only
A4_A5_train_1m,fit,458,0.766,0.2330000000000001,40.07013753998937,52.116565495042,54.373512027269584,55.060357959169686,conditional_scenario_only
A4_A5_train_1m,fit,459,0.7130000000000001,0.2869999999999999,44.32367222361015,59.161976185413174,61.941991871032556,62.788020980282894,conditional_scenario_only
A4_A5_train_1m,fit,460,0.9349999999999999,0.06500000000000006,59.874275694656994,63.234867184263955,63.864487461494825,64.05609684163863,conditional_scenario_only
A4_A5_train_1m,fit,461,0.986,0.014999999999999902,60.795864240467736,61.571385353453955,61.71668234050723,61.76089988977118,conditional_scenario_only
A4_A5_train_1m,fit,462,0.377,0.623,22.290838618816736,54.5008155115111,60.535483707123916,62.37198591988684,conditional_scenario_only
A4_A5_train_1m,fit,463,0.44,0.56,27.087308019882816,56.04009623803506,61.46451708802411,63.11530559387842,conditional_scenario_only
A4_A5_train_1m,fit,464,0.278,0.7229999999999999,16.915900911550576,54.296018557486406,61.29933333345441,63.43061920797703,conditional_scenario_only
A4_A5_train_1m,fit,465,1.0,0.0,51.81511625420505,51.81511625420505,51.81511625420505,51.81511625420505,conditional_scenario_only
A4_A5_train_1m,fit,466,0.34199999999999997,0.6560000000000001,21.184383784866593,55.10050712613065,61.45482869326068,63.38860951440431,conditional_scenario_only
A4_A5_train_1m,fit,467,0.14,0.8610000000000001,8.051781163588291,52.566693048997365,60.90674010585552,63.444827433606534,conditional_scenario_only
A4_A5_train_1m,fit,468,1.0,0.0,55.10023739775842,55.10023739775842,55.10023739775842,55.10023739775842,conditional_scenario_only
A4_A5_train_1m,fit,469,0.7290000000000001,0.2709999999999999,44.7677367179696,58.77881815925398,61.40385039201654,62.20271411538532,conditional_scenario_only
A4_A5_train_1m,fit,470,0.714,0.28200000000000014,42.85088962601777,57.430686550158725,60.16226990676036,60.9935598329227,conditional_scenario_only
A4_A5_train_1m,fit,471,0.31500000000000006,0.686,17.794424127313963,53.261589694550466,59.90650523578704,61.928721155458575,conditional_scenario_only
A4_A5_train_1m,fit,472,0.8440000000000001,0.15700000000000003,50.7226970927081,58.83981807529722,60.36059320645486,60.823403555417585,conditional_scenario_only
A4_A5_train_1m,fit,473,0.078,0.9230000000000002,4.760879004391133,52.48127815680992,61.4218860934883,64.14273929153032,conditional_scenario_only
A4_A5_train_1m,fit,474,0.9510000000000001,0.050000000000000044,60.63966364152405,63.22473401814479,63.709057308322386,63.85644913920223,conditional_scenario_only
A4_A5_train_1m,fit,475,0.774,0.2270000000000001,49.50118876703718,61.23740827689532,63.4362360143016,64.10539492649612,conditional_scenario_only
A4_A5_train_1m,fit,476,0.653,0.34799999999999986,39.513064514802224,57.50515433608254,60.87604443571858,61.901891578642335,conditional_scenario_only
A4_A5_train_1m,fit,477,0.63,0.3690000000000001,37.65037180273421,56.728191182195246,60.302497063705886,61.390248775599176,conditional_scenario_only
A4_A5_train_1m,fit,478,0.686,0.31500000000000006,41.8020978926891,58.08804126539974,61.139277993518576,62.06784652806162,conditional_scenario_only
A4_A5_train_1m,fit,479,0.767,0.23299999999999998,47.59127023807086,59.63769819312349,61.89464472535107,62.58149065725117,conditional_scenario_only
A4_A5_train_1m,fit,480,0.858,0.14200000000000002,54.7939045327046,62.13550440230749,63.51098254641185,63.92957534611063,conditional_scenario_only
A4_A5_train_1m,fit,481,0.234,0.766,14.76142825623225,54.36470642606192,61.784539231582656,64.04258208066194,conditional_scenario_only
A4_A5_train_1m,fit,482,0.124,0.875,7.612096293659856,52.85082788452273,61.326485462630615,63.905842503027976,conditional_scenario_only
A4_A5_train_1m,fit,483,0.403,0.5980000000000001,23.790934514532786,54.70837621891679,60.50088276944081,62.2636890667638,conditional_scenario_only
A4_A5_train_1m,fit,484,0.792,0.20700000000000007,49.55137833728255,60.2535696964924,62.25866811782764,62.86887029767021,conditional_scenario_only
A4_A5_train_1m,fit,485,0.771,0.22999999999999987,43.89034890587405,55.781672638329425,58.00955977314636,58.687562195193664,conditional_scenario_only
A4_A5_train_1m,fit,486,0.331,0.6680000000000001,20.238169704201415,54.774709935854446,61.2452690926271,63.21442395318189,conditional_scenario_only
A4_A5_train_1m,fit,487,0.699,0.30100000000000005,44.639789357063535,60.20191302432036,63.11753923118948,64.00483805308617,conditional_scenario_only
A4_A5_train_1m,fit,488,0.987,0.013000000000000012,53.529556071704036,54.20167436962543,54.3275984250716,54.36592030110036,conditional_scenario_only
A4_A5_train_1m,fit,489,0.346,0.656,21.539960376501107,55.45608371776516,61.81040528489518,63.74418610603881,conditional_scenario_only
A4_A5_train_1m,fit,490,0.013000000000000001,0.9860000000000001,0.8180497226751364,51.79563754963605,61.34649283193819,64.25305973688882,conditional_scenario_only
A4_A5_train_1m,fit,491,0.772,0.22699999999999998,48.62366167849065,60.35988118834879,62.55870892575506,63.227867837949574,conditional_scenario_only
A4_A5_train_1m,fit,492,0.020999999999999998,0.977,1.2728773427062579,51.78515250187543,61.24882959194561,64.12886596733786,conditional_scenario_only
A4_A5_train_1m,fit,493,0.222,0.778,13.563114567149622,53.78680962736827,61.32288002253162,63.616296911022076,conditional_scenario_only
A4_A5_train_1m,fit,494,0.129,0.871,7.812484536500619,52.84441049723383,61.28132221212751,63.848887906054486,conditional_scenario_only
A4_A5_train_1m,fit,495,0.44399999999999995,0.5550000000000002,27.86480765736289,56.55908883785306,61.93507735882435,63.57112668159068,conditional_scenario_only
A4_A5_train_1m,fit,496,0.657,0.345,40.291361734838716,58.12834733352179,61.47017803574718,62.487181668818145,conditional_scenario_only
A4_A5_train_1m,fit,497,0.687,0.31299999999999994,41.708204521583426,57.89074507922923,60.92260887574096,61.84528173704882,conditional_scenario_only
A4_A5_train_1m,fit,498,0.94,0.05900000000000005,59.6832761994388,62.73365924385127,63.30516072626083,63.479083086699056,conditional_scenario_only
A4_A5_train_1m,fit,499,0.668,0.33399999999999996,37.32719727709762,54.595467392924135,57.830746971310454,58.815324401587844,conditional_scenario_only
A4_A5_train_1m,fit,500,0.706,0.29400000000000004,43.90682004734391,59.107033861873845,61.95485480811809,62.82151877369161,conditional_scenario_only
A4_A5_train_1m,fit,501,0.32699999999999996,0.6740000000000002,18.576798267841653,53.42354694468918,59.95222489628314,61.939066776543505,conditional_scenario_only
A4_A5_train_1m,fit,502,0.415,0.583,23.490144713751967,53.63206530514974,59.27927486862048,60.997863616679524,conditional_scenario_only
A4_A5_train_1m,fit,503,0.893,0.10699999999999998,56.92089806580921,62.452948671777584,63.48940051275763,63.80481903084051,conditional_scenario_only
A4_A5_train_1m,fit,504,0.6620000000000001,0.33799999999999986,36.112539421496315,53.58761516745248,56.86164060905301,57.85800938580079,conditional_scenario_only
A4_A5_train_1m,fit,505,0.65,0.3490000000000001,38.51550489779151,56.55929612660425,59.93987269204385,60.968667671585195,conditional_scenario_only
A4_A5_train_1m,fit,506,0.395,0.6050000000000002,23.731769937309764,55.01112149442068,60.87143330556956,62.65487445921573,conditional_scenario_only
A4_A5_train_1m,fit,507,0.33499999999999996,0.664,17.818147599467245,52.147882200990615,58.57969549454906,60.537059008633456,conditional_scenario_only
