pair,role,target,ilr_coordinate,pearson_r,absolute_r,bootstrap_ci95_low,bootstrap_ci95_high,bootstrap_reps
A6_A8_1m_vs_60m,validation,metric/the_pile_hackernews_val_loss,ilr_5,-0.024271832662639575,0.024271832662639575,-0.1350742313034072,0.09020370547343655,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_hackernews_val_loss,ilr_6,-0.209794192578589,0.209794192578589,-0.3252264018915848,-0.09286100714789126,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_hackernews_val_loss,ilr_7,0.028273138816589355,0.028273138816589355,-0.09736478287966818,0.15215973439311967,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_hackernews_val_loss,ilr_8,-0.10432178302083925,0.10432178302083925,-0.2305191436441871,0.0075190970080215224,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_hackernews_val_loss,ilr_9,0.09462027980076265,0.09462027980076265,-0.018919231929323987,0.20467549381517763,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_hackernews_val_loss,ilr_10,0.21139430514217764,0.21139430514217764,0.08850397741602185,0.32412477893847597,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_hackernews_val_loss,ilr_11,0.18830643202386338,0.18830643202386338,0.06252781410142264,0.3027499770217225,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_hackernews_val_loss,ilr_12,0.05930899806657049,0.05930899806657049,-0.06407408144220073,0.17649616830865084,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_hackernews_val_loss,ilr_13,0.0046852329163412495,0.0046852329163412495,-0.12227777637036755,0.14441404481091089,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_hackernews_val_loss,ilr_14,0.6099989838039163,0.6099989838039163,0.5347787354797477,0.6806312444002403,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_hackernews_val_loss,ilr_15,0.08908057343587582,0.08908057343587582,-0.023941943211795227,0.20287186352418646,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_hackernews_val_loss,ilr_16,-0.07166548376355392,0.07166548376355392,-0.18573431624933454,0.053455337896538994,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_1,0.14114660372756604,0.14114660372756604,0.012686100239197086,0.26143645360854056,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_2,0.22112407080959226,0.22112407080959226,0.10674248033697449,0.32466837962997086,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_3,0.2931288605192824,0.2931288605192824,0.1818055616050868,0.3921610857756797,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_4,-0.09163561896652757,0.09163561896652757,-0.20165344668032306,0.018982498820249133,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_5,0.05045604642976987,0.05045604642976987,-0.08251791123310542,0.1819398011203289,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_6,-0.022131890467935393,0.022131890467935393,-0.1453880346738422,0.10150662917335282,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_7,-8.110226140824199e-05,8.110226140824199e-05,-0.11635286893457507,0.12175882392487719,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_8,-0.1773994250848557,0.1773994250848557,-0.2996599501178077,-0.05125757819452955,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_9,0.1231192307589349,0.1231192307589349,0.012540593112917248,0.2277157597003031,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_10,-0.045610735994342955,0.045610735994342955,-0.16505667368025417,0.07155588346302455,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_11,0.06471147680553284,0.06471147680553284,-0.04740934262349201,0.18579173391574827,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_12,0.037507561845918684,0.037507561845918684,-0.08134749083015916,0.14289366824894387,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_13,0.15006823652299328,0.15006823652299328,0.03653183912651985,0.25261673110293603,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_14,-0.055709449545202454,0.055709449545202454,-0.19014712019685287,0.05922998380991315,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_15,0.360496908189052,0.360496908189052,0.2483549468240433,0.4621481385726233,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_pubmed_abstracts_val_loss,ilr_16,-0.05749966228733854,0.05749966228733854,-0.17234594177587365,0.06570078474060975,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_1,0.10246560961325181,0.10246560961325181,-0.00963772473221926,0.2217827906685947,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_2,0.04857509836020886,0.04857509836020886,-0.0669686150525987,0.16801483723004515,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_3,-0.12170876908331023,0.12170876908331023,-0.24277037533177928,0.0031291912644872506,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_4,0.10814706301920746,0.10814706301920746,-0.011137962530748606,0.21570356003332908,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_5,0.11824774545482258,0.11824774545482258,0.004454044333203115,0.23252847765908677,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_6,-0.1910400162869783,0.1910400162869783,-0.29647897576746346,-0.07896359968445814,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_7,0.005521750124556256,0.005521750124556256,-0.11064993624308217,0.13771454871439667,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_8,-0.1008830111718087,0.1008830111718087,-0.22017302740921024,0.016188361491120778,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_9,0.04493842908317276,0.04493842908317276,-0.07478595865392838,0.15316648937030572,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_10,0.06012336935605596,0.06012336935605596,-0.06279612910980996,0.18064950352574738,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_11,0.11589310035110768,0.11589310035110768,0.00036915748965776855,0.23235833375623136,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_12,0.14865843804357537,0.14865843804357537,0.028094826727996406,0.27496825095302774,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_13,0.04979983224512449,0.04979983224512449,-0.08329643946607385,0.1719886696442787,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_14,0.00884020321681724,0.00884020321681724,-0.1120364027629341,0.14202268307696966,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_15,0.030260489871295246,0.030260489871295246,-0.08074358992407014,0.14291156465455268,1000
A6_A8_1m_vs_60m,validation,metric/the_pile_uspto_backgrounds_val_loss,ilr_16,0.8289384455955989,0.8289384455955989,0.7897704823865594,0.8611458459487864,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_1,-0.6770298370650948,0.6770298370650948,-0.8021588599169359,-0.5267677901400851,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_2,-0.33233110488911766,0.33233110488911766,-0.547435817638991,-0.0887403737803691,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_3,-0.01884818590121151,0.01884818590121151,-0.26547867707627126,0.21663593550818827,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_4,-0.21113239116191354,0.21113239116191354,-0.4565450764595242,0.03935645627903627,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_5,-0.12536706563160205,0.12536706563160205,-0.3258709218379845,0.06359389258406314,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_6,-0.2351845677941143,0.2351845677941143,-0.4540847764814825,0.005111001398807013,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_7,-0.29127793985845235,0.29127793985845235,-0.48855362274956626,-0.07423416904708317,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_8,0.2736630625397191,0.2736630625397191,0.06056865878247465,0.49686849629959406,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_9,-0.20612622173341716,0.20612622173341716,-0.4327365351185388,0.03756947316039899,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_10,-0.37804986968179116,0.37804986968179116,-0.5914371206801133,-0.13232415305446008,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_11,-0.1081405637643008,0.1081405637643008,-0.3547757137292322,0.17705347632825383,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_12,-0.052646923903468944,0.052646923903468944,-0.28894479613790286,0.1723198508371813,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_13,-0.21537599914159955,0.21537599914159955,-0.4318603329924529,0.019157781714320497,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_14,-0.09564645265888908,0.09564645265888908,-0.3439447221028117,0.1550360052854613,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_15,-0.07796464783011972,0.07796464783011972,-0.31899715152846997,0.1543894270430448,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_arxiv_val_loss,ilr_16,-0.14946479052538067,0.14946479052538067,-0.38426670131040924,0.10966997588339104,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_1,0.7528593607200388,0.7528593607200388,0.6321680565990646,0.8417551217196126,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_2,-0.422629140681142,0.422629140681142,-0.5953683788626821,-0.20877881201460669,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_3,-0.4746011503835589,0.4746011503835589,-0.647708699631517,-0.2760202598508579,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_4,-0.40085610353015055,0.40085610353015055,-0.5934352237447065,-0.2050882021366831,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_5,-0.07153786991807623,0.07153786991807623,-0.31948768242120085,0.18102584246664533,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_6,-0.16777073538584056,0.16777073538584056,-0.41163633971631497,0.06982209831822428,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_7,0.2388064874951707,0.2388064874951707,0.010602922467116577,0.4444760780752341,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_8,-0.10553324425251097,0.10553324425251097,-0.35312955265627866,0.16565143017111952,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_9,0.07304343371204422,0.07304343371204422,-0.1652595607018492,0.3055332259021436,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_10,0.011303537312999183,0.011303537312999183,-0.18030993247045982,0.2141556941929234,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_11,0.043156477749236616,0.043156477749236616,-0.20056743283391956,0.28812638888408565,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_12,-0.20495103585999347,0.20495103585999347,-0.40706812269374815,-0.0007262590376617607,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_13,-0.0633218559958183,0.0633218559958183,-0.2975480109571571,0.17290072834555292,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_14,-0.062236704556611684,0.062236704556611684,-0.2626693316237136,0.15628022219969104,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_15,0.08427972159118143,0.08427972159118143,-0.17535644353694035,0.34608578190692785,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_freelaw_val_loss,ilr_16,-0.015856292336895672,0.015856292336895672,-0.28067914138356914,0.243461680894675,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_1,-0.14304478456577469,0.14304478456577469,-0.3876422485207064,0.13637146204226933,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_2,0.03960153303097277,0.03960153303097277,-0.22303528895132213,0.2792530190500151,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_3,0.8261936904989583,0.8261936904989583,0.755745481806237,0.8888925596563219,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_4,-0.022312791801602262,0.022312791801602262,-0.24037104171398768,0.25518574761388135,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_5,-0.2751193202388773,0.2751193202388773,-0.4732547226451902,-0.061841725562992556,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_6,-0.21618903163855388,0.21618903163855388,-0.4244062095450648,0.008188814227651773,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_7,-0.20658085256175185,0.20658085256175185,-0.4100783554090908,0.038681882602554944,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_8,0.05479703884593522,0.05479703884593522,-0.15631888382054987,0.25563964108631954,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_9,-0.289535141999508,0.289535141999508,-0.5420034295786651,-0.03319719483158763,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_10,-0.3383408818294681,0.3383408818294681,-0.5378789636760105,-0.1018234678268742,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_11,-0.35006865232014306,0.35006865232014306,-0.5554556558163838,-0.1168046742086755,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_12,0.12360970542858202,0.12360970542858202,-0.10249759145937333,0.3312634458729316,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_13,-0.16347097207735925,0.16347097207735925,-0.3858395799644332,0.0673221349877379,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_14,0.054177613768571546,0.054177613768571546,-0.20050137028982312,0.2764495968708674,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_15,0.24597443638704083,0.24597443638704083,-0.014922553234774257,0.483648871002054,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_central_val_loss,ilr_16,-0.24238457555394552,0.24238457555394552,-0.4543174414827346,-0.005998151577033639,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_1,-0.09302987507877042,0.09302987507877042,-0.29228465067435927,0.11105880260431349,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_2,0.1938942734818186,0.1938942734818186,-0.04291204985068194,0.443185659871169,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_3,0.13124097784873553,0.13124097784873553,-0.0930295082288466,0.3356713376550127,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_4,0.8243322629115356,0.8243322629115356,0.7294780795101145,0.8904275897253198,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_5,-0.002908265747167785,0.002908265747167785,-0.276819162108501,0.24582330750427658,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_6,-0.015600838319868885,0.015600838319868885,-0.28550984016804243,0.26760696762624325,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_7,-0.016244895666694698,0.016244895666694698,-0.22885138745925945,0.2053787374420239,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_8,-0.35419573285134137,0.35419573285134137,-0.5926959927180696,-0.06409399871202337,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_9,-0.008323971700572285,0.008323971700572285,-0.23532474072387494,0.22987047484902487,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_10,-0.012301533857456064,0.012301533857456064,-0.2178953657499208,0.21051190805936795,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_11,0.22699748800137684,0.22699748800137684,0.002161020020413504,0.44760409341238067,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_12,0.016890377056393676,0.016890377056393676,-0.2782072077642949,0.3186871458595896,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_13,-0.20634315737757142,0.20634315737757142,-0.42646987814152826,0.05792083675825212,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_14,0.43167009422888497,0.43167009422888497,0.16996356638807014,0.6574658552694724,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_15,-0.13505838498096467,0.13505838498096467,-0.35697211631762277,0.1163651514942968,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_wikipedia_en_val_loss,ilr_16,-0.002559285606954012,0.002559285606954012,-0.27202059394116473,0.2551997529583699,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_1,-0.08260831802125772,0.08260831802125772,-0.3252613484379526,0.1659462921781352,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_2,0.15369377082041558,0.15369377082041558,-0.08710168061088798,0.38856806628701906,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_3,-0.025148496271537632,0.025148496271537632,-0.25317753210124744,0.22120598933919638,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_4,0.1287181256085495,0.1287181256085495,-0.13362490248159475,0.3814161388983005,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_5,0.7896160854477109,0.7896160854477109,0.6938005793171276,0.8709880474011006,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_6,-0.07354584874379078,0.07354584874379078,-0.28554668934401795,0.15975276362429533,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_7,-0.039828796828418056,0.039828796828418056,-0.2889227298517496,0.2543824426604555,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_8,0.16391737892721853,0.16391737892721853,-0.07006017487030797,0.39330518697088096,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_9,-0.40845596953406593,0.40845596953406593,-0.596359229307444,-0.1787414374344414,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_10,-0.14378207281029484,0.14378207281029484,-0.3633238919809747,0.10165046501198537,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_11,-0.24624330124164298,0.24624330124164298,-0.45539990156089416,-0.008663844901816946,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_12,-0.09693425352392857,0.09693425352392857,-0.3598206089495288,0.19382634441280433,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_13,-0.1325692716645247,0.1325692716645247,-0.37531590814431093,0.11421978801142296,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_14,0.13714047930581214,0.13714047930581214,-0.1177258047635613,0.37517092773634864,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_15,-0.29499262492077827,0.29499262492077827,-0.5083425627670772,-0.063326664781683,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_dm_mathematics_val_loss,ilr_16,0.0655239675792701,0.0655239675792701,-0.16721410239402068,0.3116049942378897,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_1,-0.06853621467404068,0.06853621467404068,-0.27056154552388906,0.13536471507872835,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_2,-0.03176931004746433,0.03176931004746433,-0.2834139761434021,0.2087086689474907,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_3,0.020686702606001785,0.020686702606001785,-0.19931958854073625,0.26990397194537435,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_4,0.18276554560753386,0.18276554560753386,-0.07654271438535147,0.41051965447120314,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_5,0.18065163996826572,0.18065163996826572,-0.0006495135924036637,0.3815089775588427,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_6,0.7092415206571346,0.7092415206571346,0.5790438440440651,0.8121358898927982,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_7,-0.15358426883774906,0.15358426883774906,-0.3578008100105288,0.0720966811962929,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_8,0.2922708641460258,0.2922708641460258,0.07768207161750527,0.5129863318391087,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_9,-0.38848511275429015,0.38848511275429015,-0.5717055678252178,-0.19872546916498376,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_10,0.07683519572097319,0.07683519572097319,-0.2350024473861932,0.37578228788538715,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_11,-0.31155612450618886,0.31155612450618886,-0.5264144445512806,-0.056090066562369964,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_12,0.02183729056291272,0.02183729056291272,-0.21003947754263172,0.2346587186220803,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_13,0.08206659093924595,0.08206659093924595,-0.1686993000401533,0.38293139100954515,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_14,-0.17504704106986133,0.17504704106986133,-0.4127022922524374,0.05083049504325625,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_15,-0.12199498243917417,0.12199498243917417,-0.35719393480139183,0.11608719263070653,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_github_val_loss,ilr_16,-0.19138661357643327,0.19138661357643327,-0.42758704143917886,0.06911589622617706,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_1,-0.1897750270215847,0.1897750270215847,-0.4225715895197586,0.05121179989790051,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_2,-0.05177053710676674,0.05177053710676674,-0.2913814209618943,0.21723931398986246,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_3,-0.0071787121242608345,0.0071787121242608345,-0.25240110626966733,0.24055981882944286,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_4,0.04117511574862426,0.04117511574862426,-0.22030472117780328,0.28622339454502344,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_5,0.22754104372276465,0.22754104372276465,-0.02289263431402932,0.44183407434079924,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_6,0.2649570581803641,0.2649570581803641,0.04650708949854168,0.4488341592925992,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_7,-0.12620950973138037,0.12620950973138037,-0.3477837095705689,0.12681227867535982,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_8,0.734317511185915,0.734317511185915,0.6190068873026475,0.8374806862656962,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_9,-0.4190654847322107,0.4190654847322107,-0.5755357401459754,-0.24692501825136745,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_10,-0.07999943594978536,0.07999943594978536,-0.34858386678399106,0.16260201386209674,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_11,-0.27770876000053035,0.27770876000053035,-0.4832314156386305,-0.052345160545500743,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_12,-0.04184046119465059,0.04184046119465059,-0.2876180297965475,0.2012202476220051,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_13,-0.1008778268662071,0.1008778268662071,-0.32915219245933164,0.15993300038699465,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_14,-0.2165012637977555,0.2165012637977555,-0.43526049824897833,0.00757326200366099,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_15,-0.1568527078906651,0.1568527078906651,-0.3999277974805589,0.08844056456682782,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_stackexchange_val_loss,ilr_16,-0.26651379199265507,0.26651379199265507,-0.48060521380375865,-0.025088836345887273,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_1,0.22377516412277457,0.22377516412277457,0.0025127158009491486,0.4123321547420449,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_2,0.05809421012653552,0.05809421012653552,-0.1540120336202165,0.2717820530701203,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_3,-0.2898373732959986,0.2898373732959986,-0.48404177261091264,-0.08349317784935939,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_4,0.03791573597934297,0.03791573597934297,-0.17053064444022986,0.26011303286958687,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_5,0.16123014776404956,0.16123014776404956,-0.10511804690070362,0.4058912491844602,1000
